sum_response_time,number_of_received_responses,number_of_sent_requests
7782,545,546
13719,955,958
20661,1444,1448
26923,1884,1889
34289,2414,2420
37925,2688,2696
44746,3207,3216
51272,3693,3703
55401,3995,4007
60418,4365,4378
66094,4764,4779
76096,5462,5477
86083,6187,6202
92921,6679,6695
99862,7166,7183
103666,7433,7452
108774,7788,7808
114272,8163,8185
123018,8799,8821
128058,9171,9195
135967,9757,9781
142677,10220,10245
148747,10638,10665
152292,10896,10925
153155,10961,10993
159316,11234,11267
167035,11811,11845
170933,12100,12136
177760,12608,12645
181490,12888,12927
188269,13377,13417
193045,13709,13750
199140,14136,14179
206028,14598,14642
213716,15129,15173
222866,15775,15820
227143,16071,16117
229853,16272,16321
232478,16465,16516
236866,16777,16830
241806,17119,17174
248481,17579,17635
250618,17728,17786
251440,17784,17845
256780,18155,18218
263991,18663,18727
268006,18957,19023
274745,19443,19510
279320,19780,19848
283294,20076,20146
289109,20513,20585
293132,20817,20890
296570,21071,21147
303315,21580,21657
309535,22022,22100
310928,22125,22205
317535,22607,22689
327539,23318,23400
331945,23630,23713
335131,23870,23956
344630,24573,24659
349071,24900,24987
352495,25147,25236
355982,25392,25484
361315,25760,25853
366907,26165,26260
373880,26660,26756
381191,27179,27275
385703,27500,27598
390350,27831,27931
391995,27950,28053
398973,28418,28522
402581,28672,28778
408942,29119,29226
413272,29425,29534
417215,29699,29810
424201,30184,30296
425089,30246,30361
430159,30603,30719
435848,31004,31122
438986,31230,31350
440691,31351,31473
443690,31558,31683
447636,31825,31951
451093,32072,32201
454570,32322,32453
457144,32512,32645
465078,33090,33224
472753,33640,33775
479660,34136,34272
486435,34631,34768
493269,35139,35277
503266,35884,36022
510062,36371,36510
518731,36974,37113
524027,37364,37505
527632,37634,37777
531357,37911,38056
538207,38393,38539
545219,38886,39032
546479,38979,39128
549626,39203,39355
553323,39470,39624
560114,39956,40111
567088,40451,40607
570832,40711,40869
576556,41118,41277
580032,41373,41534
588296,42001,42163
595077,42492,42655
601983,42976,43140
611983,43674,43838
614651,43857,44023
617296,44068,44236
617947,44120,44291
624283,44598,44771
631223,45179,45353
641221,46009,46183
648099,46561,46736
654849,47019,47195
662600,47574,47750
666489,47836,48014
672679,48267,48446
675989,48501,48683
682882,48987,49170
686493,49235,49420
694099,49772,49957
696954,49986,50174
699656,50178,50368
704504,50517,50709
709860,50887,51080
718240,51467,51661
720760,51623,51819
725737,51989,52187
732722,52573,52772
736481,52888,53089
742190,53360,53562
744075,53492,53697
754085,54227,54432
762334,54815,55020
767360,55161,55368
774089,55635,55843
778140,55911,56121
782919,56260,56471
788843,56674,56887
794616,57115,57329
796166,57222,57439
802950,57694,57912
812042,58332,58550
819371,58880,59099
825075,59298,59518
827485,59471,59694
837481,60203,60426
841362,60493,60718
845113,60780,61006
851685,61270,61498
856226,61595,61824
862383,62017,62248
872377,62726,62957
877572,63088,63320
882883,63461,63695
891656,64068,64302
896733,64438,64674
903702,64923,65160
910640,65402,65640
916724,65825,66064
921312,66149,66390
928065,66643,66885
931946,66951,67195
938839,67466,67711
945778,67988,68234
953130,68509,68755
961703,69108,69355
966782,69484,69732
973279,69967,70217
977242,70260,70512
981992,70586,70839
988057,71010,71265
991676,71269,71526
998668,71748,72006
1005480,72233,72492
1009161,72522,72783
1016126,73040,73302
1022903,73529,73792
1026188,73767,74032
1033635,74316,74582
1037390,74596,74864
1044373,75107,75376
1049876,75495,75765
1057903,76063,76334
1060217,76222,76495
1065285,76581,76856
1069123,76858,77134
1075956,77357,77635
1085957,78074,78352
1089653,78329,78609
1092035,78495,78777
1098139,78956,79239
1104032,79409,79694
1107762,79691,79978
1111660,79950,80239
1115415,80212,80503
1121065,80606,80898
1123071,80756,81050
1132861,81441,81736
1139560,81914,82210
1146576,82404,82701
1151858,82761,83059
1157146,83141,83441
1164020,83632,83933
1170923,84123,84425
1176347,84486,84789
1181671,84849,85154
1188614,85329,85635
1195426,85803,86110
1200798,86169,86477
1206048,86537,86847
1209852,86813,87125
1219849,87529,87841
1224986,87899,88212
1230503,88290,88605
1234347,88568,88885
1241281,89062,89380
1244850,89309,89629
1248763,89589,89911
1257219,90189,90511
1259940,90379,90703
1266122,90810,91136
1273101,91287,91614
1278980,91689,92017
1283738,92032,92362
1290638,92537,92868
1297528,93025,93357
1304481,93492,93825
1310731,93932,94266
1312148,94032,94369
1314092,94167,94506
1316987,94370,94711
1320050,94577,94921
1326708,95056,95401
1330984,95357,95704
1334756,95625,95974
1344762,96314,96663
1351592,96802,97151
1355429,97092,97444
1359084,97365,97718
1366616,97951,98305
1375823,98640,98995
1379780,98928,99285
1386590,99420,99778
1393539,99912,100271
1397233,100167,100528
1401978,100493,100855
1406128,100779,101143
1411349,101155,101521
1418389,101648,102015
1422248,101920,102289
1429038,102389,102759
1439028,103082,103452
1446114,103596,103966
1452631,104060,104432
1462632,104777,105149
1466394,105039,105413
1476392,105730,106104
1483594,106239,106613
1490258,106702,107078
1497208,107189,107566
1505787,107809,108186
1511047,108194,108573
1521046,108903,109282
1528759,109449,109828
1531779,109662,110044
1537297,110059,110442
1542578,110444,110829
1549340,110920,111306
1556134,111401,111788
1559967,111668,112057
