sum_response_time,number_of_received_responses,number_of_sent_requests
4814,335,337
7608,530,535
11489,805,812
18478,1292,1300
25421,1778,1787
29176,2054,2065
39179,2792,2803
42988,3060,3073
49290,3498,3512
53441,3808,3824
58453,4180,4197
64066,4575,4594
68659,4911,4931
70602,5050,5073
73729,5268,5293
81955,5840,5866
85793,6117,6145
92724,6602,6631
99731,7107,7137
106679,7640,7671
111198,7979,8011
114222,8188,8223
115862,8305,8342
116794,8376,8416
122237,8790,8832
129160,9317,9360
136093,9819,9863
140409,10138,10183
143614,10377,10425
150584,10885,10934
154146,11143,11194
156499,11308,11361
161680,11672,11727
168907,12158,12214
172569,12479,12537
173686,12562,12622
177269,12816,12879
187269,13534,13597
194098,14012,14076
196781,14203,14269
201461,14532,14600
203525,14676,14746
209117,15071,15143
213225,15355,15429
223231,16061,16135
232479,16724,16798
236965,17049,17125
243469,17523,17600
250408,18033,18111
254683,18351,18431
262703,18943,19023
265299,19139,19222
270108,19489,19573
278841,20151,20236
285894,20616,20702
289709,20889,20977
293561,21162,21251
294218,21210,21303
301070,21689,21783
311071,22442,22536
318055,22959,23054
321805,23238,23335
330024,23830,23927
336537,24277,24375
342519,24691,24791
346120,24958,25060
347702,25079,25183
356501,25702,25807
361323,26049,26155
367957,26535,26642
371037,26755,26865
374828,27012,27124
381673,27502,27615
385291,27761,27876
395293,28473,28588
401733,28916,29032
404134,29078,29196
410644,29537,29656
414472,29680,29801
419982,30066,30189
428161,30634,30757
431824,30895,31020
436052,31183,31310
439663,31428,31557
448218,32147,32277
455073,32634,32765
465073,33352,33483
469313,33658,33790
475773,34114,34248
483649,34678,34812
489344,35101,35237
499239,35839,35975
506128,36352,36489
510878,36686,36824
518332,37205,37344
523745,37609,37750
527314,37870,38013
530781,38125,38270
531419,38167,38315
541432,38869,39017
544953,39116,39266
548754,39386,39538
552851,39669,39822
559302,40133,40288
568185,40760,40915
574450,41194,41350
579982,41590,41747
585890,42011,42170
593290,42573,42733
602622,43270,43430
610051,43788,43949
619311,44440,44601
626031,44908,45070
627971,45063,45228
631485,45312,45479
635340,45616,45785
642143,46187,46357
647930,46673,46844
656003,47331,47503
661268,47689,47862
666885,48083,48258
673690,48564,48740
683692,49246,49422
690445,49722,49899
696838,50177,50355
700767,50449,50629
702068,50539,50722
708819,51040,51224
712576,51308,51494
719518,51806,51993
726081,52265,52453
730051,52542,52732
736993,53008,53199
740461,53262,53455
744618,53607,53802
750681,54115,54311
755927,54548,54745
765325,55200,55398
773349,55791,55989
779252,56199,56399
786140,56693,56894
789365,56922,57125
796298,57416,57620
799070,57618,57824
802334,57842,58050
804975,58045,58256
814975,58749,58960
821902,59233,59445
828688,59708,59921
835195,60186,60400
842508,60735,60950
849480,61245,61461
854256,61597,61814
863408,62287,62505
868681,62684,62903
873949,63070,63291
880581,63379,63601
887480,63958,64181
895731,64547,64770
898201,64728,64954
906173,65291,65517
910831,65622,65850
918848,66185,66414
922412,66438,66669
929429,66923,67155
936202,67390,67623
940020,67665,67900
945463,68069,68305
950628,68478,68716
951579,68550,68790
958456,69067,69309
968479,69778,70020
978477,70473,70715
979460,70545,70789
985718,71010,71256
990412,71364,71611
991480,71439,71689
994427,71647,71900
1004437,72360,72613
1010318,72767,73021
1018358,73343,73598
1025151,73876,74132
1031847,74370,74627
1036306,74686,74944
1042472,75124,75384
1052466,75864,76124
1054940,76046,76308
1055911,76119,76384
1061033,76470,76737
1067814,76939,77207
1074765,77437,77706
1078664,77715,77986
1082349,77979,78252
1089194,78480,78754
1093126,78759,79035
1096815,79012,79290
1102467,79423,79702
1106129,79700,79981
1111402,80116,80399
1115179,80402,80687
1122049,80885,81171
1125439,81130,81418
1132806,81638,81927
1136885,81947,82237
1143880,82436,82727
1150296,82882,83175
1157068,83355,83649
1164026,83830,84125
1168606,84155,84451
1171663,84373,84672
1181659,85101,85400
1188653,85577,85877
1195562,86054,86355
1201198,86446,86748
1205326,86734,87038
1212911,87253,87558
1219695,87731,88037
1220701,87803,88111
1230376,88495,88804
1236159,88904,89214
1241275,89262,89574
1248036,89740,90053
1254813,90217,90531
1261716,90698,91013
1266044,91009,91325
1270969,91359,91677
1275994,91718,92038
1279750,91975,92297
1283534,92240,92564
1290318,92706,93031
1295893,93098,93424
1296450,93143,93472
1300427,93417,93748
1308297,93958,94290
1312028,94216,94550
1316588,94544,94879
1320648,94841,95178
1326434,95235,95574
1330188,95499,95840
1331361,95581,95924
1340881,96268,96612
1350875,96973,97317
1360343,97626,97970
1367850,98162,98507
1374638,98660,99006
1378565,98961,99309
1385347,99484,99833
1392319,100000,100350
1398842,100485,100836
1402996,100782,101135
1410103,101274,101628
1416349,101728,102083
1421137,102068,102424
1429104,102628,102985
1435642,103100,103458
1439556,103370,103730
1445244,103767,104129
1452044,104238,104601
1455782,104496,104861
1462732,104983,105349
1469540,105461,105828
1476479,105952,106320
1480365,106223,106593
1490370,106911,107281
1500351,107617,107987
1505118,107946,108317
1511249,108385,108758
1521253,109108,109481
1531251,109829,110202
1533430,109985,110360
1539006,110374,110750
1542199,110601,110980
1546185,110893,111274
1550698,111218,111600
1553658,111427,111812
1560453,111912,112298
1567437,112413,112800
1574347,112892,113280
1577871,113130,113520
1584620,113603,113994
1592888,114192,114583
1598421,114578,114971
1605277,115055,115449
1612219,115548,115943
1619859,116084,116479
1622643,116270,116668
1627116,116581,116980
1634927,117133,117533
1643154,117718,118119
1649923,118184,118586
1654794,118533,118936
1661378,118998,119402
1664413,119212,119619
1671199,119697,120105
1678017,120179,120588
1684817,120654,121064
1694818,121361,121771
1701831,121866,122276
1711647,122562,122973
1715436,122825,123238
1725445,123544,123957
1729200,123806,124221
1736672,124342,124757
1743073,124787,125204
1749870,125264,125682
1756711,125730,126149
1763554,126199,126619
1767244,126457,126879
1774880,127004,127426
1780415,127392,127816
1787976,127917,128342
1793856,128333,128759
1798691,128661,129089
1805626,129142,129571
1809457,129409,129839
1817866,129996,130427
1819943,130143,130577
1829006,130789,131223
1830476,130890,131326
1835874,131274,131712
1840871,131634,132074
1850854,132348,132788
1860862,133052,133492
1867616,133538,133979
1873395,133955,134397
1875591,134104,134548
1881895,134537,134983
1886388,134853,135300
1889909,135099,135548
1898756,135704,136154
1900406,135823,136275
1906788,136267,136721
1913665,136754,137209
1915566,136888,137345
1921090,137274,137733
1927939,137765,138225
1937933,138459,138919
1944803,138939,139400
