sum_response_time,number_of_received_responses,number_of_sent_requests
1609,112,115
7495,533,538
11207,790,797
15022,1056,1065
21821,1531,1541
26370,1866,1877
32681,2322,2334
39197,2820,2834
46144,3301,3316
50763,3633,3649
56271,4029,4047
60849,4353,4372
66920,4785,4806
74324,5327,5349
81294,5807,5830
88687,6322,6345
98240,7001,7025
105081,7479,7504
115082,8208,8233
125079,8961,8986
135083,9698,9723
142046,10186,10212
148819,10658,10685
158496,11364,11391
162502,11670,11699
165804,11923,11954
169518,12205,12238
173913,12530,12565
180878,13053,13089
187852,13559,13596
191737,13846,13884
196712,14196,14236
202191,14582,14624
209070,15048,15091
219066,15835,15878
224211,16236,16280
226169,16378,16425
230433,16686,16735
236475,17111,17161
240953,17422,17474
241598,17465,17519
247308,17856,17912
249021,17986,18045
257106,18547,18606
265486,19134,19194
272697,19649,19710
282694,20378,20439
287303,20711,20773
296606,21378,21441
304807,21988,22051
313377,22629,22693
316764,22880,22946
323832,23393,23460
330811,23918,23986
337623,24395,24464
341133,24645,24716
344899,24919,24992
348839,25207,25282
355102,25647,25723
359283,25963,26041
361533,26135,26215
364190,26331,26414
368007,26607,26692
371779,26879,26966
378533,27342,27430
379964,27443,27533
383610,27708,27800
390072,28178,28272
397015,28671,28766
401073,28963,29059
407628,29414,29512
413965,29848,29947
414951,29918,30020
421695,30384,30487
425944,30675,30779
432880,31154,31259
436196,31384,31491
445633,32038,32146
449804,32328,32438
453236,32567,32679
457429,32847,32961
462454,33204,33319
465429,33409,33526
471997,33856,33975
475931,34137,34258
482786,34631,34753
489744,35135,35258
496006,35593,35717
503554,36125,36250
510438,36620,36746
512354,36760,36888
514696,36927,37058
518654,37223,37356
525440,37702,37836
534164,38326,38460
539277,38700,38836
542814,38959,39097
549651,39472,39611
559191,40156,40295
564029,40498,40638
570140,40916,41058
577884,41468,41610
579967,41615,41760
585866,42031,42177
591513,42428,42576
600657,43042,43190
605886,43412,43561
615116,44067,44217
618818,44331,44483
622479,44598,44752
626288,44865,45021
630053,45129,45287
635849,45531,45690
637796,45677,45838
641309,45935,46098
644921,46225,46391
651694,46792,46959
661691,47625,47792
669063,48247,48414
672361,48478,48648
682360,49169,49339
686243,49441,49613
693233,49914,50087
700175,50409,50583
706990,50895,51070
713907,51373,51549
718384,51691,51868
722498,52003,52182
725699,52225,52406
733275,52762,52944
737034,53027,53211
743797,53498,53683
746374,53671,53859
750195,53960,54150
756444,54480,54671
761032,54866,55059
767980,55431,55625
771673,55692,55888
774769,55921,56119
782451,56464,56663
792451,57163,57362
798964,57619,57819
806188,58129,58330
812977,58624,58826
817676,58949,59152
823692,59409,59614
830458,59886,60092
834200,60149,60357
841189,60632,60841
845127,60922,61133
850280,61300,61512
855928,61705,61919
862746,62197,62412
872764,62950,63165
876591,63236,63453
883955,63764,63981
890246,64220,64439
896892,64678,64898
900855,64950,65172
910850,65651,65873
920842,66365,66587
924211,66601,66825
928084,66875,67101
934878,67355,67582
941836,67840,68068
948828,68324,68553
955802,68811,69041
957312,68926,69158
960369,69166,69401
970380,69913,70148
974177,70201,70438
975000,70257,70496
978543,70499,70741
985521,71009,71252
992491,71525,71769
1000682,72141,72385
1004325,72402,72648
1010739,72848,73095
1015222,73163,73412
1020852,73556,73807
1029353,74157,74408
1031238,74304,74558
1032133,74373,74630
1036094,74651,74909
1042772,75114,75373
1048289,75528,75789
1051700,75764,76027
1052529,75826,76092
1061000,76406,76673
1067778,76869,77137
1075540,77417,77685
1084573,78064,78333
1088440,78349,78620
1095394,78866,79138
1100563,79244,79517
1105931,79632,79907
1112827,80148,80424
1119774,80675,80952
1126654,81209,81487
1132871,81672,81951
1139777,82151,82431
1140628,82212,82495
1142840,82364,82649
1148629,82776,83063
1152335,83039,83328
1158130,83449,83739
1160125,83589,83881
1164568,83889,84183
1171917,84422,84717
1177455,84830,85127
1181149,85085,85384
1186605,85455,85755
1190132,85696,85998
1193475,85926,86230
1195888,86096,86403
1202765,86563,86871
1203380,86605,86915
1207127,86876,87189
1214081,87372,87686
1220936,87861,88176
1225816,88196,88512
1231398,88588,88906
1235162,88858,89178
1235900,88908,89231
1242858,89407,89731
1249850,89897,90222
1252777,90099,90426
1254422,90209,90539
1258041,90457,90789
1262950,90796,91129
1268678,91203,91538
1275512,91701,92037
1282480,92206,92543
1289310,92661,92999
1295856,93130,93469
1300214,93440,93781
1303370,93665,94008
1307386,93938,94283
1311126,94208,94555
1312255,94285,94634
1318780,94747,95098
1322069,94986,95339
1326238,95279,95633
1329950,95533,95889
1333725,95817,96176
1337637,96111,96472
1344476,96631,96993
1349687,97024,97387
1355076,97417,97782
1361950,97908,98274
1368801,98391,98758
1375688,98878,99246
1382460,99353,99722
1389407,99841,100211
1393067,100097,100469
1400049,100577,100950
1404934,100913,101287
1408241,101140,101516
1414109,101550,101928
1418013,101829,102208
1424633,102288,102669
1431164,102761,103143
1433672,102939,103323
1437743,103222,103608
1440405,103403,103791
1445410,103748,104138
1449932,104071,104463
1456874,104578,104971
1463785,105074,105468
1467568,105349,105745
1473327,105764,106161
1481085,106303,106701
1486932,106716,107115
1492068,107081,107481
1495251,107302,107705
1502610,107821,108224
1512233,108500,108904
1518097,108906,109311
1525959,109458,109864
1532236,109903,110310
1536595,110217,110626
1540198,110461,110872
1543818,110714,111127
1550702,111200,111614
1553028,111365,111781
1559280,111802,112219
1564626,112169,112588
1571535,112667,113087
1575196,112923,113345
1583038,113467,113889
1588880,113878,114302
1595664,114356,114781
1599305,114607,115034
1606290,115095,115523
1613143,115587,116016
1619409,116024,116454
1623551,116318,116750
1630357,116814,117247
1637799,117347,117780
1644084,117797,118232
1651030,118299,118735
1661025,119007,119443
1665055,119301,119738
1671310,119737,120176
1678312,120218,120658
1685046,120685,121126
1685424,120710,121154
1691606,121143,121588
1696564,121488,121935
1706581,122194,122641
1713381,122666,123114
1720319,123155,123604
1724216,123439,123890
1731110,123925,124377
1734865,124180,124633
1743913,124811,125265
1748564,125133,125589
1752220,125391,125849
1755912,125664,126124
1759835,125952,126414
1766738,126448,126911
1770567,126731,127196
1774253,126985,127452
1781237,127473,127941
1785518,127773,128242
1795147,128440,128910
1805158,129139,129609
1815164,129856,130326
1822702,130381,130851
1828877,130806,131278
1832726,131074,131548
1839536,131552,132027
1843204,131809,132286
1851359,132389,132866
1860124,133000,133478
1866959,133486,133965
1874376,134013,134492
1883948,134685,135165
1890806,135173,135654
1894823,135469,135951
1900325,135859,136343
1905374,136220,136706
1912199,136697,137184
1919055,137166,137654
1925008,137589,138078
1932082,138088,138578
1936559,138401,138893
1943327,138876,139369
1947070,139143,139638
1953114,139571,140067
1957832,139900,140398
1964741,140387,140886
1968585,140656,141157
1975379,141130,141632
1978581,141350,141854
1986147,141879,142384
1991362,142252,142758
1994397,142464,142972
2000577,142897,143407
2005833,143266,143777
2009797,143543,144056
2015408,143939,144454
2021872,144393,144909
2026066,144683,145201
2027301,144766,145286
2033418,145209,145731
2040346,145690,146213
2047295,146178,146702
2050787,146419,146945
2056202,146802,147329
2061786,147199,147728
2071786,147914,148443
2076474,148256,148786
2084731,148847,149378
2089383,149176,149709
2099371,149876,150409
2108026,150487,151020
2112933,150839,151374
2116453,151091,151628
2123438,151588,152126
2133438,152294,152832
2143447,153001,153539
2147350,153278,153818
2154228,153759,154300
2161218,154254,154796
2168627,154776,155318
2172663,155057,155601
2181761,155693,156238
2188720,156174,156720
2192458,156434,156982
2196180,156692,157242
2199839,156943,157495
2203582,157209,157763
2213583,157915,158469
2220475,158400,158955
2225303,158734,159290
2229772,159064,159622
2236317,159536,160095
2241061,159873,160434
2248558,160419,160981
2255496,160920,161483
2262451,161408,161972
2271335,162026,162590
2275270,162295,162861
2283363,162868,163435
2293361,163565,164132
2297671,163874,164442
2303642,164292,164862
2307739,164579,165151
2314568,165057,165630
2322582,165610,166183
2327092,165927,166502
2327972,165988,166566
2333145,166353,166932
2336387,166588,167170
2343375,167085,167668
2349914,167553,168137
2353850,167826,168412
2360810,168324,168911
2364651,168588,169177
2371494,169069,169659
2375290,169338,169930
2382102,169817,170410
2389071,170310,170904
2398094,170955,171549
2405991,171520,172115
2416001,172240,172835
2419705,172499,173096
2424140,172807,173405
2429733,173203,173803
2434501,173539,174140
2438048,173795,174399
2442912,174148,174753
2451719,174761,175367
2455678,175026,175634
2465677,175730,176338
2474366,176341,176949
2479402,176687,177297
2486384,177185,177796
2492170,177597,178209
2497305,177949,178563
2501082,178208,178824
2506979,178620,179237
2511769,178956,179575
2517249,179341,179961
2522214,179690,180312
2526673,180004,180627
2529845,180232,180858
2531118,180321,180949
2537652,180781,181411
2544635,181271,181902
2550969,181713,182345
2553198,181870,182504
2559249,182292,182928
2566025,182776,183413
