sum_response_time,number_of_received_responses,number_of_sent_requests
6798,477,479
16182,1141,1143
20711,1458,1462
30714,2160,2164
40709,2861,2865
47503,3366,3371
54440,3870,3876
58194,4151,4159
65000,4639,4648
68793,4917,4928
72520,5171,5184
74422,5299,5314
83189,5937,5953
85862,6130,6148
90637,6460,6480
97618,6946,6967
98396,7001,7024
105089,7477,7502
108829,7756,7783
112336,8021,8050
119097,8518,8548
125955,9004,9035
134873,9620,9651
142803,10201,10233
148744,10653,10686
153276,10987,11022
160253,11490,11526
167210,12004,12041
173989,12509,12547
180758,13003,13042
184638,13279,13319
188395,13552,13595
191627,13790,13835
195320,14038,14085
197109,14160,14209
200367,14389,14440
203769,14631,14685
208951,15004,15059
216082,15513,15569
221476,15889,15947
231473,16583,16641
235220,16846,16906
241532,17292,17353
244110,17469,17532
247685,17713,17778
252985,18096,18163
262981,18815,18882
266147,19050,19119
269859,19321,19392
274237,19643,19716
278149,19931,20006
288144,20674,20749
295110,21179,21255
298669,21446,21524
302594,21727,21806
306831,22030,22111
316314,22721,22803
321001,23045,23128
326793,23458,23543
333688,23981,24067
337483,24265,24353
347470,25011,25099
354418,25518,25607
361223,25978,26068
366532,26348,26439
369611,26561,26654
372734,26776,26872
376820,27060,27157
385016,27638,27736
393426,28244,28343
400397,28727,28827
405073,29059,29160
407742,29256,29360
411352,29499,29605
415272,29780,29887
421908,30244,30353
426375,30568,30678
432438,30990,31102
436982,31306,31419
442178,31682,31797
449433,32190,32306
453497,32475,32593
457299,32748,32868
467290,33445,33565
474242,33926,34047
477402,34153,34276
481743,34456,34581
488660,34954,35080
495455,35435,35562
496940,35543,35672
502723,35974,36105
512722,36714,36845
517288,37051,37183
522108,37394,37528
527045,37740,37876
533991,38252,38389
540784,38764,38902
547579,39271,39410
552134,39592,39732
558234,40010,40152
565003,40473,40616
571943,40964,41108
581181,41618,41762
588856,42165,42310
598854,42874,43019
605843,43363,43509
612630,43841,43988
616419,44102,44251
623165,44614,44764
630795,45180,45330
640104,45825,45976
647043,46315,46467
653823,46780,46933
655517,46911,47066
658457,47117,47275
659320,47185,47346
665692,47722,47884
670015,48085,48249
676798,48628,48793
680397,48871,49038
687333,49350,49518
694287,49839,50008
701055,50293,50463
704667,50550,50722
708514,50818,50992
714305,51223,51398
722086,51773,51949
725636,52038,52216
727494,52166,52346
733244,52568,52750
743248,53287,53469
746165,53496,53680
750719,53814,54000
754580,54095,54283
764593,54934,55122
771335,55499,55688
777370,56002,56192
783677,56442,56633
789691,56893,57085
795628,57309,57503
800304,57622,57817
809256,58261,58457
812643,58504,58702
816038,58749,58949
817969,58886,59088
824194,59373,59577
826858,59563,59769
832016,59928,60136
834082,60074,60284
837425,60323,60535
843058,60749,60963
848146,61133,61348
853621,61526,61743
860366,62037,62255
864201,62330,62550
870393,62771,62992
872914,62956,63179
878461,63334,63559
885329,63816,64042
892300,64308,64535
897447,64668,64896
902567,65022,65252
906475,65300,65532
913418,65793,66026
917093,66058,66293
919664,66236,66473
923693,66535,66774
926262,66731,66972
928180,66881,67125
936135,67479,67724
941115,67853,68099
943985,68058,68306
948873,68399,68649
954607,68824,69076
961543,69337,69590
968298,69844,70098
972183,70118,70374
979053,70597,70854
982777,70861,71120
992783,71558,71817
999593,72053,72313
1009590,72837,73097
1013847,73145,73406
1020599,73625,73887
1030073,74299,74562
1037029,74807,75071
1045462,75409,75673
1049334,75693,75959
1054816,76064,76332
1061672,76543,76812
1068554,77036,77306
1071309,77231,77503
1075959,77569,77842
1082795,78072,78347
1092033,78741,79016
1096564,79073,79350
1103329,79564,79842
1110258,80081,80360
1116571,80549,80829
1121242,80898,81180
1128236,81369,81652
1135116,81857,82141
1142877,82396,82680
1151897,83046,83331
1161895,83744,84029
1165815,84027,84313
1169299,84269,84558
1175292,84694,84984
1180400,85071,85362
1186617,85521,85814
1191107,85849,86143
1197317,86262,86558
1201116,86531,86829
1204925,86793,87093
1210250,87168,87469
1215637,87540,87843
1222556,88037,88341
1223294,88087,88394
1227030,88349,88658
1233982,88846,89156
1240729,89318,89629
1247551,89808,90120
1254295,90291,90604
1258021,90542,90857
1262250,90860,91176
1265613,91095,91414
1268831,91316,91637
1273040,91607,91930
1279887,92069,92393
1286195,92504,92829
1289326,92728,93055
1294506,93105,93434
1304503,93813,94142
1310020,94190,94520
1311251,94271,94604
1316138,94610,94944
1320399,94914,95250
1320667,94928,95267
1323528,95120,95462
1327532,95409,95752
1334364,95896,96241
1344357,96605,96950
1351288,97089,97435
1355468,97387,97734
1361919,97866,98215
1365697,98144,98495
1369165,98411,98764
1370317,98496,98852
1373623,98736,99094
1374769,98823,99184
1379894,99179,99541
1388393,99786,100149
1395151,100264,100628
1399432,100561,100926
1405975,101033,101400
1410057,101324,101692
1414499,101644,102014
1414722,101660,102033
1420452,102051,102426
1422626,102208,102585
1428611,102629,103008
1432260,102883,103264
1439180,103377,103759
1443455,103669,104052
1449788,104119,104504
1456294,104560,104946
1460977,104896,105283
1463950,105113,105503
1470940,105611,106002
1480928,106324,106715
1486718,106741,107133
1494518,107285,107678
1501307,107771,108165
1504834,108019,108415
1511899,108518,108915
1515886,108798,109196
1525808,109503,109902
1535806,110194,110593
1545818,110879,111278
1549732,111158,111559
1558515,111783,112184
1562487,112059,112462
1570467,112612,113016
1577369,113101,113506
1586077,113714,114119
1591300,114085,114492
1598159,114564,114972
1604961,115047,115456
1607363,115216,115627
