sum_response_time,number_of_received_responses,number_of_sent_requests
6924,479,481
13752,956,959
17479,1219,1224
24318,1692,1698
32296,2249,2255
38124,2681,2689
45042,3209,3218
48618,3478,3489
52568,3769,3781
58366,4202,4216
60261,4353,4369
68105,4899,4916
75447,5426,5444
77740,5598,5618
84496,6062,6084
91463,6551,6574
95403,6832,6856
102097,7305,7331
105946,7594,7622
109606,7874,7904
116417,8376,8407
123390,8858,8890
127156,9119,9153
134137,9632,9667
141081,10160,10196
148021,10685,10722
151736,10962,11001
157719,11416,11456
162234,11744,11786
166909,12078,12121
169695,12282,12328
176062,12725,12772
180326,13027,13076
189841,13692,13741
195520,14080,14130
197406,14219,14272
203214,14790,14844
205634,14968,15024
211442,15380,15438
215062,15637,15697
222959,16186,16247
231745,16796,16857
235182,17042,17105
237499,17203,17269
247484,17892,17958
256990,18568,18634
261253,18886,18954
267718,19352,19421
275212,19906,19976
275988,19963,20035
282787,20470,20544
292785,21217,21291
299554,21712,21787
306310,22226,22302
307228,22296,22374
310927,22567,22648
317825,23061,23143
322401,23378,23461
328306,23800,23885
335114,24319,24405
342048,24833,24920
349025,25363,25451
355946,25864,25953
365946,26557,26646
371307,26930,27020
376651,27313,27405
386631,28032,28124
390367,28296,28390
398389,28870,28964
401049,29059,29156
407895,29543,29641
415002,30023,30122
421877,30528,30628
423052,30612,30714
429472,31069,31173
436408,31548,31653
441067,31866,31972
446845,32274,32382
453756,32758,32867
456730,32969,33080
459578,33172,33285
460912,33263,33379
462810,33400,33519
466675,33659,33779
473356,34130,34252
480326,34639,34762
487173,35133,35257
491382,35435,35560
498024,35903,36030
504534,36367,36495
510615,36827,36956
514967,37161,37292
519554,37506,37639
524280,37846,37980
528934,38170,38306
534099,38548,38686
537516,38797,38937
541204,39075,39217
545369,39372,39516
552300,39857,40002
555957,40110,40257
563743,40668,40815
566443,40858,41008
576451,41563,41713
583394,42056,42207
587136,42314,42467
589789,42499,42654
591439,42614,42772
598277,43119,43278
606572,43741,43900
608288,43864,44026
612745,44178,44342
617964,44534,44699
620386,44730,44898
621460,44803,44973
631288,45402,45573
638096,45971,46143
646157,46650,46822
650713,47028,47202
658849,47593,47768
665595,48061,48237
675587,48749,48925
682545,49223,49400
686149,49480,49659
689373,49711,49892
696835,50231,50413
703644,50710,50893
710180,51193,51377
711567,51294,51480
714884,51524,51713
721203,51960,52150
728505,52479,52670
732925,52761,52953
739119,53227,53421
749110,54063,54257
756457,54677,54871
761034,55060,55256
766463,55430,55628
771235,55786,55985
777173,56198,56399
780930,56463,56666
784009,56683,56888
789586,57070,57276
796611,57583,57790
802922,58104,58312
805298,58287,58498
808637,58530,58743
812727,58823,59038
816545,59094,59311
823492,59605,59823
828816,60000,60219
837464,60641,60861
842009,60964,61185
848142,61422,61645
855173,61955,62178
864106,62604,62828
865746,62722,62949
872736,63216,63444
877917,63579,63808
883620,63975,64206
892064,64575,64806
893048,64642,64876
894961,64775,65011
898571,65030,65268
908447,65727,65966
912292,65993,66234
919265,66483,66725
921649,66652,66896
924514,66872,67118
930471,67304,67552
935128,67655,67904
938596,67903,68154
945300,68373,68626
955286,69115,69368
962958,69689,69942
966678,69966,70221
967785,70041,70299
976587,70656,70915
983396,71143,71403
989686,71581,71842
992290,71757,72020
997389,72153,72418
1001200,72432,72699
1011193,73148,73415
1011942,73206,73475
1016897,73579,73850
1022442,73971,74244
1030917,74594,74867
1036327,74973,75248
1039896,75222,75499
1045515,75619,75897
1050678,75990,76270
1051522,76053,76335
1054817,76298,76583
1058819,76587,76874
1062515,76844,77133
1068143,77253,77543
1074486,77734,78025
1076898,77916,78210
1080842,78214,78510
1084542,78485,78783
1085179,78529,78830
1095174,79220,79521
1099295,79510,79812
1108310,80144,80447
1109782,80245,80551
1116752,80733,81040
1123565,81199,81507
1130413,81682,81991
1137193,82180,82490
1144833,82730,83040
1151086,83140,83452
1157888,83617,83930
1161536,83867,84182
1168080,84311,84627
1169283,84398,84716
1176150,84888,85208
1182125,85317,85638
1186763,85652,85975
1192525,86065,86389
1195188,86258,86584
1201293,86697,87025
1208081,87181,87510
1211816,87436,87767
1218762,87925,88257
1220961,88072,88406
1229276,88654,88989
1236130,89135,89471
1239547,89368,89706
1243147,89613,89953
1247751,89944,90286
1255617,90525,90867
1262063,90977,91320
1267427,91336,91681
1268112,91380,91728
1272987,91727,92077
1276984,92011,92362
1281454,92329,92682
1287401,92728,93083
1290645,92959,93316
1298156,93487,93845
1304737,93950,94309
1308917,94244,94604
1312629,94510,94872
1319387,95014,95378
1326304,95531,95896
1333311,96068,96434
1340257,96599,96966
1343793,96868,97237
1350658,97354,97724
1357604,97835,98206
1363458,98256,98628
1368173,98597,98971
1374925,99076,99451
1381795,99569,99945
1391686,100258,100634
1395995,100553,100930
1405569,101221,101599
1409307,101481,101861
1413298,101774,102155
1420080,102248,102631
1424447,102561,102945
1430687,103010,103396
1436384,103403,103790
1441239,103746,104135
1446118,104082,104472
1450987,104428,104820
1458930,104997,105390
1465858,105500,105894
1469435,105752,106148
1470389,105818,106216
1475600,106182,106582
1480068,106505,106907
1483401,106747,107151
1491447,107319,107724
1495364,107604,108011
1505359,108317,108724
1512222,108783,109191
1518955,109247,109656
1523976,109600,110010
1529454,109977,110389
1539454,110681,111093
1548983,111346,111758
1555334,111798,112211
1562245,112278,112692
1565954,112544,112960
1570981,112897,113315
1580979,113602,114020
1590984,114312,114730
1597912,114791,115210
1604860,115279,115699
1611618,115755,116176
1616468,116094,116516
1622217,116497,116921
1632218,117204,117628
1642220,117905,118329
1645872,118164,118590
1651630,118579,119006
1653362,118705,119135
1663126,119381,119811
1670321,119905,120336
1674071,120170,120603
1678961,120521,120955
1684096,120889,121325
1688586,121199,121637
1695526,121679,122118
1700187,121992,122432
1706088,122410,122852
1712262,122853,123296
1719846,123381,123825
1726798,123861,124306
1736799,124561,125006
1745350,125142,125587
1750707,125523,125970
1753221,125695,126144
1761423,126254,126704
1765693,126561,127012
1772007,127011,127463
1781789,127704,128157
1784193,127877,128332
1787656,128128,128585
1792955,128519,128978
1799894,129005,129465
1807866,129571,130031
1813614,129980,130442
1820496,130445,130908
1825966,130823,131287
1834343,131421,131886
1841309,131909,132375
1851318,132606,133072
1858077,133088,133555
1864862,133570,134038
1870133,133935,134404
1875597,134325,134796
1881767,134766,135238
1886048,135077,135551
1892833,135534,136009
1896677,135801,136278
1900612,136073,136552
1905952,136460,136940
1911081,136815,137297
1921089,137525,138007
1930168,138151,138633
1935157,138494,138977
1944839,139177,139661
1951815,139678,140162
1955720,139946,140433
1962534,140434,140922
1969462,140923,141412
1976260,141417,141907
1980201,141688,142180
1986961,142164,142657
1990959,142438,142932
1997125,142872,143368
2004652,143394,143891
2009217,143712,144210
2018334,144353,144852
2025300,144821,145321
2030505,145190,145691
2038886,145782,146284
2042693,146054,146558
2046348,146315,146820
2053207,146797,147304
2054289,146868,147377
2063784,147535,148045
2070638,148033,148544
2077901,148549,149060
2084173,148995,149508
2091112,149470,149984
2095349,149774,150289
2099869,150094,150611
2108452,150701,151219
2115316,151193,151712
2118996,151458,151979
2125797,151940,152462
2133791,152508,153030
2136610,152706,153231
2141850,153079,153605
2145783,153363,153891
2150852,153716,154246
2157829,154204,154735
2164609,154683,155215
2173055,155265,155797
2176584,155511,156045
2185376,156145,156680
2192304,156637,157173
2199304,157130,157667
2206140,157607,158145
2213329,158103,158641
2222973,158779,159318
2226545,159030,159571
2231944,159417,159959
2238728,159885,160428
2243917,160258,160803
2247779,160526,161073
2254718,161026,161574
2258328,161283,161833
2268329,162001,162551
2275238,162492,163043
2279767,162805,163357
2285743,163231,163785
2289443,163490,164046
2299448,164186,164742
2306365,164667,165224
2316360,165368,165925
2319994,165624,166183
2328017,166200,166759
2331134,166414,166975
2334259,166628,167192
2338444,166919,167484
2347911,167569,168135
2354846,168058,168625
2360475,168461,169029
2368698,169040,169609
2378707,169755,170324
2384965,170186,170756
2392476,170714,171285
2398970,171174,171746
2403230,171472,172046
2407211,171755,172331
2416824,172438,173014
2421220,172750,173327
2425474,173053,173632
2431773,173499,174080
2436239,173808,174390
2443072,174296,174879
2446062,174512,175098
2449954,174788,175376
2456695,175252,175841
2463639,175746,176336
2473636,176450,177040
2480617,176941,177532
2487402,177431,178023
2497406,178127,178719
2507390,178823,179415
2514244,179297,179890
2521005,179781,180375
2525372,180102,180697
2531640,180551,181148
2538596,181043,181641
2545915,181545,182143
2552134,181981,182581
2558080,182393,182994
2562836,182734,183337
2572850,183440,184043
2577618,183781,184385
2581777,184062,184668
2585236,184315,184923
2594009,184958,185567
2597765,185222,185833
2601083,185449,186062
2606362,185824,186438
2612387,186257,186873
2618355,186682,187299
2623111,187028,187647
2630010,187520,188140
2638699,188152,188772
2643811,188516,189138
2649971,188948,189571
2651128,189029,189655
2661125,189733,190359
2671102,190424,191050
2675728,190747,191374
2682253,191203,191831
2684303,191345,191976
2692600,191928,192560
2699554,192409,193042
2709559,193121,193754
2713224,193381,194016
2717088,193656,194292
2725357,194238,194875
2733747,194827,195465
2742605,195463,196101
2747489,195811,196451
2757493,196527,197167
2764298,197026,197667
2771294,197510,198152
2781300,198206,198848
2786673,198582,199225
2791801,198944,199589
2798555,199425,200071
2802496,199699,200347
2806188,199955,200605
2812992,200430,201081
2820050,200915,201567
2827037,201403,202056
2833926,201880,202533
2837499,202132,202788
2844350,202611,203268
2851950,203145,203802
2854801,203342,204002
2864801,204055,204715
2872456,204606,205266
2878458,205031,205693
2885295,205521,206184
2888927,205779,206444
2892705,206037,206704
2896487,206299,206968
2906487,207031,207700
2913281,207527,208197
2920998,208064,208734
2923858,208267,208940
2930924,208768,209441
2940856,209469,210143
2947623,209934,210609
2954404,210411,211087
2961201,210890,211567
2967987,211374,212052
2971750,211628,212308
2977743,212056,212737
2985186,212585,213267
2990932,212981,213664
2996416,213359,214044
3003266,213855,214541
3011893,214458,215144
3020213,215043,215730
3030220,215762,216449
3039852,216432,217119
3043960,216715,217404
3046857,216915,217606
3051572,217248,217941
3061573,217958,218651
3068430,218449,219143
3072354,218725,219421
3082355,219413,220109
3086248,219688,220386
3089896,219943,220643
3096870,220441,221141
3103557,220908,221610
3110385,221388,222091
3117277,221881,222585
3124224,222369,223074
3126872,222560,223267
3128431,222672,223382
3138433,223382,224092
3145418,223878,224589
3155422,224586,225297
3165417,225279,225990
3169704,225578,226290
3175727,226004,226718
3181527,226408,227123
3183375,226541,227259
3190169,227022,227741
3196927,227501,228221
3206924,228198,228918
3212334,228580,229301
3215556,228813,229536
3221102,229191,229916
3231097,229903,230628
3234829,230165,230892
3241622,230632,231360
3251609,231339,232067
3258378,231819,232548
3262836,232124,232854
3266179,232360,233093
3273156,232841,233575
3279975,233311,234046
3286834,233780,234516
3293016,234218,234955
3297445,234529,235268
3304403,235013,235753
3312161,235558,236298
3318158,235981,236723
3321806,236234,236978
3328773,236722,237467
3335739,237207,237953
3343882,237775,238521
3346252,237934,238683
3356242,238621,239370
3363996,239172,239921
3367423,239408,240159
3373801,239857,240610
3379908,240296,241050
3387353,240824,241579
3389948,241008,241765
3393911,241292,242051
3398604,241628,242389
3403294,241943,242705
3407130,242213,242977
3414215,242699,243464
3420705,243154,243920
3426670,243572,244340
3432714,244002,244771
3440594,244551,245321
3448946,245137,245907
3457365,245726,246497
3467372,246424,247195
3474338,246903,247675
3484338,247597,248369
3491150,248078,248851
3495668,248403,249177
3504958,249078,249853
3508681,249345,250122
3515382,249810,250588
3522413,250297,251076
3530273,250852,251631
3539374,251509,252289
3547620,252097,252877
3551128,252343,253125
3556588,252725,253509
3564447,253275,254059
3568113,253543,254329
3575478,254052,254839
3578130,254235,255024
3581613,254473,255265
3588483,254957,255750
3592257,255230,256025
3599064,255696,256492
3606015,256184,256981
3616023,256886,257683
3622337,257339,258137
3628359,257751,258550
3628538,257765,258567
3634091,258147,258951
3642185,258712,259516
3647762,259118,259924
3654604,259601,260408
3661166,260067,260875
3667949,260546,261355
3675117,261059,261869
