sum_response_time,number_of_received_responses,number_of_sent_requests
6802,475,477
13631,946,949
22745,1583,1586
27461,1905,1910
34359,2385,2391
41295,2896,2903
51301,3636,3643
58216,4151,4159
65095,4624,4633
67259,4775,4786
69501,4930,4944
77604,5494,5508
86339,6123,6138
93115,6625,6641
100101,7107,7124
107002,7594,7612
110666,7852,7872
115195,8167,8188
121357,8617,8640
127537,9089,9113
129154,9210,9236
132400,9430,9458
136956,9747,9777
139375,9928,9961
141177,10064,10099
147308,10528,10565
154262,11025,11063
158174,11316,11356
162923,11672,11713
164502,11788,11832
169265,12125,12171
176089,12605,12652
179067,12821,12870
186853,13356,13406
193839,13827,13878
203396,14509,14560
205068,14620,14673
211208,15052,15107
218072,15534,15590
223923,15955,16012
230346,16408,16466
235565,16769,16829
240816,17146,17207
243133,17308,17372
253119,18003,18067
263135,18709,18773
273132,19444,19508
277060,19727,19793
283315,20178,20245
285576,20343,20412
288214,20544,20616
295281,21070,21142
302080,21561,21635
308830,22073,22148
312576,22346,22423
318099,22748,22826
323608,23152,23231
333311,23851,23931
343300,24646,24726
350191,25156,25237
354816,25490,25572
357767,25711,25796
362870,26079,26165
368416,26469,26557
376052,27009,27097
378942,27226,27317
385804,27726,27818
392748,28227,28320
399728,28723,28817
403524,28995,29091
410387,29478,29575
414060,29735,29833
422688,30367,30466
430846,30945,31045
440858,31656,31756
447346,32109,32210
452440,32457,32559
459441,32943,33046
464487,33293,33398
468438,33579,33686
472633,33864,33973
479637,34352,34462
486401,34818,34929
492843,35263,35375
499550,35739,35852
503833,36048,36163
508135,36345,36462
515040,36844,36962
519326,37152,37271
523423,37443,37564
528500,37820,37943
529761,37913,38038
536491,38407,38534
540128,38675,38804
545823,39081,39211
551078,39471,39603
557856,39973,40106
567858,40714,40847
571667,40975,41110
578416,41449,41585
585500,41933,42069
589961,42243,42381
595851,42654,42794
605859,43366,43506
609666,43629,43771
615807,44057,44200
620442,44379,44524
626151,44778,44924
628673,44965,45113
638188,45667,45816
645036,46140,46290
649765,46470,46621
652739,46678,46832
654583,46829,46985
657797,47064,47222
664052,47536,47696
667748,47846,48008
677745,48677,48839
687740,49492,49654
697744,50168,50330
704491,50639,50802
711437,51133,51297
716796,51499,51664
722211,51875,52042
725773,52130,52299
731606,52542,52712
736273,52878,53050
744172,53457,53629
750040,53878,54052
754977,54223,54398
762444,54754,54930
767727,55121,55299
775486,55646,55824
782779,56170,56349
788356,56640,56821
797680,57424,57605
802150,57784,57967
805850,58054,58239
812744,58556,58742
822742,59254,59440
824369,59366,59554
830343,59794,59984
837274,60285,60476
837947,60334,60528
844780,60824,61019
850178,61244,61440
855451,61610,61807
862111,62083,62282
869066,62576,62776
879070,63320,63520
882592,63579,63781
892588,64322,64524
899416,64818,65021
906349,65339,65543
914731,65976,66180
919472,66332,66538
923660,66644,66852
927244,66909,67119
931214,67188,67400
936789,67578,67791
944813,68143,68357
950539,68539,68754
952538,68673,68890
956131,68936,69156
963035,69425,69646
968105,69779,70001
972069,70065,70289
977303,70447,70673
982761,70881,71108
