sum_response_time,number_of_received_responses,number_of_sent_requests
1448,100,103
7494,525,530
16565,1153,1158
20043,1394,1401
25152,1763,1772
32112,2276,2286
38903,2780,2791
45823,3301,3313
49760,3583,3597
55567,4018,4033
57545,4176,4193
61630,4462,4481
70909,5134,5154
77775,5625,5646
84640,6106,6128
86303,6221,6245
94023,6766,6791
102371,7346,7372
109348,7849,7876
116259,8366,8394
120191,8654,8684
126965,9136,9167
133748,9611,9643
141953,10208,10240
147612,10638,10672
151077,10901,10937
155637,11239,11276
162121,11728,11767
172115,12465,12504
175830,12739,12780
182832,13246,13288
187490,13579,13622
192884,13950,13995
197268,14234,14281
204273,14709,14757
214254,15417,15465
221214,15909,15958
228170,16405,16455
235011,16884,16935
241913,17366,17418
248687,17833,17886
258683,18520,18573
265680,19016,19070
271744,19437,19492
272808,19510,19568
276845,19798,19858
280693,20077,20139
282356,20196,20260
288150,20618,20684
292204,20920,20988
296011,21207,21277
299858,21498,21569
304592,21837,21910
306841,22006,22082
310821,22277,22355
314585,22551,22631
321629,23059,23139
331375,23748,23829
336127,24094,24176
341989,24535,24619
343767,24670,24756
349529,25109,25197
354588,25473,25562
363412,26091,26181
367339,26360,26452
368973,26475,26569
374761,26880,26976
379052,27180,27277
383237,27479,27578
392256,28126,28226
396349,28410,28512
405850,29055,29157
409680,29329,29433
416845,29831,29936
417639,29886,29994
427190,30549,30657
429587,30716,30826
438107,31311,31422
448123,31938,32049
457200,32591,32702
465020,33140,33252
466355,33233,33347
472303,33643,33759
475629,33874,33992
482746,34372,34491
488899,34817,34937
494674,35227,35348
499635,35592,35715
504304,35924,36049
506967,36118,36245
514948,36714,36842
524935,37458,37586
528883,37751,37881
530424,37865,37997
531848,37968,38103
537100,38353,38490
539551,38536,38675
544508,38892,39033
554505,39601,39742
564506,40293,40434
571339,40769,40911
581343,41473,41615
585157,41740,41884
592125,42247,42392
602122,42952,43097
609022,43417,43563
615802,43901,44048
620549,44248,44396
627988,44802,44951
631545,45070,45221
640096,45663,45815
650087,46370,46522
655784,46768,46921
655784,46768,46924
658648,46977,47135
662315,47261,47422
671831,48054,48215
679214,48672,48834
689215,49482,49644
699210,50166,50328
707710,50770,50932
711247,51012,51176
714999,51271,51437
721916,51752,51919
729837,52305,52473
733200,52534,52704
738872,52937,53108
744715,53369,53542
748706,53655,53830
753679,54000,54176
761113,54529,54706
766449,54902,55081
770315,55186,55367
775342,55549,55731
780848,56009,56193
786725,56503,56688
791606,56893,57080
796688,57247,57435
800156,57499,57689
804931,57832,58024
812928,58399,58592
819690,58872,59066
824824,59230,59425
831225,59698,59894
840193,60230,60427
845702,60654,60852
850975,61019,61218
857852,61518,61719
864596,62001,62203
871591,62521,62724
876750,62901,63105
882418,63335,63541
892414,64055,64261
902412,64807,65013
906230,65097,65305
909943,65358,65568
913867,65647,65859
918258,65950,66163
927566,66609,66823
934404,67098,67313
944412,67810,68025
951331,68299,68515
958138,68794,69011
961793,69046,69265
968018,69477,69697
971395,69712,69934
976375,70068,70292
977992,70182,70408
981090,70422,70651
984977,70714,70945
986675,70841,71074
989378,71032,71267
995936,71489,71726
1003242,72021,72258
1007165,72306,72545
1013729,72796,73037
1015468,72917,73160
1019507,73190,73435
1021976,73369,73617
1027192,73733,73982
1029616,73916,74168
1033353,74202,74456
1040494,74731,74986
1047286,75219,75475
1055612,75807,76063
1060828,76204,76462
1067809,76847,77106
1071574,77121,77382
1073453,77261,77524
1080652,77765,78029
1087166,78225,78490
1089881,78424,78692
1096806,78926,79195
1103755,79441,79711
1108280,79769,80040
1114348,80208,80481
1119882,80602,80876
1121782,80741,81018
1131770,81497,81774
1138733,82024,82302
1148231,82677,82955
1152663,82992,83272
1159621,83486,83767
1166623,83987,84269
1172612,84405,84688
1180375,84947,85231
1187156,85413,85698
1193984,85873,86159
1200957,86375,86662
1207809,86860,87148
1214750,87358,87647
1224745,88028,88317
1231005,88450,88740
1235597,88769,89061
1239348,89038,89332
1246347,89528,89823
1250251,89804,90101
1254421,90102,90400
1261137,90579,90879
1264924,90851,91152
1271288,91298,91601
1275674,91607,91911
1282435,92088,92394
1286088,92336,92644
1295718,93038,93346
1303041,93553,93862
1305708,93738,94049
1313568,94289,94601
1320510,94767,95080
1329528,95387,95700
1336299,95872,96186
1341010,96211,96527
1347956,96703,97020
1354794,97169,97487
1358102,97400,97720
1360048,97538,97860
1363124,97763,98088
1366686,98006,98333
1367771,98078,98407
1374512,98561,98892
1378909,98891,99223
1384583,99292,99626
1389008,99611,99946
1393172,99911,100248
1396996,100182,100521
1406672,100898,101238
1410617,101197,101539
1415940,101597,101940
1420940,101973,102318
1422051,102053,102401
1428999,102529,102878
1435949,103021,103371
1439596,103284,103636
1444087,103597,103950
1447038,103810,104166
1454066,104299,104656
1459633,104691,105049
1462428,104883,105243
1471554,105504,105865
1478335,105975,106337
1488345,106675,107037
1496115,107236,107598
1498943,107439,107804
1504536,107823,108189
1512726,108397,108764
1519685,108884,109252
1526077,109339,109708
1530502,109661,110032
1537242,110153,110525
1544036,110635,111008
1550879,111120,111494
1557487,111584,111959
1561585,111872,112249
1565803,112174,112552
1575439,112856,113235
1582370,113349,113729
1589228,113843,114224
1598226,114459,114840
1603125,114798,115181
1610094,115284,115668
1613758,115540,115926
1619521,115958,116345
1627501,116514,116902
1637497,117223,117611
1647496,117916,118304
1651177,118165,118555
1658037,118644,119035
1661669,118905,119298
1667148,119288,119682
1672448,119648,120044
1676160,119913,120311
1679239,120134,120534
1683366,120429,120831
1690216,120915,121318
1697078,121406,121810
1700854,121676,122081
1710850,122373,122779
1716895,122811,123218
1721110,123113,123522
1729176,123684,124093
1731868,123879,124291
1738823,124372,124785
1745813,124885,125299
1752724,125368,125783
1759551,125846,126262
1763307,126103,126521
1771675,126691,127109
1776815,127051,127471
1783027,127499,127920
1790665,128037,128459
1796757,128454,128877
1798207,128555,128981
1803624,128931,129358
1805898,129089,129519
1809762,129356,129788
1816501,129823,130256
1821359,130170,130604
1827417,130612,131047
1834152,131094,131530
1837558,131336,131775
1844528,131840,132280
1848209,132110,132552
1855194,132595,133038
1861998,133078,133522
1868775,133561,134006
1875637,134027,134473
1879337,134283,134731
1883119,134547,134997
1889976,135036,135487
1893639,135285,135738
1897430,135550,136005
1904257,136037,136493
1908140,136305,136763
1913726,136704,137163
1921761,137266,137726
1924940,137496,137958
1932245,137996,138459
1942245,138693,139156
1952241,139399,139862
1953159,139466,139931
1957953,139803,140270
1961094,140030,140499
1967390,140477,140948
1974252,140936,141408
1981194,141426,141899
1985027,141700,142175
1994507,142366,142841
2001979,142886,143362
2008764,143371,143848
2014919,143817,144295
2019802,144157,144636
2029385,144830,145310
2039392,145530,146010
2044002,145857,146338
2049939,146275,146758
2057574,146805,147288
2060638,147022,147508
2064281,147268,147756
2068013,147536,148026
2072920,147872,148363
2079613,148333,148825
2087633,148899,149392
2090340,149088,149583
2093861,149336,149833
2100054,149763,150262
2110055,150477,150976
2116793,150941,151441
2120697,151222,151724
2125847,151571,152074
2131484,151974,152479
2138456,152467,152973
2145390,152962,153469
2153077,153516,154023
2159631,153987,154495
2167590,154534,155043
2172199,154860,155371
2179877,155407,155919
2183702,155675,156189
2192122,156268,156782
