sum_response_time,number_of_received_responses,number_of_sent_requests
6857,484,486
16865,1182,1184
24153,1696,1698
30620,2148,2152
37399,2621,2626
42097,2967,2973
47925,3406,3414
52974,3796,3805
58817,4208,4219
65697,4715,4727
68894,4963,4977
76283,5487,5502
81760,5888,5904
89013,6422,6439
93679,6740,6759
100671,7225,7245
107424,7705,7726
111174,7968,7991
114933,8237,8262
118843,8534,8561
125710,9041,9069
129447,9306,9336
136865,9813,9843
145082,10414,10445
150070,10795,10828
155957,11243,11277
160766,11591,11627
164713,11879,11916
171464,12371,12410
181235,13087,13126
185583,13395,13435
190690,13751,13793
192746,13897,13942
196834,14162,14209
206843,14783,14830
213817,15284,15332
220687,15764,15813
227438,16233,16283
230302,16438,16490
234870,16756,16810
238611,17027,17083
243915,17392,17449
245885,17532,17592
252662,17998,18059
256560,18272,18335
263422,18764,18828
267170,19035,19101
271863,19372,19439
274323,19562,19632
278694,19887,19959
282325,20161,20235
286404,20464,20539
292901,20946,21023
299821,21475,21553
306818,21953,22032
310546,22223,22304
314437,22508,22591
316188,22635,22720
321613,23020,23107
325780,23340,23429
329443,23621,23712
333337,23925,24018
340930,24475,24568
344890,24749,24844
350499,25137,25234
352369,25264,25363
356440,25559,25660
360861,25873,25976
364189,26109,26214
370311,26552,26658
379652,27202,27309
389264,27863,27970
393218,28141,28250
394114,28206,28317
396106,28339,28453
401571,28728,28844
406556,29084,29201
412021,29467,29586
420203,30037,30156
424971,30386,30507
426677,30506,30629
433222,30979,31104
443184,31673,31798
448741,32052,32178
457041,32640,32767
463148,33083,33211
467901,33416,33546
471110,33648,33780
475558,33965,34099
482318,34450,34585
487385,34833,34969
495950,35471,35608
501468,35879,36017
503538,36027,36167
505868,36199,36342
509384,36465,36610
514359,36826,36973
518360,37120,37269
523123,37455,37605
526217,37675,37827
529858,37927,38082
534602,38266,38422
537647,38473,38631
541166,38720,38881
545223,39014,39176
550535,39378,39542
555881,39757,39923
559670,40023,40191
563346,40301,40471
570127,40796,40967
573948,41057,41230
580887,41552,41726
589888,42185,42359
591779,42340,42517
595483,42601,42779
599301,42892,43072
603066,43208,43391
613084,44042,44225
619851,44589,44773
622862,44797,44983
629618,45261,45448
637223,45790,45978
645327,46356,46544
652500,46856,47045
657718,47222,47413
663481,47624,47816
669149,48024,48217
678377,48709,48903
682294,48984,49180
689209,49474,49671
694869,49874,50072
703153,50463,50662
705441,50618,50819
706768,50708,50912
711201,51077,51283
718810,51715,51921
721979,51960,52169
731984,52659,52868
741978,53398,53607
748968,53894,54104
758957,54588,54798
768962,55293,55503
778628,55973,56183
785823,56496,56707
790275,56815,57027
793214,57047,57262
801818,57652,57867
806290,57965,58182
810773,58284,58503
817513,58787,59007
821086,59047,59269
824859,59328,59552
832615,59883,60107
838552,60332,60558
842494,60630,60858
846768,60939,61168
852587,61377,61608
854822,61541,61774
858812,61818,62053
861455,62003,62241
866885,62391,62630
