sum_response_time,number_of_received_responses,number_of_sent_requests
4588,312,314
13694,946,949
20464,1420,1424
23852,1651,1657
31206,2174,2181
38177,2692,2700
48174,3426,3434
55039,3945,3954
58689,4192,4203
63253,4522,4534
66212,4719,4734
69948,4984,5001
72732,5189,5208
80490,5758,5778
90487,6447,6467
97472,6927,6948
104373,7416,7438
108851,7733,7756
113970,8106,8131
119088,8498,8525
129082,9240,9267
137685,9845,9872
142668,10189,10218
149278,10671,10701
156457,11214,11245
163408,11739,11771
170161,12241,12274
177113,12761,12795
182600,13163,13198
188227,13578,13614
191282,13800,13839
196039,14139,14179
201910,14554,14596
205908,14834,14877
209412,15066,15112
214642,15427,15474
217484,15626,15675
223973,16099,16149
232802,16732,16783
237427,17057,17110
241367,17332,17387
246699,17695,17751
251707,18058,18116
258653,18538,18597
261898,18769,18830
267705,19179,19241
272954,19555,19618
279752,20046,20111
288625,20685,20750
290845,20849,20916
297291,21337,21406
304280,21855,21925
306034,21983,22055
311757,22419,22493
314815,22635,22711
316524,22760,22838
323046,23225,23304
326601,23467,23549
331960,23668,23751
336986,24055,24140
340930,24353,24440
347856,24864,24952
353032,25237,25326
361600,25836,25926
363101,25940,26032
366163,26171,26266
370084,26450,26547
374006,26720,26818
379188,27089,27189
383881,27425,27527
388042,27718,27822
391769,27975,28080
397739,28402,28509
399280,28517,28627
399927,28561,28674
403854,28833,28948
408496,29148,29264
411358,29348,29466
414954,29598,29719
419811,29948,30070
423708,30224,30348
432562,30856,30981
437836,31228,31354
441478,31488,31616
446928,31755,31884
450577,32014,32146
457411,32510,32643
461566,32810,32944
468257,33281,33417
469743,33387,33525
472363,33584,33725
479194,34092,34234
486084,34604,34747
496100,35318,35461
501396,35693,35837
506937,36100,36246
510626,36371,36519
514175,36631,36781
521463,37146,37296
529117,37681,37832
534906,38080,38233
539622,38411,38565
545860,38855,39010
552400,39324,39481
562386,40020,40177
567701,40384,40542
571787,40672,40832
576738,41018,41180
580967,41329,41492
585016,41636,41801
591224,42063,42230
600398,42710,42877
603902,42957,43126
606693,43176,43347
609257,43358,43532
609944,43412,43589
613616,43718,43897
620204,44270,44450
627349,44843,45024
634291,45325,45507
644289,46028,46210
651047,46490,46673
657147,46905,47089
664871,47445,47630
669711,47799,47985
677451,48341,48528
682291,48681,48870
688890,49167,49357
692741,49446,49638
700482,49995,50187
705174,50334,50528
710533,50709,50905
714425,50979,51177
721360,51498,51697
725823,51872,52072
730898,52302,52504
736900,52799,53002
739450,52985,53191
746343,53482,53689
748971,53667,53876
754810,54082,54292
760612,54492,54704
765704,54847,55060
774191,55465,55679
781237,55986,56201
787796,56488,56704
795130,56995,57212
805133,57697,57914
810413,58063,58281
814725,58388,58608
820417,58810,59031
824433,59117,59340
827596,59335,59560
833627,59790,60017
841964,60418,60645
844540,60610,60839
851077,61085,61316
852342,61177,61410
853509,61265,61501
862595,61905,62142
872593,62622,62859
878172,63014,63252
883017,63350,63590
888752,63741,63982
890628,63871,64115
896938,64307,64552
901514,64631,64878
905353,64904,65153
912162,65432,65682
919065,65957,66208
924035,66333,66585
932789,66954,67207
939742,67446,67700
946711,67960,68214
955998,68654,68909
957752,68788,69045
958921,68870,69130
964682,69266,69528
968593,69548,69812
975484,70019,70284
980898,70404,70670
982983,70568,70837
989796,71072,71342
996563,71550,71821
1004890,72150,72421
1010304,72552,72825
1018737,73347,73620
1021562,73551,73826
