sum_response_time,number_of_received_responses,number_of_sent_requests
6816,476,478
16482,1151,1153
20755,1447,1451
27006,1885,1890
31185,2185,2192
34943,2466,2475
41861,2974,2984
46792,3347,3358
52410,3741,3754
54166,3869,3884
57116,4066,4084
63920,4544,4563
68914,4908,4928
77696,5552,5573
80320,5735,5758
82694,5898,5923
85953,6131,6159
92699,6612,6641
95414,6816,6847
100308,7177,7210
110300,7908,7941
116589,8341,8375
120845,8636,8672
127715,9146,9183
134492,9659,9697
141421,10181,10220
145434,10475,10515
152155,10975,11017
159824,11536,11578
169129,12217,12260
172994,12491,12536
176801,12755,12802
180551,13035,13084
184095,13274,13325
188770,13595,13647
191737,13809,13864
196107,14114,14170
202485,14569,14627
204577,14722,14782
209974,15102,15164
213746,15368,15432
223301,16038,16102
226821,16290,16356
231140,16596,16664
237884,17064,17133
241842,17339,17410
244010,17488,17561
249569,17884,17959
258421,18519,18594
260110,18648,18726
263958,18932,19012
267595,19204,19286
271334,19477,19561
281332,20238,20322
285254,20524,20609
292357,21042,21128
299146,21534,21621
303646,21850,21939
309589,22402,22493
313257,22790,22883
318105,23147,23241
327149,23827,23922
332228,24191,24287
338741,24640,24737
347845,25274,25372
354634,25760,25859
358753,26062,26162
368414,26752,26853
373899,27146,27248
378782,27502,27606
382944,27788,27894
386895,28057,28165
395537,28685,28793
400708,29054,29164
401443,29104,29217
406529,29455,29569
412691,29887,30002
420600,30447,30563
423614,30663,30781
429612,31098,31218
434285,31428,31549
443395,32082,32204
448653,32448,32571
455746,32939,33063
463797,33529,33654
467898,33823,33950
474128,34269,34397
478793,34610,34740
482516,34871,35003
490026,35416,35548
492920,35631,35766
496515,35898,36035
501101,36243,36381
510413,36899,37038
516034,37297,37437
520975,37669,37811
527120,38126,38269
528803,38254,38400
533055,38554,38701
542668,39234,39382
549530,39702,39851
556481,40206,40356
561998,40596,40747
566991,40950,41103
576999,41647,41800
587000,42327,42480
592238,42695,42849
594279,42835,42992
601071,43331,43489
604723,43603,43763
610077,43968,44129
612143,44115,44279
621056,44741,44905
621099,44744,44911
623908,44936,45106
624561,44984,45157
631445,45560,45734
635259,45879,46055
639279,46218,46395
645992,46678,46857
655990,47373,47552
662859,47856,48036
669841,48332,48513
672506,48523,48706
677471,48868,49053
684275,49344,49530
691214,49837,50024
698086,50346,50534
703024,50694,50883
711883,51310,51500
721561,51997,52187
725623,52278,52470
729307,52539,52733
736160,53055,53250
743008,53624,53820
745892,53863,54061
750772,54255,54455
756224,54642,54843
764461,55254,55456
773209,55871,56073
777975,56207,56411
783059,56572,56777
785899,56766,56973
789399,57022,57232
792949,57275,57487
798700,57712,57925
802045,57944,58159
807385,58323,58540
816947,59002,59219
820956,59306,59525
824982,59612,59833
834998,60353,60574
838782,60624,60847
845757,61144,61368
855745,61888,62112
859509,62151,62377
863971,62486,62713
869926,62781,63010
876669,63257,63487
886675,63959,64189
892206,64351,64582
898148,64761,64993
907262,65402,65635
910888,65665,65900
914491,65925,66162
920784,66358,66596
925272,66681,66921
929110,66955,67197
932915,67248,67492
936799,67537,67783
938042,67632,67880
943454,68016,68266
951211,68564,68815
958030,69071,69323
967526,69782,70034
971681,70090,70344
973469,70214,70470
979289,70618,70876
986143,71105,71364
992937,71579,71839
1002940,72299,72559
1005864,72529,72791
1007472,72650,72915
