sum_response_time,number_of_received_responses,number_of_sent_requests
6903,484,486
13720,956,959
20128,1405,1409
23730,1662,1668
27818,1961,1969
34780,2467,2476
41714,2970,2980
48708,3481,3492
55647,3975,3987
61487,4422,4435
63475,4581,4596
67150,4844,4862
72021,5200,5219
80771,5841,5861
87706,6328,6349
95573,6874,6895
101315,7290,7313
102181,7353,7379
106036,7638,7666
113035,8173,8202
120806,8754,8783
124550,9024,9055
130469,9427,9460
139812,10106,10139
144238,10440,10475
154242,11199,11234
164236,11939,11974
173371,12619,12654
177667,12931,12968
184869,13463,13501
188443,13721,13761
190471,13873,13915
195446,14218,14262
199771,14498,14544
203981,14778,14825
210214,15211,15260
213998,15482,15533
220423,15937,15989
226263,16351,16404
228585,16518,16574
234973,16967,17024
237067,17112,17171
241240,17408,17469
243557,17568,17632
250341,18045,18110
257297,18531,18597
262937,18940,19007
268185,19319,19388
278187,20036,20105
282390,20352,20422
288763,20831,20903
295520,21334,21407
300749,21707,21781
305877,22100,22176
312662,22581,22658
317047,22887,22965
323240,23334,23414
327980,23664,23745
330684,23851,23935
334491,24142,24228
338205,24425,24513
341921,24702,24792
345815,24991,25082
352420,25461,25554
359343,25942,26036
366327,26451,26546
370138,26721,26818
375706,27130,27228
377533,27255,27356
384832,27780,27881
391240,28230,28333
394424,28446,28551
398646,28751,28858
402439,29023,29132
409394,29514,29624
416427,30001,30111
423136,30469,30581
427927,30799,30912
432749,31133,31248
436202,31384,31501
438897,31580,31699
444650,31990,32111
448387,32249,32372
456663,32821,32944
458269,32934,33060
462265,33223,33351
466865,33553,33683
476174,34228,34358
481329,34596,34727
490320,35244,35376
497155,35757,35890
501505,36087,36222
508492,36604,36740
515288,37092,37229
520883,37488,37626
522925,37644,37785
529763,38140,38282
536660,38659,38802
543530,39144,39288
550280,39616,39761
551451,39694,39841
557720,40143,40292
560892,40368,40519
568395,40904,41056
574473,41340,41493
578961,41652,41807
584580,42050,42206
587291,42244,42402
592016,42592,42752
598421,42843,43004
604955,43306,43468
613736,43917,44080
618914,44282,44446
621347,44468,44634
624871,44726,44894
