sum_response_time,number_of_received_responses,number_of_sent_requests
664,45,49
4252,294,300
11541,806,812
14961,1041,1050
20537,1422,1432
25402,1782,1794
32199,2289,2302
38956,2786,2800
44258,3155,3170
46402,3311,3329
49654,3562,3582
51051,3663,3685
57654,4139,4163
61556,4422,4448
71553,5118,5144
78290,5595,5622
88281,6311,6338
93109,6653,6681
99078,7091,7121
106080,7621,7652
116077,8363,8394
122934,8853,8885
126492,9101,9135
133558,9618,9653
139596,10082,10118
144576,10458,10495
150739,10916,10955
155674,11292,11332
161302,11719,11761
169978,12360,12402
172288,12525,12569
175801,12777,12824
182302,13238,13286
189527,13723,13772
196485,14192,14242
200386,14463,14515
204758,14764,14817
208808,15048,15103
212916,15341,15398
218442,15739,15798
223682,16109,16169
231712,16675,16736
235811,16975,17037
238699,17178,17243
239980,17264,17332
243673,17529,17599
249009,17905,17976
254233,18279,18352
258936,18623,18697
264950,19074,19150
271883,19592,19669
278503,20080,20158
282728,20390,20470
289479,20902,20983
293243,21171,21254
296991,21443,21528
297727,21494,21581
301531,21771,21861
306508,22113,22204
312264,22558,22651
316714,22886,22980
319911,23125,23222
326845,23630,23728
333845,24120,24219
336010,24272,24373
341297,24678,24781
343087,24808,24913
348799,25218,25325
351285,25401,25510
356895,25803,25913
362991,26235,26347
367975,26572,26685
375811,27140,27254
380582,27479,27594
381361,27535,27653
387850,27989,28109
395799,28540,28660
401630,28943,29065
409507,29498,29620
415064,29900,30024
422256,30399,30524
426201,30681,30808
429949,30948,31077
438151,31514,31643
443648,31891,32022
447352,32157,32290
454147,32637,32771
458007,32917,33053
464762,33402,33539
474779,34117,34254
481723,34631,34769
485501,34907,35047
487890,35088,35230
493172,35454,35598
498652,35839,35984
503631,36202,36349
509519,36648,36796
514358,37012,37162
521266,37504,37655
523836,37679,37832
528026,37974,38129
529913,38113,38270
535240,38491,38650
536579,38584,38746
540256,38845,39009
550254,39525,39689
557036,40000,40165
560994,40274,40441
566787,40697,40865
568337,40815,40986
573257,41147,41319
582240,41782,41955
588023,42191,42365
590957,42412,42588
591139,42428,42607
594119,42648,42830
604125,43487,43669
614122,44326,44508
617222,44578,44762
624156,45050,45235
628697,45354,45541
630353,45470,45659
635702,45833,46024
639001,46061,46254
642582,46320,46515
644739,46473,46671
648422,46724,46924
651987,46982,47184
658944,47488,47691
665729,47968,48172
672338,48443,48648
677510,48815,49021
682069,49113,49321
688455,49568,49777
693362,49977,50188
700930,50611,50823
707967,51202,51414
713003,51548,51762
720891,52129,52344
725259,52441,52658
732059,52916,53134
738574,53385,53604
742770,53675,53896
747677,54032,54254
754464,54509,54732
758968,54858,55083
767241,55431,55657
770232,55652,55880
774396,55937,56167
778608,56251,56483
786964,56866,57098
789898,57072,57306
793716,57359,57595
796887,57600,57838
800619,57883,58124
804444,58158,58401
810512,58612,58856
811932,58712,58959
815760,58970,59219
823332,59502,59751
829554,59946,60197
838401,60567,60818
842092,60814,61067
847251,61186,61441
854228,61674,61930
861160,62148,62405
871162,62858,63115
874968,63130,63389
878661,63421,63682
888651,64165,64426
893704,64549,64811
899124,64938,65202
905919,65420,65685
910174,65731,65997
915882,66156,66424
918637,66368,66638
922077,66612,66884
925891,66877,67151
932705,67365,67640
941494,67980,68256
950237,68603,68879
954992,68977,69255
956210,69068,69348
960137,69350,69632
961219,69425,69710
966988,69855,70142
973895,70360,70648
976159,70523,70813
982875,70978,71269
985386,71147,71441
989356,71430,71726
996109,71906,72203
1003064,72404,72702
1012889,73138,73436
1016661,73409,73709
1023443,73884,74185
1029105,74284,74586
1034342,74670,74974
1038052,74950,75256
1048055,75707,76013
1058053,76403,76709
1066528,77004,77310
1069753,77234,77542
1075456,77635,77945
1084786,78286,78596
1091103,78726,79037
1096029,79070,79383
1102260,79518,79832
1106544,79838,80154
1110304,80109,80427
1114015,80374,80694
1119572,80754,81075
1121691,80895,81219
1126548,81233,81558
1128989,81413,81741
1136062,81899,82228
1137045,81967,82298
1145908,82600,82932
1149515,82858,83192
1156228,83334,83669
1158106,83468,83806
1161903,83738,84078
1168816,84232,84573
1175908,84723,85064
1182654,85218,85561
1187374,85547,85891
1193354,85961,86307
1200166,86438,86785
1206552,86877,87225
1210143,87121,87471
1217956,87680,88031
1220302,87858,88211
1222717,88031,88386
1225956,88253,88611
1229494,88495,88855
1232630,88710,89072
1235970,88949,89313
1238865,89152,89518
1242036,89368,89737
1245869,89627,89998
1251810,90045,90417
1259234,90572,90945
1263431,90861,91236
1267808,91175,91551
1274882,91685,92062
1281212,92162,92541
1284901,92450,92831
1288728,92731,93114
1298320,93436,93819
1305670,93962,94346
1315671,94656,95040
1319365,94918,95304
1329367,95634,96020
1336133,96118,96505
1345164,96766,97153
1346412,96850,97240
1353361,97331,97722
1357904,97640,98032
1364544,98101,98494
1368362,98386,98781
1374180,98788,99185
1380739,99257,99655
1384699,99539,99939
1389519,99874,100275
1393969,100185,100588
1402087,100745,101149
1412098,101449,101853
1414790,101644,102050
1421317,102120,102527
1426251,102471,102880
1430408,102765,103175
1436688,103204,103616
1443460,103693,104106
1449387,104131,104545
1451430,104280,104696
1454689,104516,104935
1461629,104998,105418
1470725,105629,106049
1477606,106115,106536
1483790,106548,106970
1489162,106931,107355
1494288,107298,107723
1496773,107471,107899
1501836,107821,108250
1506749,108168,108599
1510914,108446,108879
1520922,109149,109582
1527712,109635,110069
1533294,110027,110462
1538328,110375,110812
1542217,110644,111083
1549391,111151,111590
1555803,111610,112051
1562120,112039,112481
1563505,112135,112579
1566797,112364,112811
1570588,112628,113077
1577677,113130,113580
1587290,113820,114270
1594673,114337,114788
1600961,114799,115251
1602163,114886,115341
1609100,115381,115837
1616046,115866,116323
1621145,116226,116684
1624261,116443,116903
1626895,116629,117092
1632812,117040,117504
1637596,117385,117851
1643919,117835,118302
1651481,118360,118828
1661472,119067,119535
1668225,119548,120017
1675176,120038,120508
1682112,120514,120985
1691220,121143,121614
1695831,121468,121941
1699919,121771,122245
1706455,122236,122712
1710037,122491,122969
1716929,122995,123474
1725160,123592,124071
1728693,123835,124316
1737484,124454,124936
1741068,124699,125183
1745228,124994,125479
1754841,125663,126149
1758147,125894,126382
1759986,126024,126514
1763321,126256,126749
1767070,126523,127018
1770738,126781,127278
1777636,127255,127753
1781426,127525,128025
1790612,128169,128669
1797887,128676,129177
1802033,128964,129467
1808995,129447,129951
1815995,129943,130448
1822931,130437,130943
1829728,130923,131430
1833596,131191,131700
1838849,131556,132066
1844610,131950,132461
1849601,132301,132814
1854149,132630,133145
1861773,133168,133684
1868643,133643,134160
1872461,133909,134428
1876512,134206,134726
1880178,134468,134991
1886944,134944,135468
1893810,135418,135943
1897946,135716,136242
1907747,136399,136926
1909749,136539,137068
1915064,136923,137454
1925062,137604,138135
1930323,137977,138509
1935666,138355,138889
1942528,138840,139375
1951878,139491,140026
1955932,139775,140312
1960072,140059,140598
1964080,140336,140876
