sum_response_time,number_of_received_responses,number_of_sent_requests
3632,247,250
10415,713,717
20409,1413,1417
26003,1804,1809
31248,2185,2192
41252,2925,2932
47995,3432,3440
51870,3716,3726
55642,3996,4008
62313,4486,4499
63026,4534,4550
66733,4790,4808
73560,5289,5308
80378,5784,5804
90386,6484,6504
97141,6953,6974
104075,7454,7476
107200,7670,7694
111485,7985,8011
115363,8279,8307
121551,8740,8769
126000,9058,9089
135999,9746,9777
142995,10259,10291
149095,10723,10756
150925,10860,10895
158052,11375,11411
163256,11766,11804
165640,11944,11984
173593,12533,12574
178300,12870,12913
184623,13313,13357
185891,13400,13447
189469,13640,13689
193431,13907,13958
200302,14388,14440
203543,14617,14671
207582,14908,14964
212992,15288,15345
218305,15671,15730
225289,16164,16224
232278,16651,16712
239230,17147,17209
242854,17405,17469
249527,17878,17943
255067,18274,18340
263272,18872,18939
269574,19332,19400
273865,19648,19718
280702,20158,20229
286665,20598,20670
289731,20824,20898
291989,20986,21063
295615,21258,21337
299477,21545,21625
306961,22082,22163
310207,22316,22400
313944,22586,22672
320938,23075,23162
326044,23454,23542
331568,23871,23961
338525,24383,24473
345436,24884,24976
348967,25133,25227
355783,25595,25690
357630,25727,25824
363320,26133,26232
368845,26521,26621
374967,26952,27053
380635,27361,27464
384497,27624,27728
394366,28297,28402
398275,28577,28683
402544,28870,28978
405669,29090,29200
412120,29545,29657
416380,29832,29945
416936,29872,29988
418850,30007,30126
424508,30410,30531
428381,30683,30806
435349,31172,31296
442151,31664,31789
444324,31813,31940
446596,31978,32108
453452,32473,32604
460423,32982,33114
464260,33263,33397
468240,33554,33689
469722,33661,33799
478631,34330,34469
488074,35036,35175
491905,35313,35454
497645,35711,35853
501702,36003,36147
503689,36156,36303
512913,36832,36979
520640,37400,37548
527553,37887,38036
532409,38225,38375
535423,38435,38587
541788,38897,39051
548932,39403,39557
552084,39631,39788
555716,39889,40048
565714,40561,40720
570297,40888,41048
576432,41319,41481
583228,41821,41984
586864,42096,42260
593661,42573,42739
600454,43046,43213
602469,43183,43352
602746,43201,43373
605865,43426,43600
609348,43706,43883
613306,44037,44216
617170,44359,44540
627156,45175,45356
633926,45631,45813
640871,46119,46302
646682,46525,46709
654562,47063,47248
658130,47327,47514
664956,47811,47999
670798,48218,48407
675555,48553,48744
677485,48697,48890
682737,49078,49273
686540,49346,49543
692935,49796,49994
693858,49867,50067
700659,50320,50522
705687,50685,50888
708019,50880,51086
714965,51460,51667
721957,52029,52237
728844,52506,52715
732591,52775,52986
734488,52914,53127
740386,53315,53530
750370,54024,54239
757272,54513,54729
762616,54897,55114
766920,55193,55412
768388,55308,55530
772193,55577,55801
775235,55787,56013
782769,56317,56544
791968,57004,57231
794531,57198,57427
797758,57426,57657
801314,57672,57905
804443,57911,58146
806529,58068,58306
808761,58221,58461
813208,58527,58769
815987,58724,58969
819895,58998,59245
824288,59306,59554
830729,59763,60012
837329,60231,60482
844080,60710,60962
849881,61108,61361
851449,61217,61473
853718,61379,61637
857545,61663,61923
859489,61809,62072
866306,62340,62604
867336,62418,62684
876752,63134,63401
886744,63847,64114
896753,64554,64821
905793,65224,65491
910660,65588,65857
918916,66210,66479
921528,66397,66669
928528,66878,67151
938528,67588,67861
943965,67972,68246
947812,68249,68525
949503,68378,68657
953092,68643,68924
959857,69128,69410
966644,69610,69893
971494,69965,70249
974808,70206,70492
977933,70429,70717
979814,70570,70861
983637,70840,71133
991073,71366,71660
993019,71504,71801
999975,72004,72302
1008578,72646,72944
1014337,73067,73366
1020433,73502,73803
1024314,73785,74088
1031136,74303,74607
1034875,74588,74894
1041684,75107,75414
1045511,75384,75693
1052431,75870,76180
1056210,76137,76449
1063132,76642,76955
1068002,76985,77299
1070482,77160,77476
1073691,77386,77705
1077627,77668,77989
1082617,78036,78358
1088342,78438,78762
1095257,78938,79263
1101092,79334,79660
1104100,79541,79869
1107229,79762,80092
1113567,80208,80540
1122163,80809,81141
1127294,81160,81494
1131175,81442,81777
1141094,82157,82493
1145165,82451,82788
1151743,82901,83240
1158721,83400,83740
1165536,83884,84225
1172533,84382,84724
1175923,84626,84970
1178844,84837,85183
1182223,85071,85419
1186276,85356,85706
1192691,85801,86152
1197325,86115,86468
1201806,86435,86790
1205852,86722,87079
1210405,87053,87411
1215834,87427,87787
1220221,87741,88103
1224552,88052,88416
1226364,88174,88540
1229002,88352,88721
1229650,88395,88767
1230786,88473,88847
1234315,88736,89113
1241234,89220,89598
1244855,89465,89845
1248772,89748,90129
1252389,90014,90398
1256324,90310,90696
1266327,91079,91465
1273112,91586,91973
1280103,92107,92495
1282513,92281,92671
1290904,92863,93254
1298014,93377,93768
1304599,93851,94244
1308263,94101,94496
1309988,94224,94621
1315904,94631,95030
1322710,95109,95509
1332710,95813,96213
1342715,96510,96910
1350449,97068,97468
1356323,97483,97885
1366319,98196,98598
1376329,98896,99298
1383189,99371,99774
1384550,99465,99870
1387251,99649,100057
1391441,99943,100353
1401446,100652,101062
1408408,101151,101562
1416644,101740,102151
1419355,101929,102342
1425894,102387,102802
1432337,102851,103267
1437104,103194,103611
1446398,103845,104263
1449983,104105,104525
1456984,104606,105027
1466980,105294,105715
1473757,105766,106188
1479671,106195,106618
1487526,106760,107184
1491212,107022,107448
1498110,107514,107941
1506388,108087,108514
1511930,108476,108905
1518931,108962,109392
1525877,109449,109880
1535875,110156,110587
1540758,110502,110934
1549522,111104,111537
1557143,111658,112091
1560230,111874,112310
1565988,112287,112724
1573469,112812,113250
1581027,113351,113790
1590772,114039,114478
1594610,114314,114755
1604633,115031,115472
1611472,115516,115958
1621459,116212,116654
1628435,116718,117161
1635317,117201,117645
1642147,117690,118135
1652142,118403,118848
1662138,119100,119545
1669088,119586,120032
1671285,119731,120179
1676312,120086,120536
1682681,120543,120994
1687177,120868,121321
1694006,121337,121791
1700806,121810,122265
1707787,122294,122750
1710792,122509,122967
1715326,122816,123276
1722167,123283,123744
1728151,123711,124173
1732138,123987,124451
1735336,124217,124683
1742447,124721,125188
1747177,125058,125527
1750845,125319,125790
1754575,125579,126052
1758760,125870,126345
1762448,126124,126601
1769330,126591,127069
1776297,127069,127548
1786294,127772,128251
1790845,128089,128569
1796976,128515,128997
1803548,128976,129459
1807848,129281,129766
1817859,129961,130446
1823001,130324,130810
1827761,130663,131151
1831795,130942,131432
1833942,131094,131586
1841027,131590,132083
1846475,131974,132469
1853292,132459,132955
1858524,132832,133329
1861501,133044,133543
1867808,133482,133983
1873211,133846,134348
1875925,134041,134545
1879086,134254,134761
1887462,134841,135348
1892816,135214,135723
1902817,135929,136438
1912816,136655,137164
1916618,136924,137435
1923370,137404,137916
1927182,137674,138188
1930302,137897,138413
1934585,138198,138716
1939308,138525,139044
1945165,138928,139449
1951990,139402,139924
1959972,139969,140491
1965735,140383,140907
1972518,140851,141376
1982518,141550,142075
1986379,141818,142345
1996363,142512,143039
2006366,143211,143738
2014022,143760,144287
2017002,143965,144495
2026218,144608,145138
2033925,145141,145672
2036812,145346,145879
2037072,145366,145902
2043979,145861,146398
2047789,146133,146672
2053435,146536,147076
2063050,147205,147746
2069891,147685,148227
2076806,148158,148701
2085901,148802,149345
2090655,149150,149695
2095716,149507,150053
2098163,149682,150231
2106195,150243,150792
2111481,150604,151155
2118656,151091,151643
2123612,151447,152000
2130060,151900,152454
2137037,152385,152940
2140552,152642,153199
2147012,153079,153638
2154606,153601,154160
2160741,154038,154599
2168507,154587,155148
2174497,155014,155577
2181369,155497,156061
2187049,155889,156454
2189822,156080,156647
2194625,156433,157002
2199052,156744,157315
2206017,157234,157806
2212805,157701,158274
2216554,157959,158534
2226549,158665,159240
2233410,159139,159715
2240320,159620,160197
2250324,160326,160903
2257123,160796,161374
2261483,161107,161686
2267624,161541,162122
2274704,162045,162627
2284711,162751,163333
2291573,163217,163800
2296336,163546,164130
2302163,163954,164540
2309106,164445,165032
2317471,165043,165630
2319562,165188,165778
2326326,165662,166253
2333209,166147,166739
2337856,166473,167066
2344130,166897,167492
2347851,167162,167759
2351574,167425,168023
2361437,168120,168719
2371445,168820,169419
2380910,169501,170100
2388261,170026,170626
2395178,170519,171120
2402051,171017,171619
2408517,171463,172066
2415935,171988,172592
2425923,172687,173291
2429684,172951,173557
2433240,173204,173812
2438714,173595,174204
2446975,174166,174776
2453723,174642,175253
2463729,175351,175962
2470764,175857,176468
2477471,176326,176939
2481303,176604,177219
2488101,177074,177690
2494274,177495,178112
2500641,177940,178558
2503997,178174,178794
2511568,178713,179334
2519243,179268,179890
2526024,179739,180362
2528219,179897,180522
2536692,180502,181128
2543495,180976,181603
2549799,181410,182038
2550802,181482,182113
2557728,181981,182613
2561308,182235,182869
2568085,182723,183358
2575007,183214,183850
2581945,183717,184354
2591953,184437,185074
2595748,184694,185332
2605699,185394,186033
2613166,185914,186553
2616171,186127,186769
2626171,186832,187474
2633112,187319,187962
2638007,187667,188311
2641919,187946,188592
2647275,188321,188969
2652673,188691,189340
2654197,188796,189448
2660607,189247,189900
2665309,189584,190239
2670425,189943,190599
2679040,190551,191208
2689040,191264,191921
2695879,191754,192412
2702841,192248,192907
2704887,192391,193052
2712439,192921,193583
2715311,193118,193782
2724296,193758,194423
2731485,194266,194931
2736489,194607,195274
2744905,195180,195848
2747664,195379,196049
2755703,195938,196609
2765701,196631,197302
2775696,197330,198001
2782515,197805,198477
2789485,198297,198970
2793414,198564,199239
2803415,199260,199935
2813402,199962,200637
2820277,200457,201133
2830274,201175,201851
2834043,201445,202123
2839397,201829,202508
2844670,202209,202889
2848794,202511,203193
2852358,202762,203446
2858716,203221,203907
2868708,203928,204614
2875475,204391,205078
2885491,205100,205787
2892427,205590,206278
2896050,205839,206529
2899745,206098,206790
2904450,206417,207110
2910236,206815,207510
2917142,207280,207976
2926923,207972,208668
2934105,208474,209171
2940747,208947,209645
2947690,209438,210137
2951307,209692,210393
2958256,210180,210882
2964331,210606,211309
2971770,211134,211838
2975301,211388,212094
2979531,211679,212387
2986457,212162,212871
2993250,212638,213348
2997045,212904,213616
3003943,213394,214107
3010877,213882,214596
3017639,214335,215050
3025710,214905,215620
3028066,215068,215786
3033488,215462,216181
3040182,215935,216655
3046900,216419,217140
3052426,216812,217535
3062425,217506,218229
3072423,218215,218938
3079366,218720,219444
3089358,219431,220155
3095241,219850,220575
3103088,220408,221134
3109984,220896,221623
3116795,221368,222096
3123721,221854,222583
3129501,222256,222986
3134223,222594,223326
3141223,223095,223828
3147757,223564,224298
3151797,223843,224579
3155683,224125,224863
3165676,224839,225577
3169307,225091,225831
3173290,225367,226109
3177091,225629,226373
3183969,226101,226846
3189398,226477,227223
3197499,227045,227792
3202560,227407,228155
3208143,227801,228551
3214989,228285,229036
3218041,228503,229256
3225714,229038,229792
3232528,229524,230279
3242532,230233,230988
3249484,230727,231483
3255318,231134,231891
3260263,231468,232227
3266038,231867,232627
3269339,232104,232866
3274900,232487,233251
3278634,232745,233511
3287556,233361,234127
3295406,233912,234679
3303463,234486,235253
3308241,234810,235579
3316130,235361,236131
3322639,235827,236598
3330051,236346,237118
3340046,237045,237817
3348137,237606,238378
3353865,238007,238781
3360835,238484,239259
3367739,238969,239745
3370399,239151,239929
3373377,239360,240140
3378981,239764,240546
3388993,240468,241250
3398984,241167,241949
3405876,241655,242438
3409550,241912,242697
3416541,242402,243188
3423523,242882,243669
3430477,243363,244151
3434808,243660,244449
3435585,243710,244502
3437145,243823,244618
3441913,244164,244961
3445447,244396,245195
3453761,244974,245773
3459035,245354,246155
3465904,245846,246648
3469788,246118,246922
3473536,246380,247186
3481643,246934,247740
3487333,247332,248140
3497323,248033,248841
3505008,248566,249374
3511598,249035,249844
3514822,249262,250074
3521767,249737,250550
3523596,249861,250676
3524273,249906,250724
3531471,250418,251237
3533409,250555,251377
3543402,251261,252083
3552190,251863,252685
3557041,252209,253033
3566969,252926,253750
3574019,253429,254254
3582271,254006,254831
3587687,254392,255219
3594500,254878,255706
3598296,255139,255969
3605111,255630,256461
3612002,256111,256943
3618572,256575,257408
3625731,257072,257906
3632579,257559,258394
3639410,258043,258879
3643341,258327,259165
3650125,258809,259648
3655521,259186,260026
3659026,259429,260271
3667341,260000,260843
3676411,260634,261477
3678098,260755,261601
3686160,261331,262177
3688729,261504,262353
3695765,261980,262829
3699569,262244,263096
3709578,262956,263808
3713117,263213,264067
3722932,263880,264734
3723972,263955,264811
3730432,264411,265269
3737256,264887,265746
3744183,265376,266236
3748073,265655,266517
3754894,266148,267011
3761763,266646,267510
3765517,266917,267783
3770465,267274,268141
3776114,267682,268551
3783892,268235,269104
3793043,268896,269766
3796065,269109,269981
3803728,269638,270511
3810666,270130,271003
3817609,270614,271489
3820186,270798,271675
3824949,271134,272013
3828119,271356,272237
3832935,271700,272583
3842923,272380,273263
3852922,273092,273975
3861595,273703,274586
3866864,274077,274962
3871635,274408,275294
3877498,274817,275705
3881094,275060,275950
3885865,275396,276287
3890826,275738,276631
3895662,276085,276980
3905649,276789,277684
3908948,277025,277922
3912420,277276,278175
