sum_response_time,number_of_received_responses,number_of_sent_requests
6814,472,474
13654,951,954
23647,1649,1652
30550,2123,2127
37360,2593,2598
39782,2776,2783
44596,3122,3131
47006,3303,3314
54543,3840,3852
57425,4058,4072
62484,4350,4366
66882,4662,4680
75497,5285,5303
79590,5577,5597
84240,5898,5920
90699,6357,6380
95076,6670,6695
96825,6788,6815
102837,7231,7260
112831,7985,8014
116785,8276,8307
123570,8769,8801
127262,9019,9052
135241,9598,9632
141115,10043,10079
146987,10491,10528
151800,10854,10893
158786,11382,11422
163558,11739,11780
169555,12182,12225
173212,12452,12497
176993,12723,12770
180426,12974,13023
185244,13301,13351
188550,13532,13585
195447,14011,14065
202898,14529,14583
206182,14758,14815
208313,14905,14964
213617,15270,15331
217296,15524,15587
224209,16003,16067
230565,16451,16516
234831,16753,16820
241810,17242,17310
245456,17499,17569
252262,17995,18066
257285,18363,18435
262941,18769,18843
267078,19085,19160
276671,19805,19881
283477,20314,20391
285679,20471,20550
292748,21014,21094
295942,21236,21318
298974,21451,21535
302305,21688,21774
305867,21929,22017
309591,22183,22274
316552,22714,22806
323511,23229,23322
327584,23532,23626
330931,23778,23875
337688,24254,24352
344579,24726,24825
351543,25228,25328
355671,25528,25629
362232,25990,26093
364078,26129,26234
370097,26564,26671
374046,26836,26945
380994,27310,27420
384615,27567,27678
391329,28034,28147
398356,28535,28648
408096,29214,29328
412600,29537,29652
418382,29940,30057
422545,30230,30349
428576,30659,30779
431346,30854,30976
434769,31105,31229
440664,31513,31639
448822,32073,32199
451285,32248,32377
454658,32494,32625
458809,32781,32914
465726,33278,33412
472596,33766,33901
482590,34480,34615
487672,34856,34992
493166,35266,35404
497752,35609,35748
503862,36049,36190
509372,36438,36580
513291,36732,36876
520460,37265,37410
528493,37856,38002
534874,38311,38458
540883,38732,38880
548967,39293,39442
558971,40005,40154
561343,40184,40335
564744,40429,40582
573395,41040,41194
580154,41507,41662
585570,41889,42045
591968,42347,42504
594738,42553,42713
601480,43044,43205
605196,43303,43466
608878,43555,43720
612920,43836,44002
614768,43986,44155
614936,44001,44173
621266,44477,44651
627446,44995,45170
633549,45502,45678
