sum_response_time,number_of_received_responses,number_of_sent_requests
3656,250,253
10230,706,710
11206,780,787
16853,1170,1178
20881,1461,1471
25908,1826,1838
34067,2431,2443
36550,2620,2635
43135,3082,3098
46981,3374,3392
50864,3659,3679
54552,3920,3942
56371,4049,4073
58382,4196,4223
59922,4299,4328
66643,4771,4802
71849,5141,5173
73173,5236,5271
77458,5552,5589
81214,5836,5875
91212,6570,6609
97966,7051,7091
102699,7374,7415
107339,7713,7756
110166,7926,7971
116245,8381,8428
120182,8669,8718
130183,9411,9460
137115,9913,9963
144052,10416,10467
147673,10677,10730
151307,10937,10992
157496,11365,11421
162038,11670,11728
166887,12002,12061
172940,12429,12489
180257,12938,12999
189583,13608,13670
196459,14086,14149
200232,14359,14424
207063,14844,14910
213844,15307,15374
220818,15804,15872
229115,16379,16447
237712,16993,17062
238862,17078,17149
245098,17540,17613
255100,18263,18336
259658,18581,18655
265571,19028,19104
270083,19362,19439
279390,20047,20125
287781,20666,20744
290125,20844,20925
293334,21085,21168
297403,21381,21466
304228,21872,21958
308203,22162,22250
312992,22490,22579
318702,22929,23020
323315,23277,23369
329525,23745,23839
333464,24033,24128
340161,24499,24596
348668,25093,25190
351544,25289,25388
354736,25512,25614
361536,25998,26101
368495,26491,26595
375496,26992,27097
379242,27263,27370
383021,27526,27635
386803,27804,27914
393074,28244,28356
397299,28542,28656
402479,28896,29011
407734,29276,29393
411645,29552,29670
417596,29968,30088
422144,30289,30411
431692,30959,31081
433579,31095,31219
437872,31394,31520
441727,31671,31799
446921,32041,32170
453617,32522,32653
460395,33001,33133
468224,33567,33699
470847,33751,33886
477362,34217,34353
480911,34483,34621
481580,34530,34671
488725,35061,35203
495502,35547,35690
500993,35935,36079
503042,36092,36239
509816,36578,36726
513418,36839,36989
523423,37540,37690
530309,38016,38167
537260,38490,38642
546235,39132,39284
550820,39457,39611
557808,39954,40109
563689,40378,40534
571554,40917,41074
578512,41397,41555
585472,41883,42042
589656,42177,42337
591424,42304,42467
596694,42676,42841
603527,43145,43311
608825,43515,43682
609373,43557,43727
611887,43737,43910
618828,44174,44348
623913,44601,44776
625891,44765,44943
630872,45181,45360
635581,45501,45682
639507,45782,45965
642549,46002,46187
649248,46469,46655
655619,46915,47103
665636,47617,47805
672446,48094,48283
679233,48573,48763
686223,49094,49285
690001,49365,49558
695744,49760,49954
700502,50098,50294
707445,50583,50780
708966,50693,50892
711858,50916,51118
719591,51567,51769
725504,52062,52266
735519,52883,53087
745125,53551,53755
749406,53866,54072
756311,54355,54562
761188,54689,54897
763671,54864,55075
768891,55226,55438
771079,55385,55600
775796,55558,55774
780294,55903,56121
787355,56391,56610
790552,56623,56844
792516,56757,56981
796726,57072,57298
800513,57354,57582
807461,57878,58107
809066,57994,58225
812216,58229,58462
818759,58719,58954
822656,59013,59250
827658,59360,59598
836359,59973,60212
846361,60680,60919
853135,61157,61397
858335,61526,61767
863633,61901,62144
872329,62518,62761
874237,62652,62898
880590,63099,63346
885097,63411,63660
891875,63894,64144
894349,64070,64322
902701,64734,64987
907883,65117,65371
910877,65344,65600
917564,65816,66073
921068,66068,66328
928473,66617,66877
931522,66846,67109
935218,67121,67386
939109,67394,67661
946507,67909,68176
949760,68141,68411
953450,68396,68668
956136,68590,68864
960909,68958,69234
964769,69241,69519
968481,69502,69782
972449,69775,70056
979099,70268,70551
986379,70796,71079
994766,71416,71700
1001512,71878,72163
1009697,72451,72737
1018441,73066,73352
1026653,73660,73947
1027540,73724,74013
1034111,74211,74502
1044132,74924,75215
1050924,75398,75690
1056507,75808,76101
1064570,76409,76703
1067437,76623,76919
1072006,76970,77268
1075762,77238,77538
1079502,77502,77804
1086477,77985,78288
1093255,78478,78782
1098513,78843,79148
1103974,79225,79532
1109246,79594,79902
1113088,79871,80181
1116149,80095,80407
1121754,80496,80810
1128727,81000,81315
1133735,81351,81667
1142530,81973,82290
1148380,82372,82690
1156275,82922,83241
1163327,83402,83722
1170056,83880,84201
1176113,84317,84639
1181598,84719,85042
1184443,84923,85249
1191289,85397,85724
1194834,85652,85981
1201789,86151,86481
1205577,86421,86753
1209496,86702,87036
1216289,87187,87522
1221525,87543,87879
1226834,87916,88254
1230644,88171,88511
1237428,88640,88981
1244304,89134,89476
1249885,89533,89876
1254120,89826,90171
1255727,89932,90280
1262252,90395,90744
1265339,90614,90965
1267339,90758,91112
1271163,91020,91376
1275428,91307,91664
1281821,91760,92119
1288631,92246,92606
1293424,92589,92950
1296643,92813,93176
1305953,93478,93842
1310391,93796,94161
1316568,94257,94624
1320591,94571,94940
1327528,95090,95460
1331378,95373,95745
1338923,95916,96288
1345716,96379,96752
1351045,96743,97118
1355461,97059,97436
1365451,97757,98134
1369377,98030,98409
1373213,98285,98666
1383219,98983,99364
1390173,99474,99856
1396947,99932,100315
1401053,100228,100612
1407436,100680,101066
1414209,101166,101553
1421117,101658,102046
1431110,102340,102728
1437940,102816,103205
1442557,103131,103521
1448113,103530,103922
1452365,103838,104232
1459215,104332,104727
1465971,104807,105203
1475965,105519,105915
1479463,105762,106160
1482852,106005,106405
1490130,106513,106914
1497120,107006,107408
1507067,107715,108117
1510856,107981,108385
1517761,108453,108858
1527752,109157,109562
1533971,109596,110002
1536880,109796,110204
1543654,110278,110687
1548828,110642,111053
1555742,111126,111538
1562742,111618,112031
1569182,112067,112481
1573560,112369,112785
1583558,113078,113494
1591286,113632,114048
1599055,114168,114585
1607056,114740,115158
1613844,115212,115631
1623852,115914,116333
1630944,116408,116827
1636436,116800,117221
1644515,117367,117789
1651473,117863,118286
1658263,118346,118770
1668162,119048,119472
1675033,119525,119950
1681911,120025,120451
1685434,120275,120702
1692264,120762,121191
1699208,121254,121684
1709192,121955,122385
1713021,122228,122660
1718254,122593,123026
1726534,123175,123609
1729902,123416,123852
1734387,123731,124169
1741143,124196,124635
1747191,124618,125058
1751981,124945,125387
1758942,125438,125881
1765897,125923,126367
1771301,126294,126739
1776677,126669,127116
1785158,127276,127723
1790593,127668,128117
1794289,127930,128381
1804278,128654,129105
1811127,129146,129598
1818012,129617,130070
1822580,129939,130393
1831160,130547,131002
1835697,130855,131312
1845697,131556,132013
1849457,131826,132285
1853218,132090,132551
1856969,132353,132816
1866965,133056,133519
1871894,133411,133875
1877495,133803,134269
1882015,134125,134592
1891234,134763,135231
1894871,135022,135492
1901676,135491,135962
1908906,135988,136459
1915216,136435,136908
1925215,137143,137616
1932055,137618,138092
1938902,138096,138571
1943243,138391,138867
1952611,139023,139500
1959507,139504,139982
1966474,139993,140472
1976475,140696,141175
1986020,141369,141848
1993336,141884,142364
1996994,142146,142627
2003954,142632,143115
2007480,142885,143370
2009335,143007,143494
2017801,143612,144100
2021557,143869,144359
2029069,144393,144884
2032933,144661,145154
2041041,145218,145711
2046638,145611,146106
2053439,146089,146585
2057339,146362,146860
2060518,146585,147085
2062991,146758,147260
2066235,146982,147486
2075686,147646,148151
2082983,148171,148676
2092468,148833,149339
2098015,149231,149738
2103090,149574,150083
2108448,149955,150465
2113937,150348,150860
2117874,150632,151146
2127874,151346,151860
2137871,152062,152576
2147872,152768,153282
2157882,153476,153990
2162531,153808,154323
2168166,154213,154730
2175034,154702,155220
2178882,154976,155496
2182700,155243,155765
2188201,155636,156159
2196662,156221,156745
2203500,156693,157218
2213510,157419,157944
2217375,157685,158212
2224329,158163,158690
2227987,158420,158949
2234577,158876,159407
2244575,159568,160099
2248733,159864,160396
2255137,160311,160845
2260261,160680,161215
2265279,161024,161561
2271210,161440,161978
2277496,161879,162418
2286436,162516,163056
2291063,162842,163383
2293950,163048,163592
2303934,163750,164294
2313951,164458,165002
2320875,164956,165501
2327847,165441,165987
2333898,165857,166404
2338396,166171,166720
