sum_response_time,number_of_received_responses,number_of_sent_requests
6827,479,481
16825,1170,1172
26819,1877,1879
33813,2367,2370
43808,3067,3070
50782,3579,3583
57707,4084,4089
61606,4370,4377
67820,4799,4807
69907,4956,4966
72712,5167,5180
77764,5512,5526
82035,5812,5828
89299,6343,6360
94001,6666,6685
98257,6964,6984
107862,7645,7666
117866,8351,8372
124683,8852,8874
131612,9368,9391
137573,9805,9829
142203,10125,10151
146961,10447,10474
149824,10664,10694
156734,11190,11221
163717,11723,11754
170461,12219,12252
177212,12724,12758
184069,13236,13271
193743,13949,13984
194731,14016,14054
201660,14506,14545
208481,14990,15030
212539,15276,15317
219827,15768,15810
225471,16176,16220
229812,16479,16525
234505,16820,16867
237829,17063,17112
240860,17277,17329
244809,17556,17610
251108,17999,18054
253306,18154,18211
255676,18319,18379
259366,18574,18636
266227,19068,19131
269894,19340,19405
274760,19688,19754
282714,20261,20328
290793,20857,20925
294536,21142,21212
304532,21881,21951
309679,22253,22324
316280,22758,22830
321925,23139,23213
328685,23627,23702
332556,23901,23977
337050,24213,24291
341095,24501,24581
346564,24909,24991
350471,25193,25277
357420,25700,25785
364339,26198,26284
371144,26670,26757
376509,27043,27131
379447,27243,27333
385806,27689,27781
389981,27997,28090
391483,28109,28205
397660,28555,28652
407138,29218,29316
414297,29707,29806
417818,29956,30057
421570,30221,30324
428728,30729,30832
438511,31407,31511
445531,31898,32002
450108,32219,32325
455832,32614,32722
462695,33102,33211
469648,33601,33711
476386,34081,34192
481659,34456,34568
486700,34816,34930
490614,35104,35219
494163,35359,35477
497762,35616,35736
501610,35891,36013
508452,36372,36495
518151,37068,37191
522152,37376,37501
528438,37851,37977
532842,38178,38306
539671,38658,38787
546559,39149,39279
550427,39427,39559
556321,39870,40003
560972,40210,40345
565568,40538,40674
574712,41177,41314
578891,41467,41605
582376,41716,41857
586116,41980,42123
591119,42340,42484
594983,42618,42764
603714,43227,43374
608932,43597,43745
614412,43983,44133
621184,44482,44633
624997,44765,44918
634984,45462,45615
639604,45781,45935
643924,46086,46242
644492,46136,46295
647100,46321,46483
653962,46715,46878
663958,47551,47714
670924,48130,48294
678870,48800,48964
684594,49196,49362
694592,49894,50060
697026,50070,50238
705259,50630,50799
706811,50744,50915
709452,50930,51104
716224,51404,51579
720605,51712,51888
723465,51922,52101
727340,52196,52377
734103,52673,52855
742745,53284,53466
745971,53502,53686
748320,53665,53852
753222,54016,54204
761910,54744,54933
768865,55325,55515
774897,55824,56015
780695,56225,56417
787579,56741,56934
795100,57270,57464
803106,57833,58028
812058,58468,58663
819507,58988,59184
827058,59546,59743
834028,60039,60237
840413,60525,60724
845953,60903,61103
851547,61302,61504
861552,62004,62206
868518,62521,62724
873588,62893,63097
879087,63309,63515
883607,63624,63831
886747,63863,64073
893510,64370,64581
903514,65102,65313
910280,65596,65808
918640,66199,66411
923934,66568,66782
933951,67405,67619
940750,67892,68107
947560,68373,68589
957496,69074,69290
959834,69236,69454
