sum_response_time,number_of_received_responses,number_of_sent_requests
9977,700,701
14127,996,998
22832,1594,1597
30695,2139,2143
39730,2776,2780
43203,3033,3039
49023,3449,3456
51915,3660,3670
55620,3924,3936
61350,4341,4354
65536,4636,4651
69939,4952,4969
76780,5452,5470
83681,5954,5973
90599,6434,6454
97590,6932,6953
104560,7419,7441
111293,7894,7917
115184,8183,8208
122096,8695,8721
129077,9208,9235
139062,9899,9926
145954,10384,10412
150993,10746,10775
155649,11103,11134
163100,11658,11690
170312,12202,12235
174595,12528,12562
180146,12946,12982
187587,13497,13534
191674,13791,13830
195421,14057,14098
202372,14557,14599
212382,15239,15281
216978,15550,15593
223119,15983,16027
229822,16452,16498
236753,16940,16987
241962,17311,17359
247362,17692,17742
257372,18392,18442
263767,18835,18886
264749,18912,18966
271547,19388,19443
275442,19663,19720
282307,20155,20213
289308,20667,20726
290944,20784,20845
296867,21212,21275
303676,21718,21782
312604,22378,22442
317345,22727,22793
321231,23013,23081
326184,23386,23455
331667,23777,23848
336855,24148,24220
342218,24549,24623
349160,25042,25117
355900,25339,25415
362835,25860,25937
369790,26372,26450
373500,26642,26722
380369,27134,27215
388799,27720,27801
397123,28293,28375
402502,28671,28754
405059,28859,28944
409481,29167,29254
413480,29453,29542
419393,29880,29971
423078,30144,30237
430971,30686,30779
439577,31315,31409
443227,31575,31671
445662,31745,31843
453980,32327,32426
455054,32403,32505
455892,32463,32567
462644,32935,33041
466442,33209,33317
467864,33311,33421
471858,33597,33709
474787,33799,33914
479666,34146,34262
482267,34326,34445
489214,34816,34936
499212,35528,35648
509216,36248,36368
513015,36518,36640
516712,36785,36909
521613,37146,37271
527357,37567,37694
532865,37972,38100
538016,38331,38461
543563,38727,38858
549976,39198,39330
557684,39776,39909
565514,40358,40492
569756,40654,40789
576266,41105,41242
583225,41590,41728
587763,41921,42060
592471,42261,42402
598882,42718,42860
604590,43117,43261
611589,43582,43727
618572,44071,44217
628582,44777,44923
632645,45068,45215
634381,45193,45343
637696,45428,45580
646776,46064,46217
652653,46472,46626
652664,46473,46630
655168,46653,46813
658907,46940,47102
668650,47760,47922
672765,48105,48269
675775,48349,48515
680188,48654,48822
686992,49135,49304
693750,49595,49765
700698,50066,50237
705913,50433,50605
712733,50915,51088
718185,51297,51472
725102,51785,51961
731971,52289,52466
733151,52367,52546
739738,52817,52998
743336,53076,53259
748038,53401,53585
757204,54036,54221
764007,54546,54732
772436,55251,55437
780153,55900,56087
786647,56443,56631
790229,56687,56877
796402,57145,57336
800093,57401,57594
801504,57496,57692
806976,57880,58078
813987,58375,58574
819151,58747,58947
827733,59361,59562
834682,59895,60097
844680,60590,60792
851636,61089,61292
858403,61563,61767
865283,62073,62278
872250,62587,62793
875445,62828,63036
877813,62996,63206
880738,63219,63432
884888,63532,63747
892210,64057,64272
898736,64530,64747
902546,64792,65011
909473,65266,65486
916401,65762,65983
924576,66342,66563
927846,66566,66789
936959,67209,67433
942543,67601,67826
946767,67902,68129
954401,68432,68660
964405,69156,69384
965822,69260,69490
972046,69749,69981
982047,70501,70733
988929,71025,71258
995751,71517,71751
1002559,71995,72230
1012556,72733,72968
1016107,72992,73229
1018542,73175,73414
1022012,73410,73651
1024770,73601,73845
1031681,74090,74335
1035486,74357,74604
1038044,74544,74793
1043017,74928,75179
1046908,75224,75476
1053401,75688,75942
1054076,75739,75996
1062198,76342,76599
1065513,76578,76837
1068683,76819,77081
1075590,77298,77561
1082564,77781,78045
1088143,78173,78438
1088939,78230,78498
1090866,78374,78644
1097545,78865,79137
1104491,79361,79634
1111270,79836,80110
1115072,80117,80393
1121827,80626,80903
1125804,80929,81208
1129683,81218,81499
1133023,81450,81733
1137420,81768,82053
1141207,82028,82315
1144756,82282,82571
1154753,82988,83277
1158296,83244,83535
1161910,83497,83790
1168305,83935,84229
1171458,84176,84472
1176452,84532,84830
1186439,85249,85547
1193357,85714,86013
1197132,85992,86293
1204071,86466,86768
1210016,86886,87189
1213045,87092,87397
