sum_response_time,number_of_received_responses,number_of_sent_requests
3722,260,263
10652,747,751
17626,1225,1230
24479,1706,1712
31303,2181,2188
41300,2919,2926
48123,3436,3444
51795,3700,3710
54879,3914,3926
57420,4105,4119
60052,4306,4323
67550,4830,4847
73597,5267,5286
77225,5528,5549
81090,5792,5815
88078,6286,6310
94972,6779,6804
101748,7257,7283
108626,7759,7786
115378,8264,8292
119299,8545,8575
123060,8810,8842
133047,9505,9537
138097,9869,9902
143588,10284,10319
150529,10804,10840
154318,11076,11113
160106,11504,11543
164836,11853,11894
168720,12141,12184
172243,12394,12439
176827,12725,12771
182743,13139,13187
187475,13461,13510
194288,13934,13984
200360,14362,14414
203441,14586,14640
210825,15118,15173
215433,15451,15507
220114,15780,15838
225486,16153,16213
232283,16633,16694
239262,17138,17200
241315,17275,17339
246847,17659,17725
253014,18104,18171
257588,18446,18515
264566,18948,19018
271312,19432,19503
275177,19717,19790
282140,20234,20308
289129,20751,20826
295884,21234,21310
302684,21746,21823
306454,22014,22093
314811,22621,22700
317138,22789,22870
320602,23041,23125
327432,23634,23719
334303,24200,24286
339687,24608,24695
344533,24964,25053
349027,25292,25382
355426,25733,25825
357695,25888,25982
361191,26131,26227
367022,26553,26651
373773,27029,27128
378940,27402,27502
383867,27757,27859
391271,28269,28372
398216,28741,28845
402200,29027,29132
411925,29710,29816
412536,29752,29861
416476,30028,30139
420181,30289,30402
422103,30427,30542
427816,30827,30944
434315,31291,31409
441623,31798,31917
448500,32276,32396
453763,32649,32770
457607,32911,33034
465082,33447,33571
469942,33797,33923
479939,34507,34633
485321,34898,35025
490723,35291,35420
494403,35556,35687
498088,35824,35957
504394,36290,36424
508877,36618,36754
515664,37109,37246
524144,37705,37842
529431,38090,38229
531880,38277,38418
536906,38642,38785
544549,39187,39330
550630,39614,39759
557617,40102,40248
562139,40421,40568
565040,40625,40775
571895,41118,41269
578869,41610,41762
587174,42176,42328
594452,42688,42841
599266,43028,43183
602971,43307,43464
605182,43467,43626
613744,44070,44230
617010,44298,44460
620007,44506,44670
620162,44519,44686
622630,44698,44867
629500,45217,45387
635614,45729,45901
641271,46204,46377
645757,46576,46751
647812,46726,46904
657812,47430,47608
664728,47907,48086
673541,48511,48690
677096,48759,48940
682306,49128,49311
689078,49595,49779
696039,50087,50272
701065,50449,50635
706412,50830,51018
708894,50999,51189
715593,51470,51661
723963,52059,52251
728115,52330,52523
731428,52570,52766
738372,53152,53349
745350,53739,53937
752227,54298,54497
755984,54563,54764
763921,55143,55344
769923,55560,55763
776902,56040,56244
780432,56286,56492
787524,56779,56985
797379,57494,57701
802192,57845,58053
804792,58043,58254
813484,58653,58864
817637,58955,59168
820622,59165,59380
824050,59418,59635
831286,59954,60172
836863,60376,60596
843689,60868,61089
850434,61378,61600
854351,61675,61898
861028,62158,62383
867953,62666,62892
871709,62925,63153
878463,63400,63629
888459,64100,64329
895402,64601,64831
902396,65091,65322
904729,65252,65485
913109,65833,66067
920073,66334,66569
930075,67032,67267
938327,67624,67859
940830,67815,68053
944557,68105,68345
952040,68664,68904
958515,69155,69397
965317,69641,69884
968881,69884,70129
975821,70392,70638
979345,70655,70903
983266,70949,71199
986785,71188,71440
994022,71686,71938
998410,71993,72247
1001116,72180,72437
1006551,72565,72823
1010729,72889,73149
1012307,73007,73270
1019222,73505,73769
1019939,73559,73826
1024913,73929,74197
1030442,74318,74588
1037308,74823,75094
1045787,75407,75678
1050917,75765,76038
1057687,76238,76512
1061423,76500,76776
1065139,76774,77052
1072114,77292,77571
1082105,78020,78299
1086522,78330,78610
1092510,78766,79048
1099457,79289,79572
1106255,79797,80081
1113247,80320,80605
1122714,80973,81258
1126672,81263,81550
1130631,81536,81825
1132823,81701,81992
1141088,82270,82562
1144878,82538,82832
1148531,82793,83089
1152327,83040,83338
1157423,83403,83702
1162995,83792,84093
1166864,84069,84372
1171300,84375,84679
1177391,84793,85099
1184391,85272,85579
1191152,85736,86044
