sum_response_time,number_of_received_responses,number_of_sent_requests
3814,263,266
13469,938,941
17740,1232,1237
24650,1722,1728
28527,1987,1995
33958,2391,2400
42125,2990,3000
47363,3389,3400
55824,3988,4000
61554,4409,4422
65883,4699,4714
70862,5057,5073
77836,5555,5572
87140,6232,6250
94097,6722,6741
100852,7199,7219
110863,7900,7920
118400,8429,8449
126490,9021,9042
128270,9154,9178
132104,9435,9461
139898,9980,10006
143642,10233,10261
149372,10651,10681
156552,11195,11226
162826,11673,11705
167227,12015,12049
171070,12306,12342
181074,13048,13084
191080,13783,13819
194922,14063,14100
204642,14753,14791
207139,14928,14968
212197,15270,15312
222195,15952,15994
225934,16219,16263
230219,16515,16560
236529,16961,17008
240359,17236,17285
243026,17422,17473
247878,17768,17821
254818,18253,18307
258581,18515,18570
262227,18774,18832
268971,19246,19305
272740,19515,19576
279498,20005,20067
285127,20422,20485
289555,20736,20801
294063,21070,21137
304080,21817,21884
307460,22073,22142
314571,22588,22658
319702,22976,23047
325144,23339,23412
330311,23714,23788
332583,23881,23957
335952,23999,24078
338966,24217,24298
346178,24759,24841
352039,25202,25285
357068,25575,25660
360777,25839,25926
367734,26334,26422
377741,27023,27111
381341,27290,27380
386210,27640,27731
389368,27863,27956
394012,28192,28287
396889,28401,28499
400539,28657,28757
405217,28970,29071
409598,29289,29392
414556,29640,29745
418458,29922,30029
428449,30618,30725
430604,30769,30878
433071,30938,31050
440061,31376,31489
446905,31867,31981
456371,32531,32645
461339,32891,33006
467125,33298,33415
472331,33655,33773
477568,34016,34136
484696,34522,34643
491480,35009,35131
498417,35519,35642
505383,36010,36134
512294,36506,36631
519068,37007,37133
525199,37460,37587
529856,37811,37940
539871,38517,38646
545400,38910,39040
550667,39295,39427
554320,39566,39700
557969,39838,39974
564873,40339,40476
571657,40816,40954
581673,41505,41643
585444,41775,41915
590868,42151,42292
595846,42508,42651
603905,43079,43222
609384,43457,43602
616856,43981,44126
620267,44224,44371
626812,44722,44871
630408,44992,45143
635577,45348,45500
644135,45948,46101
649347,46311,46465
649915,46361,46518
655626,46773,46931
662307,47161,47321
672303,47995,48155
679264,48579,48740
686250,49140,49302
691487,49489,49652
699949,50077,50241
705270,50450,50615
710890,50843,51009
720671,51525,51692
725850,51886,52054
730166,52188,52358
732369,52348,52520
738493,52797,52971
740132,52912,53088
743696,53153,53331
744746,53228,53409
752201,53750,53932
757052,54084,54268
763971,54609,54794
768397,54982,55168
774667,55508,55696
781330,56049,56238
784991,56309,56500
790385,56707,56899
794618,57003,57197
797919,57227,57423
802902,57586,57784
804483,57696,57897
811261,58183,58385
815137,58465,58669
818453,58722,58928
822702,59012,59219
829425,59489,59698
833224,59756,59967
839978,60263,60475
844989,60634,60847
853688,61282,61496
858133,61608,61823
864147,62062,62279
868492,62392,62610
874625,62848,63068
881044,63303,63524
885163,63583,63806
889181,63864,64089
895975,64346,64572
901278,64714,64941
908634,65228,65456
916674,65787,66016
920437,66050,66281
926507,66468,66700
929276,66663,66897
931708,66835,67072
935513,67108,67347
942312,67635,67875
946196,67925,68167
953106,68451,68694
960060,68951,69195
963794,69217,69463
968072,69528,69775
971409,69770,70020
978259,70289,70540
983105,70630,70882
992217,71263,71516
999152,71767,72021
1005936,72237,72492
1009654,72512,72769
1013215,72791,73050
1017167,73092,73353
1021041,73366,73629
1021705,73414,73680
1025455,73693,73961
1033559,74273,74541
1040912,74806,75075
1042976,74948,75220
1051378,75536,75808
1055565,75830,76104
1063883,76424,76699
1067561,76693,76970
1076304,77345,77622
1081807,77745,78023
1087988,78184,78464
1090339,78356,78638
1094012,78635,78919
1099442,79059,79345
1103077,79333,79621
1106671,79574,79864
1109847,79806,80098
1117313,80325,80618
1122861,80734,81028
1126279,80965,81261
1128849,81149,81448
1135619,81624,81924
1145050,82280,82580
1147838,82489,82791
1149974,82631,82936
1151456,82745,83052
1157588,83154,83463
1162718,83499,83809
1167888,83862,84174
1172147,84161,84475
1182159,84845,85159
1182716,84885,85202
1184607,85025,85344
1191361,85510,85830
1196902,85905,86227
1203867,86384,86707
1207683,86663,86988
1214641,87160,87486
1218460,87431,87759
1224927,87906,88235
1229243,88203,88534
1236178,88678,89010
1241532,89045,89378
1243560,89189,89525
1250137,89630,89967
1257273,90146,90484
1260815,90407,90747
1267707,90893,91234
1274653,91358,91700
1278412,91609,91953
1285177,92094,92439
1287653,92272,92619
1289689,92420,92769
1293710,92685,93036
1297242,92942,93295
1300602,93177,93533
1307392,93658,94015
1314198,94128,94486
1321177,94634,94993
1324487,94880,95241
1328544,95184,95547
1338539,95956,96319
1348543,96706,97069
1355534,97215,97579
1362306,97701,98066
1367492,98056,98422
1376003,98667,99034
1382709,99147,99515
1389706,99634,100003
1396614,100134,100504
1403654,100624,100995
1407470,100880,101253
1411044,101131,101506
1414766,101389,101766
1421531,101872,102250
1428360,102350,102729
1432139,102625,103006
1438936,103111,103493
1445760,103588,103971
1452639,104078,104462
1455640,104281,104667
1459198,104537,104925
1463848,104867,105257
1469334,105261,105652
1474611,105645,106038
1481362,106126,106520
1485094,106391,106787
1491889,106879,107276
1499196,107408,107805
1505613,107861,108260
1515486,108562,108961
1519406,108842,109243
1523242,109100,109503
1526897,109353,109758
1530974,109649,110056
1537952,110146,110554
1544862,110626,111035
1548406,110873,111284
1555391,111372,111784
1564315,111997,112409
1567410,112214,112628
1572914,112601,113017
1578129,112980,113397
1583545,113370,113789
1590464,113841,114261
1594946,114163,114584
1601427,114631,115053
1608038,115095,115519
1611678,115361,115787
1618670,115854,116281
1625649,116345,116773
1632487,116832,117261
1641637,117488,117917
1646191,117808,118239
1653156,118292,118724
1659957,118793,119226
1669963,119503,119936
1679964,120227,120660
1686904,120713,121147
1693894,121205,121640
1694853,121275,121712
1697667,121475,121915
1704752,121976,122417
1708156,122216,122659
1712662,122530,122974
1715839,122746,123193
1722593,123218,123666
1729351,123698,124147
1738740,124352,124801
1746213,124873,125323
1753874,125412,125862
1758671,125760,126212
1761840,125984,126438
1764776,126189,126646
1774216,126868,127325
1781786,127412,127870
1791782,128127,128585
1795282,128378,128838
1805266,129085,129545
1808102,129285,129747
1813775,129678,130141
1819653,130091,130556
1826597,130581,131047
1833441,131064,131531
1843444,131756,132223
1850203,132235,132703
1860204,132939,133407
1865420,133296,133765
1872068,133768,134238
1877790,134155,134627
1884638,134646,135119
1889431,134985,135459
1895129,135396,135872
1901942,135888,136365
1905865,136169,136647
1912589,136653,137133
1922589,137358,137838
1929357,137825,138306
1933048,138082,138565
1940014,138581,139065
1946970,139079,139564
1953364,139521,140007
1957581,139807,140295
1960621,140020,140510
1968389,140579,141070
1975343,141073,141565
1985342,141778,142270
1989254,142052,142546
1995803,142516,143011
2003142,143024,143520
