sum_response_time,number_of_received_responses,number_of_sent_requests
6979,497,499
13497,949,952
17365,1217,1222
18002,1259,1267
22336,1565,1575
28829,2046,2057
35970,2563,2575
42647,3060,3073
48170,3454,3468
56359,4070,4085
60499,4350,4367
64965,4661,4679
70233,5034,5054
75633,5433,5454
80392,5766,5789
85609,6135,6160
92610,6628,6654
102495,7327,7353
108281,7754,7781
113388,8146,8175
120256,8655,8685
123826,8910,8942
127693,9174,9208
134529,9684,9719
138405,9981,10018
142325,10280,10318
151454,10952,10991
153017,11065,11106
157244,11371,11414
166287,12040,12084
173014,12524,12569
175268,12682,12729
179802,12993,13042
184477,13303,13354
191475,13742,13794
195238,14015,14069
202226,14504,14559
208631,14962,15018
215873,15470,15527
222775,15959,16017
229561,16437,16496
233227,16696,16757
240218,17200,17262
248262,17756,17818
253798,18146,18210
263237,18812,18876
267581,19135,19201
272188,19464,19531
275870,19738,19807
278884,19966,20037
284584,20393,20466
289345,20741,20816
293400,21034,21110
300025,21536,21614
305031,21893,21972
310535,22285,22366
317406,22785,22867
321716,23079,23162
327522,23490,23575
331699,23797,23884
333292,23918,24007
336352,24144,24236
341466,24521,24614
344669,24744,24839
349073,25049,25146
354663,25459,25558
358251,25716,25817
361942,25970,26073
364220,26139,26244
367668,26389,26496
373214,26778,26887
377901,27092,27202
383687,27513,27625
390423,27980,28093
397217,28465,28579
404230,28952,29067
408247,29246,29362
411831,29493,29612
421835,30191,30310
427125,30563,30683
428974,30689,30812
431129,30842,30967
434306,31063,31190
436313,31202,31332
438299,31343,31476
445416,31854,31988
452379,32350,32485
456229,32629,32766
459900,32896,33035
466147,33347,33487
470383,33671,33813
476574,34127,34270
484071,34684,34828
490781,35170,35315
496285,35560,35706
501385,35939,36087
505205,36222,36372
515207,36963,37113
522906,37509,37659
527949,37862,38014
532957,38195,38348
540372,38722,38876
544945,39056,39212
548190,39288,39446
551377,39517,39677
557608,39953,40115
565112,40483,40645
571364,40920,41084
578273,41428,41593
581883,41686,41853
586977,42044,42212
594530,42575,42744
601249,43049,43219
601249,43049,43222
601417,43064,43240
604765,43316,43494
614688,44146,44325
618553,44473,44654
628556,45285,45466
638551,45967,46148
648550,46667,46848
658551,47357,47538
665402,47822,48004
670803,48197,48380
676269,48579,48764
686269,49273,49458
690037,49539,49726
696789,50038,50226
700430,50295,50485
708171,50832,51022
711035,51037,51230
721017,51745,51938
731018,52423,52616
737963,52945,53139
741762,53262,53458
751757,54103,54299
758750,54682,54879
765726,55169,55367
770679,55533,55732
773540,55733,55935
778704,56104,56307
784484,56519,56724
791576,57007,57212
798238,57499,57706
801857,57761,57970
808396,58265,58475
809502,58340,58553
813484,58621,58836
820427,59110,59326
824470,59411,59628
831116,59907,60126
838055,60433,60653
842745,60772,60993
848923,61234,61457
854195,61533,61757
856786,61726,61952
861872,61886,62114
864563,62076,62306
866451,62202,62435
871265,62547,62782
878027,63035,63271
888033,63736,63972
892475,64060,64297
897611,64427,64666
905542,64978,65218
908411,65180,65422
914912,65653,65896
917823,65869,66114
920790,66097,66345
928307,66663,66911
931442,66901,67152
938591,67412,67663
944698,67834,68087
949148,68166,68421
952287,68397,68654
