sum_response_time,number_of_received_responses,number_of_sent_requests
7152,496,497
10735,742,746
17534,1210,1215
24089,1667,1673
31348,2183,2190
41354,2925,2932
45106,3187,3196
53521,3819,3828
58261,4165,4176
65613,4725,4737
69336,5080,5094
76123,5605,5619
83030,6109,6125
86963,6394,6412
87969,6464,6484
94657,6940,6962
100540,7362,7385
105922,7737,7761
112134,8188,8214
122140,8942,8968
129079,9457,9484
133140,9743,9771
142997,10426,10455
149756,10925,10955
153439,11210,11242
160404,11739,11772
165090,12085,12119
171240,12549,12585
177997,13054,13091
181944,13348,13386
188544,13802,13842
193619,14155,14196
199105,14535,14578
205896,15000,15044
209833,15270,15316
216736,15752,15799
219701,15962,16011
221959,16123,16174
230801,16744,16796
234577,17010,17064
241398,17496,17551
248295,17969,18025
254705,18423,18480
258934,18716,18775
265950,19201,19261
272813,19684,19745
278181,20068,20130
283387,20448,20512
290181,20947,21012
293955,21229,21295
299709,21655,21723
304374,21996,22066
309861,22392,22463
311899,22546,22620
318711,23024,23099
322513,23294,23371
326629,23587,23665
330069,23826,23907
333362,24055,24138
338864,24467,24551
344476,24879,24965
351436,25407,25494
358533,25922,26009
359886,26016,26106
368883,26632,26723
370612,26756,26849
376357,27160,27255
380581,27456,27552
388044,27985,28082
391234,28215,28314
394569,28461,28563
400958,28904,29007
404883,29187,29292
408720,29462,29569
410728,29594,29703
416019,29964,30075
419978,30245,30358
423802,30519,30633
430455,30985,31101
433619,31211,31329
439548,31619,31738
443271,31885,32006
445832,32062,32186
452212,32505,32630
453613,32607,32735
460426,33096,33225
469787,33770,33899
475180,34159,34289
478142,34366,34498
484969,34858,34992
490185,35241,35376
492477,35405,35543
496389,35694,35833
501564,36070,36211
505687,36360,36503
512021,36827,36971
519702,37394,37539
527691,37986,38132
531341,38250,38398
541332,38952,39100
543109,39075,39225
548705,39477,39629
555477,39953,40106
562297,40443,40597
567527,40808,40963
576160,41401,41557
582941,41882,42039
586470,42121,42280
591621,42500,42660
600318,43146,43307
607203,43625,43787
613843,44084,44247
620051,44518,44682
623013,44746,44912
626341,44994,45162
629577,45238,45409
639563,46074,46245
646872,46681,46852
652067,47111,47284
660160,47667,47841
668768,48274,48448
673957,48645,48821
683959,49333,49509
690913,49825,50002
694531,50079,50258
704059,50739,50918
706227,50892,51073
714940,51541,51723
718917,51824,52008
722660,52088,52274
728216,52466,52653
731550,52695,52884
736879,53057,53248
743703,53573,53765
750500,54140,54333
754209,54451,54646
764193,55273,55468
766193,55415,55612
768584,55586,55786
775478,56077,56278
780748,56456,56658
789444,57072,57275
795442,57500,57704
803149,58057,58262
808160,58403,58609
813589,58825,59033
817746,59112,59322
824676,59609,59820
831620,60105,60317
835448,60387,60601
839135,60657,60873
842845,60932,61150
847629,61279,61498
850730,61511,61732
851440,61564,61788
858247,62053,62279
865176,62567,62794
871935,63027,63255
877740,63443,63672
882602,63791,64022
889356,64275,64507
895146,64674,64907
900055,65021,65256
902472,65202,65439
907453,65538,65777
913831,65973,66213
917348,66227,66469
922037,66567,66811
928897,67109,67354
938897,67860,68105
945847,68383,68629
952807,68879,69126
959621,69349,69596
966565,69855,70104
972848,70325,70575
978659,70762,71013
984397,71161,71414
989218,71489,71743
994895,71894,72150
1000758,72304,72561
1002512,72433,72693
1009291,72964,73225
1013193,73252,73515
1018035,73605,73869
1023823,74017,74283
1033817,74758,75024
1039154,75142,75409
1041551,75313,75582
1048194,75777,76048
1055037,76247,76519
1061974,76737,77010
1068801,77217,77491
1072486,77482,77758
1076337,77761,78039
1082637,78216,78495
1084046,78321,78602
1089467,78719,79002
1091283,78853,79139
1096766,79277,79564
1104840,79884,80172
1108426,80131,80421
