sum_response_time,number_of_received_responses,number_of_sent_requests
9995,707,708
15344,1083,1085
23617,1652,1655
29246,2053,2057
31230,2186,2193
39847,2819,2826
45085,3214,3223
48634,3468,3479
52661,3765,3778
56283,4036,4051
60336,4305,4322
70332,5014,5031
77223,5513,5531
83981,6018,6037
92534,6616,6635
97737,6978,6999
104505,7464,7486
111446,7946,7969
115338,8233,8258
122117,8747,8773
125993,9031,9059
130804,9361,9390
133734,9560,9592
140561,10062,10095
146543,10513,10547
150954,10841,10877
160947,11577,11613
164991,11879,11916
171449,12345,12384
175441,12638,12679
179098,12891,12934
183018,13171,13216
189423,13617,13663
191490,13763,13811
197718,14189,14239
204590,14673,14724
212009,15189,15240
216158,15486,15539
224937,16107,16161
230879,16527,16582
237142,16962,17018
242321,17325,17383
247615,17660,17719
250572,17865,17926
256671,18292,18355
257688,18365,18430
264573,18865,18932
274564,19591,19658
281372,20078,20146
288213,20590,20659
293914,21009,21079
298749,21363,21435
305688,21874,21947
312681,22402,22476
316564,22695,22770
320497,22979,23056
324236,23243,23322
326218,23384,23466
331424,23756,23840
335178,24040,24126
337266,24200,24288
340289,24424,24514
346688,24885,24977
350495,25155,25249
356965,25596,25691
361413,25921,26018
365768,26237,26335
370808,26592,26692
377598,27068,27169
382641,27433,27536
389394,27903,28007
394299,28252,28357
396813,28435,28542
403064,28866,28975
407252,29168,29279
411703,29470,29582
415069,29715,29830
420131,30075,30191
422667,30245,30364
427524,30589,30709
431278,30850,30972
436929,31250,31374
443693,31713,31838
445456,31834,31961
450994,32227,32356
457956,32724,32854
464946,33222,33353
471217,33678,33810
475757,33998,34132
485338,34683,34817
492088,35192,35327
496037,35482,35619
500110,35786,35924
503759,36047,36187
506219,36220,36363
508134,36364,36510
515117,36887,37034
522038,37394,37542
528952,37883,38032
537006,38443,38592
542771,38840,38991
549730,39342,39494
556641,39832,39985
560347,40096,40251
570357,40803,40958
577103,41261,41417
583980,41736,41893
590341,42184,42342
593507,42421,42581
596186,42624,42786
596880,42670,42835
601740,43012,43179
608460,43486,43654
611325,43717,43887
616929,44121,44293
617608,44170,44345
621549,44500,44677
628486,45080,45258
634106,45550,45729
641032,46028,46208
649140,46587,46768
654473,46965,47147
656497,47106,47291
663239,47587,47773
668004,47914,48101
676948,48533,48721
682399,48920,49109
690618,49530,49720
694379,49802,49994
699114,50128,50321
703109,50404,50599
708835,50800,50997
715605,51254,51452
717700,51407,51607
723232,51872,52074
726999,52189,52393
732596,52656,52861
737079,52968,53175
741345,53280,53489
748218,53760,53970
755025,54222,54433
761367,54664,54876
765170,54927,55141
769410,55245,55461
774221,55584,55801
778978,55952,56171
780554,56059,56281
787335,56540,56763
797332,57233,57456
807317,57975,58198
817335,58718,58941
821164,59004,59229
831163,59729,59954
837972,60234,60460
844798,60748,60975
851554,61259,61487
857847,61730,61959
859287,61837,62068
866012,62319,62552
872772,62798,63032
877969,63172,63407
884371,63609,63845
893407,64249,64486
897196,64519,64758
901164,64807,65048
911166,65501,65742
914917,65763,66006
916548,65878,66123
922644,66350,66597
923859,66442,66691
927025,66687,66939
934268,67200,67452
940950,67669,67923
947915,68179,68434
954401,68665,68921
957089,68869,69127
965577,69460,69719
975566,70154,70413
979306,70416,70677
984010,70747,71009
989624,71158,71422
999624,71941,72205
1003824,72258,72523
1011376,72803,73069
1013946,72987,73255
1015864,73128,73399
1021332,73520,73793
1028203,74020,74294
1031918,74283,74559
1040761,74897,75173
1048712,75466,75743
1055528,75951,76229
1062461,76449,76728
1066129,76717,76998
1074681,77332,77613
1079847,77713,77996
1086835,78225,78509
1092746,78678,78963
1097376,79029,79316
1102760,79439,79727
1111125,80017,80306
1114994,80292,80583
1124999,80979,81270
1130517,81386,81678
1138687,81952,82245
1145647,82440,82734
1148794,82659,82955
1152797,82948,83246
1157282,83267,83566
1161672,83590,83891
1163875,83749,84053
1167602,84002,84308
1171464,84259,84567
1178355,84737,85046
1185126,85214,85524
1192206,85707,86017
1195834,85978,86290
1196794,86047,86362
1200271,86295,86613
1207073,86787,87106
1217073,87481,87800
1221228,87782,88102
1227735,88241,88563
1231475,88513,88837
1238464,89032,89357
1245278,89515,89841
1249098,89779,90107
1251982,89980,90310
1256755,90304,90636
1260482,90560,90894
1267403,91058,91393
1274160,91553,91889
1283138,92190,92526
1287999,92520,92858
1294989,93016,93355
1297493,93195,93536
1300445,93399,93742
1302819,93549,93895
1306515,93814,94162
1316506,94518,94866
1324225,95076,95424
1330316,95505,95855
1337941,96032,96382
1344234,96478,96829
1347835,96746,97100
1351632,97036,97392
1358447,97556,97913
1363862,97962,98320
1366060,98124,98485
1369691,98376,98739
1379692,99075,99438
1386643,99560,99924
1394745,100133,100497
1403439,100740,101105
1413449,101454,101819
1419948,101899,102265
1424097,102184,102552
1430862,102652,103021
1435468,102970,103340
1441710,103425,103797
1451726,104123,104495
1458641,104615,104988
1465573,105108,105482
1469659,105394,105769
1473258,105652,106029
1477875,105975,106354
1486784,106609,106989
1492247,107007,107388
1499745,107552,107934
1504152,107873,108257
1508126,108154,108539
1510878,108347,108735
1515375,108667,109057
1522315,109158,109549
1529538,109665,110056
1532813,109903,110297
1539803,110393,110788
1543494,110655,111052
1548708,111009,111407
1551906,111237,111637
1557732,111645,112047
1564685,112137,112540
1570991,112574,112978
1578640,113118,113523
1588631,113823,114228
1598154,114483,114888
1605590,115006,115412
1610869,115378,115785
1612962,115526,115936
1619924,116000,116411
1623661,116270,116682
1627176,116518,116933
1630852,116772,117189
1637765,117262,117680
1644694,117761,118180
1651493,118232,118652
1658403,118719,119140
1668405,119431,119852
1678403,120154,120575
1685182,120626,121048
1689130,120921,121345
1689779,120966,121392
1691492,121086,121515
1700210,121700,122130
1704928,122022,122453
1710701,122412,122845
1716175,122790,123224
1721266,123146,123582
1725050,123418,123856
1728883,123687,124127
1738877,124375,124815
1742437,124631,125073
1751429,125245,125687
1759296,125798,126241
1763235,126074,126518
1766945,126331,126778
1775578,126945,127392
1780869,127336,127784
1787569,127810,128260
1791279,128068,128520
1795056,128341,128795
1798735,128609,129065
1805976,129116,129573
1812929,129610,130068
1819881,130099,130558
1823710,130366,130827
1830472,130840,131302
1834064,131090,131554
1844078,131793,132257
1853464,132453,132917
1853917,132485,132952
1858342,132798,133267
1862086,133056,133527
1865885,133327,133800
1869045,133552,134027
1876499,134070,134546
1880180,134324,134802
1890179,135023,135501
1896500,135477,135956
1901122,135821,136301
1907904,136303,136785
1914709,136781,137264
1918451,137049,137534
1923540,137390,137876
1930554,137888,138375
1935896,138268,138757
1942605,138744,139234
1947189,139057,139548
1953237,139483,139976
1954249,139559,140054
1963992,140243,140739
1970822,140722,141219
1977630,141200,141698
1986087,141803,142301
1991415,142176,142676
1996665,142544,143045
1998992,142711,143215
2005848,143176,143681
2009693,143449,143955
2017922,144010,144517
2023471,144400,144909
2030369,144884,145394
2036823,145339,145850
2043951,145842,146354
2050903,146325,146838
2057827,146823,147337
2064671,147299,147814
2071500,147780,148296
2075309,148042,148560
2082240,148538,149057
2089012,149015,149535
2095974,149511,150032
2099325,149750,150273
2106607,150278,150802
2110297,150538,151064
2117132,151028,151555
2121181,151308,151837
2127949,151787,152317
2131678,152050,152582
2138558,152538,153071
2142511,152810,153345
2147451,153157,153693
2154652,153654,154191
2163127,154240,154778
2173116,154957,155495
2180055,155446,155985
2184236,155736,156276
2191690,156253,156794
2197600,156661,157204
2204740,157151,157694
2211259,157605,158150
2221260,158305,158850
2226945,158699,159245
2232045,159056,159604
2238925,159534,160083
2245760,160011,160561
2255761,160728,161278
2260462,161072,161623
2269433,161701,162253
2276203,162179,162732
2286209,162888,163441
2293102,163376,163930
2300048,163857,164412
2303718,164109,164666
2310659,164601,165159
2320665,165287,165845
2327661,165784,166343
2334173,166248,166808
2338035,166518,167080
2344292,166956,167519
2351642,167466,168030
2356669,167822,168387
2364123,168356,168922
2369807,168759,169326
2376146,169211,169780
2379294,169432,170003
2383529,169730,170303
2393212,170414,170987
2400459,170925,171499
2410452,171615,172189
2417106,172086,172661
2424398,172606,173182
2429048,172939,173516
2435052,173362,173941
2440400,173740,174320
2443168,173937,174519
2452332,174572,175155
2459196,175065,175649
2466125,175539,176124
2469866,175805,176392
2476665,176292,176880
2482442,176712,177301
2490408,177284,177874
2496256,177689,178280
2500462,177984,178577
2507179,178450,179044
2511712,178777,179373
2515528,179053,179651
2525527,179760,180358
2527876,179926,180526
2532969,180285,180887
2536733,180546,181150
2543685,181033,181638
2549135,181409,182015
2557564,182007,182614
2567560,182719,183326
2573809,183151,183759
2578902,183510,184119
2585650,183998,184608
2585948,184020,184634
2589704,184275,184891
2596514,184743,185360
2600291,185002,185621
2607856,185534,186153
2611060,185769,186390
2617492,186234,186857
2621585,186530,187155
2627879,186981,187607
2632388,187292,187920
2636087,187558,188188
2646085,188256,188886
2653592,188784,189414
2660018,189234,189866
2663713,189501,190135
2668619,189850,190485
2672919,190152,190789
2678026,190504,191143
2684822,190982,191622
2691614,191459,192100
2698569,191950,192592
2705400,192435,193078
2712259,192909,193553
2719017,193381,194026
2722839,193658,194304
2729559,194142,194790
2730619,194214,194864
2737094,194664,195316
2744521,195184,195836
2747752,195409,196064
2752415,195743,196399
2761528,196387,197044
2765386,196665,197324
2768990,196907,197568
2772790,197173,197836
2779735,197656,198320
2783549,197920,198586
2790387,198399,199066
2797230,198878,199546
2800911,199130,199800
2804563,199377,200049
2809484,199718,200391
2812810,199946,200621
2822253,200615,201291
2828106,201030,201707
2830025,201164,201844
2836950,201656,202337
2843799,202136,202818
2850761,202644,203327
2860761,203375,204058
2867741,203898,204582
2871342,204157,204843
2872343,204224,204913
2879244,204708,205398
2887820,205316,206006
2896181,205892,206583
2902926,206365,207057
2907561,206686,207379
2916481,207319,208013
2923266,207792,208487
2925923,207984,208681
2930805,208324,209023
2931650,208385,209087
2935933,208687,209390
2942151,209128,209833
2952143,209837,210542
2956521,210143,210849
2962586,210568,211276
2966322,210834,211544
2976323,211539,212249
2986326,212228,212938
2993109,212705,213416
2999890,213174,213886
3006726,213653,214366
3010411,213920,214635
3017172,214376,215092
3023968,214857,215574
3030756,215343,216061
3037707,215841,216560
3047708,216543,217262
3054669,217043,217763
3061474,217528,218249
3071462,218224,218945
3078290,218713,219435
3085040,219198,219921
3088977,219486,220211
3098978,220193,220918
3103328,220504,221230
3109636,220941,221668
3114677,221293,222022
3119967,221671,222402
3128915,222295,223026
3136832,222859,223591
3146842,223566,224298
3152985,224006,224739
3158818,224412,225146
3164471,224819,225555
3171287,225301,226038
3178246,225794,226532
3185060,226267,227006
3190697,226667,227407
3197354,227134,227875
3199524,227285,228029
3208086,227882,228626
3216464,228474,229219
3226470,229179,229924
3233343,229662,230408
3241215,230216,230962
3246939,230615,231363
3253901,231115,231864
3257785,231385,232136
3264672,231876,232628
3271644,232373,233126
3281643,233069,233822
3288530,233550,234304
3295504,234052,234807
3302448,234534,235290
3309279,235006,235763
3316178,235485,236243
3320069,235756,236516
3329140,236408,237168
3333897,236755,237517
3339262,237136,237899
3347439,237715,238479
3355679,238284,239048
3363905,238855,239620
3365768,238987,239754
3372124,239436,240205
3380016,239971,240740
3385865,240379,241150
3393950,240925,241696
3399525,241321,242094
3406315,241807,242581
3413153,242294,243069
3421574,242879,243654
3426727,243244,244021
3430257,243490,244269
3436000,243891,244671
3438052,244034,244817
3444956,244516,245300
3448508,244764,245550
3458518,245466,246252
3465488,245982,246769
3471923,246439,247227
3474813,246643,247433
3483079,247213,248004
3489824,247688,248480
3499829,248400,249192
3506774,248888,249681
3516753,249583,250376
3523643,250075,250869
3531285,250612,251406
3534984,250883,251679
3541523,251338,252135
3548205,251809,252607
3558158,252491,253290
3558872,252537,253338
3565578,253008,253811
3570725,253356,254160
3576181,253747,254553
