sum_response_time,number_of_received_responses,number_of_sent_requests
641,42,46
7490,521,526
14337,1008,1014
21161,1492,1499
29107,2054,2061
33755,2402,2411
38582,2758,2769
48340,3494,3505
53335,3856,3868
56870,4110,4124
62902,4552,4568
67372,4865,4882
73554,5320,5339
77433,5605,5626
81230,5862,5884
84857,6117,6142
91817,6608,6634
98735,7087,7114
104386,7504,7532
109425,7871,7901
116199,8370,8401
121759,8754,8786
126815,9109,9143
136438,9808,9842
139459,10034,10070
142838,10283,10321
147766,10661,10701
151675,10949,10991
161668,11687,11729
168428,12194,12237
175376,12705,12749
179088,12972,13018
182887,13249,13297
189628,13706,13755
194025,14009,14059
199499,14396,14448
204537,14748,14801
210820,15198,15253
214605,15466,15523
218432,15732,15791
225208,16204,16264
232194,16692,16753
236049,16963,17025
242314,17400,17464
246372,17678,17744
250704,17989,18056
255749,18357,18426
261961,18802,18872
269948,19375,19446
274863,19740,19813
281860,20258,20332
288655,20761,20836
293873,21143,21219
299097,21543,21621
302444,21778,21858
307967,22182,22263
313466,22590,22672
321522,23460,23543
330003,24057,24141
333905,24358,24444
340665,24853,24940
344324,25131,25220
348195,25412,25502
351791,25670,25763
355883,25960,26054
362753,26462,26558
363648,26532,26630
367387,26796,26896
374000,27264,27366
378249,27571,27674
384672,28022,28127
391841,28510,28616
395084,28745,28853
396611,28855,28965
400042,29101,29214
406538,29556,29670
410732,29840,29956
420364,30519,30635
426899,30984,31101
430938,31269,31388
435220,31568,31689
445224,32284,32405
451976,32751,32873
456998,33098,33221
462247,33459,33584
465657,33698,33825
471432,34109,34237
476933,34515,34645
486919,35226,35356
496937,35940,36070
500755,36220,36351
504320,36484,36617
514122,37211,37345
518700,37548,37683
527768,38184,38320
532781,38538,38675
538382,38960,39099
542003,39228,39369
545975,39513,39655
555877,40206,40349
562744,40670,40814
564307,40785,40931
567378,41008,41157
570964,41265,41416
574813,41537,41690
577695,41728,41883
582890,42095,42251
590061,42616,42773
594409,42935,43094
601197,43450,43610
606546,43835,43997
610321,44098,44262
613002,44285,44451
614949,44433,44601
615638,44491,44662
622359,45001,45174
628768,45536,45710
636418,46178,46353
644731,46878,47053
653178,47464,47640
656758,47717,47895
658274,47826,48006
661157,48022,48205
668014,48504,48688
678020,49205,49389
681718,49460,49646
691721,50170,50356
698642,50675,50862
702408,50950,51139
707555,51316,51506
712647,51678,51870
716731,51966,52160
721098,52258,52453
727387,52729,52926
734236,53304,53502
741519,53913,54111
746780,54351,54551
754740,54904,55105
762686,55487,55688
769878,55992,56194
775619,56402,56606
782511,56889,57094
788587,57318,57524
793169,57655,57863
799906,58136,58345
803387,58397,58608
807066,58653,58866
813722,59128,59342
818128,59442,59658
824976,59950,60167
833021,60544,60761
839276,61003,61221
848756,61687,61906
855697,62214,62434
862637,62729,62950
866521,63005,63228
873476,63513,63737
875043,63625,63851
882846,64179,64406
889646,64663,64891
894600,65022,65252
899114,65339,65570
905315,65778,66011
909115,66045,66280
914934,66450,66686
918111,66676,66914
923635,67072,67312
927365,67340,67582
931164,67645,67889
937807,68136,68381
941974,68447,68694
945928,68731,68980
955939,69435,69684
959754,69715,69966
964108,70036,70288
968655,70380,70634
972243,70621,70877
978310,71044,71302
982222,71320,71580
986192,71597,71859
