sum_response_time,number_of_received_responses,number_of_sent_requests
3616,252,255
7609,530,534
17332,1210,1215
23173,1612,1618
23898,1667,1676
28548,2007,2018
38217,2724,2735
42462,3031,3044
46363,3316,3331
51012,3656,3672
53724,3859,3878
63730,4572,4591
70533,5070,5090
80533,5805,5825
86050,6191,6212
90910,6524,6547
98120,7037,7061
105015,7525,7550
111799,8010,8036
121783,8766,8792
131790,9500,9526
136524,9836,9863
145613,10464,10492
149097,10722,10752
150930,10859,10891
157069,11320,11354
164787,11885,11919
170011,12279,12315
174460,12611,12649
179980,13018,13057
182454,13199,13240
189154,13668,13711
196105,14151,14195
202572,14594,14639
206776,14884,14931
213832,15381,15428
217529,15642,15692
224526,16138,16189
230073,16529,16581
235397,16905,16959
242161,17380,17435
248948,17845,17901
255921,18348,18405
264218,18924,18981
269829,19307,19366
273412,19560,19621
280263,20069,20131
286595,20525,20588
290023,20774,20839
294913,21144,21211
300791,21580,21648
305371,21919,21989
307505,22077,22149
315971,22721,22794
316889,22791,22866
324373,23336,23412
327713,23568,23646
337367,24257,24336
344117,24724,24804
350913,25235,25316
352799,25377,25460
356079,25619,25704
362427,26085,26172
372425,26791,26878
379376,27272,27360
380945,27385,27475
387201,27832,27924
394115,28329,28422
404106,29033,29126
411683,29579,29672
414681,29787,29883
421518,30248,30345
428366,30746,30844
432041,31002,31101
435747,31267,31368
444107,31845,31947
447511,32089,32193
456201,32703,32808
463172,33192,33298
469673,33646,33753
471608,33781,33890
475348,34055,34166
478191,34251,34365
483527,34614,34729
488721,34988,35104
492299,35245,35364
499064,35726,35846
506076,36232,36353
513808,36780,36901
522723,37426,37548
529838,37968,38091
533088,38210,38335
540489,38761,38887
547238,39239,39366
554045,39723,39851
559124,40100,40229
567088,40689,40819
568651,40799,40932
572861,41102,41236
579226,41551,41687
584216,41904,42041
593037,42528,42666
603045,43237,43375
608218,43606,43745
616836,44214,44354
621389,44519,44660
626651,44881,45024
630658,45168,45313
633459,45380,45527
639682,45848,45996
645470,46253,46403
650132,46583,46734
651384,46668,46822
651799,46702,46859
654450,46894,47053
659207,47257,47418
667408,47944,48106
668882,48066,48231
676289,48687,48852
681359,49029,49196
686238,49361,49530
689906,49617,49788
696843,50094,50266
698629,50225,50399
702600,50503,50679
703837,50593,50772
708713,50940,51121
713899,51310,51492
721158,51821,52004
725703,52141,52326
730513,52482,52668
736497,52899,53087
740155,53150,53339
746852,53652,53843
751470,54037,54229
757354,54525,54719
764147,55078,55273
770581,55535,55731
775986,55933,56130
778840,56133,56333
782873,56404,56605
792592,57091,57293
799438,57572,57775
806287,58063,58267
813110,58556,58761
819737,59068,59274
823331,59316,59524
