sum_response_time,number_of_received_responses,number_of_sent_requests
6827,479,481
16221,1126,1128
23419,1629,1632
27609,1920,1925
37605,2621,2626
44433,3121,3127
48282,3410,3418
52047,3692,3702
58799,4181,4192
65626,4689,4701
69730,5010,5023
73469,5270,5286
78142,5613,5630
84088,6057,6076
89291,6416,6436
97604,6991,7012
101311,7250,7273
108153,7728,7752
111803,7998,8024
118755,8529,8556
126471,9104,9131
132507,9529,9558
139264,10001,10031
149271,10739,10769
155104,11182,11213
158592,11439,11472
163569,11820,11855
173556,12568,12603
183572,13307,13342
190175,13788,13824
194346,14076,14114
197913,14333,14373
201892,14617,14659
209126,15125,15167
212579,15358,15403
219015,15812,15858
220131,15890,15939
224118,16166,16216
229273,16533,16585
234667,16910,16964
241453,17380,17435
248251,17856,17912
252175,18136,18194
256386,18428,18487
259877,18671,18733
269872,19387,19449
276732,19888,19951
281137,20214,20278
287287,20651,20717
294139,21161,21227
304042,21901,21968
311359,22451,22518
317791,22920,22989
321354,23183,23254
325334,23458,23531
335330,24186,24259
339211,24458,24532
340538,24557,24634
344408,24835,24914
347164,25047,25129
354114,25574,25657
360903,26091,26175
364751,26373,26458
374595,27058,27144
378532,27324,27412
383004,27635,27724
386440,27878,27969
392865,28334,28427
397831,28686,28780
400629,28892,28989
407376,29370,29468
412203,29706,29805
414739,29889,29991
418086,30128,30232
420521,30299,30405
425818,30673,30781
426902,30749,30860
430625,31014,31127
431992,31111,31226
438254,31555,31672
444698,32026,32144
449018,32326,32446
452908,32605,32727
459661,33067,33190
463586,33344,33469
470536,33848,33974
480545,34566,34692
490538,35289,35415
497292,35769,35896
504202,36271,36399
511147,36789,36918
516056,37152,37282
522050,37595,37727
531980,38302,38434
535756,38567,38701
542649,39068,39203
545339,39270,39407
550265,39632,39771
557186,40133,40273
564116,40622,40763
571046,41099,41241
572610,41215,41359
578608,41632,41778
586831,42221,42367
595054,42807,42954
600211,43158,43306
605347,43510,43660
610062,43845,43997
613933,44131,44285
623919,44866,45020
630321,45306,45461
637865,45835,45991
638632,45887,46045
640362,46015,46176
646042,46423,46586
649917,46743,46908
653779,47064,47231
662297,47774,47941
664665,47949,48119
674081,48583,48753
681519,49099,49270
686369,49423,49595
695113,50017,50190
701954,50497,50671
707115,50865,51040
710703,51115,51292
716274,51513,51692
719827,51780,51961
723845,52064,52247
733628,52750,52933
737475,53023,53208
742581,53379,53565
748227,53773,53961
755142,54290,54479
761890,54852,55042
768632,55418,55609
775585,55980,56172
782374,56461,56654
787271,56820,57014
790155,57017,57214
793701,57266,57465
796670,57475,57676
800242,57723,57926
808048,58296,58500
818039,59004,59208
823427,59417,59622
828700,59780,59986
835567,60275,60483
839235,60534,60744
844160,60900,61111
847878,61172,61385
850812,61377,61592
854809,61660,61877
857959,61901,62121
864916,62423,62644
868475,62677,62900
874292,63096,63320
876377,63247,63473
882687,63689,63917
884224,63798,64028
893314,64444,64675
898097,64781,65013
904209,65230,65464
908067,65496,65731
911829,65772,66010
918806,66256,66495
924640,66666,66906
927208,66862,67104
930154,67091,67336
933768,67362,67609
937911,67672,67921
945262,68188,68437
952100,68665,68915
955928,68952,69204
965503,69662,69915
969249,69943,70198
976186,70433,70689
983434,70935,71191
987692,71235,71493
994674,71725,71984
1000591,72153,72414
1010587,72934,73195
1017408,73435,73697
1021563,73738,74001
1021708,73749,74016
1025540,74033,74302
1030964,74422,74692
1036425,74818,75090
1043284,75305,75578
1048391,75664,75938
1052794,75980,76256
1057939,76348,76626
1061640,76620,76900
1064302,76817,77099
1066273,76961,77246
1073277,77449,77735
1075525,77613,77901
1080847,78005,78295
1084801,78299,78591
1088197,78551,78845
1095491,79054,79349
1098701,79280,79577
1105944,79779,80077
1108295,79949,80249
1113543,80309,80611
1120505,80793,81096
1123003,80966,81271
1126579,81225,81532
1133181,81709,82017
1136763,81976,82286
1142175,82365,82677
1149168,82844,83157
1152734,83093,83408
1155173,83261,83578
1158566,83501,83820
1163948,83873,84194
1170761,84366,84688
1175076,84674,84997
1177902,84873,85199
1184675,85350,85677
1185233,85388,85718
1189066,85665,85997
1196019,86163,86496
1199640,86417,86752
1203537,86699,87036
1207038,86936,87275
1210893,87207,87548
1219961,87844,88185
1224135,88132,88475
1227772,88388,88733
1231301,88642,88989
1237040,89064,89412
1242913,89474,89824
1249751,89937,90288
1254789,90307,90659
1263548,90923,91276
1267390,91196,91551
1270735,91429,91786
1271785,91505,91865
1275575,91777,92139
1279439,92043,92407
1285967,92500,92865
1290253,92808,93175
1297241,93303,93671
1304104,93807,94176
1310887,94317,94687
1312142,94414,94786
1320424,95036,95409
1324496,95333,95708
1325874,95434,95812
1332817,95918,96297
1341190,96523,96902
1349718,97133,97513
1356538,97605,97986
1364749,98197,98578
1366708,98331,98715
1367314,98371,98758
1374160,98853,99241
1384161,99549,99937
1387911,99800,100190
1394752,100280,100671
1401527,100766,101158
1405342,101038,101432
1412766,101542,101936
1422247,102205,102600
1432245,102889,103284
1442254,103599,103994
1445963,103865,104262
1449728,104133,104532
1456669,104621,105021
1463551,105111,105512
1468687,105464,105866
1473806,105827,106231
1480572,106304,106709
1484643,106592,106999
1494646,107298,107705
1501606,107794,108202
1507352,108191,108600
1511008,108445,108856
1515887,108800,109213
1518018,108945,109360
