sum_response_time,number_of_received_responses,number_of_sent_requests
3666,257,260
10685,749,752
17327,1206,1211
23758,1654,1660
29764,2080,2087
34684,2443,2452
41619,2944,2954
48608,3456,3467
51985,3698,3711
55841,3992,4007
59275,4223,4240
60522,4313,4333
62022,4419,4441
68441,4885,4908
74982,5347,5372
79808,5680,5706
84168,5994,6022
88824,6318,6348
93174,6641,6673
99547,7113,7146
103820,7419,7454
113816,8120,8155
119649,8531,8567
127524,9105,9142
134299,9617,9655
144302,10375,10413
150406,10830,10869
155057,11175,11216
161804,11675,11717
167581,12100,12143
172588,12458,12503
179416,12945,12991
183202,13227,13275
187225,13508,13557
196815,14162,14212
206819,14868,14918
210050,15098,15150
214313,15408,15462
224230,16116,16170
231089,16597,16652
240495,17247,17302
247898,17765,17821
254284,18215,18272
261060,18684,18742
268495,19201,19260
278511,19912,19971
283654,20281,20341
289159,20677,20739
296913,21230,21292
302808,21670,21734
309774,22192,22257
316513,22687,22753
323581,23201,23268
332231,23858,23925
337182,24205,24274
341013,24487,24558
344876,24762,24834
348910,25039,25113
355323,25506,25582
359270,25801,25878
363967,26154,26233
369465,26569,26650
374624,26937,27019
380601,27356,27439
386882,27788,27873
388612,27911,27998
394335,28315,28404
398073,28580,28671
403770,28985,29077
408667,29334,29428
418668,30034,30128
425550,30501,30596
432788,31024,31119
435980,31244,31342
440198,31551,31650
448149,32102,32202
451642,32349,32451
454234,32533,32638
458360,32823,32930
459809,32923,33032
463749,33202,33313
467486,33468,33581
474955,33992,34106
478979,34273,34389
487322,35302,35419
497318,36020,36137
507325,36740,36857
510576,36977,37096
515011,37292,37413
519222,37598,37720
524864,38015,38139
532281,38566,38691
542277,39310,39435
545906,39557,39684
554567,40178,40305
559731,40551,40680
562606,40762,40893
564062,40872,41006
567884,41135,41271
572212,41439,41576
578564,41882,42021
580190,42002,42143
583235,42213,42356
587995,42553,42698
596646,43162,43308
605005,43726,43872
610261,44095,44243
614017,44361,44511
620974,44875,45026
630965,45617,45768
634852,45885,46038
641799,46376,46530
645647,46649,46805
647664,46816,46974
650212,46999,47160
650849,47044,47208
660203,47825,47989
662440,48013,48179
668520,48503,48671
675515,48980,49149
682440,49467,49637
689244,49947,50118
696115,50411,50583
700599,50737,50910
706593,51160,51335
710272,51419,51596
711889,51538,51717
715831,51831,52012
721599,52242,52425
731604,52938,53121
738536,53429,53613
745414,53914,54099
749261,54194,54381
754219,54552,54740
759778,55019,55209
763509,55332,55524
766387,55568,55762
770458,55850,56046
775852,56246,56443
777083,56330,56530
780862,56591,56793
785636,56928,57132
786430,56984,57191
793412,57487,57695
800162,57974,58183
802938,58181,58392
806255,58414,58627
807935,58536,58752
811869,58811,59029
818827,59322,59541
827162,59935,60154
832099,60288,60509
836556,60619,60842
840480,60908,61132
848838,61483,61708
851429,61676,61903
857911,62148,62377
864724,62506,62736
871709,62986,63217
875592,63267,63500
882571,63765,63999
887146,64084,64319
892322,64445,64682
897211,64777,65016
900957,65033,65274
910312,65686,65927
914844,66006,66249
918640,66279,66524
925509,66820,67066
926180,66872,67121
933408,67419,67668
940090,67903,68154
943804,68172,68425
953802,68909,69162
957518,69184,69439
961955,69517,69773
968148,69944,70202
975141,70427,70686
977660,70608,70869
985727,71170,71432
992536,71656,71919
999352,72187,72451
1003317,72484,72749
1009943,72956,73223
1019945,73666,73933
1028143,74269,74536
1033816,74683,74952
1040719,75190,75460
1050714,75886,76156
1059844,76513,76783
1066277,76970,77241
1069715,77217,77490
1075389,77627,77901
1085215,78355,78630
1092008,78839,79115
1098968,79319,79596
1102713,79585,79864
1112713,80338,80617
1119700,80865,81145
1126500,81372,81653
1133454,81854,82136
1143458,82566,82848
1147279,82823,83107
1154155,83309,83594
1161145,83798,84084
1167911,84270,84557
1173473,84657,84945
1175902,84828,85118
1180025,85124,85416
1185748,85536,85830
1190306,85869,86164
1196645,86300,86597
1203035,86747,87045
1209419,87189,87488
1214309,87534,87835
1216637,87694,87997
1221846,88061,88366
1228781,88562,88868
1235545,89049,89356
1239467,89329,89638
1246015,89785,90095
1250002,90064,90376
1256674,90540,90853
1257787,90620,90936
1261622,90895,91213
1266938,91276,91595
1272033,91632,91953
1282023,92326,92647
1292032,93010,93331
1298101,93424,93746
1305958,93990,94313
1315956,94725,95048
1319841,95007,95332
1326668,95473,95799
1329973,95706,96034
1333060,95925,96255
1335102,96072,96405
1338853,96327,96662
1342554,96572,96909
1343575,96644,96983
1351004,97179,97519
1353988,97393,97736
1357906,97670,98015
1367904,98381,98726
1374682,98881,99227
1381633,99394,99740
1388490,99920,100268
1395352,100431,100780
1399295,100730,101081
1406257,101233,101585
1413165,101724,102077
1423165,102433,102786
1429923,102914,103268
1439924,103619,103973
1446870,104117,104472
1450456,104359,104716
1454648,104643,105002
1459339,104972,105332
1465203,105378,105740
1466080,105443,105807
1470574,105754,106120
1477267,106237,106604
1480102,106439,106809
1484894,106762,107133
1493809,107392,107764
1497557,107648,108022
1504494,108142,108517
1513311,108774,109149
1518080,109125,109502
1521728,109384,109763
1525619,109661,110042
1534087,110250,110631
1536204,110400,110784
1537546,110499,110885
1543735,110935,111323
1547501,111202,111592
1551312,111473,111865
1555007,111733,112127
1562004,112211,112606
1565788,112481,112877
1571452,112887,113285
1575407,113161,113561
1580186,113491,113893
1586883,113960,114363
1591016,114251,114656
1597967,114745,115151
1607964,115439,115845
1617963,116153,116559
1622103,116443,116850
1628461,116876,117285
1632978,117203,117613
1642332,117865,118276
1647038,118204,118616
1650348,118429,118843
1656387,118855,119270
1659604,119076,119494
1663763,119367,119787
1670709,119856,120277
1677746,120365,120786
1684439,120831,121254
1691240,121330,121754
1698079,121810,122235
1702955,122160,122586
1708407,122546,122974
1712234,122809,123239
1716431,123104,123536
1720156,123367,123801
1725074,123713,124148
1729785,124058,124495
1736505,124536,124974
1741168,124861,125301
1747977,125334,125775
1754949,125825,126267
1761785,126301,126744
1765602,126567,127012
1769429,126834,127281
1776175,127307,127755
1783228,127813,128261
1789952,128291,128741
1796909,128779,129230
1802604,129186,129638
1804321,129305,129760
1809211,129650,130106
1814850,130058,130516
1821608,130527,130986
1828563,131006,131465
1833498,131343,131804
1835535,131487,131951
1839870,131794,132260
1843594,132051,132519
1853489,132745,133213
1855558,132886,133356
1857803,133042,133515
1867793,133746,134219
1877802,134448,134921
1884582,134928,135402
1891474,135402,135877
1898264,135888,136364
1905216,136374,136851
1908970,136646,137125
