sum_response_time,number_of_received_responses,number_of_sent_requests
6854,479,481
16863,1181,1183
20551,1440,1444
26761,1881,1886
32078,2266,2272
37957,2709,2717
44803,3219,3228
51719,3742,3752
55468,3997,4009
59777,4314,4327
62215,4477,4493
64812,4658,4676
70474,5061,5081
73359,5271,5293
79595,5698,5721
87336,6234,6258
94887,6772,6797
101699,7252,7278
103657,7398,7426
109295,7826,7856
110548,7920,7952
117731,8421,8454
120500,8617,8653
127496,9131,9168
137497,9891,9928
147490,10643,10680
152061,10987,11025
161327,11677,11716
167814,12148,12188
170593,12348,12390
172415,12472,12517
175979,12732,12779
182789,13216,13264
187612,13558,13607
190547,13756,13808
197437,14230,14283
204425,14721,14775
208374,14994,15050
210455,15149,15207
215864,15521,15581
222148,15957,16018
226337,16256,16319
230085,16528,16593
237541,17045,17110
243750,17485,17552
247575,17762,17831
251223,18027,18098
257460,18471,18543
261846,18797,18871
266006,19109,19184
271228,19499,19576
279341,20098,20176
286295,20601,20680
288923,20800,20881
293597,21109,21192
297396,21389,21474
304259,21885,21971
312020,22443,22529
317400,22821,22909
322923,23233,23322
326081,23460,23551
329361,23700,23793
335867,24160,24255
343521,24695,24790
347978,25003,25100
348578,25041,25141
353854,25415,25517
360699,25912,26015
365438,26255,26359
370866,26648,26754
378270,27157,27264
388265,27842,27949
392220,28121,28229
398771,28583,28693
402939,28878,28989
403974,28948,29062
413126,29596,29711
419747,30061,30177
424015,30354,30472
428532,30678,30797
432594,30956,31077
436334,31228,31351
440572,31518,31643
444187,31766,31893
449403,32028,32157
453485,32318,32449
455383,32462,32595
464077,33097,33231
474063,33807,33941
480998,34304,34439
487845,34814,34950
497202,35511,35647
502300,35889,36026
507578,36266,36405
510731,36490,36631
514616,36783,36926
518538,37083,37228
523036,37414,37561
524580,37523,37672
529171,37839,37990
538081,38447,38599
548064,39153,39305
552097,39446,39599
556467,39752,39907
561103,40083,40240
564112,40290,40449
571686,40824,40984
574216,41000,41162
580041,41431,41595
586804,41924,42089
593598,42411,42577
598316,42743,42910
602637,43044,43213
603185,43094,43266
605467,43260,43435
612567,43677,43853
619500,44259,44436
625341,44746,44924
633255,45388,45567
638306,45727,45907
645830,46255,46436
648914,46481,46664
654343,46849,47034
661111,47323,47509
664885,47593,47781
668567,47852,48042
675521,48342,48533
680369,48691,48883
685984,49096,49290
695988,49804,49998
699245,50035,50231
701227,50183,50381
706953,50567,50767
712005,50932,51133
715215,51203,51406
724427,51975,52179
728203,52282,52488
732027,52556,52764
742039,53288,53496
746945,53631,53840
752952,54055,54266
759917,54547,54759
766858,55030,55243
776860,55754,55967
780457,56017,56232
784283,56306,56523
791020,56781,56999
797859,57274,57493
804199,57718,57938
808576,58045,58267
815319,58539,58762
820244,58892,59116
825719,59280,59506
834739,59960,60186
839597,60325,60553
843832,60635,60864
850065,61105,61336
853868,61385,61618
857697,61647,61882
864483,62130,62366
872871,62721,62957
873258,62746,62985
882322,63389,63629
885974,63638,63880
889476,63893,64137
893606,64176,64422
903599,64883,65129
905981,65051,65299
908570,65258,65508
918072,65962,66213
921933,66254,66507
931928,66965,67218
941929,67659,67912
946201,67971,68225
949225,68193,68450
956502,68743,69001
961410,69091,69350
967217,69497,69758
970801,69750,70013
980806,70451,70714
987617,70946,71210
994389,71476,71741
1000996,71958,72224
1004992,72242,72510
1008566,72501,72771
1012494,72788,73060
1016805,73104,73377
1018563,73240,73516
1026828,73805,74082
1033596,74271,74549
1039227,74669,74948
1044351,75041,75322
1051275,75544,75826
1059781,76182,76464
1068143,76789,77072
1071927,77059,77343
1077449,77457,77743
1083849,77941,78228
1088102,78254,78543
1090062,78400,78692
1097063,78885,79178
1103984,79380,79674
1109545,79766,80061
1112550,79986,80283
1121317,80598,80896
1127099,81005,81304
1135140,81568,81868
1142879,82104,82404
1147057,82401,82703
1149297,82557,82862
1153130,82825,83132
1156933,83083,83392
1160611,83349,83660
1168423,83895,84206
1173534,84247,84560
1178022,84554,84869
1181813,84817,85134
1188671,85317,85635
1195493,85802,86121
1198015,85988,86309
1206277,86572,86894
1213122,87064,87387
1219925,87548,87872
1223722,87806,88131
1230525,88288,88615
1234318,88552,88881
1238104,88819,89150
1244875,89291,89623
1254189,89931,90263
1257706,90177,90511
1261440,90449,90785
1268706,90981,91318
1270618,91116,91455
1277589,91597,91937
1280682,91803,92146
1284642,92077,92422
1287718,92295,92642
1289894,92452,92801
1293149,92670,93021
1302747,93352,93704
1306263,93603,93957
1310079,93875,94231
1317607,94397,94753
1318146,94431,94790
1321593,94688,95050
1325520,94978,95342
1335526,95751,96115
1342496,96270,96635
1349293,96780,97146
1352860,97031,97399
1357353,97339,97708
1366887,98023,98393
1375908,98670,99040
1378980,98884,99256
1384148,99259,99633
1387931,99516,99892
1394739,99992,100369
1401532,100466,100844
1405610,100748,101127
1412124,101214,101595
1418877,101684,102066
1422549,101948,102332
1426280,102212,102598
1433058,102679,103066
1440051,103171,103559
1450049,103854,104242
1456985,104342,104731
1463943,104843,105233
1470908,105338,105729
1474604,105600,105993
1483595,106237,106630
1488356,106572,106967
1494549,107021,107417
1497895,107262,107660
1505995,107841,108240
1512659,108316,108716
1516590,108585,108987
1520871,108881,109284
1524239,109109,109515
1534240,109828,110234
1541226,110326,110733
1551216,111022,111429
1559727,111608,112015
1564537,111937,112346
1571778,112445,112855
1576953,112813,113224
1582308,113193,113606
1589216,113684,114098
1599223,114399,114813
1601951,114585,115001
1606746,114931,115349
1613576,115407,115826
1620415,115901,116321
1627339,116386,116807
1630942,116646,117068
1631593,116692,117117
1638552,117178,117605
1643287,117508,117936
1648787,117900,118330
1652927,118180,118612
1662938,118901,119333
1669818,119378,119811
1677827,119953,120386
1683462,120349,120784
1687335,120622,121059
1692927,121010,121448
1701036,121578,122017
1711031,122273,122712
1716698,122677,123117
1720889,122969,123411
1722355,123073,123518
1728898,123529,123975
1736075,124013,124460
1743061,124504,124952
1747029,124784,125233
1750597,125032,125484
1754401,125297,125751
1764400,126011,126465
1769820,126398,126853
1773711,126684,127141
1779017,127065,127524
1782645,127328,127789
1789398,127794,128256
1799382,128495,128957
1806140,128977,129440
1809971,129236,129701
1819970,129935,130400
1826862,130423,130889
1836390,131099,131565
1843831,131623,132090
1850651,132110,132578
1854569,132386,132856
1858369,132636,133108
1865191,133116,133589
1869018,133385,133860
1878223,134023,134498
1882754,134339,134816
1886304,134590,135069
1896311,135299,135778
1903253,135794,136274
1913243,136505,136985
1920041,136996,137477
1930032,137698,138179
1933974,137967,138450
1940893,138462,138946
1948227,138989,139473
1954676,139444,139930
1964327,140117,140603
1971571,140632,141119
1981221,141325,141812
1982372,141403,141893
1989528,141909,142399
1993116,142162,142654
2002988,142866,143359
2012998,143566,144059
2015523,143742,144237
2023647,144315,144811
2027564,144581,145079
2031272,144839,145339
2038220,145322,145823
2048216,146020,146521
2055040,146501,147003
2061983,146985,147488
2071975,147673,148176
2075543,147927,148432
2085533,148639,149144
2092386,149108,149614
2097657,149478,149985
2105979,150056,150564
2110108,150350,150859
2119746,151037,151547
2126702,151527,152038
2133496,152011,152523
2138879,152393,152906
2139719,152458,152974
2145007,152816,153334
2146790,152946,153466
2155768,153585,154106
2159330,153841,154364
2167809,154431,154954
2170088,154590,155116
2180074,155291,155817
2185368,155662,156189
2188864,155900,156429
2192817,156180,156711
2198399,156567,157100
2202307,156840,157375
2210107,157385,157920
2219267,158017,158553
2229265,158711,159247
2236489,159219,159755
2239357,159422,159961
2245019,159820,160360
2248483,160058,160600
2251401,160266,160811
2258343,160760,161306
2261931,161010,161558
2265566,161270,161820
2268421,161476,162028
2272722,161788,162342
2279147,162243,162798
2286466,162764,163320
2293301,163230,163787
2300293,163704,164262
2307028,164178,164737
2312642,164573,165133
2314878,164737,165299
2321111,165170,165734
2331114,165876,166440
2337948,166349,166914
2347938,167046,167611
2354762,167533,168099
2360619,167947,168514
2365134,168271,168840
2369985,168619,169189
2375750,169010,169582
2382514,169474,170047
2389380,169965,170539
2395862,170423,170998
2402955,170912,171488
2412955,171623,172199
2416958,171903,172480
2420926,172182,172761
2427600,172654,173234
2429989,172824,173407
2438125,173410,173994
2442163,173698,174284
2449127,174182,174769
2459124,174874,175461
2469124,175584,176171
2475933,176064,176652
2482894,176578,177167
2489688,177069,177659
2493515,177337,177928
2500397,177818,178411
2508775,178402,178995
2512662,178681,179276
2515900,178913,179510
2524580,179540,180138
2531559,180041,180640
2541559,180730,181329
2545277,180993,181594
2549107,181262,181865
2559108,181963,182566
2564352,182329,182933
2569734,182715,183321
2574094,183027,183634
2580235,183465,184074
2584704,183787,184397
2593745,184436,185047
2600574,184910,185522
2606692,185332,185945
2614318,185861,186475
2618136,186129,186745
2621518,186365,186983
2628677,186879,187498
2635189,187348,187968
2641655,187815,188436
2646165,188122,188745
2652946,188601,189225
2659911,189082,189707
2668421,189678,190303
2676722,190267,190893
2683673,190756,191383
2688792,191123,191751
2694254,191508,192138
2701220,191997,192628
2708090,192477,193109
2718096,193192,193824
2721934,193472,194106
2728860,193968,194603
2733180,194275,194911
2739642,194740,195378
2749642,195453,196091
2753270,195715,196355
2760083,196195,196836
2765056,196543,197185
2770643,196928,197572
2780306,197610,198254
2784464,197908,198554
2794446,198607,199253
2801388,199090,199737
2811393,199779,200426
2818670,200289,200936
2827448,200901,201549
2830373,201104,201754
2838801,201701,202352
2845637,202180,202832
2849570,202448,203102
2856568,202928,203583
2866568,203612,204267
2872052,203999,204655
2877293,204360,205018
2884127,204846,205505
2890454,205299,205959
2897993,205840,206501
2901796,206114,206777
2908768,206613,207277
2915581,207112,207777
2922635,207632,208297
2929322,208103,208770
2933061,208358,209027
2936899,208629,209300
2943823,209118,209790
2949720,209533,210206
2954243,209851,210526
2963977,210535,211210
2968244,210842,211518
2974999,211306,211984
2983524,211909,212587
2988805,212286,212966
2998803,212994,213674
3008811,213681,214361
3015799,214179,214860
3025783,214880,215561
3032545,215347,216029
3042542,216058,216740
3046344,216326,217010
3053207,216813,217498
3059053,217208,217894
3063742,217541,218229
3067652,217813,218503
3077658,218517,219207
3084495,218999,219690
3094495,219699,220390
3104487,220402,221093
