sum_response_time,number_of_received_responses,number_of_sent_requests
7782,552,553
10354,736,740
11822,839,845
18389,1291,1299
22840,1599,1608
27733,1965,1976
32817,2345,2358
36576,2627,2642
43384,3111,3127
46868,3362,3380
51008,3644,3664
56115,3994,4015
61701,4400,4423
65418,4676,4701
69341,4943,4969
72834,5191,5220
73647,5250,5281
80287,5712,5745
83976,5986,6021
90785,6499,6535
97752,7009,7046
105502,7551,7588
109498,7829,7868
116010,8301,8341
122012,8752,8794
127647,9178,9221
131880,9488,9533
133208,9584,9632
137924,9935,9984
143921,10370,10421
150829,10865,10916
155301,11182,11235
160179,11519,11574
165232,11862,11918
171631,12300,12358
181623,13002,13060
185075,13247,13307
189210,13540,13602
191023,13673,13737
196522,14062,14128
203371,14539,14606
210149,15012,15080
215323,15377,15446
218863,15624,15695
223611,15950,16023
228144,16269,16344
233374,16644,16720
235292,16782,16861
237334,16929,17010
240092,17134,17217
246926,17649,17734
256934,18389,18474
260796,18670,18756
267301,19163,19251
271068,19444,19533
277635,19924,20015
281854,20234,20326
285382,20473,20568
291357,20886,20982
292819,20996,21095
297323,21340,21440
303556,21802,21904
310437,22302,22405
318135,22839,22942
327228,23464,23568
330979,23743,23849
334760,24029,24137
344770,24739,24847
351648,25217,25326
361651,25930,26039
368578,26408,26518
376480,26944,27054
379016,27129,27242
382757,27385,27500
386565,27656,27773
396158,28327,28444
398264,28475,28594
404044,28883,29004
408675,29201,29323
412251,29466,29590
418501,29922,30048
425453,30407,30534
429418,30689,30818
435812,31127,31257
439752,31397,31529
443431,31664,31798
450393,32156,32291
453372,32375,32512
454865,32477,32617
464883,33195,33335
470685,33624,33765
474579,33918,34061
479483,34285,34429
485875,34727,34873
495881,35429,35575
499641,35697,35845
509638,36432,36580
516629,36950,37099
520340,37211,37362
527183,37688,37840
535224,38246,38398
538646,38497,38651
546448,39039,39194
552848,39488,39644
561551,40106,40263
568309,40559,40717
570420,40707,40867
574429,40994,41156
579450,41368,41532
582503,41593,41759
590020,42132,42299
593754,42397,42566
599502,42796,42966
601474,42957,43130
605225,43218,43393
609157,43517,43694
612874,43828,44007
619752,44404,44584
623603,44703,44885
630537,45179,45362
634049,45424,45609
639059,45774,45960
644993,46190,46377
651531,46649,46838
661537,47359,47548
670535,47979,48168
675107,48305,48496
676882,48428,48621
684142,48948,49142
689970,49354,49549
699099,49999,50195
709103,50702,50898
712866,50971,51169
715825,51197,51397
722753,51776,51977
730429,52416,52618
737253,52970,53173
741062,53237,53442
744669,53498,53705
751584,53986,54194
761594,54686,54894
764478,54893,55103
770567,55309,55520
775946,55703,55916
783186,56394,56607
789766,56903,57118
796642,57392,57608
803427,57875,58092
810435,58374,58592
816718,58842,59061
817841,58927,59149
824781,59451,59674
829122,59756,59980
835298,60216,60442
842241,60745,60972
849019,61258,61486
851931,61471,61701
853437,61584,61816
860250,62057,62291
867199,62541,62776
868815,62653,62890
873520,62983,63222
876195,63170,63411
879139,63376,63620
882939,63655,63901
886610,63915,64163
891714,64282,64531
897087,64683,64934
901806,65058,65310
910796,65732,65985
914585,66018,66273
921509,66510,66766
923671,66658,66916
931949,67275,67534
935954,67565,67826
939638,67845,68108
944526,68194,68458
948302,68450,68716
952287,68733,69001
960919,69337,69606
967687,69830,70100
971364,70115,70387
975307,70414,70687
981836,70875,71150
988823,71381,71657
995627,71893,72170
1000018,72206,72484
1006225,72662,72942
1013142,73140,73421
1018487,73511,73793
1022610,73806,74090
1027871,74187,74473
1031709,74464,74751
1040101,75094,75382
1042309,75260,75551
1049099,75730,76022
1054696,76130,76423
1059667,76493,76788
1063586,76792,77089
1069909,77272,77570
1071116,77361,77662
1075032,77645,77948
1085040,78340,78643
1090419,78730,79034
1097469,79212,79517
1102435,79555,79862
1109250,80040,80348
1112927,80290,80600
1114697,80410,80722
1120526,80819,81133
1127327,81302,81617
1128992,81420,81737
1134849,81817,82136
1140561,82207,82527
1145676,82554,82876
1152561,83029,83352
1153402,83084,83409
1156950,83341,83669
1160805,83613,83943
1167526,84097,84428
1171255,84360,84693
1174842,84624,84959
1176169,84722,85059
1185767,85397,85735
1189117,85641,85981
1193441,85943,86285
1200282,86420,86763
1206219,86833,87177
1208022,86957,87304
1218019,87643,87990
1228025,88365,88712
1230267,88530,88879
1237339,89021,89371
1243826,89476,89827
1245256,89570,89924
1246658,89669,90026
1250470,89945,90304
1257093,90402,90762
1261127,90674,91036
1261964,90735,91099
1265412,90982,91349
1272222,91457,91825
1275396,91679,92049
1279842,92001,92372
1286548,92499,92872
1293442,93018,93392
1297173,93305,93681
1303957,93809,94186
1313962,94546,94923
1320477,95011,95389
1324637,95295,95675
1331630,95785,96166
1338424,96262,96644
1346900,96854,97236
1352163,97236,97620
1362160,97937,98321
1372156,98630,99014
1375909,98892,99278
1385899,99588,99974
1395916,100300,100686
1403826,100854,101240
1409533,101258,101646
1419521,101958,102346
1424259,102281,102670
1430046,102698,103089
1433592,102937,103330
1442798,103593,103986
1450530,104148,104542
1460535,104876,105270
1467308,105361,105756
1477313,106077,106472
1484267,106559,106955
1489828,106953,107350
1495005,107315,107714
1499699,107644,108044
1508574,108281,108682
1514217,108681,109083
1519148,109014,109418
1526146,109496,109901
1536146,110216,110621
1546138,110934,111339
1552897,111408,111814
1559798,111885,112292
1569795,112594,113001
1574256,112905,113313
1577136,113107,113518
1580659,113356,113769
1585649,113714,114128
1588170,113894,114310
1595006,114360,114778
1598191,114577,114997
1602581,114879,115301
1604654,115018,115442
1613058,115610,116035
1621469,116199,116624
1629902,116791,117217
1633300,117029,117457
1640493,117550,117979
1644257,117820,118251
1651239,118303,118735
1655126,118593,119027
1658780,118848,119284
1665768,119350,119787
1669476,119610,120049
1676455,120102,120542
1680238,120353,120795
1687081,120828,121271
1693926,121305,121749
1700070,121748,122193
1704652,122076,122523
1710680,122492,122940
1714352,122745,123195
1719252,123086,123538
1726456,123595,124047
1730103,123847,124302
1736082,124264,124720
1742766,124737,125194
1746769,125023,125482
1751518,125367,125828
1758285,125851,126313
1765273,126355,126818
1769156,126643,127108
1775553,127087,127553
1779709,127382,127850
1788841,128035,128503
1796477,128560,129029
1800875,128877,129347
1810069,129517,129988
1817393,130032,130503
1823670,130462,130935
1829839,130897,131371
1837576,131433,131908
1841275,131688,132165
1847063,132094,132572
1854143,132585,133064
1861148,133079,133559
1865573,133385,133867
1872347,133850,134333
1879219,134344,134828
1889226,135060,135544
1896174,135548,136033
1903106,136041,136527
1910046,136536,137023
1920049,137218,137705
1930045,137937,138424
1940034,138652,139139
1950036,139352,139839
1956937,139839,140327
1966937,140546,141034
1973794,141037,141526
1976856,141259,141750
1981493,141587,142080
1985293,141857,142352
1992124,142340,142836
2002124,143034,143530
2008913,143506,144003
2015711,143980,144478
2020223,144296,144795
2027952,144843,145343
2028430,144878,145381
2034112,145279,145784
2039177,145635,146141
2044359,145996,146504
2051840,146512,147021
2056374,146832,147342
2062265,147263,147775
2069094,147735,148248
2079005,148440,148953
2083039,148718,149233
2093042,149433,149948
2099803,149917,150433
2108361,150527,151043
2113687,150913,151431
2123701,151625,152143
2132208,152214,152732
2138594,152663,153182
2141113,152840,153362
2151117,153547,154069
2157857,154034,154557
2162936,154396,154920
2171459,154987,155512
2178238,155464,155990
2188244,156165,156691
2193148,156507,157034
2196679,156762,157291
2204998,157339,157869
2210183,157690,158221
2213717,157938,158471
2223389,158607,159141
2230197,159080,159615
2236992,159558,160094
2240685,159819,160357
2245895,160185,160724
2250505,160503,161044
2258220,161046,161588
2265041,161523,162066
2271892,162005,162549
2281884,162716,163260
