sum_response_time,number_of_received_responses,number_of_sent_requests
3664,252,255
13673,952,955
23667,1645,1648
32413,2257,2260
37516,2616,2621
47512,3350,3355
54346,3870,3876
61259,4383,4390
68061,4868,4876
70192,5020,5030
75151,5386,5398
79605,5698,5712
85124,6105,6120
87111,6251,6269
94282,6751,6769
101243,7233,7252
107522,7686,7707
109275,7811,7834
115350,8252,8277
117210,8390,8417
125511,9004,9032
129907,9310,9340
136897,9794,9825
138845,9938,9971
141244,10121,10157
147445,10630,10667
151845,10970,11009
158788,11484,11524
160533,11613,11655
168485,12197,12240
173492,12560,12605
180267,13041,13087
187046,13525,13572
193865,14005,14053
197849,14274,14324
204721,14756,14807
211591,15241,15293
215614,15532,15585
219144,15776,15832
223899,16123,16180
231654,16668,16726
236207,16986,17046
240339,17288,17350
242234,17417,17481
251010,18016,18081
257763,18497,18563
264542,18991,19058
269149,19324,19392
271655,19501,19572
276207,19840,19913
276877,19893,19969
286875,20635,20711
292093,21013,21090
300497,21652,21730
304275,21934,22013
311223,22438,22519
314914,22715,22798
316343,22813,22898
325592,23468,23554
335594,24221,24307
343657,24820,24906
352445,25480,25567
359302,25976,26064
367001,26507,26595
376094,27126,27215
380017,27418,27509
387291,27943,28034
390812,28185,28278
396135,28565,28660
401068,28920,29017
407831,29396,29494
412467,29708,29807
418628,30158,30258
424838,30594,30696
429069,30899,31003
432476,31142,31248
436654,31432,31540
446670,32136,32244
452046,32509,32618
457284,32874,32985
464969,33404,33515
474079,34055,34167
480877,34533,34646
487845,35027,35141
491760,35300,35416
495455,35567,35684
502397,36057,36176
506235,36336,36457
513868,36886,37007
519909,37322,37445
526227,37786,37910
532993,38292,38417
540481,38849,38975
547503,39346,39472
552810,39718,39846
558053,40111,40241
563941,40555,40686
568805,40916,41049
575667,41399,41533
582625,41888,42023
590698,42440,42575
594163,42691,42828
601965,43238,43376
607144,43607,43747
615951,44239,44379
623000,44715,44856
627558,45033,45176
629997,45202,45347
633865,45488,45635
637367,45755,45904
642716,46137,46288
652715,46841,46992
662728,47531,47682
664422,47660,47813
667602,47891,48046
671080,48154,48311
677705,48710,48869
681806,49051,49212
690376,49768,49929
691637,49860,50024
696001,50157,50323
697518,50267,50435
706024,50843,51012
707338,50942,51114
714222,51419,51592
720068,51823,51997
722506,51998,52174
729690,52527,52704
735605,52940,53119
745597,53639,53818
750985,54024,54204
755483,54339,54521
763111,54869,55052
766983,55157,55342
773750,55720,55906
780726,56307,56494
787551,56879,57067
790750,57110,57300
796144,57508,57699
798561,57676,57870
802592,57950,58146
809580,58441,58638
816473,58918,59116
821896,59306,59505
827042,59678,59879
832815,60124,60326
836105,60350,60554
838373,60515,60722
842275,60790,60999
847255,61164,61374
853069,61602,61814
860882,62175,62387
869851,62826,63039
876787,63348,63562
886786,64099,64313
896780,64825,65039
906786,65559,65773
913785,66063,66278
920740,66544,66760
927731,67046,67263
934521,67535,67753
939187,67862,68081
945077,68296,68517
947816,68490,68713
952824,68845,69070
956563,69101,69328
961816,69479,69707
967189,69881,70111
971010,70186,70418
974573,70454,70688
978606,70756,70992
982899,71058,71295
989394,71517,71756
993672,71826,72066
996570,72045,72288
1000960,72377,72622
1004804,72642,72889
1006036,72721,72970
1008206,72873,73125
1012815,73199,73453
1019920,73713,73968
1026852,74256,74512
1030289,74508,74766
1031176,74570,74830
1037682,75022,75284
1044484,75536,75799
1048333,75828,76093
1052665,76145,76411
1057332,76480,76748
1066127,77098,77367
1074751,77697,77966
1080011,78077,78348
1083938,78362,78635
1088002,78665,78939
1090669,78857,79134
1092318,78983,79262
1098749,79450,79731
1106993,80077,80358
1112611,80515,80798
1116340,80795,81080
1121437,81139,81425
1126911,81528,81816
1132472,81914,82203
1135801,82162,82453
1144055,82726,83018
1148025,83003,83297
1153511,83384,83679
1155057,83497,83795
1159653,83838,84137
1165868,84277,84578
1172611,84753,85055
1179594,85224,85527
1186353,85702,86006
1194165,86248,86552
1196628,86422,86729
1202307,86813,87121
1204234,86950,87261
1211416,87468,87779
1215108,87735,88049
1219040,88020,88336
1222768,88275,88593
1232562,88974,89292
1239564,89470,89789
1243422,89738,90059
1247342,90023,90346
1254157,90507,90831
1258126,90789,91115
1264900,91263,91590
1271073,91689,92017
1276304,92047,92376
1282444,92487,92818
1289355,92998,93330
1293788,93316,93649
1297059,93528,93864
1300785,93778,94116
1302923,93933,94273
1305210,94097,94440
1313112,94645,94988
1316067,94848,95194
1319772,95114,95462
1322364,95302,95652
1327134,95643,95995
1333979,96116,96469
1337821,96393,96747
1341401,96662,97019
1351201,97391,97748
1355285,97707,98066
1365289,98457,98816
1372281,98978,99338
1375809,99231,99593
1385811,99923,100285
1391786,100354,100717
1396351,100683,101048
1403311,101176,101542
1408506,101553,101920
1411950,101795,102164
1417732,102210,102581
1425381,102744,103115
1431288,103155,103528
1438364,103669,104042
1444882,104125,104500
1454881,104832,105207
1464868,105535,105910
1474875,106227,106602
1478943,106510,106886
1483388,106819,107197
1490141,107297,107676
1493112,107512,107894
1498596,107908,108291
1506878,108493,108877
1513638,108974,109359
1517034,109207,109594
1520005,109418,109807
1525538,109808,110198
1534907,110464,110855
1544779,111161,111552
1548692,111439,111832
1558690,112125,112518
1565455,112593,112987
1571457,113031,113426
1577620,113465,113861
1581302,113724,114122
1583473,113871,114272
1589289,114279,114681
1596669,114796,115199
1599866,115017,115422
1604910,115365,115772
1608913,115646,116054
1612426,115887,116298
1619894,116399,116810
1624974,116753,117166
1632836,117299,117713
1639581,117785,118200
1643314,118056,118473
1650103,118538,118956
1660105,119232,119650
1670104,119944,120362
1675620,120343,120762
1680834,120710,121131
1687613,121181,121603
1691534,121478,121901
1697787,121909,122334
1700008,122069,122496
1705735,122472,122901
1715734,123178,123607
1723151,123702,124131
1726339,123931,124363
1732136,124335,124768
1733817,124455,124891
1740621,124936,125373
1744421,125204,125643
1750334,125616,126056
1753689,125843,126285
1758951,126211,126655
1768955,126902,127346
1774909,127320,127765
1782661,127864,128310
1789632,128364,128811
1796476,128860,129308
1800036,129116,129566
1810027,129837,130287
1813983,130122,130574
1820958,130610,131063
1827920,131108,131562
1831630,131359,131815
1838406,131828,132285
1845208,132300,132758
1849610,132613,133072
1853106,132857,133318
1856765,133111,133575
1861712,133458,133923
1864234,133637,134105
1869437,133997,134466
1877259,134552,135022
1879620,134713,135185
1885302,135116,135590
1889552,135417,135892
1896310,135879,136355
1902216,136293,136771
1906801,136618,137098
1913629,137105,137586
1917291,137361,137844
1927294,138055,138538
1931133,138319,138804
1932243,138400,138887
1939007,138886,139374
1942357,139115,139606
1946143,139387,139880
1952970,139866,140360
1959932,140373,140867
1967139,140882,141377
1976736,141559,142055
1983716,142049,142545
1987509,142322,142821
1994276,142797,143297
2004275,143486,143986
2009864,143876,144377
2010671,143931,144435
2012366,144052,144558
2022346,144759,145266
2032343,145459,145966
2040538,146032,146539
2046143,146424,146933
2053293,146924,147433
2056614,147156,147668
2063474,147650,148163
2070263,148119,148633
2077129,148602,149117
2087133,149296,149811
2091051,149581,150098
2099175,150148,150665
2104755,150539,151058
2110934,150984,151504
2115469,151313,151835
2120174,151635,152158
2124611,151940,152465
2131092,152405,152931
2133720,152588,153117
2139142,152968,153498
2146691,153503,154034
2154446,154048,154580
2159831,154425,154958
2162234,154585,155121
2167182,154921,155458
2170548,155164,155703
2173560,155369,155911
2174530,155436,155980
2181083,155902,156448
2191083,156596,157142
2192327,156684,157232
2195955,156941,157491
2198064,157077,157630
2199999,157213,157769
2206203,157643,158200
2209334,157867,158426
2215655,158308,158868
2224174,158921,159482
2234156,159630,160191
2239359,159992,160554
2242458,160215,160779
2248387,160634,161200
2252159,160898,161466
2261666,161559,162127
2267863,161992,162561
2275999,162570,163140
2285987,163267,163837
2292870,163754,164325
2299381,164210,164782
2303305,164498,165072
2306289,164702,165278
2310495,165001,165579
2320494,165705,166283
2327357,166182,166761
2331486,166473,167053
2335713,166771,167353
2344794,167401,167984
2351703,167888,168472
2358565,168376,168961
2362326,168636,169223
2371093,169237,169824
2376178,169596,170185
2382971,170073,170663
2387535,170396,170987
2393666,170826,171419
2400654,171323,171917
2407130,171790,172385
2409271,171941,172538
2414870,172342,172941
2422943,172896,173495
2425726,173086,173687
2432487,173550,174152
2439250,174027,174631
2447647,174630,175234
2452739,174995,175601
2457302,175309,175916
2460443,175524,176134
2467321,176017,176628
2475341,176595,177206
2484270,177227,177839
2494263,177921,178533
2496318,178068,178682
2499738,178315,178931
2507385,178854,179471
2510778,179091,179710
2519298,179699,180319
2524173,180049,180670
2530681,180509,181131
2536586,180933,181557
2546596,181653,182277
2547322,181708,182335
2554060,182176,182804
2561160,182679,183308
2568107,183158,183788
2574284,183602,184233
2581938,184145,184777
2588805,184634,185267
2594213,185031,185665
2599342,185390,186026
2606725,185907,186543
2616120,186571,187208
2622712,187034,187672
2629971,187539,188178
2634072,187826,188466
