sum_response_time,number_of_received_responses,number_of_sent_requests
6829,476,478
13132,911,914
17670,1226,1231
27673,1938,1943
33137,2321,2327
38139,2691,2699
41851,2976,2986
51609,3711,3721
54968,3960,3972
56933,4101,4115
60113,4352,4368
60708,4393,4412
67315,4873,4894
71672,5199,5221
77948,5632,5656
84718,6109,6134
88526,6379,6405
98410,7063,7090
103972,7469,7497
109090,7861,7891
113508,8193,8224
117575,8475,8508
121560,8746,8781
127097,9156,9193
131052,9450,9489
140796,10187,10226
148009,10724,10764
154965,11243,11284
161910,11744,11786
168849,12247,12290
175847,12753,12797
179624,13028,13074
186521,13515,13562
194380,14058,14105
200502,14484,14533
207453,14972,15022
213910,15426,15477
221285,15956,16008
228131,16439,16492
231947,16701,16756
238909,17194,17250
243815,17531,17588
249645,17960,18019
256502,18436,18496
260308,18703,18765
267119,19188,19251
277116,19905,19968
284062,20404,20468
287792,20683,20749
294526,21191,21258
299822,21579,21647
305075,21964,22034
311898,22462,22533
321885,23218,23289
323637,23339,23412
329086,23730,23805
339090,24456,24531
341348,24617,24694
346644,25078,25157
354658,25682,25761
360270,26104,26185
367217,26633,26715
377208,27358,27440
381768,27682,27765
387887,28106,28191
389200,28198,28285
395556,28644,28733
399268,28909,29000
403213,29192,29285
410089,29681,29775
413838,29948,30044
423686,30613,30709
427186,30866,30964
434361,31375,31474
439419,31727,31827
447705,32311,32412
452127,32609,32711
456910,32942,33046
462661,33336,33442
466424,33603,33711
473375,34104,34213
475856,34275,34386
481021,34620,34733
486283,34982,35096
488238,35121,35238
492264,35406,35525
500415,35992,36111
505698,36378,36499
509820,36672,36795
516266,37136,37260
523731,37703,37828
527643,37994,38120
531181,38258,38387
541197,38964,39093
551193,39665,39794
558129,40162,40292
568136,40898,41028
578127,41643,41773
585087,42145,42276
591900,42626,42758
595618,42886,43020
599378,43158,43294
602377,43373,43511
606833,43696,43836
613806,44186,44327
621109,44688,44829
628130,45185,45327
631112,45387,45532
636668,45791,45937
644695,46386,46533
654148,47047,47194
660677,47508,47656
661100,47540,47691
663387,47718,47871
666580,47952,48108
668509,48096,48254
673030,48476,48636
675057,48644,48807
682039,49204,49368
692045,49889,50053
702044,50585,50749
709717,51111,51275
718974,51742,51907
722518,51993,52160
731128,52601,52768
739413,53176,53344
743139,53439,53609
749511,53910,54081
753739,54212,54385
760630,54695,54869
767413,55176,55351
771128,55437,55614
778119,55905,56083
785063,56429,56608
792699,57068,57247
798693,57565,57746
803971,58008,58190
807347,58238,58422
809077,58368,58555
813781,58694,58883
820618,59177,59367
827389,59651,59842
834215,60130,60322
841082,60624,60817
845611,60955,61149
850355,61327,61523
854054,61589,61787
855534,61698,61899
862765,62208,62410
865169,62390,62594
871088,62838,63044
877932,63344,63551
879557,63461,63670
885618,63917,64128
890897,64316,64528
895592,64650,64864
903339,65420,65635
908460,65768,65984
908694,65783,66002
914709,66058,66279
921665,66554,66776
926460,66889,67112
932335,67305,67530
939103,67796,68022
945759,68259,68486
948305,68431,68660
956481,69013,69243
960285,69286,69518
964011,69577,69811
970800,70089,70324
975734,70462,70698
984500,71093,71330
988517,71370,71608
998334,72100,72339
1002104,72379,72620
1008858,72887,73129
1015775,73376,73619
1022729,73855,74099
1026288,74108,74354
1032862,74567,74814
1037008,74870,75119
1041399,75210,75460
1047400,75645,75897
1054295,76137,76390
1059629,76524,76778
1061895,76693,76950
1069078,77401,77658
1076244,77922,78180
1082599,78366,78626
1089376,78836,79097
1093292,79110,79373
1097215,79390,79655
1101235,79677,79943
1108086,80182,80450
1114975,80674,80943
1121875,81162,81432
1128627,81650,81921
1135559,82172,82444
1145558,82930,83202
1152481,83445,83718
1159470,83913,84187
1166402,84406,84681
1170906,84712,84988
1174708,84992,85270
1181479,85467,85746
1185989,85782,86063
1193763,86324,86606
1196560,86530,86814
1200140,86791,87077
1205587,87175,87463
1209305,87438,87728
1216216,87909,88200
1223064,88373,88665
1226982,88643,88937
1233445,89099,89394
1237627,89386,89683
1244613,89880,90178
1248641,90172,90471
1252193,90430,90732
1259154,90918,91221
1265762,91378,91682
1269851,91670,91976
1276664,92164,92471
1280429,92418,92727
1287658,92953,93262
1292524,93299,93610
1297845,93678,93991
1302771,94026,94340
1308383,94413,94729
1311119,94596,94914
1315951,94944,95264
1322955,95456,95777
1329743,95936,96258
1339751,96625,96947
1343488,96886,97210
1345591,97035,97361
1347889,97199,97528
1351659,97467,97797
1355116,97830,98163
1365116,98667,99000
1371907,99148,99482
1378842,99638,99973
1385733,100120,100456
1392602,100615,100952
1399380,101120,101458
1406341,101632,101971
1409921,101901,102242
1413764,102191,102534
1417525,102467,102812
1418214,102515,102863
1425161,102998,103347
1428118,103220,103571
1430650,103397,103750
1436410,103799,104154
1440302,104079,104436
1444170,104342,104701
1451116,104827,105187
1458055,105314,105675
1465006,105792,106154
1469417,106105,106468
1478581,106745,107109
1485487,107227,107592
1490816,107605,107971
1497351,108047,108414
1500640,108285,108654
1509634,108902,109272
1513416,109164,109536
