sum_response_time,number_of_received_responses,number_of_sent_requests
6931,483,485
10443,731,735
14566,1010,1016
20231,1412,1419
25132,1762,1771
32078,2270,2280
35894,2546,2557
39595,2829,2843
46565,3314,3329
51816,3697,3713
57316,4098,4116
66206,4721,4739
71018,5065,5085
77815,5560,5581
81783,5839,5862
89651,6391,6414
97766,6972,6996
99210,7075,7102
104870,7489,7517
107763,7705,7735
113803,8149,8181
118206,8458,8491
124544,8894,8929
134265,9604,9639
141347,10137,10173
144380,10373,10411
152005,10941,10980
155116,11174,11215
157365,11342,11385
163360,11783,11828
170345,12289,12335
175609,12664,12711
180896,13034,13083
188474,13553,13602
194136,13942,13993
198742,14259,14311
201487,14450,14505
205779,14751,14808
208744,14965,15024
213312,15287,15348
223303,15983,16044
230193,16459,16521
236915,16938,17001
237286,16962,17028
244603,17476,17543
251503,17963,18031
255355,18243,18313
260300,18596,18667
265742,18980,19053
270087,19308,19383
279104,19975,20050
283466,20291,20368
287674,20602,20681
296788,21298,21377
299726,21505,21586
302144,21680,21764
309051,22182,22267
312748,22453,22540
319710,22951,23039
326833,23488,23576
328213,23593,23684
331155,23811,23904
340636,24496,24590
344420,24756,24852
354418,25451,25547
355900,25557,25655
358998,25785,25886
366880,26347,26448
372938,26767,26870
379721,27258,27362
386521,27733,27838
390175,27993,28099
396982,28482,28589
400778,28740,28850
407714,29228,29339
411519,29491,29603
415207,29753,29867
418993,30024,30140
423575,30343,30461
429185,30739,30859
436398,31237,31358
440311,31510,31633
447143,31988,32112
452617,32373,32498
454561,32508,32636
461591,33009,33138
468530,33507,33637
475314,33997,34128
482263,34495,34627
489205,34991,35124
494738,35393,35527
502885,35994,36129
512891,36738,36873
520000,37246,37381
528443,37836,37972
533500,38210,38348
539421,38658,38797
544233,39021,39162
551012,39497,39639
557822,39973,40116
561570,40229,40374
565276,40489,40636
569111,40758,40907
577439,41354,41503
584100,41829,41979
591392,42338,42489
599787,42931,43083
605358,43331,43484
609158,43612,43767
615434,44092,44248
618869,44326,44484
627596,44938,45097
631307,45196,45357
633365,45365,45528
636524,45594,45759
642685,46059,46226
646641,46387,46556
650580,46717,46888
657514,47277,47449
661437,47552,47726
670737,48209,48383
673561,48412,48588
681949,48981,49158
687796,49394,49572
695711,49946,50125
705709,50637,50816
709444,50901,51082
714219,51252,51434
720043,51670,51854
723839,51940,52126
727764,52215,52402
732634,52557,52746
738098,52934,53125
744942,53456,53648
751712,54021,54214
755611,54345,54540
758284,54568,54765
759715,54670,54870
767750,55258,55458
776674,55885,56086
780423,56143,56345
783988,56396,56601
787993,56673,56879
794719,57160,57368
799760,57514,57723
808517,58193,58403
818090,58862,59072
821287,59090,59302
825739,59408,59622
