sum_response_time,number_of_received_responses,number_of_sent_requests
6841,477,479
10452,722,726
13725,952,958
21026,1468,1475
27783,1935,1943
34327,2414,2423
41427,2931,2941
44957,3189,3201
51215,3638,3651
55869,3989,4004
61928,4432,4448
64446,4610,4628
73169,5241,5260
83179,5972,5991
93176,6662,6681
100104,7151,7170
106894,7630,7650
113608,8102,8124
116183,8288,8312
121189,8658,8684
125448,8978,9005
132920,9493,9521
138021,9841,9871
145642,10396,10427
152522,10924,10956
158776,11402,11435
163407,11757,11792
167333,12051,12088
169052,12175,12214
171674,12369,12411
178667,12874,12917
188675,13581,13624
192644,13868,13913
196262,14115,14162
200121,14371,14420
206248,14798,14848
213829,15329,15380
217733,15612,15664
219622,15749,15804
224903,16129,16186
228721,16390,16449
235546,16866,16926
242510,17367,17428
247567,17721,17783
250000,17888,17953
256821,18376,18442
263482,18858,18925
267404,19140,19209
273693,19589,19659
278660,19953,20024
283739,20332,20405
285578,20464,20539
291956,20918,20995
298786,21428,21506
305871,21904,21983
309677,22174,22255
313367,22434,22517
321733,23025,23108
328753,23524,23608
331971,23766,23852
334493,23959,24048
338579,24263,24353
344980,24716,24808
354925,25405,25497
356514,25515,25609
360281,25776,25872
363418,26008,26107
368051,26333,26433
372703,26663,26765
378368,27071,27174
381772,27307,27412
388440,27760,27867
392554,28063,28171
396436,28331,28441
402846,28785,28897
409656,29256,29369
413459,29516,29631
422075,30124,30239
427262,30486,30603
429557,30649,30768
434414,30997,31118
436154,31120,31243
442027,31528,31653
448930,32010,32135
452431,32265,32393
458618,32706,32835
466475,33259,33389
472587,33705,33836
476998,34018,34151
478512,34126,34261
484308,34559,34696
488189,34846,34984
497643,35547,35686
500441,35738,35879
503997,35991,36134
505859,36130,36276
510605,36470,36617
516463,36907,37056
523192,37380,37530
527207,37657,37809
534031,38135,38288
540998,38622,38776
545378,38922,39077
549629,39223,39380
555196,39621,39780
565216,40301,40460
571968,40777,40937
575651,41034,41196
581239,41435,41598
584341,41670,41835
588676,41970,42137
593655,42320,42489
597658,42594,42764
599506,42744,42917
602018,42924,43100
602725,42976,43155
609718,43563,43743
617778,44241,44421
623620,44704,44886
625844,44853,45037
632816,45349,45534
634895,45494,45682
638999,45782,45971
645693,46255,46446
652131,46710,46902
656486,47006,47200
663253,47486,47681
670078,47997,48193
671104,48065,48263
678472,48586,48785
683014,48907,49108
689265,49345,49547
694905,49725,49929
698676,50008,50214
705496,50577,50784
715502,51411,51618
719265,51720,51929
725645,52167,52377
731249,52585,52796
736664,52959,53172
741707,53310,53524
746876,53674,53890
754612,54211,54428
764612,54938,55155
772439,55492,55709
778262,55941,56160
787018,56557,56776
792030,56915,57136
798527,57372,57594
805869,57924,58147
810807,58289,58513
816389,58713,58939
817945,58825,59053
824051,59285,59515
832433,59918,60148
835114,60106,60338
841607,60419,60653
845338,60678,60914
850334,61020,61257
859108,61631,61869
864694,62024,62263
867592,62229,62470
872304,62569,62812
874233,62705,62951
878088,62987,63235
880312,63136,63386
886437,63576,63827
890542,63888,64141
896660,64359,64614
903563,64885,65141
907360,65173,65431
911069,65432,65692
921067,66136,66396
925405,66456,66717
928839,66715,66979
933647,67072,67337
934335,67118,67386
940535,67550,67819
946931,68008,68279
951258,68310,68582
960275,68958,69231
964413,69285,69560
968389,69585,69861
974821,70047,70325
981636,70537,70816
991631,71275,71554
995603,71564,71844
1002080,72036,72318
1007280,72400,72683
1015765,73003,73287
1024443,73615,73899
1029618,73989,74275
1033712,74281,74568
1038168,74617,74906
1046976,75240,75530
1053777,75719,76010
1056353,75903,76196
1059897,76167,76462
1065230,76569,76866
1075232,77320,77617
1082138,77796,78094
1087448,78173,78472
1092846,78546,78847
1099768,79050,79352
1103805,79335,79638
1107289,79585,79890
1115492,80160,80466
1122633,80670,80977
1126589,80965,81274
1131490,81311,81622
1135877,81629,81941
1145231,82257,82570
1148182,82461,82776
1152721,82775,83092
1159599,83253,83571
1166626,83743,84061
1173572,84224,84544
1180507,84729,85050
1184236,84995,85318
1190910,85471,85795
1195042,85757,86083
1205041,86476,86802
1214743,87168,87494
1215685,87231,87560
1219957,87536,87866
1221813,87666,87999
1230119,88257,88591
1236904,88725,89060
1242380,89108,89444
1246755,89408,89746
1252098,89797,90136
1255251,90023,90365
1263291,90595,90937
1265934,90771,91116
1271271,91152,91498
1276556,91516,91864
1281598,91875,92224
1286877,92236,92587
1290607,92505,92858
1300038,93178,93531
1304516,93492,93847
1311466,93978,94334
1315233,94237,94595
1319053,94505,94865
1322818,94785,95147
1329746,95306,95669
1333360,95589,95954
1340112,96092,96458
1350116,96825,97191
1360112,97547,97913
1368952,98158,98524
1373946,98528,98895
1377345,98773,99143
1382504,99136,99507
1391269,99765,100137
1394810,100006,100380
1401549,100477,100852
1408422,100947,101323
1409650,101030,101408
1412776,101243,101624
1420740,101809,102190
1426397,102211,102594
1430281,102484,102869
1434896,102794,103180
1438269,103028,103416
1447720,103674,104063
1453587,104095,104485
1458283,104438,104830
1465421,104953,105345
1471942,105405,105799
1476054,105698,106093
1481039,106047,106444
1489377,106647,107045
1495321,107063,107462
1500304,107411,107812
1507003,107888,108290
1510907,108165,108569
1520902,108849,109253
1527679,109322,109727
1532749,109683,110089
1535231,109859,110268
1541016,110277,110687
1545735,110605,111017
1555741,111307,111719
1562596,111783,112196
1572599,112478,112891
1575520,112680,113095
1582861,113203,113619
1586803,113492,113910
1594303,114007,114425
1603633,114667,115086
1613638,115373,115792
1619035,115755,116175
1624251,116133,116555
1631162,116627,117049
1634958,116886,117311
1644959,117585,118010
1651460,118049,118475
1655560,118342,118770
1662349,118822,119251
1671485,119487,119916
1679192,120035,120465
1683481,120339,120770
1688468,120680,121113
1693702,121046,121481
1700488,121516,121952
1710489,122216,122652
1717251,122682,123119
1723304,123113,123551
1727652,123419,123859
1735863,123995,124435
1741453,124381,124823
1748380,124865,125308
1758383,125560,126003
1762206,125818,126263
1769248,126306,126751
1775954,126773,127220
1785941,127491,127938
1792863,127991,128439
1802866,128703,129151
1806643,128981,129431
1810536,129270,129722
1820535,129970,130422
1828108,130508,130960
1833922,130916,131370
1839427,131293,131748
1844920,131683,132140
1847748,131885,132344
1852243,132211,132672
1855992,132472,132935
1859073,132689,133154
1866763,133226,133692
1873649,133707,134174
1883649,134424,134891
1888507,134768,135236
1891034,134940,135411
1898451,135460,135931
1904885,135914,136387
1908824,136193,136668
1913948,136569,137045
1919394,136955,137433
1926389,137450,137929
1931672,137812,138292
1936961,138174,138656
1946969,138884,139366
1953937,139375,139858
1957147,139596,140081
1964320,140100,140586
1974299,140807,141293
1980997,141281,141768
1984475,141519,142008
1986931,141691,142182
1989570,141870,142363
1996362,142359,142854
