sum_response_time,number_of_received_responses,number_of_sent_requests
6819,480,482
16817,1181,1183
26725,1869,1871
30758,2149,2153
40754,2848,2852
44500,3124,3130
53678,3801,3807
54850,3890,3899
61976,4398,4408
66637,4732,4743
68885,4882,4896
72088,5111,5127
76982,5457,5475
80753,5737,5757
90748,6420,6440
97688,6908,6928
103332,7317,7339
108020,7641,7665
112994,7995,8020
118032,8385,8412
125353,8922,8950
132302,9404,9433
135968,9656,9687
142934,10173,10205
152923,10933,10965
162722,11673,11705
169889,12211,12244
176852,12729,12763
186859,13464,13498
193720,13966,14001
200672,14463,14499
204351,14728,14766
208036,14988,15028
211846,15237,15279
213048,15319,15363
222401,15973,16018
232405,16673,16718
239336,17173,17219
244549,17539,17586
249221,17874,17923
254056,18210,18261
264067,18901,18952
267413,19132,19185
273835,19574,19628
281526,20099,20154
288725,20614,20669
292403,20881,20938
296812,21196,21255
302157,21580,21641
309947,22156,22218
313862,22451,22515
320618,22954,23019
329093,23576,23641
337445,24214,24280
344284,24698,24765
348013,24969,25038
351677,25240,25311
358656,25736,25808
368656,26444,26516
372675,26748,26821
376138,27010,27086
380152,27306,27383
386575,27768,27847
396562,28476,28555
400708,28772,28852
407332,29246,29328
410997,29509,29593
415066,29788,29873
421834,30268,30355
431352,30949,31036
432484,31031,31121
436180,31280,31372
439997,31556,31650
449994,32252,32346
456796,32737,32831
466794,33432,33527
473546,33899,33995
477478,34173,34271
483173,34571,34670
486776,34826,34927
488489,34953,35057
493479,35313,35418
499501,35724,35831
503308,35985,36094
507234,36266,36377
514038,36757,36869
517808,37030,37144
521696,37305,37421
525476,37572,37689
532603,38081,38199
536194,38334,38454
542947,38841,38962
549620,39341,39464
556450,39827,39951
558943,40008,40134
560312,40105,40234
567829,40664,40794
574643,41183,41314
578303,41445,41578
585229,41930,42064
589649,42238,42373
599038,42896,43032
605925,43381,43518
614232,43974,44111
619748,44364,44503
626735,44841,44981
630580,45119,45260
635068,45457,45600
637749,45649,45795
644573,46148,46295
654081,46805,46952
657397,47037,47186
660922,47281,47432
663884,47509,47662
667080,47743,47898
670410,47995,48153
677259,48572,48731
684006,49138,49298
690941,49696,49857
694260,49924,50087
698577,50226,50391
705387,50708,50874
712167,51168,51335
717099,51519,51687
725826,52129,52298
731759,52542,52712
737175,52929,53100
746469,53618,53790
750311,53890,54064
754011,54157,54333
759686,54559,54736
764858,54931,55110
768573,55189,55370
772957,55517,55699
779883,56096,56279
786887,56686,56870
789990,56937,57124
796371,57387,57575
802979,57876,58065
807347,58185,58376
811388,58460,58653
818403,58951,59145
822152,59208,59404
825874,59481,59679
832838,59988,60187
836543,60272,60473
842239,60665,60867
847090,61011,61215
853862,61494,61699
857685,61775,61982
861478,62056,62265
869324,62631,62840
869971,62677,62889
875896,63123,63337
881442,63539,63754
883570,63697,63915
893565,64218,64436
897210,64464,64684
904001,64940,65161
908633,65264,65486
917927,65931,66154
924384,66389,66613
925705,66477,66703
929093,66717,66946
936020,67199,67429
939014,67403,67635
945574,67869,68102
950391,68226,68461
954054,68511,68748
