sum_response_time,number_of_received_responses,number_of_sent_requests
7831,547,548
15114,1058,1060
17806,1248,1252
24235,1696,1702
29753,2080,2087
34802,2453,2462
38132,2695,2706
42218,2992,3005
46145,3283,3298
48297,3434,3451
51054,3654,3673
54699,3911,3932
61273,4394,4417
63853,4585,4610
68760,4916,4943
75745,5401,5429
79425,5651,5681
83111,5912,5944
89819,6391,6424
93620,6679,6714
100545,7187,7223
107299,7669,7706
117298,8362,8399
124268,8871,8909
128210,9174,9214
135152,9703,9744
142036,10209,10251
145962,10496,10540
152931,11020,11065
161120,11620,11665
167007,12044,12090
168606,12161,12210
174426,12571,12622
178067,12818,12871
185039,13294,13348
191479,13740,13795
195162,13998,14055
196442,14089,14149
203320,14582,14643
207139,14853,14916
212669,15243,15307
215664,15445,15511
217787,15596,15665
225220,16112,16182
232171,16600,16671
235532,16845,16918
239517,17135,17210
246475,17643,17719
251148,17968,18045
257432,18434,18513
263343,18868,18948
265142,18998,19080
270080,19363,19447
273936,19654,19740
279330,20026,20113
283598,20334,20423
290131,20804,20894
291378,20895,20988
298588,21402,21496
305366,21906,22001
310858,22306,22403
317644,22813,22911
318487,22872,22972
325130,23350,23452
330444,23716,23819
333638,23937,24042
337074,24178,24285
340509,24417,24526
348390,24980,25090
354250,25401,25513
361005,25873,25986
364484,26114,26229
368824,26422,26539
372583,26688,26807
376369,26948,27068
381684,27310,27432
388058,27753,27876
390905,27950,28075
396963,28370,28497
402866,28794,28922
405970,29009,29139
410020,29302,29434
414282,29602,29736
421152,30081,30216
426691,30463,30600
433564,30953,31091
439739,31399,31538
443482,31676,31817
451116,32219,32361
455898,32568,32711
456766,32632,32778
462286,33037,33185
472293,33779,33927
479358,34283,34431
486138,34759,34909
489913,35038,35190
495577,35458,35611
497169,35572,35728
504040,36061,36218
510791,36540,36698
515518,36871,37030
522186,37346,37506
528094,37765,37927
533296,38132,38295
537220,38416,38581
542452,38782,38949
546425,39063,39231
554883,39668,39837
556687,39801,39973
563558,40312,40485
570443,40783,40957
575137,41112,41287
579982,41443,41620
580014,41445,41625
583211,41679,41861
586516,41925,42110
593489,42512,42698
603485,43343,43529
607394,43652,43840
617388,44332,44520
624322,44818,45007
629059,45154,45344
634773,45542,45734
641689,46032,46225
651673,46740,46933
655431,47004,47199
662402,47499,47695
669326,48003,48200
671989,48193,48392
678454,48649,48849
683417,49004,49206
690719,49528,49731
697692,50000,50204
702800,50375,50580
708363,50839,51046
717410,51601,51808
722181,51982,52191
727135,52332,52542
728917,52467,52680
733233,52772,52987
737250,53058,53275
744236,53553,53771
751058,54031,54250
757887,54520,54740
762542,54851,55072
771600,55545,55767
778566,56037,56259
781458,56238,56463
783034,56351,56579
789991,56863,57092
795127,57236,57466
801452,57695,57926
806041,58019,58252
811156,58404,58639
814987,58692,58929
824971,59423,59660
831930,59936,60174
835503,60200,60440
839664,60495,60737
846425,60968,61211
850563,61265,61509
855120,61584,61830
861065,62010,62258
866695,62409,62658
868487,62530,62782
875409,63009,63262
882382,63499,63753
886188,63772,64028
889747,64047,64305
896573,64553,64812
906579,65311,65570
913425,65803,66063
920377,66291,66552
921653,66383,66646
927549,66825,67090
935048,67390,67656
938925,67658,67926
942582,67919,68189
949431,68400,68671
956927,68929,69200
963066,69375,69648
966771,69664,69939
973574,70172,70448
980352,70654,70931
990345,71369,71646
993984,71637,71916
1001532,72186,72465
1005126,72445,72726
1012649,72964,73246
1018237,73347,73631
1025183,73836,74121
1028778,74090,74377
1035778,74592,74880
1042699,75103,75392
1049478,75591,75881
1053374,75864,76155
1055528,76026,76320
1060558,76396,76692
1065770,76782,77079
1071226,77196,77495
1074966,77466,77767
1081847,77962,78264
1088592,78424,78727
1095847,78959,79262
1103364,79480,79784
