sum_response_time,number_of_received_responses,number_of_sent_requests
3655,253,256
7021,477,482
13423,915,921
21191,1443,1450
25012,1700,1709
28404,1957,1968
32185,2239,2252
37512,2643,2657
45865,3241,3256
52562,3742,3758
56426,3865,3883
60050,4119,4139
63837,4392,4414
69774,4836,4859
77465,5367,5391
79156,5484,5510
83809,5813,5841
88145,6109,6139
92462,6431,6463
96177,6712,6746
104218,7307,7341
109820,7701,7737
116606,8169,8206
118356,8299,8338
124261,8742,8783
131194,9271,9313
137945,9770,9813
144908,10294,10338
151882,10815,10860
156582,11156,11202
162568,11581,11629
164793,11739,11789
169308,12048,12100
171862,12212,12266
177884,12621,12677
184755,13105,13162
188681,13386,13445
195627,13882,13942
199496,14155,14217
206302,14633,14696
213250,15119,15183
220064,15590,15655
226787,16062,16128
230101,16293,16361
234337,16585,16655
241773,17113,17183
248066,17569,17641
254378,18024,18097
256930,18212,18287
265432,18846,18922
275441,19591,19667
282244,20086,20163
284742,20266,20345
293061,20899,20979
296635,21160,21242
300461,21436,21520
307416,21939,22024
309125,22064,22151
315033,22477,22566
321937,22996,23086
324889,23220,23312
332812,23809,23902
337167,24124,24218
343320,24564,24660
353319,25257,25353
354876,25369,25467
361134,25810,25910
365516,26115,26216
370133,26451,26554
375923,26864,26969
382865,27356,27462
392812,28037,28143
396077,28275,28383
397288,28364,28475
401250,28643,28756
411253,29339,29452
421232,30041,30154
422222,30112,30227
428235,30536,30653
429641,30629,30749
433327,30891,31013
440277,31386,31509
447076,31865,31989
453804,32324,32449
460608,32797,32923
464282,33065,33193
467397,33295,33425
472279,33650,33781
478654,34108,34241
483485,34456,34590
487633,34760,34896
489320,34883,35022
493645,35199,35340
503652,35903,36044
508409,36237,36379
513018,36567,36711
520870,37155,37300
521915,37231,37379
528883,37730,37879
536993,38296,38445
545796,38908,39058
549701,39182,39334
558408,39797,39949
563304,40144,40298
569126,40561,40716
573900,40876,41033
580663,41355,41513
583620,41563,41723
584684,41641,41804
591666,42162,42326
596640,42501,42666
605367,43112,43278
614367,43735,43901
616141,43877,44046
619892,44142,44313
623587,44435,44608
633582,45270,45443
639016,45726,45900
646452,46342,46517
649712,46563,46740
653855,46853,47032
660079,47290,47470
665246,47644,47826
671057,48051,48234
677585,48513,48697
684857,49026,49211
689342,49347,49534
694261,49703,49891
695725,49805,49996
702186,50258,50450
707487,50634,50828
711348,50902,51097
717953,51343,51540
721724,51622,51821
728523,52188,52388
738510,53029,53229
748525,53846,54046
752458,54122,54324
757135,54467,54670
758090,54534,54740
760340,54698,54907
764148,54969,55180
770386,55410,55622
777589,55935,56148
784795,56457,56671
791449,56969,57184
794149,57153,57370
802435,57737,57955
809197,58220,58439
815337,58679,58899
819887,59014,59236
826861,59543,59766
831233,59852,60076
840149,60524,60749
847260,61052,61278
854144,61542,61769
864138,62269,62496
869356,62626,62854
873639,62922,63152
881602,63534,63765
888604,64034,64266
895219,64497,64730
899335,64786,65021
906328,65282,65518
909959,65545,65783
912828,65740,65980
920907,66315,66556
924712,66588,66831
931528,67116,67360
932492,67189,67435
940006,67756,68003
942405,67927,68177
949477,68423,68674
951152,68547,68800
954050,68765,69021
959937,69210,69467
965284,69583,69842
969240,69855,70116
976037,70335,70597
980036,70615,70879
986975,71124,71389
990651,71411,71678
997367,71898,72166
1000647,72131,72401
1004545,72404,72676
1010966,72878,73151
1015851,73221,73496
1019678,73502,73779
1021817,73662,73941
1027309,74043,74324
1034312,74535,74817
1041093,75017,75300
1044957,75297,75582
1050533,75715,76001
1055358,76060,76348
1062310,76544,76833
1067940,76951,77241
1072928,77319,77611
1079054,77795,78088
1083435,78118,78413
1087292,78383,78680
1091114,78662,78961
1101109,79361,79660
1105253,79659,79959
1111772,80114,80416
1118770,80602,80905
1125586,81076,81380
1132586,81556,81861
1136526,81832,82139
1144754,82444,82751
1147866,82676,82985
1153716,83068,83379
1155220,83171,83484
1161044,83577,83892
1164619,83826,84143
1168437,84085,84404
1172109,84334,84655
1172790,84382,84705
1182721,85097,85421
1189503,85583,85908
1196443,86055,86381
1203079,86523,86850
