sum_response_time,number_of_received_responses,number_of_sent_requests
865,62,66
10862,752,756
14963,1042,1047
21349,1485,1492
31282,2192,2199
34893,2459,2468
41724,2976,2986
48476,3479,3490
54734,3932,3944
62150,4494,4507
66068,4770,4785
67163,4843,4860
73338,5280,5299
78723,5682,5702
84181,6060,6081
90711,6519,6542
100702,7231,7254
107607,7724,7748
114391,8217,8242
117903,8484,8511
123892,8929,8957
128433,9248,9278
132199,9509,9541
138993,10011,10044
142531,10280,10315
150974,10921,10956
159411,11548,11584
165511,11996,12033
173219,12562,12600
177673,12891,12930
183777,13335,13376
187507,13604,13647
194503,14101,14145
198547,14385,14430
202587,14652,14699
205787,14872,14921
210001,15168,15219
215836,15575,15628
223079,16083,16137
229851,16558,16613
233668,16820,16877
240576,17299,17357
244608,17583,17642
251084,18046,18107
254560,18287,18350
261771,18791,18855
268722,19296,19361
273770,19661,19727
279394,20067,20135
283193,20351,20420
286754,20619,20691
290187,20878,20952
294200,21173,21249
297575,21428,21506
299745,21577,21657
305246,21979,22061
315228,22710,22792
320038,23047,23130
325825,23578,23663
332386,24194,24280
335338,24416,24504
340278,24776,24866
341282,24844,24936
345716,25151,25245
350376,25478,25574
354351,25756,25854
356908,25938,26038
360412,26187,26290
362301,26330,26435
364247,26472,26580
368409,26762,26872
372020,27011,27123
376279,27317,27431
379935,27568,27683
384103,27870,27987
388213,28158,28277
394592,28604,28725
401543,29089,29211
405237,29342,29466
411343,29777,29902
415545,30081,30208
422818,30597,30725
429637,31068,31197
431959,31228,31359
437252,31610,31743
444131,32111,32245
454118,32823,32957
457975,33101,33237
464940,33603,33740
467983,33818,33957
475399,34379,34519
482064,34870,35011
485877,35159,35302
492665,35642,35786
498278,36039,36184
502103,36316,36463
509016,36832,36980
510775,36961,37112
517601,37446,37598
521709,37738,37891
531578,38423,38577
535514,38698,38854
539408,38978,39135
544168,39322,39481
552829,39936,40096
559580,40392,40553
567139,40937,41098
571135,41224,41387
575837,41567,41732
582113,42042,42208
590619,42648,42815
597374,43122,43290
603231,43531,43700
606096,43762,43933
611807,44174,44346
613510,44301,44476
619131,44773,44950
622587,45063,45242
629668,45636,45816
634970,45993,46174
640347,46364,46547
643955,46603,46788
648124,46898,47084
651537,47134,47323
657886,47588,47778
661303,47830,48022
665973,48162,48356
672928,48677,48872
676701,48951,49148
680453,49207,49406
687253,49694,49894
691153,49967,50168
697817,50415,50618
704350,50892,51096
711704,51503,51708
719268,52140,52345
727504,52821,53027
732489,53167,53375
735567,53391,53601
736898,53481,53694
740904,53770,53985
743851,53980,54197
751587,54529,54747
755331,54796,55016
765334,55515,55735
769080,55804,56026
774623,56198,56421
779737,56567,56792
789636,57266,57491
793070,57522,57749
795300,57688,57917
801181,58115,58346
807943,58601,58833
814892,59123,59356
818680,59411,59646
828664,60145,60380
835608,60656,60892
842560,61148,61385
846361,61406,61645
851620,61777,62017
856858,62154,62396
866843,62858,63100
873615,63334,63577
880582,63835,64079
884345,64104,64350
891257,64583,64830
895007,64849,65098
898856,65122,65373
904546,65563,65815
910394,66000,66253
916274,66448,66703
919950,66715,66972
923746,66991,67250
930709,67507,67767
937620,68024,68285
947640,68774,69035
950482,68969,69232
955166,69308,69573
961941,69795,70061
967590,70199,70466
972689,70569,70838
976372,70854,71125
980501,71161,71433
986954,71618,71892
993768,72113,72388
997481,72390,72667
1004292,72884,73162
1009669,73272,73551
1013223,73521,73802
1015676,73691,73975
1025670,74400,74684
1029976,74701,74986
1030089,74708,74996
1034078,75004,75294
1040619,75470,75762
1044419,75737,76031
1051171,76220,76515
1057937,76733,77029
1064924,77255,77552
1071872,77778,78076
1075162,78007,78307
1077967,78214,78516
1080209,78368,78673
1087453,78900,79205
1090910,79147,79455
1097666,79618,79927
1104481,80091,80401
1114478,80779,81089
1123195,81413,81723
1128072,81767,82079
1134956,82265,82578
1141936,82744,83058
1148860,83216,83531
1152758,83486,83803
1159542,83958,84276
1164967,84331,84650
1170538,84725,85045
1177468,85226,85547
1186200,85855,86177
1194145,86420,86743
1200921,86892,87216
1205186,87197,87522
1211494,87640,87967
1215185,87903,88232
1215489,87923,88255
1217696,88079,88413
1221867,88371,88707
1227506,88764,89102
1234496,89241,89580
1238245,89496,89837
1241956,89771,90114
1244401,89952,90297
1248390,90222,90569
1250222,90344,90694
1256988,90812,91163
1260920,91095,91448
1262694,91222,91577
1268183,91598,91955
1269382,91677,92036
1278926,92349,92709
1285920,92847,93208
1289723,93118,93481
1296700,93589,93953
1300546,93862,94228
1304325,94141,94509
1311256,94655,95024
1321108,95411,95780
1324982,95693,96064
1331767,96197,96569
1341774,96918,97290
1348720,97404,97777
1355654,97911,98285
1362472,98394,98769
1369690,98895,99270
1373101,99137,99515
1380469,99662,100040
1385620,100029,100409
1390904,100405,100787
1397782,100880,101263
1407778,101587,101970
1414510,102067,102451
1421298,102548,102933
1426778,102939,103325
1432774,103351,103738
1438847,103773,104162
1441653,103958,104349
1446165,104273,104666
1452935,104765,105159
1459697,105255,105650
1463408,105521,105918
1467135,105788,106187
1472593,106168,106568
1475742,106391,106793
1479465,106650,107054
1485783,107085,107491
1489320,107334,107742
1495015,107739,108148
1503114,108291,108701
1509975,108771,109182
1515840,109183,109595
1523727,109751,110164
1533736,110464,110877
1538797,110816,111230
1542315,111056,111472
1546811,111372,111790
1551103,111684,112104
1557812,112155,112576
1562371,112474,112897
1572388,113186,113609
1579298,113664,114088
1586242,114150,114575
1593063,114633,115059
1599833,115120,115547
1609188,115774,116201
1616791,116307,116735
1623780,116795,117224
1627783,117071,117501
1634271,117538,117970
1638053,117807,118241
1644842,118280,118715
1654841,118998,119433
1661724,119477,119913
1668660,119978,120415
1675593,120470,120908
1682585,120948,121387
1690036,121469,121908
1696316,121906,122347
1701453,122258,122700
1709418,122826,123269
1715835,123279,123723
1723253,123793,124238
1724772,123898,124346
1734769,124589,125037
1739712,124938,125387
1743424,125196,125647
1746170,125385,125839
1751930,125794,126249
1755951,126081,126538
1760538,126406,126865
1765353,126747,127207
1772847,127278,127739
1780815,127853,128315
1788357,128382,128845
1792150,128654,129119
1801623,129328,129793
1808955,129827,130293
1818955,130535,131001
1825739,131012,131479
1832587,131499,131967
1839402,131971,132440
1846395,132462,132932
1854452,133031,133501
1860077,133427,133899
1870077,134138,134610
1877054,134627,135100
1883803,135099,135573
1887536,135358,135834
1894505,135846,136323
1898312,136114,136593
1902707,136437,136917
1912066,137101,137582
1919098,137600,138081
1925789,138060,138543
1932710,138536,139020
1939663,139026,139511
1946631,139520,140006
1950552,139796,140284
1956830,140233,140722
1960447,140488,140979
1965086,140819,141312
1971465,141269,141763
1972639,141357,141854
1976388,141627,142126
1983326,142115,142615
1989714,142575,143076
1994253,142892,143395
2002077,143440,143943
2011206,144065,144569
2018175,144557,145062
2023847,144946,145452
2028683,145283,145791
2032472,145547,146057
2039250,146017,146528
2043922,146348,146860
2049968,146774,147288
2056818,147266,147781
2063362,147722,148238
2067166,147991,148509
2077172,148688,149206
2080679,148941,149461
2085806,149301,149822
2091353,149691,150214
2094391,149910,150435
2098758,150218,150745
2104116,150594,151122
2111483,151107,151636
2119373,151670,152200
2126168,152153,152684
2133024,152642,153174
2139937,153132,153665
2144730,153476,154010
2153729,154107,154642
2157458,154377,154914
2164297,154854,155392
2172114,155419,155957
2181180,156046,156585
2188914,156584,157123
2192217,156813,157354
2199023,157287,157829
2200328,157378,157923
2206044,157775,158322
2210031,158066,158614
2213468,158305,158856
2220409,158797,159349
2224242,159066,159620
2228053,159337,159893
2235908,159898,160454
2241653,160305,160863
2248620,160790,161349
2255413,161266,161826
2256744,161361,161923
2262562,161773,162337
2266449,162047,162613
2271526,162399,162966
2276974,162783,163352
2285647,163385,163954
2293768,163966,164536
2301696,164524,165094
2307570,164930,165502
2311220,165185,165759
2313619,165346,165922
2318753,165707,166285
2328747,166418,166996
2335688,166908,167487
2341387,167312,167892
2346197,167652,168234
2352668,168108,168691
2358155,168499,169083
2363694,168892,169478
2373688,169584,170170
2377623,169860,170448
2381318,170118,170708
2385187,170396,170987
2392004,170875,171468
2396375,171182,171776
2401897,171572,172168
2406557,171901,172499
2416558,172607,173205
2423550,173085,173684
2430332,173568,174168
2437176,174054,174655
2441017,174326,174929
2444720,174587,175192
2451687,175070,175676
2458702,175555,176162
2465522,176026,176634
2472388,176522,177131
2477382,176887,177497
2482582,177253,177865
2487307,177575,178188
2492069,177902,178517
2497073,178249,178866
2507068,178949,179566
2515528,179538,180155
2519356,179809,180428
2524556,180170,180791
2527704,180388,181011
2532256,180712,181337
2536075,180981,181608
2539918,181255,181884
2546802,181731,182361
2550504,181993,182625
2554534,182283,182917
2561459,182762,183397
2568353,183246,183882
2575303,183732,184369
2584924,184424,185061
2589012,184719,185358
2592719,184981,185621
2599697,185474,186116
2603450,185739,186383
2610422,186226,186871
2614189,186482,187129
2624191,187186,187833
2631183,187680,188328
2641183,188394,189042
2648043,188869,189518
2654926,189357,190007
2664541,190049,190699
2671871,190565,191216
2675591,190826,191479
2682413,191301,191955
2686044,191558,192214
2689991,191840,192498
2692737,192034,192694
2697912,192398,193059
2701528,192652,193316
2711545,193354,194018
2718438,193835,194500
2724474,194260,194926
2731989,194786,195453
2735856,195060,195729
2739174,195294,195965
2743596,195606,196279
2750437,196085,196759
2757434,196575,197250
2761649,196867,197543
2768407,197339,198016
2777839,198007,198685
2784716,198474,199153
2791452,198939,199619
2797046,199338,200019
2805263,199927,200609
2808795,200166,200850
2815740,200660,201345
2817973,200823,201510
2820384,200993,201682
2829958,201681,202371
2838900,202329,203019
2845741,202821,203512
2849936,203121,203814
2854095,203415,204110
2860927,203899,204595
2867753,204379,205076
2873961,204808,205506
2878125,205103,205803
2888128,205794,206494
2896316,206380,207080
2903766,206892,207593
2905649,207026,207730
2910812,207388,208093
2916633,207803,208510
2926641,208495,209202
2933606,208991,209699
2943610,209690,210398
2950418,210169,210878
2957257,210651,211361
2964234,211143,211854
2971087,211625,212337
2975088,211894,212608
2985085,212604,213318
2991999,213096,213811
2998878,213583,214299
3008116,214239,214955
3015087,214721,215438
3021044,215143,215861
3026693,215547,216267
3033615,216041,216762
3037950,216353,217075
3044041,216783,217507
3048384,217088,217813
3052350,217365,218092
3056542,217654,218383
3062142,218057,218788
3069017,218549,219281
3072724,218815,219549
3079580,219303,220038
3082763,219530,220267
3088754,219943,220681
3092030,220172,220912
3096785,220510,221252
3097443,220556,221301
3105431,221125,221871
3113695,221719,222465
3114169,221750,222499
3116855,221942,222694
3125791,222571,223323
3130389,222882,223636
3137251,223376,224131
3142823,223773,224529
3147924,224137,224895
3154796,224609,225367
3164123,225250,226009
3168363,225553,226314
3174221,225963,226725
3182168,226512,227275
3189136,226994,227758
3199133,227695,228459
3205886,228166,228931
3214993,228813,229578
3222761,229362,230128
3229608,229844,230611
3236551,230327,231095
3246552,231023,231791
3250202,231273,232042
3254656,231584,232355
3257529,231788,232562
3264421,232269,233044
3268129,232526,233303
3278136,233237,234014
3286979,233858,234635
3291801,234197,234976
3295549,234461,235242
3302514,234952,235734
3312521,235655,236437
3320558,236224,237006
3327672,236730,237513
3329918,236887,237673
3339920,237584,238370
3345786,237987,238774
3353879,238557,239345
3360663,239041,239830
3365098,239349,240139
3369606,239665,240457
3373575,239938,240732
3381615,240498,241293
3387772,240926,241722
3394534,241393,242190
3400522,241815,242613
3406053,242210,243010
3416053,242912,243712
3420634,243243,244044
3428283,243796,244598
3433708,244182,244986
3440547,244654,245459
3447513,245146,245952
3457499,245866,246672
3460784,246103,246911
3462173,246201,247011
3466804,246529,247341
3470124,246754,247568
3476231,247189,248005
3483183,247676,248493
3490114,248165,248983
3496986,248640,249459
3500855,248908,249729
3507617,249378,250200
3511278,249638,250462
3515340,249927,250752
3518729,250173,251001
3523647,250525,251354
3532471,251129,251959
3539400,251617,252448
3546182,252101,252933
3553012,252574,253407
3563010,253281,254114
3566839,253551,254386
3576837,254261,255096
3586839,254974,255809
3591038,255273,256109
3597475,255722,256560
3604424,256199,257038
3605242,256259,257101
3612157,256747,257590
3621599,257417,258260
3622872,257506,258352
3632869,258208,259054
3636787,258474,259322
3641294,258790,259639
3645536,259078,259929
3647701,259225,260079
3657694,259936,260790
3667699,260646,261500
3674502,261110,261965
3684508,261787,262642
3686257,261908,262765
3692030,262321,263180
3697997,262746,263606
3702687,263067,263928
3709274,263523,264386
3716144,264007,264871
3722960,264478,265343
3726482,264727,265594
3733436,265218,266086
3743433,265937,266805
3747843,266243,267112
3749915,266390,267262
3757795,266953,267826
3761785,267235,268109
3768516,267719,268594
3774372,268142,269019
3780786,268585,269463
3782712,268721,269601
3786172,268962,269845
3791571,269343,270227
3796668,269705,270591
3806365,270378,271264
3810380,270652,271540
3820389,271362,272250
3827452,271847,272735
3831009,272101,272992
3839628,272702,273593
3844948,273077,273970
3849426,273398,274292
3855668,273842,274738
3859832,274130,275027
3867299,274654,275552
3870292,274868,275769
3876761,275319,276221
3881018,275620,276524
3887915,276097,277002
3894857,276576,277482
3901068,277014,277921
3908595,277546,278454
3912441,277818,278728
3919267,278295,279206
3921231,278430,279343
3926335,278778,279693
3934742,279372,280287
3940018,279745,280662
3950013,280452,281369
3956983,280947,281865
3963861,281443,282362
3969239,281821,282741
3974674,282209,283131
3978384,282472,283396
3982186,282739,283664
3987297,283095,284022
3990328,283305,284234
3997780,283835,284765
4003005,284199,285131
4010311,284704,285637
4020314,285389,286322
4026925,285850,286784
4030764,286116,287052
4040765,286832,287768
4044316,287078,288015
4051225,287570,288509
4058067,288045,288985
4068062,288741,289681
4078059,289442,290382
4082868,289780,290721
4087237,290089,291032
4092150,290436,291381
4094482,290603,291550
4099600,290973,291922
4103795,291278,292228
4110242,291720,292672
4118694,292312,293264
4120665,292448,293403
4129848,293096,294051
