sum_response_time,number_of_received_responses,number_of_sent_requests
3392,235,238
9855,683,687
17447,1213,1218
24208,1686,1692
30240,2106,2113
32555,2276,2285
41750,2955,2965
48742,3472,3483
55009,3910,3922
57096,4068,4082
59909,4264,4281
64947,4612,4630
70484,5013,5033
77447,5527,5548
81390,5805,5828
90832,6469,6492
98393,7005,7029
105235,7482,7507
108731,7736,7763
110580,7876,7905
118881,8484,8514
124305,8851,8882
129169,9184,9217
132088,9393,9428
137738,9825,9862
141595,10113,10152
146106,10440,10480
152656,10927,10968
156929,11239,11282
159589,11438,11484
166369,11926,11973
168138,12055,12104
171157,12278,12330
174760,12526,12580
178395,12777,12833
185344,13263,13319
189046,13529,13588
192853,13802,13863
199470,14271,14333
201795,14436,14500
207022,14796,14862
212560,15183,15250
219019,15645,15713
220940,15784,15855
225263,16082,16155
235258,16789,16862
240728,17182,17256
243682,17400,17476
252775,18049,18126
259530,18558,18636
263220,18837,18917
270099,19341,19422
275055,19695,19777
278909,19986,20070
284130,20343,20429
287914,20620,20708
294736,21121,21210
295467,21170,21262
302212,21649,21742
307181,22015,22109
310211,22244,22340
316710,22724,22822
320578,23010,23109
327335,23482,23583
335850,24077,24178
338788,24277,24380
341972,24508,24614
349177,25025,25131
355825,25496,25604
362608,25980,26089
372610,26681,26790
376265,26921,27032
380027,27195,27308
386863,27677,27791
390670,27943,28059
394535,28215,28333
402177,28750,28868
405349,28967,29088
412329,29448,29570
419098,29919,30042
424201,30273,30397
433055,30910,31035
439770,31387,31513
445325,31767,31894
450651,32152,32281
457453,32636,32766
464276,33127,33258
471140,33628,33760
478605,34158,34290
488108,34840,34973
495052,35349,35483
498180,35581,35717
505678,36138,36275
512532,36628,36766
516280,36896,37036
521255,37267,37408
528001,37766,37908
533602,38171,38315
538157,38494,38639
544237,38928,39075
548113,39194,39343
549466,39294,39445
554697,39659,39812
556133,39763,39919
564450,40352,40508
570435,40761,40918
573952,41015,41174
577280,41253,41414
583837,41733,41896
587553,42001,42166
591305,42256,42423
597865,42716,42884
600306,42889,43059
600721,42926,43099
606389,43333,43508
613299,44019,44195
617173,44589,44767
624167,45175,45354
630944,45723,45903
637003,46130,46311
640565,46372,46555
648521,46927,47111
652363,47195,47381
659129,47677,47864
664571,48066,48254
665574,48136,48327
670292,48475,48668
674897,48810,49004
679647,49154,49350
687442,49701,49898
689334,49836,50035
695048,50241,50441
701767,50693,50895
705093,50937,51141
709278,51287,51493
716087,51858,52065
721407,52303,52511
726824,52670,52880
733718,53176,53387
740630,53663,53875
746069,54039,54252
750384,54351,54566
751506,54429,54647
756554,54791,55010
761966,55177,55398
765685,55465,55688
771045,55853,56077
775289,56155,56381
783165,56709,56936
793172,57460,57687
799962,57966,58194
804093,58258,58487
807322,58497,58729
814306,59021,59254
821237,59548,59782
828003,60050,60285
834398,60529,60765
838870,60844,61082
845862,61333,61572
849472,61585,61826
859469,62293,62534
865066,62686,62928
870028,63036,63280
875611,63434,63679
880239,63761,64008
883284,63969,64218
886599,64209,64460
888629,64362,64616
892425,64655,64911
896925,64990,65247
900325,65245,65504
904152,65519,65780
907732,65773,66037
911879,66074,66339
920933,66752,67018
926554,67175,67442
928814,67333,67603
933636,67662,67933
937308,67922,68195
942944,68319,68594
949733,68815,69091
956523,69348,69625
960252,69622,69901
964214,69900,70180
968569,70214,70496
974549,70655,70939
981353,71144,71429
985419,71443,71729
991897,71895,72183
1001895,72593,72881
1009603,73135,73423
1015679,73575,73865
1019583,73862,74154
1026696,74392,74684
1030044,74634,74929
1033754,74890,75187
1037365,75159,75458
1044302,75685,75985
1048077,75968,76270
1054908,76479,76782
1061768,76955,77259
1064072,77124,77430
1069457,77504,77812
1073638,77812,78121
1078433,78148,78459
1081149,78342,78655
1086548,78717,79032
1088350,78838,79156
1095150,79318,79637
1100251,79695,80015
1102680,79866,80189
1104375,79987,80312
1110070,80385,80712
1114860,80720,81048
1120787,81127,81457
1124698,81403,81734
1128567,81680,82013
1134404,82103,82438
1135711,82195,82533
1139855,82488,82828
1143488,82737,83079
1147171,83005,83349
1154180,83502,83847
1157967,83757,84103
1164817,84262,84610
1170025,84633,84982
1175797,85039,85389
1178572,85226,85579
1182227,85475,85830
1189864,85997,86353
1196815,86501,86858
1200612,86782,87140
1209840,87444,87803
1211896,87582,87943
