sum_response_time,number_of_received_responses,number_of_sent_requests
6917,478,480
12205,846,849
14247,986,992
20695,1443,1450
28061,1967,1975
35031,2477,2486
41852,2994,3004
45754,3269,3281
55760,3979,3991
62673,4501,4514
66689,4817,4831
67821,4896,4913
71438,5164,5183
73649,5323,5345
77082,5563,5587
81521,5864,5890
89072,6393,6420
95980,6872,6900
102735,7358,7387
103721,7434,7466
108230,7768,7801
111140,7966,8002
116816,8359,8396
119504,8552,8591
120053,8592,8634
126213,9057,9101
136221,9804,9848
140177,10095,10141
150171,10826,10872
153783,11093,11141
157547,11365,11415
164475,11854,11905
168236,12124,12177
175158,12616,12670
182151,13099,13154
187242,13474,13530
189293,13625,13684
191519,13786,13847
195659,14087,14150
199817,14381,14446
204998,14737,14804
211784,15215,15283
216992,15577,15646
221906,15920,15991
226364,16227,16300
234910,16841,16914
240021,17221,17296
243806,17491,17568
250637,17982,18060
257578,18501,18580
264353,19008,19088
268524,19322,19403
273313,19666,19749
278925,20089,20174
282094,20316,20403
283803,20440,20529
290197,20902,20993
293943,21167,21260
300776,21647,21741
307681,22162,22257
312087,22496,22592
315541,22752,22850
318965,22997,23097
322629,23263,23366
327937,23636,23740
333475,24037,24143
337297,24305,24413
342250,24664,24773
345953,24928,25039
348773,25134,25248
355491,25595,25710
362503,26069,26185
363406,26134,26252
366342,26338,26459
367589,26428,26552
371530,26704,26830
375132,26963,27091
378884,27224,27354
385784,27699,27830
392624,28192,28324
400514,28739,28871
401300,28796,28931
405728,29108,29245
412820,29608,29746
421218,30201,30340
427121,30626,30766
428959,30760,30903
432681,31026,31171
437003,31335,31481
443419,31795,31943
450362,32304,32453
455271,32669,32819
462704,33224,33375
466757,33508,33661
474801,34072,34226
481586,34559,34714
488635,35086,35242
492307,35367,35525
502305,36073,36231
509198,36553,36712
513011,36818,36979
518840,37233,37395
520603,37359,37524
527550,37859,38025
537536,38559,38725
544272,39009,39176
553322,39643,39810
557883,39966,40135
561808,40256,40427
568647,40763,40935
571042,40924,41098
578372,41441,41616
581858,41685,41862
583840,41848,42028
587452,42101,42282
597367,42872,43054
601241,43197,43381
611239,44031,44215
618223,44594,44779
624959,45052,45238
633480,45652,45838
640496,46144,46331
648725,46703,46891
655517,47180,47369
663927,47771,47960
672468,48366,48556
676183,48626,48818
680983,48979,49172
684546,49237,49432
693394,49859,50055
700266,50341,50538
709474,50992,51189
712625,51207,51406
717832,51589,51790
727833,52427,52628
737840,53265,53466
744680,53814,54016
747962,54047,54251
753356,54445,54650
758638,54817,55024
762949,55128,55337
765889,55337,55548
769762,55616,55829
772166,55795,56010
781259,56435,56651
788023,56949,57166
794798,57425,57643
800109,57798,58017
804202,58090,58311
809697,58502,58724
816367,58996,59220
823144,59511,59736
829972,60006,60232
833720,60285,60513
840175,60780,61009
844720,61096,61326
850052,61501,61733
854803,61840,62074
861730,62325,62560
868667,62807,63043
878655,63511,63747
