sum_response_time,number_of_received_responses,number_of_sent_requests
6800,468,470
15287,1058,1060
23603,1632,1635
33594,2335,2338
40419,2819,2823
45041,3159,3164
48577,3425,3432
54312,3846,3855
58392,4148,4159
62306,4438,4451
65905,4693,4708
67781,4820,4837
71172,5058,5077
74326,5288,5310
81264,5780,5803
88677,6294,6317
95094,6744,6769
102035,7238,7264
112039,7964,7990
122036,8724,8750
129036,9237,9264
133644,9554,9582
140150,9998,10027
146529,10471,10502
150409,10767,10800
154107,11047,11082
158227,11350,11387
167329,12028,12065
171835,12361,12400
176403,12692,12732
179309,12898,12941
186246,13385,13429
196241,14097,14141
203109,14557,14602
210067,15033,15079
213765,15298,15346
217442,15558,15608
221308,15830,15882
225082,16095,16149
227938,16297,16353
232580,16618,16676
239398,17094,17153
246380,17596,17656
250238,17869,17931
255431,18240,18303
260906,18629,18694
270904,19347,19412
275593,19689,19755
281404,20101,20169
291394,20846,20914
297018,21264,21333
301972,21629,21700
311977,22359,22430
318778,22871,22943
322327,23108,23182
326342,23391,23466
332865,23859,23936
337596,24186,24264
340181,24375,24456
350183,25126,25207
354851,25467,25549
361340,25947,26030
364582,26181,26267
371978,26698,26784
378339,27133,27221
379856,27242,27332
383377,27497,27589
389928,27970,28064
392495,28157,28253
396607,28454,28552
404479,29001,29100
408546,29270,29370
417511,29919,30020
421936,30239,30342
428857,30728,30832
432744,31005,31111
436501,31264,31372
441515,31615,31724
443941,31786,31898
450024,32222,32335
454633,32548,32663
464648,33254,33369
469793,33614,33730
473829,33892,34010
482172,34368,34487
488234,34800,34920
493048,35135,35257
494649,35251,35375
498381,35513,35639
504029,35918,36046
510693,36419,36548
515322,36766,36897
518773,37024,37157
525979,37527,37661
531552,37925,38060
536785,38313,38450
542539,38737,38875
547492,39109,39249
554271,39599,39740
561179,40088,40230
568003,40572,40715
574920,41064,41208
578617,41332,41478
583715,41693,41840
592377,42297,42445
599377,42762,42911
603105,43026,43177
606801,43278,43431
610542,43539,43694
617509,43938,44094
625412,44495,44651
628214,44694,44853
635140,45174,45334
637157,45341,45503
642913,45762,45926
644851,45905,46071
650693,46394,46562
657685,46980,47149
660223,47192,47363
665295,47546,47719
672080,48017,48191
678884,48501,48676
682834,48772,48949
685140,48940,49119
693611,49539,49719
703611,50235,50415
713613,50945,51125
720050,51421,51602
722705,51613,51796
727991,51975,52160
733483,52359,52545
738880,52739,52926
748758,53413,53601
752329,53690,53880
759274,54271,54462
761112,54424,54617
770030,55150,55344
778678,55757,55951
780746,55910,56107
786300,56309,56507
793392,56807,57006
798149,57143,57344
801309,57360,57563
805580,57672,57877
812447,58165,58371
816261,58464,58672
820044,58734,58944
822934,58943,59155
827275,59248,59462
834164,59752,59967
839344,60130,60346
847991,60767,60984
852723,61111,61329
858852,61569,61789
862782,61867,62089
866460,62141,62365
871204,62487,62712
875466,62779,63006
877804,62938,63168
884700,63339,63570
893091,63930,64161
895267,64086,64320
899518,64404,64639
906074,64869,65106
909400,65093,65332
913674,65386,65627
917403,65647,65890
921232,65919,66164
926575,66334,66580
932534,66784,67031
939495,67312,67560
946171,67787,68036
951866,68184,68435
956945,68564,68816
966479,69271,69524
970032,69543,69798
971865,69670,69927
975232,69902,70161
980003,70244,70505
983369,70481,70744
988715,70863,71128
992726,71179,71446
999699,71686,71954
1006464,72173,72442
1013441,72674,72944
1017229,72952,73224
1019648,73128,73402
1022334,73324,73600
1031825,73972,74249
1040281,74554,74831
1043520,74780,75059
1050412,75271,75551
1059460,75931,76212
1066357,76436,76718
1073348,76934,77217
1080118,77403,77687
1085836,77825,78110
1090758,78190,78477
1097066,78657,78945
1099893,78877,79167
1104788,79216,79508
1112191,79743,80036
1118710,80181,80475
1122718,80457,80753
1129509,80938,81235
1136496,81423,81721
1142270,81816,82115
1143963,81935,82237
1152272,82535,82837
1157759,82924,83228
1164675,83420,83725
1171515,83876,84182
1178274,84355,84662
1181931,84612,84921
1188775,85081,85391
1192566,85344,85656
1199562,85825,86138
1202464,86031,86346
1206392,86311,86628
1210090,86569,86888
1212844,86762,87083
1218405,87159,87482
1227202,87786,88109
1235210,88347,88671
1239037,88631,88957
1245852,89115,89442
1250052,89406,89734
1255594,89791,90121
1260162,90094,90426
1263985,90358,90692
1269420,90748,91083
1275419,91185,91521
1281314,91604,91942
1285329,91878,92217
1288054,92069,92411
1289255,92151,92496
1293149,92433,92780
1297388,92722,93070
1300834,92956,93307
1310824,93673,94024
1316844,94099,94451
1321602,94434,94788
1325319,94691,95047
1328933,94949,95307
1332687,95218,95578
1339602,95739,96100
1346445,96261,96623
1349323,96483,96847
1352680,96735,97101
1355551,96945,97313
1364506,97565,97934
1374498,98274,98643
1380571,98706,99076
1385202,99032,99404
1395182,99748,100120
1401990,100215,100588
1410789,100825,101198
1416299,101209,101583
1419369,101421,101798
1423512,101715,102093
1427909,102021,102401
1433719,102437,102819
1439358,102834,103217
1444322,103186,103571
1452913,103792,104177
1455800,103988,104375
1461825,104418,104807
1470403,105025,105414
1477187,105518,105908
1482421,105895,106287
1485966,106143,106537
1492401,106594,106989
1494227,106726,107123
1497982,107004,107403
1504054,107430,107831
1511106,107932,108334
1517552,108394,108797
1521946,108699,109103
1528496,109156,109562
1535058,109617,110024
1539069,109901,110310
