sum_response_time,number_of_received_responses,number_of_sent_requests
3809,269,271
7274,512,517
11129,785,792
19660,1392,1399
28050,1983,1991
34867,2488,2497
38953,2795,2805
45420,3276,3288
49386,3563,3577
56034,4053,4068
58178,4199,4216
64436,4639,4657
72775,5242,5261
75911,5468,5489
79609,5726,5749
87921,6306,6330
94329,6757,6782
98559,7050,7077
102244,7315,7344
109336,7850,7880
113518,8163,8194
116942,8401,8435
120583,8660,8696
127463,9161,9198
134229,9673,9711
143081,10346,10384
144315,10437,10478
149095,10787,10829
158638,11494,11537
165257,11990,12034
166224,12057,12104
171347,12423,12471
173701,12590,12641
180432,13051,13103
183881,13241,13295
191229,13752,13807
201222,14464,14519
204532,14701,14758
205607,14772,14832
210291,15114,15175
216121,15525,15588
226112,16225,16288
229381,16452,16517
236600,16951,17017
240265,17215,17283
247213,17714,17783
254103,18211,18281
261714,18758,18828
265513,19026,19098
269286,19305,19379
274442,19685,19761
279177,20030,20108
286117,20540,20619
292768,21042,21122
293613,21094,21177
300603,21599,21683
304443,21880,21966
308226,22144,22232
313118,22485,22574
322119,23168,23258
326029,23461,23553
333001,23979,24072
338071,24344,24438
343841,24737,24833
353837,25429,25525
355270,25531,25629
358699,25773,25873
365218,26251,26353
370062,26598,26701
372749,26790,26896
376398,27044,27152
383141,27506,27615
390048,28004,28114
396824,28472,28583
400403,28731,28844
402086,28852,28967
407979,29271,29388
412862,29612,29730
418444,29991,30111
424839,30443,30564
432147,30952,31074
439132,31441,31564
445813,31912,32036
449119,32137,32263
450672,32244,32373
453695,32460,32591
458338,32798,32931
467582,33472,33605
472198,33801,33936
479996,34364,34499
484128,34664,34801
489759,35084,35223
498169,35712,35851
505503,36227,36367
512221,36697,36838
517129,37063,37206
521235,37365,37510
531246,38114,38259
531897,38160,38307
535751,38432,38581
545663,39120,39270
552615,39623,39774
555726,39847,40000
560356,40173,40328
564118,40437,40594
571109,40917,41075
579916,41539,41697
582595,41742,41902
587163,42079,42241
592163,42447,42611
599149,42935,43100
605907,43412,43578
611184,43780,43947
613647,43980,44150
618020,44295,44466
624225,44638,44811
628279,44978,45153
636893,45698,45873
642034,46132,46308
652004,46808,46985
662003,47507,47684
666556,47828,48006
675809,48453,48632
678315,48629,48810
685110,49108,49290
691509,49557,49740
697244,49962,50147
702246,50328,50514
704458,50494,50683
709107,50822,51012
713576,51136,51328
715110,51244,51439
722427,51748,51944
729550,52267,52464
735887,52793,52991
743296,53413,53612
750121,53972,54172
755798,54374,54575
763174,54921,55123
767843,55240,55444
771611,55507,55713
778401,55981,56188
782151,56241,56450
789135,56748,56958
792952,57011,57222
799761,57534,57747
806674,58027,58240
814428,58576,58790
820281,58989,59205
827240,59501,59718
832436,59880,60098
836196,60147,60367
839355,60369,60591
845560,60838,61062
849477,61133,61358
853673,61427,61654
858824,61818,62047
860909,61969,62200
866978,62403,62636
872044,62767,63001
877717,63172,63407
880943,63405,63643
884929,63677,63916
888467,63933,64175
895294,64411,64654
902250,64883,65127
909214,65382,65627
910670,65492,65739
913929,65745,65994
920566,66236,66487
924989,66571,66823
931201,67019,67273
934937,67287,67543
938529,67548,67806
945372,68056,68315
952025,68560,68820
955945,68830,69092
960684,69164,69427
964451,69444,69709
970100,69836,70103
977073,70334,70602
980554,70607,70877
981203,70658,70931
984947,70920,71195
994927,71631,71906
1001741,72144,72420
1008590,72638,72915
1009744,72723,73002
1014217,73035,73316
1019881,73419,73702
1026697,73896,74180
1033653,74388,74673
1037447,74662,74948
1044030,75147,75435
1045678,75268,75558
1051601,75697,75989
1055289,75974,76268
1059209,76270,76566
1062137,76489,76787
1063927,76619,76920
1067710,76877,77180
1071055,77115,77420
1075354,77413,77720
1082132,77906,78214
1085114,78118,78428
1088671,78359,78671
1092958,78661,78975
1096527,78918,79234
1099715,79160,79478
1101646,79302,79623
1108630,79804,80126
1115506,80269,80592
1122461,80746,81070
1128139,81147,81472
1132857,81476,81803
1136891,81750,82079
1146892,82458,82787
1152797,82891,83221
1160511,83450,83781
1166583,83871,84203
1170565,84148,84482
1174643,84440,84776
1178498,84717,85055
1185337,85194,85533
1189294,85481,85822
1196286,85966,86308
1203115,86444,86787
1210118,86939,87283
1216323,87360,87705
1219944,87605,87952
1224606,87944,88293
1228494,88227,88578
1237737,88884,89235
1242243,89183,89536
1243831,89293,89648
1248718,89637,89994
1250083,89736,90096
1254504,90039,90401
1258180,90296,90660
1265153,90795,91160
1270898,91217,91583
1275678,91554,91922
1282619,92035,92404
1286888,92334,92704
1290013,92566,92939
1294080,92874,93249
1300914,93399,93775
1310917,94148,94524
1314568,94418,94796
1318080,94670,95050
1321984,94941,95323
1324946,95167,95551
1332685,95729,96114
1336480,95999,96386
1343254,96481,96869
1349982,96954,97343
1351164,97031,97423
1358814,97564,97956
1365334,98011,98404
1368583,98246,98641
1374999,98698,99095
1380440,99088,99486
1386804,99533,99932
1392447,99927,100328
1399551,100427,100828
1404173,100751,101154
1409176,101107,101512
1410822,101229,101637
1417801,101724,102133
1427800,102432,102841
1432301,102749,103159
1436634,103043,103455
1444406,103604,104017
1446252,103733,104148
1451205,104078,104495
1456172,104439,104858
1461689,104832,105252
1467470,105228,105649
1476922,105881,106303
1481695,106220,106643
1487398,106625,107050
1494158,107092,107518
1497677,107339,107767
1502831,107696,108125
1511598,108304,108734
1516596,108659,109090
1518805,108810,109244
1522472,109070,109506
1527794,109447,109884
1536128,110022,110460
1543034,110522,110960
1552933,111216,111655
1560787,111776,112215
1567033,112211,112651
1573701,112681,113122
1576950,112915,113358
1583892,113411,113856
1593883,114126,114571
1600154,114581,115027
1604319,114871,115319
1610651,115334,115783
1615174,115662,116113
1623192,116238,116689
1632003,116856,117308
1642016,117557,118009
1648810,118017,118470
1654021,118387,118841
1657507,118633,119089
1663097,119033,119491
1666786,119293,119753
1670960,119582,120043
1674027,119793,120257
1681205,120282,120747
1691195,120984,121449
1698013,121460,121926
1702518,121765,122232
1704748,121920,122390
1712502,122471,122942
1719470,122965,123437
1724928,123358,123831
1732043,123865,124339
1733770,123990,124467
1740698,124470,124948
1750703,125187,125665
1757540,125670,126149
1767545,126367,126846
1777544,127072,127551
1784498,127565,128045
1788848,127874,128355
1795145,128306,128789
1798173,128523,129008
1799536,128619,129107
1806420,129096,129585
1810072,129353,129844
1817019,129835,130327
1823875,130321,130814
1827665,130587,131082
1832107,130901,131397
1837240,131275,131773
1841705,131608,132108
1847231,131996,132497
1852823,132394,132896
1859304,132853,133357
1861671,133014,133520
1866825,133379,133887
1873740,133879,134388
1880520,134344,134854
1886781,134785,135296
1893446,135267,135779
1901213,135818,136331
1910575,136471,136984
1912452,136607,137122
1921792,137260,137776
1925549,137523,138041
1935557,138226,138744
1945557,138931,139449
1947607,139072,139592
1950962,139301,139823
1953983,139516,140041
1958889,139854,140380
1967856,140486,141013
1977834,141181,141708
1983280,141562,142090
1986251,141774,142304
1992301,142196,142728
1996431,142492,143025
2003211,142967,143501
2006435,143196,143733
2010320,143465,144004
2020322,144179,144718
2027072,144666,145206
2030988,144943,145485
2040986,145658,146200
2047802,146143,146686
2051526,146412,146957
2055352,146681,147228
2063623,147263,147810
2069322,147666,148215
2077798,148268,148817
2083232,148651,149202
2087172,148934,149487
2093236,149358,149912
2100758,149876,150431
2104375,150139,150696
2111284,150627,151185
2112601,150723,151283
2116543,150996,151558
2119782,151229,151794
2126658,151694,152260
2133431,152161,152728
2143424,152863,153430
2153428,153566,154133
2161650,154138,154705
2167304,154540,155109
2177301,155241,155810
2181976,155567,156137
2186517,155886,156458
2188645,156030,156605
2196617,156584,157159
2202232,156984,157561
2209472,157498,158075
2215878,157952,158531
2225874,158650,159229
2232736,159119,159699
2239288,159584,160165
2243508,159874,160457
2244739,159956,160541
2248636,160233,160820
2254921,160682,161270
2260764,161088,161678
2263223,161256,161848
2268541,161627,162221
2274647,162078,162673
2282662,162639,163235
2289659,163139,163736
2292748,163356,163955
2297260,163674,164275
2303545,164115,164717
2307754,164415,165019
2310582,164608,165214
2315230,164938,165546
2322015,165417,166026
2325989,165698,166308
2329615,165955,166568
2333932,166258,166872
2342577,166879,167494
2345214,167065,167682
2354226,167703,168321
2357944,167961,168581
2361182,168194,168816
2368699,168725,169348
2378713,169453,170076
2388702,170178,170801
2395459,170651,171275
2400377,170986,171611
2405952,171373,172000
2415945,172076,172703
2422946,172576,173204
2430936,173143,173771
2436637,173551,174181
2438911,173705,174337
2447114,174283,174916
