sum_response_time,number_of_received_responses,number_of_sent_requests
3361,231,234
7242,510,515
17247,1200,1205
27249,1901,1906
34010,2374,2380
37629,2644,2652
41286,2906,2916
48219,3420,3431
58225,4130,4141
61720,4384,4397
65337,4626,4641
72820,5156,5172
77432,5479,5496
81148,5757,5776
87450,6201,6222
94441,6692,6714
101344,7180,7203
108158,7655,7679
112053,7946,7972
122051,8705,8731
129052,9217,9244
132619,9467,9496
139599,9948,9978
143335,10231,10263
149338,10681,10714
155887,11171,11205
163855,11765,11800
170822,12279,12315
180827,13016,13052
186405,13420,13457
188410,13559,13598
192200,13828,13870
195943,14105,14149
202828,14565,14610
212434,15220,15265
216562,15507,15554
220839,15810,15858
227258,16265,16315
232456,16634,16685
238687,17075,17127
247651,17697,17750
255620,18248,18301
259611,18529,18584
265111,18918,18975
275109,19616,19673
282041,20105,20163
285800,20377,20437
292206,20836,20897
296122,21124,21187
300565,21453,21517
303962,21704,21771
307952,22007,22075
311723,22281,22351
321397,23013,23084
328140,23489,23561
329561,23591,23665
336005,24063,24139
341262,24434,24511
346737,24815,24894
353497,25326,25406
359224,25745,25826
364239,26129,26212
369415,26499,26583
373362,26774,26860
376979,27028,27116
380917,27326,27416
386194,27699,27791
390019,27966,28059
396831,28453,28548
403062,28900,28996
407388,29200,29298
412230,29529,29628
417670,29923,30024
421633,30203,30306
425365,30473,30578
434904,31148,31253
435971,31222,31330
442914,31713,31822
448654,32111,32221
454048,32494,32605
460267,32935,33048
465787,33326,33440
468850,33529,33645
474316,33919,34037
475023,33969,34090
479094,34260,34383
485927,34754,34878
492739,35250,35375
500203,35779,35904
506448,36228,36355
511331,36581,36709
513842,36761,36892
522241,37387,37518
527609,37760,37893
534528,38246,38380
541363,38742,38877
544621,38986,39123
548800,39299,39438
555716,39788,39928
557222,39889,40031
560905,40150,40294
566774,40563,40709
572648,40974,41121
577065,41281,41430
578635,41390,41541
586968,41962,42114
594688,42505,42658
601512,42991,43145
605579,43276,43431
612082,43756,43913
622079,44454,44611
626819,44786,44944
631549,45121,45281
633521,45285,45448
637358,45554,45718
641011,45839,46006
644896,46163,46332
648707,46484,46655
655473,47029,47201
659051,47272,47446
662795,47538,47714
669676,48024,48201
676527,48492,48670
680083,48741,48921
688494,49337,49517
696164,49875,50056
703935,50425,50607
708602,50761,50944
714412,51181,51366
722153,51731,51916
731271,52383,52569
738137,52865,53052
742063,53114,53303
748766,53615,53805
752498,53926,54118
759278,54493,54686
765345,54991,55185
773042,55526,55721
777708,55868,56064
778652,55934,56133
784187,56312,56513
788184,56591,56794
798180,57300,57503
804672,57770,57974
808648,58055,58261
812641,58358,58566
818281,58754,58963
823183,59108,59319
830159,59593,59805
836947,60095,60308
841033,60408,60623
847005,60841,61057
852634,61242,61459
858811,61703,61922
862535,61979,62200
866193,62244,62467
873132,62760,62984
879647,63228,63453
882655,63438,63665
890706,64014,64242
891799,64091,64321
898216,64544,64776
908152,65255,65487
911901,65513,65746
918622,65977,66212
921512,66181,66418
924899,66423,66662
927397,66604,66846
934207,67131,67374
934912,67187,67433
941804,67709,67956
948731,68208,68456
954519,68602,68851
956011,68711,68963
959427,68962,69216
963550,69274,69530
970547,69757,70014
977293,70228,70486
981016,70494,70754
984699,70749,71011
991645,71245,71508
998452,71776,72040
1005251,72270,72535
1010571,72653,72919
1019020,73251,73518
1023645,73599,73867
1025407,73727,73998
1030323,74085,74358
1039092,74698,74971
1042262,74923,75198
1047996,75326,75603
1054915,75820,76098
1058637,76090,76370
1062353,76360,76642
1069328,76860,77143
1073192,77135,77419
1079758,77626,77912
1089759,78381,78667
1095291,78810,79097
1100423,79187,79476
1107158,79649,79939
1110850,79907,80199
1116570,80304,80597
1119604,80529,80824
1123090,80772,81069
1129123,81194,81492
1132893,81456,81756
1139543,81916,82218
1144455,82269,82572
1148343,82553,82858
1152733,82873,83180
1157789,83213,83522
1161514,83470,83781
1167105,83854,84166
1168807,83973,84288
1171339,84146,84463
1176585,84515,84834
1183371,85005,85325
1190135,85486,85807
1196916,85975,86297
1203621,86439,86762
1210607,86941,87265
1216294,87350,87675
1224334,87916,88242
1225067,87968,88297
1228827,88233,88564
1235641,88707,89039
1242425,89179,89512
1246216,89440,89775
1252301,89858,90194
1259958,90404,90741
1262546,90596,90935
1269356,91067,91407
1274154,91391,91733
1283505,92055,92397
1285451,92193,92537
1288510,92412,92759
1289736,92499,92848
1293329,92734,93085
1299700,93196,93549
1306502,93679,94033
1310347,93944,94300
1314907,94248,94605
1317869,94457,94817
1324744,94963,95324
1331669,95476,95838
1338491,96002,96365
1342230,96291,96656
1348723,96762,97128
1353113,97080,97448
1357262,97369,97738
1366785,98046,98416
1376788,98756,99126
1381903,99122,99493
1385255,99361,99734
1391174,99759,100134
1397993,100236,100612
1407998,100926,101302
1414991,101412,101789
1424987,102129,102506
1428619,102382,102761
1432339,102645,103026
1437840,103041,103423
1443017,103405,103789
1449982,103884,104269
1453711,104139,104526
1459926,104570,104958
1467403,105105,105494
1474231,105587,105977
1480000,105997,106388
1484992,106352,106745
1488630,106603,106998
1498630,107312,107707
1506079,107850,108245
1512228,108283,108680
1519000,108768,109166
1522614,109028,109428
1529620,109508,109909
1533159,109754,110157
1539159,110183,110587
1540788,110302,110709
1545830,110664,111072
1551326,111043,111453
1558119,111526,111937
1563813,111919,112331
1571831,112473,112886
1581828,113174,113587
1588747,113669,114083
1594076,114049,114464
1599887,114452,114868
1606800,114952,115369
1615592,115566,115984
1620024,115882,116301
1629708,116561,116981
1633492,116832,117254
1638207,117165,117588
1647179,117802,118226
1650373,118032,118458
1657568,118555,118982
1664180,119014,119442
1668280,119307,119737
1669068,119366,119798
1675826,119853,120287
1682632,120337,120772
1686669,120617,121054
1696673,121314,121751
1705042,121895,122332
1711784,122370,122808
1716447,122706,123146
1724085,123240,123681
1731037,123720,124162
1739775,124337,124779
1743442,124590,125034
1751907,125183,125628
1757326,125552,125998
1765560,126117,126564
1768006,126286,126735
1774681,126762,127212
1780169,127158,127610
1790171,127868,128320
1795077,128229,128682
1797867,128427,128883
1804677,128908,129365
1812603,129469,129926
1815244,129652,130112
1822363,130138,130598
1827382,130484,130946
1832632,130852,131316
1839463,131333,131798
1846019,131781,132247
1852451,132235,132702
1860178,132769,133237
1867152,133252,133721
1870830,133513,133984
1877759,134000,134472
1881815,134275,134748
1888383,134740,135215
1889923,134846,135323
1896013,135275,135754
1902819,135761,136241
1909594,136235,136716
1916548,136727,137209
1921885,137113,137596
1927711,137514,137998
1931065,137749,138236
1937951,138241,138729
1941823,138513,139003
1951464,139189,139679
1958697,139699,140190
1967541,140334,140825
1969927,140500,140993
1976265,140956,141451
1983134,141432,141928
1990131,141919,142416
1993884,142176,142675
1997719,142440,142941
2004483,142916,143418
2007161,143096,143600
2013606,143553,144058
2020298,144020,144526
2025848,144414,144922
2034044,144979,145487
2041527,145498,146007
2046922,145876,146386
2053480,146322,146834
2057291,146599,147112
2061602,146906,147421
2067886,147351,147868
2071807,147637,148156
2077189,148024,148544
2085547,148618,149139
2092292,149101,149623
2095958,149367,149891
2101861,149785,150310
2106575,150116,150643
2113439,150597,151125
