sum_response_time,number_of_received_responses,number_of_sent_requests
6931,488,490
16928,1193,1195
23554,1659,1662
24601,1733,1739
28330,1977,1985
32189,2258,2268
36618,2591,2602
45781,3275,3287
50607,3609,3622
54234,3875,3890
56604,4059,4077
57986,4157,4177
67745,4858,4879
76240,5484,5505
78592,5650,5673
85132,6109,6134
92068,6596,6621
99498,7115,7141
101253,7243,7272
105747,7587,7618
109852,7882,7915
116810,8382,8416
125760,8998,9032
131919,9440,9475
137535,9868,9905
143606,10333,10371
150414,10844,10883
151942,10959,11001
158766,11461,11504
165702,11969,12013
172666,12471,12515
179285,12944,12990
186180,13436,13483
192915,13900,13948
199434,14341,14390
203750,14642,14692
210586,15128,15180
214573,15405,15458
221197,15885,15940
228149,16372,16428
235116,16862,16919
241541,17307,17365
248435,17802,17861
253859,18170,18230
259403,18546,18608
263129,18809,18873
269910,19304,19369
276179,19753,19819
279476,19990,20058
281199,20121,20191
284764,20388,20461
288746,20684,20758
290586,20816,20893
296036,21226,21305
299785,21476,21557
300940,21560,21643
304557,21816,21901
309061,22124,22211
311913,22332,22422
318784,22841,22932
328785,23587,23678
332813,23882,23974
336055,24113,24208
340660,24442,24538
346964,24880,24978
353704,25388,25487
357810,25686,25786
364332,26156,26258
371321,26649,26752
374709,26895,27000
379001,27191,27298
385771,27671,27779
392642,28169,28278
396336,28423,28534
403267,28915,29027
411633,29492,29604
417055,29885,29999
420822,30154,30269
425071,30451,30568
425835,30508,30628
431643,30921,31043
435801,31214,31338
439505,31481,31607
444393,31816,31943
446913,31990,32120
450573,32250,32382
454865,32552,32686
461810,33058,33193
465365,33308,33445
474882,33982,34119
477467,34180,34319
485882,34810,34950
490055,35114,35256
495198,35489,35632
497445,35649,35795
507444,36370,36516
513401,36795,36942
517066,37067,37216
519212,37217,37368
525628,37672,37825
530653,38028,38182
534075,38274,38430
539318,38637,38795
542230,38849,39009
546132,39127,39289
551406,39485,39649
555101,39749,39915
561847,40216,40383
571843,40956,41123
576297,41281,41449
582454,41702,41872
585899,41945,42117
592103,42371,42544
592115,42372,42548
592303,42388,42567
595259,42607,42789
599035,42922,43106
603048,43257,43443
611662,43976,44162
616723,44323,44511
623508,44794,44983
627219,45055,45246
634042,45512,45704
639749,45915,46108
640158,45945,46141
645159,46303,46501
652098,46794,46993
658899,47295,47495
662508,47550,47752
666295,47820,48024
671650,48200,48405
676165,48520,48727
681170,48870,49078
685007,49150,49360
691246,49674,49886
696409,50109,50322
700897,50480,50695
705302,50785,51002
708389,51013,51232
711054,51201,51422
715502,51500,51723
720505,51852,52077
726602,52277,52503
729655,52499,52727
734892,52873,53103
738795,53167,53399
745571,53651,53884
752491,54139,54373
756024,54385,54621
759793,54669,54907
765455,55089,55328
771049,55494,55735
772283,55585,55828
779964,56164,56408
788409,56799,57044
794503,57258,57504
798445,57557,57805
802764,57934,58184
804627,58064,58316
813401,58686,58939
818570,59058,59312
825925,59568,59823
830875,59917,60174
834617,60184,60442
841211,60660,60920
848291,61155,61416
852021,61420,61683
854447,61591,61856
859655,62001,62268
866560,62519,62787
873372,63039,63308
880173,63526,63796
887117,64008,64279
897126,64747,65018
900930,65026,65299
902964,65180,65455
905457,65352,65630
907277,65476,65756
910949,65734,66016
916199,66098,66382
920314,66390,66676
924797,66741,67028
930891,67192,67481
940906,67911,68200
950888,68628,68917
956455,69046,69336
961615,69422,69714
964065,69604,69898
967871,69861,70157
975844,70425,70722
982789,70915,71213
992272,71587,71885
999784,72135,72434
1006747,72649,72949
1009819,72876,73178
1012867,73095,73399
1017955,73477,73783
1021580,73745,74053
1025304,74022,74332
1028510,74258,74570
1032750,74548,74862
1039502,75024,75339
1043092,75268,75585
1046748,75531,75850
1054206,76054,76373
1063719,76720,77040
1067367,76979,77301
1074338,77450,77773
1079197,77797,78121
1084867,78194,78520
1088708,78466,78794
1093423,78791,79120
1099202,79196,79527
1104858,79585,79917
1106895,79730,80064
1111983,80081,80417
1117325,80455,80793
1120974,80716,81055
1127757,81201,81542
1137748,81917,82258
1141490,82175,82518
1148449,82666,83010
1152035,82921,83267
1158989,83416,83763
1161492,83588,83937
1165099,83853,84204
1172529,84376,84728
1177331,84719,85073
1186688,85367,85721
1191190,85674,86030
1199046,86249,86605
1203705,86582,86940
1208384,86912,87272
1215236,87366,87727
1222452,87883,88244
1225920,88132,88496
1229658,88398,88764
1236692,88891,89257
1240394,89145,89514
1247339,89637,90007
1251447,89940,90311
1255169,90200,90574
1258273,90416,90792
1259816,90530,90908
1263655,90816,91196
1270241,91306,91688
1277077,91839,92222
1280761,92117,92502
1287634,92619,93005
1297641,93332,93718
1307634,94021,94407
1317635,94730,95116
1327638,95444,95830
1337628,96145,96531
1344220,96616,97003
1348284,96907,97296
1353871,97291,97681
1358966,97653,98045
1368969,98342,98734
1378965,99047,99439
1388972,99750,100142
1395917,100246,100639
1405809,100946,101339
1409504,101203,101598
1413241,101468,101865
1420190,101945,102343
1426264,102386,102785
