sum_response_time,number_of_received_responses,number_of_sent_requests
9995,694,695
13592,937,940
19611,1354,1358
27474,1900,1905
34261,2374,2380
41221,2886,2893
44871,3161,3169
48687,3452,3463
55189,3900,3912
58981,4182,4196
63122,4460,4476
68033,4797,4814
73740,5201,5220
77671,5487,5508
86437,6094,6115
91388,6439,6462
98222,6914,6938
108203,7611,7635
113874,8029,8054
121978,8638,8664
126242,8955,8982
135659,9606,9634
142650,10096,10125
152669,10827,10856
161729,11503,11532
166120,11831,11862
170077,12137,12170
177034,12655,12689
183791,13159,13194
190573,13654,13690
197492,14157,14193
205148,14703,14740
211233,15131,15170
218135,15609,15649
224557,16041,16082
231905,16550,16592
236195,16849,16892
243431,17374,17418
249419,17800,17846
250480,17876,17925
257211,18354,18404
260018,18553,18605
264813,18908,18962
267875,19118,19174
275437,19639,19696
282436,20140,20198
290796,20737,20795
295729,21093,21153
303285,21644,21705
310175,22159,22221
317837,22729,22791
320909,22960,23024
326177,23340,23406
332995,23860,23927
335214,24027,24096
336109,24093,24165
342612,24563,24637
346327,24834,24910
351503,25193,25270
356787,25599,25678
361648,25967,26047
364238,26160,26243
371113,26643,26727
375273,26930,27015
381819,27379,27466
385549,27656,27745
392802,28189,28278
396226,28425,28516
398008,28556,28650
403191,28927,29023
404279,29002,29101
409173,29336,29436
414634,29732,29834
418706,30016,30120
422496,30284,30390
428901,30728,30835
433322,31024,31132
440131,31503,31613
444416,31810,31921
448311,32087,32200
457102,32706,32820
459101,32851,32967
465183,33282,33400
470400,33637,33756
479042,34245,34365
485909,34746,34867
489846,35036,35159
493022,35270,35395
495144,35422,35549
501384,35864,35993
508320,36384,36514
514497,36849,36980
518729,37167,37300
525503,37655,37789
527887,37824,37960
533030,38205,38343
539821,38696,38835
543414,38966,39107
553410,39675,39816
557394,39955,40097
561207,40222,40367
568939,40773,40918
574065,41145,41292
578536,41465,41614
588545,42165,42314
595533,42645,42795
602528,43140,43290
607106,43464,43616
613048,43903,44057
619881,44404,44559
629867,45102,45257
636670,45574,45730
639362,45757,45915
639398,45760,45921
642078,45950,46114
642638,45990,46157
646480,46312,46481
653351,46888,47058
663343,47704,47874
670128,48179,48350
678629,48780,48951
687097,49364,49536
691149,49649,49822
697709,50116,50291
704667,50608,50784
710388,51005,51182
715390,51363,51542
722140,51853,52033
730816,52480,52660
735794,52829,53011
743854,53403,53585
747595,53667,53851
753468,54069,54255
760282,54576,54763
769559,55351,55538
777223,55995,56183
784015,56548,56737
786648,56736,56927
787866,56829,57023
795601,57365,57560
802720,57866,58061
807410,58195,58392
815279,58748,58946
819827,59079,59279
823550,59348,59550
827421,59644,59848
832786,60031,60236
838087,60406,60613
844146,60827,61035
850132,61280,61489
853802,61553,61764
859684,61983,62196
866466,62471,62685
873463,63000,63215
877331,63292,63509
881587,63611,63829
882751,63691,63912
885581,63897,64121
895585,64603,64827
902412,65094,65319
909208,65586,65812
913883,65911,66138
920661,66386,66614
923514,66595,66826
933518,67306,67537
939773,67732,67964
947426,68277,68510
949044,68391,68626
952979,68694,68931
961957,69367,69605
965752,69657,69897
972507,70142,70383
976394,70417,70660
983680,70951,71194
989687,71403,71648
993768,71712,71959
1001728,72267,72514
1010584,72888,73136
1017508,73391,73640
1024291,73853,74103
1031090,74350,74601
1037846,74876,75128
1044697,75375,75628
1051633,75865,76119
1052307,75914,76171
1060431,76511,76768
1066147,76925,77184
1070046,77214,77475
1076847,77691,77953
1086844,78391,78653
1093793,78879,79142
1100496,79361,79625
1107539,79868,80133
1110081,80058,80325
1118176,80630,80898
1118879,80676,80946
1125620,81169,81441
1131446,81612,81885
1132121,81665,81941
1140049,82257,82534
1146917,82724,83002
1152225,83103,83382
1154657,83271,83553
1163245,83893,84175
1165481,84044,84328
1175037,84713,84998
1179065,84991,85277
1184737,85378,85666
1190571,85812,86101
1192964,85969,86261
1196668,86234,86528
1204723,86784,87078
1210548,87184,87480
1215201,87504,87801
1224133,88131,88429
1231067,88615,88914
1231689,88659,88961
1235580,88938,89242
1238955,89185,89491
1244555,89573,89880
1249919,89950,90259
1259906,90664,90973
1262353,90846,91157
1267325,91191,91504
1274283,91684,91998
1275752,91789,92105
1278794,92002,92321
1285386,92462,92782
1288672,92684,93006
1289356,92731,93056
1293943,93063,93390
1300054,93510,93838
1302380,93674,94004
1308307,94082,94414
1311403,94296,94630
1313370,94436,94772
1316543,94670,95009
1320444,94937,95278
1327233,95406,95748
1328171,95473,95817
1334785,95954,96300
1341575,96433,96780
1345264,96676,97024
1352449,97188,97537
1358885,97662,98013
1362698,97949,98302
1369011,98431,98785
1376426,98982,99337
1383212,99479,99835
1383899,99531,99890
1390700,100011,100371
1397499,100504,100865
1404314,100993,101355
1411239,101484,101847
1419949,102108,102471
1426686,102583,102947
1434750,103136,103501
1438932,103436,103802
1448312,104090,104457
1455937,104636,105003
1462080,105069,105438
1468913,105561,105931
1475848,106046,106417
1482626,106511,106883
1489495,106992,107365
1495296,107386,107760
1499887,107716,108092
1506772,108217,108594
1513736,108718,109096
1520639,109205,109584
1527391,109678,110058
1533316,110088,110469
1540886,110635,111017
1545398,110966,111349
1551548,111396,111781
1558312,111871,112257
1561923,112131,112519
1565952,112397,112787
1572937,112874,113265
1579886,113369,113761
1586872,113873,114266
1590725,114150,114545
1596348,114546,114942
1601246,114889,115287
1611246,115578,115976
1618112,116053,116452
1627344,116698,117097
1632041,117039,117439
1641646,117730,118131
1648576,118206,118608
1653047,118532,118935
1657129,118820,119225
1663088,119242,119649
1673092,119932,120339
1679914,120424,120832
1686828,120914,121323
1693610,121383,121793
1700078,121842,122253
1700837,121898,122312
1701764,121960,122377
1702702,122033,122453
1711741,122680,123100
1716357,123011,123433
1723186,123488,123911
1730179,123968,124392
1734664,124281,124706
1739112,124585,125012
1745593,125040,125468
1750485,125389,125819
1752036,125503,125936
1757631,125887,126321
1762212,126202,126638
1766356,126491,126929
1776348,127185,127623
1783189,127667,128106
1788012,127996,128436
1793821,128409,128851
1799786,128832,129275
1802853,129051,129496
1805465,129244,129691
1808863,129483,129933
1818859,130202,130652
1822730,130471,130923
1829690,130958,131411
1833514,131226,131681
1837367,131486,131943
1845512,132061,132518
1853261,132610,133068
1857906,132940,133400
1861734,133216,133678
1868536,133696,134159
1877565,134337,134800
1882295,134653,135117
1885645,134886,135353
1888579,135097,135566
1896374,135651,136121
1900166,135922,136394
1907061,136407,136880
1913835,136893,137367
1920685,137385,137860
1927464,137875,138351
1933498,138301,138778
1940492,138792,139270
1944953,139103,139583
1951837,139587,140068
1955570,139851,140334
1961931,140305,140789
1966229,140607,141093
1973188,141093,141580
1979800,141574,142062
1984448,141900,142389
1987291,142102,142594
1992438,142461,142954
1998463,142885,143380
2005267,143356,143852
2010953,143756,144253
2016077,144122,144621
2022964,144593,145093
2029861,145088,145589
2037848,145653,146154
2041918,145933,146436
2044369,146103,146609
2054365,146805,147311
2058130,147061,147569
2068123,147756,148264
2078123,148470,148978
2084902,148937,149446
2091764,149419,149929
