sum_response_time,number_of_received_responses,number_of_sent_requests
7763,534,535
16868,1167,1169
20586,1423,1427
27392,1907,1912
34178,2384,2390
41127,2898,2905
48063,3402,3410
54889,3915,3924
61704,4382,4392
64431,4590,4602
67287,4806,4820
69964,4994,5010
76734,5490,5508
82220,5888,5907
87272,6234,6255
91161,6516,6539
101161,7228,7251
104821,7493,7518
110563,7908,7934
118077,8470,8497
122396,8778,8807
125929,9027,9058
135916,9717,9748
142820,10226,10258
152821,10987,11019
159147,11469,11502
163586,11795,11830
170329,12300,12336
175001,12648,12685
184043,13315,13353
194051,14028,14066
198795,14362,14401
204841,14787,14828
208462,15034,15077
212447,15303,15348
216381,15572,15618
219386,15784,15833
223654,16104,16155
229077,16488,16540
231132,16636,16691
238011,17125,17181
248003,17825,17881
251476,18067,18125
251846,18093,18154
256189,18394,18457
266183,19112,19175
276179,19832,19895
280744,20157,20221
284305,20407,20473
293663,21095,21162
299538,21524,21592
307391,22103,22172
311233,22378,22448
317726,22871,22943
321456,23126,23200
326599,23498,23573
332002,23894,23971
339378,24412,24489
342567,24758,24838
352569,25997,26077
356847,26320,26401
360049,26558,26642
363886,26835,26921
368146,27136,27223
376382,27712,27800
379003,27890,27980
382417,28127,28219
385863,28367,28461
388058,28529,28626
393319,28908,29007
400024,29368,29468
407173,29854,29955
413920,30339,30441
420919,30824,30927
427883,31321,31424
432034,31613,31718
435908,31891,31998
441730,32297,32406
444196,32470,32581
449254,32832,32945
454238,33169,33283
460098,33587,33703
464015,33873,33991
469022,34230,34349
471555,34407,34529
474557,34618,34742
478488,34902,35028
485401,35403,35530
490017,35734,35863
494091,36026,36156
502480,36641,36772
510723,37255,37387
517549,37757,37890
527542,38464,38597
534357,38948,39082
541126,39434,39569
548020,39953,40089
553931,40386,40523
561775,40945,41083
568549,41417,41556
572494,41695,41836
582498,42408,42549
586037,42661,42804
592892,43153,43297
599866,43649,43794
604406,43959,44105
609525,44322,44470
611980,44497,44647
613339,44599,44752
618704,44993,45148
625498,45479,45635
632307,45951,46108
638026,46351,46509
639983,46512,46673
640772,46576,46739
644389,46849,47015
651363,47433,47600
655766,47802,47970
664959,48549,48718
668092,48769,48940
672267,49053,49226
676841,49379,49553
684551,49910,50085
688687,50199,50376
696955,50783,50961
703747,51257,51436
708270,51573,51753
714528,52032,52214
718536,52315,52499
721915,52547,52733
728995,53049,53236
731980,53261,53450
739588,53783,53973
746479,54297,54488
749541,54550,54743
757215,55198,55392
764171,55763,55958
770986,56238,56434
777809,56740,56937
783469,57142,57340
788062,57463,57663
790192,57616,57818
792530,57782,57987
799337,58277,58483
804709,58661,58868
810225,59086,59295
817000,59568,59778
820777,59831,60043
827549,60306,60519
831283,60582,60797
838269,61103,61319
840061,61236,61454
846542,61698,61917
852727,62160,62381
859554,62679,62901
866507,63189,63412
870824,63519,63743
876893,64054,64280
883639,64628,64855
890400,65109,65337
898746,65700,65928
904186,66079,66309
911060,66565,66796
914696,66826,67059
918534,67109,67344
924325,67513,67749
929407,67878,68116
933211,68151,68391
940021,68676,68917
946829,69188,69430
951210,69522,69765
960733,70198,70442
967502,70676,70921
971760,70984,71230
977925,71443,71691
979987,71598,71848
983121,71816,72068
987196,72102,72356
989669,72282,72539
997524,72830,73087
1000021,73016,73276
1006800,73543,73804
