sum_response_time,number_of_received_responses,number_of_sent_requests
6831,484,486
8703,612,616
14152,988,994
20968,1469,1476
30965,2178,2185
37924,2689,2697
44844,3190,3199
49825,3567,3577
58690,4195,4206
67662,4868,4879
72395,5204,5217
74411,5342,5357
79895,5727,5744
83471,5988,6007
87346,6255,6276
95401,6822,6843
98059,7016,7039
107837,7701,7725
108510,7749,7776
112451,8051,8080
119244,8551,8581
123047,8819,8851
125773,9009,9043
130368,9351,9387
134073,9630,9668
137944,9924,9964
144914,10442,10483
148806,10733,10776
152195,10973,11018
158350,11431,11477
166294,11998,12045
175776,12672,12719
180016,12965,13014
184085,13250,13300
191537,13755,13806
196666,14127,14180
201007,14430,14485
207991,14919,14975
214820,15396,15453
221624,15877,15935
225526,16157,16217
229155,16405,16467
235888,16880,16943
242665,17348,17412
248924,17779,17844
252111,18008,18075
257300,18388,18457
263726,18860,18930
268049,19176,19248
271998,19471,19545
273376,19571,19647
275690,19738,19817
277222,19852,19933
285515,20480,20562
287457,20625,20709
292741,21012,21098
295067,21181,21269
298969,21338,21428
305203,21780,21872
312107,22299,22392
317584,22712,22806
319470,22853,22949
326330,23351,23449
333122,23819,23918
339906,24284,24384
345332,24692,24793
347889,24873,24976
351141,25102,25208
356769,25508,25615
362379,25915,26023
368476,26343,26453
378476,27027,27137
382180,27288,27399
392096,27985,28097
396408,28285,28398
402731,28734,28849
410466,29272,29387
413591,29487,29604
416457,29683,29803
420407,29967,30089
425391,30305,30428
428343,30511,30637
432260,30794,30922
437735,31181,31310
439959,31337,31469
445419,31729,31862
448953,31984,32119
454450,32384,32521
461393,32888,33026
467876,33353,33492
472032,33668,33809
478856,34175,34317
485626,34685,34828
492414,35164,35308
498130,35570,35715
506351,36170,36316
509905,36433,36581
516770,36944,37093
526775,37653,37802
536777,38354,38503
540457,38606,38757
541927,38715,38868
543295,38820,38976
551385,39392,39549
558371,39895,40053
566762,40454,40612
573504,40931,41090
577576,41221,41382
582705,41607,41770
589683,42121,42285
596487,42596,42761
605571,43238,43403
612291,43702,43868
614134,43847,44016
615014,43909,44080
619759,44270,44443
622430,44492,44668
629389,45077,45254
632200,45309,45488
637022,45643,45824
643834,46106,46288
650615,46589,46772
660628,47270,47453
664360,47540,47725
669864,47928,48114
674944,48283,48471
678616,48532,48722
685444,49032,49223
691210,49435,49627
696073,49771,49965
699833,50045,50241
709834,50742,50938
715423,51119,51316
719914,51446,51645
724319,51813,52014
734306,52652,52853
738212,52962,53165
742070,53239,53444
749946,53819,54024
755185,54184,54391
758111,54398,54607
766162,54973,55183
770433,55278,55490
774123,55549,55763
777746,55809,56025
781615,56109,56327
785343,56382,56602
791535,56826,57047
799069,57356,57578
806027,57870,58093
812977,58394,58618
817738,58742,58967
820508,58933,59160
830407,59678,59906
834276,59973,60203
841694,60503,60733
851129,61191,61422
857898,61649,61881
861734,61907,62141
868660,62387,62622
875624,62884,63120
878264,63068,63306
880078,63191,63432
883745,63454,63697
890539,63929,64173
897536,64415,64660
905960,65025,65270
907912,65171,65419
911502,65450,65700
918264,65949,66200
922272,66253,66506
932285,66966,67219
938387,67398,67652
942884,67733,67989
949651,68238,68495
956453,68748,69006
960251,69013,69273
965178,69352,69613
970944,69758,70021
974510,70003,70268
976600,70147,70414
985168,70816,71084
988889,71102,71372
992643,71374,71646
993433,71432,71706
999803,71914,72190
1005700,72336,72613
1008536,72545,72824
1014927,72997,73278
1018546,73254,73537
1025474,73743,74027
1029987,74057,74342
1031223,74148,74436
1036942,74573,74862
1043434,75035,75326
1050226,75510,75802
1057222,76020,76313
1063144,76471,76765
1067717,76832,77128
1073076,77240,77537
1074790,77355,77655
1079068,77654,77956
1085896,78122,78425
1090785,78490,78794
1097533,78960,79265
1106490,79583,79889
1112870,80028,80335
1117000,80323,80632
1126998,81035,81344
1132113,81412,81722
1134727,81598,81911
1144721,82277,82590
1150034,82634,82948
1156509,83090,83405
1159315,83283,83601
1166139,83752,84071
1169940,84010,84331
1179148,84674,84995
1182079,84886,85209
1190482,85485,85809
1194064,85733,86059
1197817,86002,86330
1202027,86304,86633
1208431,86752,87083
1212716,87062,87394
1220937,87641,87974
1229200,88224,88558
1235998,88699,89034
1242233,89133,89469
1246443,89418,89756
1252446,89844,90183
1260264,90412,90752
1264141,90694,91036
1267872,90937,91281
1274219,91386,91731
1275527,91479,91827
1277482,91612,91962
1280373,91815,92167
1283626,92044,92399
1289838,92490,92846
1294521,92822,93179
1297718,93056,93416
1304156,93508,93869
1308289,93800,94163
1313564,94179,94543
1318568,94556,94922
1322610,94832,95200
1329546,95363,95732
1336515,95882,96252
1337205,95933,96306
1347207,96638,97011
1354081,97128,97502
1363189,97775,98149
1370849,98318,98693
1377832,98819,99195
1381421,99061,99439
1385558,99347,99727
1389321,99608,99990
1393183,99877,100261
1399974,100345,100730
1406810,100822,101208
1413858,101325,101711
1415718,101455,101844
1419243,101694,102085
1428104,102317,102709
1431973,102578,102972
1435600,102832,103228
1438362,103026,103424
1439969,103140,103541
1446792,103628,104029
1451332,103951,104354
1455631,104257,104662
1457736,104407,104815
1464653,104887,105296
1468295,105142,105553
1475131,105628,106040
1479378,105926,106339
1488969,106595,107009
1498960,107291,107705
1502810,107559,107975
1512803,108271,108687
1519634,108753,109170
1523266,109007,109426
1525192,109142,109563
1530720,109530,109953
1537699,110017,110441
1541591,110292,110718
1550059,110884,111310
1553207,111114,111542
1556218,111318,111749
1566216,112034,112465
1572989,112503,112935
1576676,112756,113190
1580629,113023,113458
1584076,113277,113715
1593467,113940,114378
1601060,114471,114910
1607606,114938,115378
1614062,115406,115847
1621701,115938,116380
1631687,116667,117109
1638512,117145,117588
1646588,117727,118170
1649085,117902,118348
1656984,118453,118899
1662958,118866,119314
1666705,119130,119580
1673526,119604,120055
1683537,120318,120769
1690405,120799,121251
1699754,121452,121904
1703381,121700,122154
1709827,122138,122593
1715140,122507,122964
1716456,122602,123061
1720586,122891,123352
1724068,123141,123604
1733529,123818,124282
1737310,124094,124560
1744268,124586,125053
1747984,124852,125321
1754857,125341,125811
1761798,125827,126298
1766611,126171,126643
1770387,126442,126916
1776349,126848,127324
1780056,127111,127589
1783837,127381,127861
1793841,128082,128562
1800553,128546,129027
1807397,129028,129510
1817405,129730,130212
1820218,129927,130411
1827784,130481,130966
1834953,130980,131466
1841800,131473,131960
1845649,131744,132233
1852444,132207,132697
1861881,132881,133371
1867960,133326,133817
1874393,133778,134270
1877905,134024,134518
1883944,134443,134939
1891898,134981,135477
1897567,135379,135877
1904573,135870,136369
1908433,136147,136648
1912094,136401,136904
1919230,136918,137422
1923193,137205,137711
1932649,137879,138385
1933881,137966,138475
1941814,138523,139032
1947047,138900,139411
1951523,139214,139727
1961521,139913,140426
1966871,140289,140803
1969257,140449,140966
1975994,140929,141447
1986002,141636,142154
1993805,142181,142699
1995946,142334,142855
2000288,142635,143158
2004043,142888,143413
2008049,143164,143690
2014766,143653,144181
2018536,143918,144448
2022373,144179,144711
2029357,144668,145201
2033273,144945,145480
2035678,145117,145654
2040908,145495,146034
2047798,145996,146536
2049920,146148,146690
2055182,146512,147056
2062164,147006,147551
2070023,147565,148110
2075717,147961,148508
2082500,148443,148991
2089481,148929,149477
2094246,149268,149818
2103193,149892,150443
2113185,150590,151141
2115012,150705,151258
2121622,151178,151732
2126868,151542,152098
2131350,151852,152410
2138174,152329,152888
2145083,152812,153372
2146499,152907,153469
2152535,153332,153895
2162130,154016,154580
2167940,154429,154994
2174453,154886,155452
2178072,155140,155708
2186737,155746,156315
2196740,156463,157032
2199721,156671,157242
2204286,156998,157571
2211076,157475,158049
2218416,157992,158566
2221744,158233,158810
2226073,158531,159109
2229399,158757,159338
2237463,159328,159909
2238856,159423,160007
2243809,159775,160361
2250902,160270,160856
2259042,160848,161435
2264500,161231,161820
2266371,161358,161949
2272275,161778,162371
2279030,162254,162848
2284283,162626,163221
2289637,163009,163606
2292766,163231,163830
2298044,163596,164196
2303601,163988,164590
2308757,164351,164954
2314730,164768,165373
2321682,165253,165859
2328676,165748,166355
2335588,166230,166838
2339467,166495,167105
2349469,167211,167821
2359474,167927,168537
2364253,168267,168878
2369967,168674,169287
2376754,169141,169755
2386754,169846,170460
2393994,170359,170973
2403745,171065,171680
2410667,171549,172165
2417425,172022,172639
2421142,172288,172907
2427914,172764,173384
2433095,173140,173761
2439018,173565,174187
2443619,173889,174513
2451342,174432,175057
2454600,174651,175278
2456774,174803,175433
2463727,175289,175920
2472251,175890,176521
2476658,176200,176833
2481080,176513,177148
2486117,176859,177495
2491777,177268,177906
2498539,177754,178393
2505468,178240,178880
2509058,178490,179132
2518291,179131,179773
2521851,179384,180028
2529395,179916,180561
2539377,180618,181263
2543148,180887,181534
2553145,181611,182258
2559498,182067,182715
2563787,182366,183016
2570734,182850,183501
2577618,183332,183984
