sum_response_time,number_of_received_responses,number_of_sent_requests
4528,290,292
10410,683,687
17333,1139,1144
24104,1585,1591
28573,1886,1893
31774,2105,2114
37260,2496,2507
42308,2849,2862
46127,3123,3138
49855,3378,3395
56799,3874,3892
61607,4192,4211
64841,4415,4436
69349,4737,4760
77880,5297,5321
83054,5645,5670
88090,5990,6017
89208,6063,6092
98175,6699,6729
102649,7014,7045
109712,7518,7550
115337,7898,7932
119906,8214,8250
126761,8697,8734
133730,9205,9243
139967,9660,9699
144406,9985,10026
151401,10492,10534
156757,10883,10926
161129,11195,11240
165214,11476,11523
172742,11989,12037
178000,12353,12402
184402,12791,12841
189150,13115,13167
193546,13426,13480
194507,13491,13548
198243,13755,13814
201101,13947,14008
204127,14150,14213
208087,14423,14488
211257,14634,14701
216746,14868,14937
217969,14948,15020
227971,15610,15682
234334,16037,16110
238585,16340,16415
242345,16595,16672
246010,16848,16927
256006,17555,17634
259803,17829,17910
265006,18194,18276
269955,18540,18624
274305,18853,18939
281135,19300,19387
285178,19587,19675
288493,19820,19911
294969,20267,20359
299184,20557,20651
302884,20824,20920
306760,21105,21202
313529,21589,21688
320471,22075,22175
327399,22542,22643
332658,22891,22993
335764,23106,23210
342058,23549,23655
348935,24034,24141
350980,24182,24291
359622,24793,24903
363755,25077,25188
367172,25318,25432
374328,25812,25927
377919,26056,26173
381739,26314,26433
385630,26581,26702
389355,26836,26959
392088,27019,27144
394382,27182,27309
398252,27442,27571
404173,27852,27983
409247,28196,28328
411254,28339,28474
415563,28622,28759
421831,29051,29189
425504,29305,29445
429649,29589,29731
433763,29877,30021
440677,30352,30497
444628,30631,30778
450533,31052,31200
451938,31148,31299
455679,31418,31571
458335,31599,31754
466089,32114,32270
471040,32458,32615
473541,32638,32798
477152,32898,33060
484507,33389,33551
489326,33721,33885
491668,33877,34044
495197,34123,34292
501358,34552,34722
504138,34744,34916
506720,34919,35094
510318,35164,35341
517241,35630,35808
520933,35884,36064
527921,36377,36558
529554,36495,36678
534549,36824,37009
542325,37357,37543
549220,37823,38010
557083,38382,38569
561312,38713,38902
566873,39127,39318
572995,39601,39793
580619,40180,40373
585111,40523,40717
590221,40870,41066
594799,41185,41383
600775,41589,41788
605582,41926,42126
613289,42455,42656
619080,42859,43062
622924,43128,43333
627814,43468,43674
630339,43640,43849
637166,44086,44296
647168,44783,44993
657163,45472,45682
660868,45724,45936
667737,46187,46400
671577,46472,46687
678345,46999,47215
685157,47515,47732
688893,47793,48011
695820,48254,48474
702301,48705,48926
707621,49074,49296
708979,49165,49390
713416,49481,49708
717467,49756,49985
724983,50302,50532
728575,50556,50788
734341,50974,51207
739191,51309,51544
743056,51574,51811
747803,51897,52135
753260,52291,52531
755450,52452,52694
758895,52696,52940
759604,52745,52992
765718,53195,53444
770157,53516,53766
775469,53888,54140
781960,54346,54599
787513,54733,54987
790743,54952,55209
796532,55353,55611
801379,55687,55947
805146,55932,56194
808839,56187,56451
812776,56470,56736
816603,56744,57012
820500,57011,57281
826719,57435,57706
828531,57567,57840
831874,57802,58077
838364,58263,58540
842277,58537,58816
846171,58803,59084
849913,59058,59341
859908,59764,60047
860629,59816,60102
870637,60528,60814
874472,60799,61087
879181,61119,61408
882947,61371,61662
887369,61684,61977
892476,62056,62351
896436,62345,62642
903319,62843,63141
906957,63086,63386
911681,63398,63699
917297,63799,64102
917882,63843,64149
924703,64316,64623
928427,64576,64885
935329,65044,65354
945320,65729,66039
949259,66012,66324
953046,66273,66587
963045,66969,67283
969877,67424,67739
973703,67687,68003
976340,67875,68194
980175,68143,68464
984652,68453,68776
991600,68941,69265
993880,69094,69420
997990,69381,69709
1001170,69592,69922
1004710,69831,70163
1006573,69958,70293
1009974,70187,70524
1014076,70474,70813
1021849,71009,71349
1026568,71332,71673
1032475,71738,72081
1039242,72205,72549
1040569,72303,72649
1046928,72742,73090
1053352,73181,73530
1054567,73260,73612
1058354,73526,73879
1061870,73765,74121
1066978,74131,74488
1072815,74542,74900
1078055,74916,75276
1082896,75242,75604
1083403,75277,75642
1087709,75578,75945
1094571,76061,76429
1098440,76335,76705
1103007,76655,77026
1105519,76824,77198
1110813,77186,77561
1112979,77344,77722
1116052,77565,77945
1121082,77921,78303
1124683,78169,78553
1130336,78566,78951
1135267,78916,79303
1139176,79190,79579
1142742,79440,79831
1145227,79616,80009
1147518,79779,80174
1149265,79893,80291
1151700,80061,80462
1155608,80341,80743
1156889,80432,80837
1160170,80655,81063
1164426,80951,81360
1166969,81135,81547
1171497,81466,81880
1178158,81954,82369
1179976,82091,82508
1189426,82769,83187
1193795,83067,83486
1196922,83283,83705
1203376,83725,84148
1210853,84239,84663
1217633,84693,85118
1221399,84944,85371
1224940,85172,85601
1229552,85490,85920
1236127,85939,86370
1244814,86522,86954
1246461,86637,87071
1253032,87086,87522
1257483,87391,87828
1260511,87590,88029
1265698,87940,88381
1269961,88233,88676
1274680,88540,88985
1281563,88994,89440
1285017,89232,89680
1286043,89305,89755
1289603,89542,89995
1295740,89954,90408
1300005,90240,90696
1306821,90705,91162
1310662,90968,91427
1317527,91444,91904
1324394,91899,92360
1331352,92375,92837
1333449,92520,92984
1342109,93099,93564
1352108,93791,94256
1362088,94462,94927
1368288,94883,95349
1372621,95172,95640
1381487,95770,96238
1384468,95965,96435
1388439,96222,96694
1396967,96798,97271
1406970,97499,97972
