sum_response_time,number_of_received_responses,number_of_sent_requests
577,38,42
3218,218,224
7303,486,494
11833,783,793
12563,831,843
18751,1260,1274
20755,1401,1417
24246,1652,1670
27381,1866,1887
28881,1977,2000
29112,1993,2019
32716,2239,2267
37645,2592,2622
43355,2991,3023
53362,3661,3693
57028,3911,3945
61283,4202,4237
64445,4422,4460
67114,4624,4664
68764,4746,4788
73662,5097,5141
79052,5460,5506
86448,5950,5996
89003,6128,6177
93011,6431,6482
96997,6721,6774
103789,7210,7264
110786,7720,7775
116246,8120,8176
120972,8464,8522
124991,8743,8803
130525,9117,9178
135811,9476,9539
142554,9928,9992
145579,10128,10194
149647,10414,10482
153110,10658,10728
154398,10752,10825
163502,11385,11458
168274,11704,11779
175253,12182,12258
179013,12443,12521
180860,12577,12657
181421,12614,12697
189027,13117,13201
193745,13434,13520
195070,13527,13616
200727,13930,14020
205371,14261,14353
212880,14800,14893
219816,15299,15393
222489,15487,15583
227213,15829,15927
233640,16286,16385
239970,16685,16785
244632,16998,17100
251429,17475,17578
255159,17731,17836
260256,18081,18187
262404,18235,18344
266624,18540,18650
272909,19000,19112
282909,19696,19808
289767,20162,20275
295000,20511,20625
296050,20584,20701
301236,20953,21072
304873,21217,21338
307366,21394,21517
309013,21510,21636
315959,21989,22116
319569,22244,22373
322237,22433,22564
330377,22984,23116
337255,23453,23586
344169,23923,24057
347957,24185,24320
352997,24535,24672
358643,25006,25144
362229,25249,25390
369020,25719,25861
372537,25962,26106
380944,26340,26484
384607,26585,26731
389713,26937,27085
393005,27162,27312
395344,27326,27478
401639,27759,27913
405839,28053,28208
409317,28296,28454
416304,28809,28968
424810,29412,29571
430119,29792,29953
437101,30290,30452
441037,30546,30710
446592,30933,31098
452914,31399,31565
458869,31828,31995
462159,32053,32223
464848,32228,32400
470603,32626,32799
475160,32940,33115
475954,32995,33173
478722,33185,33365
485586,33660,33841
491221,34043,34226
501215,34726,34909
506711,35117,35301
511722,35464,35650
514276,35652,35840
516178,35784,35975
519884,36027,36220
523618,36278,36473
530551,36773,36969
531713,36861,37059
532539,36921,37122
535995,37188,37392
545996,37950,38154
547485,38067,38273
549237,38187,38396
550932,38305,38516
559685,38895,39107
562764,39095,39309
565548,39283,39499
571456,39691,39909
578407,40180,40399
580970,40352,40573
586868,40774,40997
591026,41047,41272
594691,41299,41526
599526,41627,41855
602215,41815,42045
605869,42069,42302
612831,42574,42808
616588,42865,43100
621804,43262,43499
623812,43414,43653
630673,43886,44127
638618,44452,44693
642035,44687,44930
644783,44868,45114
648766,45143,45391
655009,45562,45811
657047,45716,45967
663046,46138,46391
666571,46394,46649
671415,46732,46988
677124,47119,47377
686835,47772,48030
691564,48110,48369
697693,48546,48807
701341,48810,49073
705256,49090,49355
714192,49735,50000
719655,50128,50394
724954,50504,50772
728409,50754,51024
733938,51141,51412
740174,51571,51844
743970,51826,52101
747648,52083,52360
752756,52421,52699
757249,52730,53010
758812,52840,53123
765769,53329,53613
769207,53562,53848
771803,53739,54027
777398,54140,54430
784348,54646,54937
791316,55141,55433
795224,55414,55708
799127,55668,55964
802865,55920,56218
809626,56391,56690
817372,56945,57244
823314,57367,57668
830193,57843,58145
831302,57918,58222
835830,58223,58529
840351,58536,58844
845267,58896,59206
852053,59394,59705
858847,59876,60188
865717,60347,60660
872608,60824,61138
879487,61314,61629
886251,61801,62116
890062,62064,62382
892668,62250,62570
898557,62650,62971
903328,62977,63300
906241,63172,63497
912244,63616,63943
922248,64313,64640
929016,64762,65090
932970,65024,65354
935345,65204,65536
940487,65560,65894
944412,65842,66178
951207,66335,66672
955027,66597,66936
960379,66975,67315
962626,67135,67478
967380,67471,67815
970068,67659,68006
973878,67929,68278
983881,68619,68968
987099,68840,69191
990112,69048,69401
993332,69274,69629
999038,69669,70026
1002709,69927,70286
1009450,70391,70751
1013322,70650,71012
1017165,70911,71275
1020997,71182,71548
1024534,71421,71789
1028195,71677,72046
1032729,72003,72374
1035698,72202,72576
1037493,72325,72701
1046480,72962,73339
1053452,73444,73822
1057724,73737,74116
1063417,74141,74522
1067008,74388,74771
1071486,74697,75082
1075171,74961,75347
1078767,75204,75593
1084361,75587,75977
1089459,75946,76338
1093225,76213,76607
1097018,76482,76878
1099330,76650,77048
1103421,76930,77330
1106643,77164,77566
1109819,77385,77789
1110238,77413,77820
1112846,77571,77981
1119906,78053,78464
1127150,78549,78961
1133066,78954,79367
1137601,79260,79675
1142107,79578,79994
1148245,80009,80427
1152047,80283,80703
1159654,80839,81259
1165619,81270,81692
1169587,81554,81977
1176470,82024,82449
1180204,82274,82701
1183889,82523,82952
1187597,82773,83204
1191221,83022,83455
1197961,83485,83919
1203541,83859,84294
1205616,83991,84429
1212563,84468,84907
1219504,84932,85372
1229503,85628,86068
1236488,86105,86546
1240909,86412,86854
1242262,86502,86947
1247580,86856,87303
1254137,87296,87744
1261266,87767,88216
1268072,88225,88675
1274961,88701,89152
1278782,88964,89416
1282239,89195,89650
1289174,89656,90112
1292610,89886,90344
1296846,90179,90639
1306836,90855,91315
1310397,91094,91556
1314621,91377,91840
1319210,91692,92157
1325849,92133,92599
1328536,92307,92776
1334003,92691,93161
1340918,93153,93624
1348436,93667,94139
1352707,93948,94422
1359626,94420,94895
1364082,94724,95200
1371658,95232,95709
1375052,95454,95933
1378715,95705,96186
1383474,96023,96506
1390932,96533,97017
1398465,97050,97535
1405331,97514,98000
1412160,97976,98463
1415771,98222,98711
1419551,98494,98985
1426424,98948,99440
1432495,99360,99853
1439213,99818,100312
1443986,100140,100636
1447711,100391,100889
1454600,100871,101370
1461449,101330,101830
1465382,101603,102105
1472403,102086,102588
1476414,102359,102863
1482788,102781,103287
1486325,103009,103517
1490335,103276,103786
1500336,103951,104461
1507140,104414,104925
1514035,104873,105385
1520823,105326,105839
1524795,105597,106111
1531340,106043,106559
1538766,106551,107067
1543336,106852,107370
1544397,106925,107446
1552622,107483,108005
1562617,108177,108699
1567164,108480,109003
1576207,109105,109629
1583806,109630,110154
1589128,109975,110501
1595236,110387,110914
1603822,110977,111505
1610785,111447,111976
1619818,112053,112582
1624520,112378,112909
1630437,112779,113311
1634374,113047,113581
1638797,113351,113887
1642531,113597,114135
1646718,113879,114418
1652962,114308,114849
1658894,114709,115251
1666639,115239,115782
1671838,115603,116147
1677301,115966,116512
1687303,116645,117191
1694198,117109,117656
1697781,117354,117903
1706122,117916,118465
1714739,118497,119047
1719110,118786,119337
1721976,118981,119535
1725419,119209,119765
1732565,119698,120255
1738790,120119,120677
1743083,120415,120975
1753065,121101,121661
1760063,121577,122138
1765128,121925,122487
1773898,122511,123074
1783911,123199,123762
1791969,123751,124314
1797663,124132,124697
1804650,124606,125172
1811574,125062,125629
1817265,125442,126010
1821414,125723,126293
1826016,126030,126602
1832977,126513,127086
1836867,126775,127350
1846868,127453,128028
1853784,127923,128499
1859037,128278,128855
1865343,128691,129269
1869156,128944,129524
1871987,129136,129719
1877150,129489,130073
1882479,129848,130434
1886003,130082,130670
1896008,130767,131355
1902795,131230,131819
1909779,131714,132304
1916715,132173,132764
1926725,132836,133427
1930462,133084,133677
1935579,133434,134028
1940820,133789,134385
1947696,134250,134847
1954678,134724,135322
1964674,135412,136010
1970490,135799,136398
1975454,136137,136738
1985447,136817,137418
1995443,137495,138096
2005445,138160,138761
2011187,138557,139159
2018090,139013,139616
2023014,139341,139946
2026582,139579,140186
2034866,140127,140734
2040417,140490,141099
2047183,140939,141549
2052965,141327,141938
2057810,141669,142282
2066348,142251,142864
2071579,142601,143216
2078448,143076,143692
2082306,143341,143958
2089112,143797,144415
2096992,144320,144939
2105822,144908,145528
2112645,145375,145996
2120448,145897,146518
2123513,146101,146725
2130365,146561,147186
2138045,147081,147706
2144153,147482,148109
2150953,147946,148574
2157820,148419,149048
2165369,148936,149565
2167013,149045,149677
2175243,149607,150240
2176036,149663,150299
2179906,149921,150559
2189907,150600,151238
2196712,151059,151698
2206488,151727,152366
2213532,152208,152848
2220360,152669,153310
2224127,152919,153562
2234128,153591,154234
2240873,154045,154689
2250546,154703,155347
2253528,154905,155551
2255418,155041,155689
2265140,155682,156331
2268862,155931,156582
2278868,156604,157255
2282549,156863,157516
2289525,157341,157995
2292891,157564,158220
2296789,157821,158479
2298996,157968,158628
2307585,158540,159201
2314535,159016,159678
2322008,159529,160191
2325227,159750,160415
2332114,160210,160876
2337113,160542,161209
2339599,160710,161380
2346360,161165,161836
2355568,161794,162465
2360089,162100,162773
2364672,162407,163081
2370450,162793,163469
2377236,163241,163918
2387239,163915,164592
2392652,164276,164954
2394469,164393,165074
2398471,164664,165346
2405356,165120,165804
2411071,165490,166175
2416086,165820,166507
2422175,166246,166934
2424991,166439,167129
2430517,166809,167501
2437374,167277,167970
2443788,167714,168408
2447726,167977,168673
2456300,168575,169271
2458327,168709,169407
2462497,169000,169700
2465829,169225,169928
2473863,169763,170466
2482690,170375,171079
2491972,171002,171706
2499549,171514,172219
2506472,171980,172686
2512406,172397,173104
2516670,172700,173409
2524058,173197,173907
2531288,173689,174399
2541008,174336,175047
2544782,174589,175302
2554781,175265,175978
2558640,175532,176247
2564368,175919,176635
2571937,176436,177153
2575948,176703,177422
2582821,177168,177888
2589744,177637,178358
2593436,177887,178610
2603429,178563,179286
2613425,179248,179971
2620204,179699,180423
2623693,179938,180664
2628745,180287,181014
2635083,180698,181426
2639146,180985,181715
2644001,181313,182045
2648481,181611,182345
2652122,181862,182598
2655213,182063,182801
2661319,182475,183214
2669597,183045,183785
2679601,183729,184469
2688198,184319,185059
2696524,184875,185616
2703964,185361,186102
2709041,185711,186454
2713821,186035,186780
2718152,186319,187065
2723121,186665,187413
2727342,186944,187694
2731967,187263,188015
2740646,187842,188594
2745735,188175,188929
2749494,188428,189184
2759500,189103,189859
2769498,189777,190533
2773834,190074,190831
2780108,190483,191242
2787055,190948,191708
2797055,191617,192377
2807056,192297,193057
2813834,192749,193510
2818823,193078,193840
2827737,193678,194441
2834652,194151,194915
2841500,194623,195388
2849240,195160,195925
2858472,195772,196538
2860252,195889,196657
2866100,196293,197063
2875648,196948,197718
2880462,197280,198051
2889768,197912,198684
2897317,198419,199191
2901679,198716,199490
2904815,198920,199696
2910756,199332,200110
2920737,200003,200781
2924353,200244,201023
2928134,200503,201285
2935094,200980,201763
2945019,201647,202430
2948806,201917,202702
2954529,202305,203091
2959333,202636,203424
2966306,203115,203904
2971577,203477,204267
2975436,203742,204534
2980566,204088,204882
2989782,204712,205506
2997337,205213,206008
3003684,205646,206442
3003792,205655,206454
3011895,206201,207001
3021895,206863,207663
3030004,207399,208199
3035559,207789,208591
3045570,208452,209254
3052379,208907,209710
3058440,209311,210115
3066146,209839,210644
3073015,210310,211116
3079854,210773,211580
3089855,211460,212267
3099853,212136,212943
3103583,212391,213200
3110422,212861,213671
3114731,213163,213974
3121091,213579,214392
3127000,213975,214789
3131776,214295,215111
3138754,214764,215581
3145596,215235,216053
3148421,215427,216247
3151838,215656,216478
3155466,215895,216719
3160815,216268,217094
3167573,216722,217549
3174444,217182,218010
3181230,217651,218480
3184999,217906,218737
3191863,218378,219210
3196835,218706,219539
3199465,218886,219722
3206525,219363,220199
3210074,219614,220453
3213998,219878,220718
3223669,220540,221381
3230617,221009,221851
3240617,221687,222529
3247534,222137,222980
3257541,222808,223651
3267210,223458,224301
3271234,223735,224580
3278181,224218,225064
3282102,224488,225336
3288911,224954,225803
3295812,225424,226274
3301695,225816,226667
3305363,226065,226918
3313200,226609,227463
3320006,227057,227912
3327069,227526,228381
3336997,228207,229063
3341672,228525,229382
3350871,229141,229999
3357660,229600,230459
3362397,229914,230774
3368267,230303,231165
3375076,230755,231618
3377702,230929,231794
3379761,231072,231940
3382626,231263,232133
3384115,231367,232240
3391048,231839,232713
3401036,232519,233393
3411038,233201,234075
3418751,233718,234592
3424204,234092,234968
3428338,234378,235256
3435073,234826,235705
3442087,235298,236178
3452077,235981,236861
3462075,236658,237538
3471300,237298,238178
3475648,237588,238470
3481644,237990,238873
3483121,238089,238975
3492683,238740,239626
3496593,239006,239894
3498359,239131,240021
3504250,239505,240397
3510913,239948,240841
3515915,240283,241177
3522083,240707,241602
3525585,240957,241854
3529296,241213,242112
3539260,241870,242770
3546087,242324,243225
3549884,242579,243482
3559886,243256,244159
3563574,243509,244414
3570444,243979,244885
3577247,244441,245348
3581831,244757,245665
3587981,245172,246082
3597986,245846,246756
3604811,246310,247221
3608536,246555,247468
3612128,246794,247709
3617883,247192,248108
3625766,247732,248649
3632607,248209,249127
3639451,248690,249609
3645171,249074,249994
3649997,249401,250323
3653832,249660,250584
3659621,250049,250974
3664193,250360,251287
3668009,250614,251543
3676412,251186,252115
3684975,251758,252688
3691925,252216,253147
3695672,252466,253399
3699168,252705,253640
3702476,252930,253867
3706823,253230,254169
3714253,253756,254695
3720491,254177,255118
3727344,254638,255580
3734302,255100,256043
3741249,255578,256522
3748221,256046,256991
3758220,256717,257662
3765061,257177,258123
3769732,257490,258437
3778779,258089,259037
3788766,258758,259706
3795657,259221,260170
3802398,259664,260614
3812397,260335,261285
3822401,261021,261971
3827203,261346,262297
3836113,261948,262900
3840842,262281,263234
3849774,262900,263854
3856662,263364,264319
3863535,263828,264784
3873547,264495,265451
3883531,265157,266113
3887130,265400,266358
3891961,265736,266695
3901009,266349,267309
3909843,266940,267900
3914788,267263,268225
3924796,267927,268889
3931237,268355,269318
3935342,268648,269613
3939326,268916,269882
3940465,268988,269957
3943534,269201,270173
3950457,269660,270633
3959246,270255,271228
3967447,270808,271782
3972563,271146,272121
3981301,271747,272723
3991304,272430,273406
3994958,272667,273645
4001904,273130,274109
4011902,273817,274796
4018765,274274,275254
4028773,274953,275933
4034721,275368,276349
4038465,275620,276603
4043193,275941,276926
4049992,276390,277376
4055242,276732,277719
4060422,277085,278074
4063263,277267,278258
4069114,277654,278646
4073436,277956,278950
4076852,278182,279178
4084556,278706,279703
4092827,279268,280266
4099624,279725,280724
4100338,279769,280770
4106995,280203,281206
4111634,280509,281513
4120750,281114,282119
4124613,281366,282373
4131386,281823,282831
4141390,282509,283517
4148129,282975,283984
4151872,283229,284240
4157267,283587,284599
4162169,283921,284935
4169367,284417,285432
4175720,284847,285863
4183205,285359,286376
4187001,285615,286634
4197009,286274,287293
4201276,286557,287577
4207364,286964,287986
4214226,287430,288453
4220871,287879,288903
4227955,288342,289367
4237280,288966,289991
4240196,289148,290175
4246152,289551,290579
4252522,289975,291005
4256204,290229,291261
4257823,290336,291370
4264191,290777,291813
4271920,291289,292325
4280927,291886,292923
4284685,292148,293187
4291031,292558,293598
4298297,293050,294091
4305224,293531,294573
4309446,293820,294863
4315382,294222,295267
4322722,294717,295763
4327974,295081,296128
4336372,295646,296694
4343162,296100,297149
4350116,296564,297614
4358482,297124,298174
4362300,297383,298435
4363683,297477,298532
4368232,297785,298842
4375416,298262,299319
4381959,298696,299755
4387259,299054,300114
4392500,299410,300472
4402495,300084,301146
4406051,300322,301386
4412055,300732,301797
4419648,301231,302297
4421493,301356,302424
4424240,301539,302609
4432174,302090,303161
4434861,302270,303344
4438828,302532,303607
4448565,303188,304264
4452331,303442,304520
4462331,304118,305196
4472335,304790,305868
4477543,305131,306210
4486081,305734,306814
4492920,306189,307270
4498825,306587,307669
4506638,307102,308185
4511875,307455,308539
4517425,307831,308917
4524878,308320,309406
4531143,308737,309825
4535030,308994,310084
4542031,309461,310552
4548762,309921,311013
4551469,310099,311193
4555923,310394,311490
4561283,310758,311855
4565642,311056,312155
4570621,311400,312501
4579316,311994,313095
4583263,312257,313360
4587959,312572,313677
4594775,313039,314145
4600561,313429,314536
4605091,313726,314835
4612191,314210,315320
4619091,314660,315771
4625876,315127,316239
4632785,315596,316708
4639567,316036,317150
4649562,316701,317815
4659569,317364,318478
4666371,317820,318935
4673251,318274,319390
4677064,318519,319637
4687068,319200,320318
4690845,319454,320574
4700832,320132,321252
