sum_response_time,number_of_received_responses,number_of_sent_requests
9992,655,656
12344,811,814
15011,979,984
21415,1405,1411
30858,2064,2071
34705,2333,2342
39144,2650,2660
45197,3081,3093
52005,3560,3573
58350,4048,4062
59547,4134,4150
66218,4578,4596
69982,4853,4873
72043,4994,5016
74361,5146,5171
80768,5584,5610
85524,5907,5934
88575,6120,6150
95051,6558,6589
99010,6844,6877
103592,7175,7209
109648,7587,7623
119651,8261,8297
125893,8702,8739
126128,8718,8758
133408,9250,9291
137013,9516,9559
138383,9611,9657
148395,10335,10381
155244,10818,10865
162121,11297,11345
167126,11641,11690
172625,12023,12074
175258,12205,12258
176827,12305,12361
180330,12554,12612
181272,12618,12679
187965,13080,13142
192700,13405,13468
200924,13958,14022
205597,14272,14338
206934,14365,14433
209469,14548,14619
213872,14669,14742
220291,15097,15171
223861,15336,15412
229658,15735,15812
233253,16001,16080
242060,16695,16775
244275,16844,16926
249201,17199,17283
253507,17505,17591
255644,17657,17745
261267,18061,18150
268087,18521,18612
275051,18999,19091
281841,19481,19574
288811,19965,20059
292611,20237,20333
296432,20518,20616
303248,21009,21108
310144,21504,21604
313681,21746,21848
320554,22212,22315
325759,22563,22667
328584,22759,22865
332796,23046,23154
338666,23463,23573
340728,23609,23721
346174,23998,24112
351572,24369,24484
353614,24517,24635
357712,24805,24925
361627,25072,25194
368753,25572,25694
372387,25817,25942
379345,26291,26417
380881,26394,26522
384856,26665,26795
390257,26999,27131
393953,27255,27389
397630,27502,27638
401463,27763,27901
404556,27967,28107
405822,28051,28194
412967,28540,28683
422643,29203,29347
427194,29513,29658
430158,29718,29866
437128,30201,30350
440932,30477,30628
446170,30843,30995
448478,31009,31164
452044,31261,31418
462040,31932,32089
465940,32207,32366
469781,32480,32641
477148,33008,33169
483572,33445,33608
490443,33913,34077
497234,34368,34533
503971,34832,34998
506387,35003,35171
511770,35372,35542
518725,35846,36017
527770,36442,36613
535699,36975,37147
542388,37437,37610
546467,37725,37900
553219,38212,38388
555778,38384,38562
562888,38870,39049
565976,39080,39261
571155,39454,39637
578022,39952,40136
584202,40403,40588
591788,40989,41175
601793,41751,41937
606494,42115,42302
608052,42219,42409
609821,42341,42533
618586,42928,43121
620608,43062,43258
623723,43274,43472
627158,43516,43716
631568,43824,44026
636735,44185,44388
639365,44375,44581
643500,44634,44842
648345,44960,45169
653703,45335,45546
656740,45550,45763
661619,45881,46096
662764,45962,46179
672176,46697,46915
678970,47207,47426
684284,47609,47829
688679,47912,48134
693596,48262,48486
698322,48585,48810
706832,49175,49401
714314,49696,49923
718455,49976,50204
724935,50424,50654
732483,50952,51182
735487,51167,51400
737402,51300,51535
739984,51480,51718
748005,52011,52249
752833,52356,52596
757399,52686,52928
762454,53046,53289
767954,53430,53675
774940,53938,54184
779254,54253,54500
785562,54699,54948
791318,55111,55361
796870,55498,55749
803094,55922,56175
807006,56188,56443
817002,56880,57135
822192,57226,57482
827545,57592,57850
830827,57818,58078
834037,58050,58312
835553,58152,58417
841673,58577,58843
846731,58931,59198
853131,59402,59671
860390,59922,60191
867074,60387,60658
873861,60837,61109
882030,61382,61654
890760,61992,62265
891608,62049,62325
899310,62595,62871
908366,63209,63486
912188,63471,63750
918004,63866,64146
923080,64206,64488
925553,64386,64670
933667,64970,65255
940571,65472,65758
947487,65944,66231
955795,66498,66785
963662,67058,67346
967855,67472,67762
974700,67950,68241
980359,68338,68630
987235,68801,69094
994048,69273,69567
996452,69437,69733
996771,69459,69759
1000987,69753,70054
1007073,70160,70463
1011041,70422,70727
1014802,70677,70984
1021702,71158,71466
1027917,71602,71911
1033597,72014,72324
1036121,72188,72501
1039988,72450,72765
1041754,72576,72893
1042850,72648,72968
1047961,72981,73303
1057976,73668,73990
1061512,73918,74242
1064829,74134,74460
1067571,74326,74654
1072800,74692,75022
1076757,74961,75292
1083557,75440,75773
1090550,75923,76257
1094221,76178,76514
1097699,76409,76747
1101650,76684,77023
1108339,77133,77474
1115492,77639,77981
1123078,78176,78518
1129192,78606,78950
1134012,78932,79277
1139812,79339,79686
1143567,79601,79950
1146603,79808,80159
1153522,80287,80639
1156588,80498,80852
1164311,81037,81392
1165554,81127,81484
1171422,81529,81888
1172746,81618,81980
1179649,82112,82475
1183543,82393,82758
1190473,82876,83242
1192749,83037,83405
1195087,83191,83562
1198931,83455,83828
1200576,83564,83939
1203715,83790,84167
1206999,83996,84376
1213897,84477,84858
1220081,84915,85297
1221991,85052,85436
1225992,85314,85700
1229130,85539,85927
1232859,85798,86188
1236324,86043,86436
1239328,86264,86659
1241561,86428,86825
1248186,86903,87301
1254610,87332,87732
1261516,87790,88191
1265289,88046,88449
1267165,88175,88580
1273012,88573,88980
1283006,89250,89657
1289849,89708,90116
1293798,89978,90387
1300326,90415,90825
1306415,90822,91234
1310957,91131,91545
1317899,91613,92027
1324743,92081,92497
1331866,92566,92982
1335237,92782,93201
1342004,93237,93657
1349926,93766,94186
1354964,94104,94526
1359598,94419,94843
1365626,94844,95269
1370242,95158,95585
1375338,95502,95930
1381037,95884,96314
1391032,96555,96985
1397885,97028,97459
1405291,97539,97970
1411479,97957,98390
1415110,98204,98639
1424101,98797,99232
1428884,99118,99555
1438895,99808,100245
1445744,100276,100714
1455076,100912,101350
1459475,101208,101648
1469464,101885,102325
1476447,102362,102803
1480819,102657,103099
1487045,103069,103513
1493841,103540,103985
1500730,104011,104457
1506892,104427,104874
1514450,104944,105392
1521291,105403,105852
1528129,105868,106318
1538131,106542,106992
1545062,107031,107482
1551621,107467,107919
1556598,107801,108254
1565537,108416,108870
1571483,108819,109274
1579443,109363,109819
1586271,109833,110290
1593434,110310,110767
1600071,110766,111225
1605053,111099,111559
1610441,111454,111916
1617385,111923,112386
1621286,112181,112646
1628026,112645,113111
1634790,113104,113571
1641397,113553,114021
1645345,113806,114275
1652201,114259,114730
1659094,114721,115193
1666043,115190,115663
1674659,115768,116241
1679857,116112,116587
1685522,116499,116975
1690604,116846,117324
1694256,117103,117583
1701200,117583,118064
1711204,118275,118756
1714939,118532,119015
1721770,118988,119472
1731767,119664,120148
1736019,119964,120449
1744726,120539,121025
1749366,120850,121338
1758290,121456,121944
1759968,121573,122064
1764509,121878,122370
1767295,122068,122563
1776359,122683,123178
1783095,123127,123623
1790196,123610,124107
1797692,124125,124623
1807403,124786,125284
1808195,124838,125339
1811997,125090,125593
1819448,125600,126103
1825963,126048,126552
1830679,126371,126877
1836128,126751,127259
1842994,127229,127738
1848418,127597,128107
1850162,127721,128234
1860166,128404,128917
1866837,128856,129370
1873759,129328,129843
1882741,129947,130462
1887682,130281,130798
1892813,130638,131156
1899397,131080,131599
1908193,131670,132190
1915078,132146,132667
1922073,132618,133140
1925859,132870,133394
1932806,133352,133877
1939669,133801,134327
1946490,134267,134794
1953492,134745,135273
1958941,135117,135646
1965596,135562,136092
1972548,136027,136558
1975093,136194,136728
1980242,136545,137080
1987364,137036,137572
1992818,137404,137942
1996399,137643,138183
2002822,138076,138617
2010106,138579,139121
2016861,139043,139586
2023777,139530,140074
2030771,139998,140542
2038429,140521,141066
2044440,140931,141478
2053902,141572,142119
2058140,141858,142407
2060900,142048,142599
2063927,142253,142806
2069197,142612,143167
2076112,143085,143641
2084489,143645,144201
2091248,144100,144657
2095691,144392,144951
2100524,144729,145290
2107274,145175,145737
2117272,145842,146404
2124379,146324,146886
2127749,146546,147111
2134792,147020,147585
2138845,147296,147863
2142499,147550,148120
2152494,148208,148778
2162494,148880,149450
2172491,149560,150130
2176174,149805,150377
2183019,150273,150846
2186689,150521,151096
2193521,150979,151555
2197899,151269,151846
2207475,151922,152500
2211330,152179,152759
2218239,152633,153214
2226245,153157,153738
2231139,153487,154070
2235883,153794,154379
2245884,154460,155045
2247521,154572,155159
2253242,154957,155546
2259810,155399,155989
2264083,155682,156273
2270709,156138,156731
2280696,156828,157421
2284509,157087,157682
2288208,157344,157941
2292172,157616,158214
2298869,158063,158663
2302591,158314,158916
2306382,158569,159173
2310407,158834,159440
2320399,159524,160130
2327342,159995,160602
2334250,160466,161074
2344248,161125,161733
2354246,161804,162412
2358342,162081,162690
2361713,162313,162925
2368643,162785,163398
2372213,163032,163647
2376399,163313,163930
2379963,163551,164170
2389964,164253,164872
2398203,164817,165436
2406751,165391,166011
2416755,166050,166670
2420557,166304,166926
2427490,166777,167400
2434245,167235,167859
2441126,167710,168335
2447907,168176,168802
2451777,168429,169057
2461773,169085,169713
2468765,169561,170190
2475602,170026,170656
2482426,170488,171119
2490422,171041,171672
2498418,171586,172218
2503145,171908,172542
2511474,172472,173106
2520040,173057,173692
2527400,173553,174188
2533772,173975,174612
2540539,174440,175078
2544378,174686,175326
2551173,175127,175768
2554733,175367,176010
2561719,175849,176493
2568537,176316,176961
2571630,176524,177171
2578287,176984,177632
2582935,177290,177940
2589544,177736,178387
2593485,177999,178652
2600363,178464,179118
2607365,178956,179610
2612449,179293,179949
2614759,179449,180108
2620275,179827,180487
2625446,180178,180840
2632302,180654,181317
2639268,181129,181793
2643053,181383,182049
2652627,182032,182698
2659989,182537,183204
2663804,182790,183459
2670552,183246,183916
2677549,183710,184381
2681138,183956,184629
2688051,184424,185098
2694979,184889,185564
2701779,185345,186021
2708703,185807,186483
2718415,186464,187141
2719107,186511,187191
2725235,186930,187611
2728012,187113,187796
2733201,187460,188145
2737162,187719,188405
2744861,188233,188920
2749072,188523,189212
2754826,188893,189583
2764572,189552,190243
2774574,190239,190930
2780471,190636,191328
2783444,190843,191537
2788157,191150,191846
2792534,191453,192151
2799377,191911,192610
2809374,192601,193300
2819377,193279,193978
2826304,193735,194435
2833715,194220,194920
2835676,194356,195059
2843570,194896,195600
2850374,195356,196061
2854766,195654,196360
2857766,195855,196564
2861643,196120,196831
2867105,196479,197191
2872199,196822,197536
2879107,197292,198007
2884828,197682,198398
2886628,197805,198524
2892082,198173,198893
2900403,198736,199457
2910395,199407,200128
2920403,200087,200808
2926274,200485,201207
2930957,200802,201525
2935724,201122,201847
2944661,201735,202461
2945583,201793,202521
2952003,202232,202962
2955671,202479,203211
2960932,202834,203567
2966589,203212,203947
2970516,203476,204213
2977263,203936,204674
2984163,204408,205147
2994177,205095,205834
3000994,205562,206302
3004630,205813,206555
3014013,206436,207178
3021625,206967,207710
3028600,207440,208184
3038588,208119,208863
3047940,208747,209491
3051988,209020,209766
3059160,209509,210256
3063262,209784,210532
3064811,209884,210635
3070512,210276,211029
3074288,210536,211291
3081106,211011,211767
3087867,211477,212234
3097866,212165,212922
3102906,212503,213261
3108264,212859,213619
3112038,213114,213876
3122021,213798,214560
3132032,214475,215237
3142020,215140,215902
3148929,215591,216353
3155798,216050,216814
3165802,216727,217491
3172555,217176,217941
3179530,217653,218419
3187829,218215,218981
3189259,218310,219079
3197025,218845,219615
3205324,219414,220184
3207768,219579,220352
3214584,220028,220802
3220332,220419,221194
3224959,220740,221517
3230688,221128,221906
3235580,221464,222244
3245583,222125,222905
3250744,222468,223249
3252074,222557,223341
3260000,223095,223880
3270012,223770,224555
3276852,224232,225018
3285566,224825,225611
3292234,225274,226061
3297668,225645,226434
3304413,226088,226878
3311324,226548,227339
3318130,227016,227808
3321508,227237,228031
3326666,227587,228382
3329551,227792,228590
3336373,228265,229064
3343304,228731,229531
3353297,229413,230213
3357246,229682,230484
3364113,230142,230945
3367931,230393,231198
3372815,230715,231521
3378785,231116,231924
3388601,231788,232596
3392527,232062,232872
3398955,232500,233311
3405517,232954,233766
3409880,233245,234059
3419879,233930,234744
3426738,234404,235219
3433565,234871,235687
3440512,235327,236144
3447427,235783,236601
3454207,236245,237064
3457983,236508,237328
3464721,236961,237783
3471488,237423,238246
3475901,237718,238542
3478980,237923,238750
3485938,238395,239223
3489635,238644,239474
3493202,238889,239721
3495573,239047,239881
3500604,239390,240225
3506904,239800,240637
3514232,240301,241139
3522380,240855,241693
3524713,241007,241848
3530856,241432,242274
3535263,241741,242585
3545267,242404,243248
3549075,242666,243512
3555804,243122,243969
3559583,243376,244225
3563376,243643,244494
3570169,244108,244960
3574408,244396,245249
3583668,245022,245876
3587486,245272,246128
3588356,245332,246191
3590547,245478,246339
3599162,246034,246896
3607296,246595,247457
3609450,246740,247605
3619452,247423,248288
3626278,247890,248755
3629878,248131,248999
3639885,248795,249663
3649885,249462,250330
3657622,250001,250869
3663001,250368,251238
3670366,250871,251742
3674238,251141,252014
3678082,251403,252278
3688084,252097,252972
3696002,252631,253506
3698899,252829,253706
3708527,253494,254372
3715285,253953,254832
3721104,254354,255234
3726981,254749,255630
3732749,255153,256036
3739837,255641,256524
3746412,256098,256983
3753244,256560,257446
3760446,257050,257936
3766317,257441,258329
3772715,257859,258748
3777903,258220,259111
3780810,258405,259298
3781431,258445,259341
3789237,258970,259867
3799234,259628,260525
3806139,260087,260985
3812706,260531,261430
3816613,260794,261695
3823476,261261,262163
3832022,261849,262751
3836108,262118,263022
3840609,262415,263321
3844753,262701,263609
3851727,263172,264081
3857954,263581,264491
3863929,263972,264883
3869629,264357,265269
3878943,264976,265889
3885818,265439,266353
3889397,265676,266592
3899392,266357,267273
3906148,266812,267729
3912964,267272,268190
3917602,267585,268504
3923734,268005,268926
3930671,268482,269404
3939965,269125,270047
3945883,269541,270464
3954254,270106,271030
3961463,270584,271509
3968427,271045,271971
3975353,271512,272439
3979676,271807,272735
3989234,272456,273385
3999245,273131,274060
4004364,273480,274410
4013212,274063,274994
4020187,274523,275455
4030195,275197,276129
4036937,275653,276586
4043895,276122,277056
4050867,276577,277512
4056692,276958,277894
4058286,277059,277998
4063986,277447,278387
4064372,277473,278416
4072618,278012,278956
4082621,278705,279649
4086479,278963,279908
4092609,279366,280313
4100149,279882,280830
4110140,280563,281511
4120148,281223,282171
4126919,281683,282632
4136911,282367,283316
4143802,282826,283776
4153800,283507,284457
4157568,283752,284704
4164493,284217,285170
4171307,284691,285645
4181291,285362,286316
4187234,285765,286720
4190685,285998,286955
4196151,286360,287319
4198380,286507,287468
4206339,287050,288012
4210932,287361,288324
4217760,287834,288799
4224583,288278,289244
4231364,288728,289695
4238354,289191,290159
4242985,289499,290468
4244254,289584,290556
4252932,290173,291146
4259865,290642,291616
4266796,291122,292097
4270454,291362,292339
4280461,292040,293017
4283799,292256,293235
4290629,292718,293698
4292780,292859,293841
4301846,293479,294462
4308690,293919,294903
4315445,294360,295345
4319165,294614,295601
4326218,295090,296077
4330081,295343,296333
4337047,295816,296807
4347043,296483,297474
4350949,296747,297739
4357424,297185,298179
4361092,297430,298426
4367960,297901,298898
4371799,298145,299144
4381806,298814,299813
4388736,299280,300279
4392309,299514,300516
4395157,299716,300720
4402232,300191,301196
4407017,300517,301524
4417018,301204,302211
4423834,301667,302675
4433819,302337,303345
4443825,303014,304022
4450635,303469,304478
4453386,303652,304663
4456989,303890,304903
4460585,304126,305141
4463516,304326,305343
4468063,304628,305647
4473083,304966,305987
4479960,305423,306445
4483897,305695,306719
4490653,306143,307168
4494559,306406,307433
4501533,306880,307908
4508311,307346,308375
4515236,307819,308849
4522096,308290,309321
4528977,308744,309776
4533974,309082,310115
4539737,309462,310497
4543330,309720,310757
4550255,310191,311229
4557167,310650,311689
4560936,310910,311951
4567782,311368,312410
4571599,311623,312667
4578533,312085,313130
4583745,312429,313475
4592313,313023,314070
4596073,313270,314319
4603023,313732,314782
4606792,313985,315037
4613702,314455,315508
4622292,315025,316078
4627232,315346,316401
4632266,315683,316739
4640958,316248,317305
4647839,316712,317770
4654753,317176,318235
4661517,317635,318695
4666798,318009,319070
4673660,318471,319533
4677899,318753,319817
4682912,319103,320169
4689836,319567,320634
4692402,319736,320805
4697221,320063,321134
4705295,320611,321682
4709770,320912,321985
4711722,321040,322116
4718569,321512,322589
4725553,321981,323059
4732363,322449,323528
4742359,323131,324210
4749468,323616,324695
4759228,324267,325347
4763051,324524,325606
4765559,324699,325783
4768123,324868,325954
4776786,325455,326542
4780825,325731,326820
4787200,326166,327256
4791376,326447,327539
4795323,326715,327809
4799084,326976,328072
4809087,327653,328749
4819091,328336,329432
4828052,328934,330030
4832754,329258,330356
