sum_response_time,number_of_received_responses,number_of_sent_requests
7811,508,509
10302,680,684
17103,1136,1141
27091,1787,1792
30759,2030,2037
35165,2333,2341
38042,2545,2556
41701,2801,2814
45579,3087,3102
49313,3339,3356
50229,3404,3423
56695,3826,3847
61709,4179,4201
67346,4583,4607
77354,5246,5270
87017,5890,5914
90961,6166,6192
97838,6664,6691
101451,6914,6943
106466,7270,7300
109061,7454,7487
115850,7924,7958
122689,8381,8416
128501,8793,8829
130372,8926,8965
137350,9444,9484
141874,9767,9808
145295,10012,10055
148529,10244,10290
152339,10516,10564
155388,10737,10787
158135,10917,10969
160382,11076,11131
164860,11388,11444
167815,11591,11650
174641,12069,12129
178186,12307,12369
185201,12787,12850
188910,13034,13099
198916,13705,13770
204924,14120,14186
209439,14433,14501
210044,14476,14547
214471,14785,14857
217645,14997,15071
224575,15469,15545
230990,15917,15994
238419,16433,16511
245311,16915,16994
252177,17406,17486
259063,17902,17983
264936,18314,18396
269096,18606,18690
274513,18996,19081
279619,19330,19417
283789,19613,19702
290636,20101,20191
294350,20361,20453
297984,20601,20694
304741,21103,21198
308844,21398,21495
312977,21697,21795
316927,21978,22078
323237,22406,22508
328604,22768,22871
330914,22927,23033
335732,23268,23375
338515,23472,23582
342431,23744,23856
345787,23981,24095
347302,24084,24200
350670,24319,24438
354665,24606,24727
358447,24865,24988
365383,25339,25463
369231,25598,25724
373144,25863,25991
375647,26036,26166
377978,26198,26330
381580,26444,26579
387136,26833,26969
389312,26989,27128
391380,27131,27272
393706,27286,27430
399174,27657,27802
407214,28205,28351
412327,28562,28709
416951,28890,29039
421170,29197,29348
427094,29618,29770
435207,30201,30354
440543,30576,30730
442867,30744,30901
445505,30934,31093
447187,31050,31212
455339,31609,31771
457802,31786,31951
461518,32060,32227
471520,32735,32902
478267,33184,33352
487662,33821,33989
490927,34054,34224
495564,34372,34544
502531,34848,35021
506478,35106,35281
512204,35483,35659
518676,35925,36102
520858,36073,36253
530850,36762,36942
534733,37049,37231
538295,37289,37473
545189,37757,37942
550351,38106,38292
554984,38437,38625
557065,38575,38765
559397,38729,38922
564258,39106,39301
574263,39873,40068
579735,40291,40487
581970,40448,40647
584878,40644,40845
591217,41073,41275
593403,41213,41418
600413,41689,41895
605012,42005,42212
611164,42432,42641
615815,42751,42961
621927,43188,43400
625751,43441,43655
635770,44128,44342
643165,44630,44844
651846,45230,45445
654253,45388,45605
660241,45824,46043
670244,46594,46813
677104,47116,47336
684033,47645,47865
689483,48008,48230
697596,48579,48802
704431,49049,49273
708173,49302,49528
716344,49877,50103
721799,50248,50476
723861,50390,50620
729131,50754,50986
732973,51029,51263
738691,51422,51657
743660,51769,52006
750656,52242,52480
757316,52723,52962
761280,53009,53250
765048,53286,53529
771845,53767,54011
775640,54040,54286
782619,54543,54790
789342,55015,55263
790383,55090,55340
792628,55243,55496
794745,55386,55642
796175,55485,55743
805419,56118,56377
809151,56370,56631
813143,56634,56896
819660,57091,57355
823552,57367,57633
830351,57828,58095
835673,58200,58468
841157,58589,58859
844882,58865,59137
854878,59571,59843
861455,60024,60297
862664,60109,60384
868809,60526,60803
876205,61049,61327
883184,61547,61826
889967,62026,62306
893868,62294,62576
897761,62565,62849
905098,63064,63348
910369,63426,63712
915338,63777,64065
922217,64272,64561
929123,64769,65059
935863,65229,65520
939312,65464,65757
940267,65529,65825
942097,65662,65960
951004,66286,66585
954183,66499,66800
958428,66791,67094
962290,67052,67356
967202,67393,67699
970116,67613,67921
976639,68057,68367
984656,68605,68915
993365,69216,69527
997306,69486,69799
1003430,69920,70234
1007966,70243,70559
1013069,70620,70937
1015526,70785,71105
1019377,71055,71377
1023998,71365,71688
1028068,71640,71965
1033042,71969,72296
1039606,72415,72743
1044557,72756,73086
1049808,73128,73459
1055424,73510,73843
1060532,73866,74200
1064226,74117,74453
1068549,74417,74755
1073522,74742,75082
1077569,75015,75357
1084838,75503,75845
1088146,75727,76072
1091597,75959,76306
1095573,76246,76595
1102529,76741,77091
1106208,76997,77349
1110901,77300,77653
1117268,77747,78101
1117973,77796,78153
1124015,78222,78581
1127717,78477,78838
1129887,78633,78996
1138597,79231,79595
1142658,79506,79872
1149526,79969,80336
1153243,80223,80592
1156746,80480,80851
1159850,80700,81073
1164250,81004,81379
1169795,81383,81759
1172932,81591,81969
1174090,81676,82057
1179638,82070,82453
1182891,82308,82693
1185479,82480,82867
1190948,82861,83250
1194697,83117,83508
1198559,83388,83781
1205481,83848,84242
1209062,84098,84494
1210076,84170,84568
1214001,84452,84852
1223328,85136,85537
1227040,85406,85809
1234031,85902,86306
1237722,86140,86546
1244552,86596,87003
1251975,87108,87515
1261406,87756,88164
1268159,88210,88619
1278167,88896,89305
1285027,89353,89763
1291841,89810,90221
1296300,90115,90527
1302894,90561,90974
1309284,90993,91408
1313568,91287,91703
1323136,91940,92357
1328459,92300,92718
1333707,92650,93070
1343692,93321,93741
1350157,93748,94169
1355166,94092,94514
1361082,94496,94920
1368244,94994,95418
1375844,95509,95934
1383098,95988,96414
1388525,96351,96779
1398236,96998,97426
1401715,97235,97665
1404917,97450,97882
1406772,97575,98010
1413553,98037,98473
1420304,98487,98924
1428990,99066,99503
1433817,99400,99839
1437451,99649,100090
1444423,100119,100560
1452663,100665,101107
1461316,101251,101694
1464583,101472,101917
1470115,101837,102283
1475493,102189,102637
1478568,102402,102852
1484978,102840,103291
1490208,103198,103650
1493530,103422,103877
1503529,104103,104558
1510650,104580,105035
1517223,105027,105484
1527226,105719,106176
1534082,106177,106635
1544065,106852,107310
1550881,107313,107772
1557299,107748,108208
1559146,107876,108338
1566074,108356,108819
1572432,108777,109242
1576329,109058,109525
1584648,109624,110091
1586893,109779,110249
1590746,110037,110509
1595083,110325,110798
1604613,110967,111441
1611391,111412,111887
1614953,111646,112123
1624953,112319,112796
1631824,112777,113255
1641825,113446,113924
1648640,113907,114386
1656431,114428,114907
1660811,114721,115202
1666339,115094,115577
1669959,115351,115835
1674017,115642,116128
1680425,116077,116565
1685291,116418,116907
1690798,116794,117285
1697786,117276,117768
1704410,117729,118222
1708656,118016,118511
1715411,118463,118959
1724499,119068,119564
1731788,119555,120052
1736032,119845,120344
1740642,120145,120645
1746569,120547,121049
1752068,120921,121424
1757328,121263,121768
1764083,121717,122222
1770376,122150,122657
1774453,122434,122943
1778621,122725,123236
1783917,123077,123589
1788735,123406,123920
1794691,123814,124329
1800173,124174,124691
1801901,124290,124809
1810719,124878,125398
1817496,125334,125855
1822859,125688,126210
1828213,126057,126581
1835171,126523,127048
1845168,127197,127722
1852051,127668,128194
1856115,127953,128480
1865579,128597,129125
1872529,129060,129589
1876160,129302,129833
1882919,129769,130301
1889717,130239,130772
1892756,130440,130975
1897217,130751,131288
1907227,131412,131949
1914108,131874,132412
1921104,132341,132880
1929673,132916,133455
1932280,133082,133623
1938426,133492,134035
1947248,134092,134635
1952237,134423,134968
1954330,134569,135116
1960620,134988,135536
1967769,135468,136017
1973182,135836,136387
1975599,136001,136554
1979516,136266,136821
1982970,136509,137066
1986167,136721,137280
1992071,137130,137691
1999037,137613,138175
2002922,137872,138436
2010597,138392,138956
2019723,139008,139573
2029710,139687,140252
2034549,140019,140585
2037090,140186,140755
2047086,140852,141421
2054051,141327,141897
2063056,141926,142496
2069782,142397,142968
2076231,142829,143401
2081518,143186,143760
2088252,143634,144209
2090991,143822,144399
2096006,144159,144738
2104539,144737,145316
2109854,145116,145697
2114656,145431,146013
2123527,146013,146596
2131294,146548,147131
2140450,147162,147746
2147353,147644,148228
