sum_response_time,number_of_received_responses,number_of_sent_requests
3451,218,221
7722,512,517
15484,1024,1029
18299,1208,1216
21209,1409,1419
28251,1900,1911
31789,2147,2160
39169,2662,2676
42295,2878,2894
43439,2957,2976
47281,3228,3249
48096,3285,3309
51647,3534,3560
56701,3895,3922
62182,4247,4276
64218,4383,4414
72464,4951,4983
76502,5234,5268
80076,5496,5532
86888,5987,6024
93729,6478,6516
97577,6737,6777
105868,7286,7326
111357,7678,7720
121346,8878,8920
128279,9390,9433
132804,9712,9756
138885,10150,10196
145079,10602,10649
148621,10856,10905
153253,11174,11225
157055,11432,11485
162635,11807,11861
167899,12162,12218
170790,12360,12418
174899,12645,12705
178688,12906,12968
183338,13232,13295
186757,13457,13523
193240,13895,13962
197615,14189,14258
199289,14304,14375
200948,14421,14495
202769,14542,14619
209571,14994,15072
215936,15433,15512
223419,15960,16040
228431,16327,16408
234060,16718,16801
244058,17429,17512
248232,17725,17809
250511,17888,17975
255276,18224,18313
264795,18915,19004
267759,19108,19199
272788,19445,19538
276685,19720,19814
279530,19916,20013
284070,20215,20314
288250,20519,20620
292282,20816,20918
296212,21096,21200
302720,21542,21648
309571,21998,22105
317852,22554,22661
323933,22991,23099
327284,23223,23333
330858,23467,23580
337717,23932,24046
341478,24200,24316
348195,24666,24783
349307,24738,24857
352699,24977,25099
356395,25228,25352
363235,25696,25821
367119,25956,26083
367816,26004,26133
372909,26363,26494
375132,26514,26648
379090,26776,26912
381494,26943,27081
386635,27303,27443
390172,27549,27691
396785,27987,28130
400762,28265,28410
407206,28704,28850
408527,28794,28943
414483,29214,29364
417366,29413,29565
419747,29579,29734
422976,29816,29973
430685,30363,30521
437537,30865,31024
441294,31127,31288
446902,31505,31667
452020,31851,32015
458846,32329,32494
465882,32840,33006
472836,33318,33485
482830,33996,34163
489757,34469,34637
495186,34861,35030
499537,35149,35320
505402,35547,35719
511017,35933,36107
514664,36173,36349
521602,36639,36816
528302,37107,37285
535474,37612,37791
536372,37680,37861
543073,38121,38304
552361,38757,38940
557816,39131,39315
561192,39377,39563
561684,39415,39604
562040,39441,39634
565370,39696,39891
568212,39919,40116
573909,40356,40554
579791,40744,40944
581318,40854,41057
589059,41368,41571
591914,41569,41775
595728,41840,42048
602695,42315,42524
605564,42514,42725
608426,42705,42918
617217,43335,43549
622512,43689,43904
626916,43986,44203
631328,44292,44511
633973,44477,44698
641829,45004,45226
645762,45288,45512
650295,45642,45867
657006,46160,46386
663298,46645,46872
669605,47078,47307
670255,47123,47355
676975,47581,47814
681380,47884,48119
685123,48144,48381
688489,48375,48614
692731,48688,48929
696444,48956,49199
703233,49451,49695
705655,49623,49869
713743,50186,50433
717485,50439,50688
724238,50923,51173
726130,51062,51314
728790,51257,51512
