sum_response_time,number_of_received_responses,number_of_sent_requests
9993,651,652
16942,1121,1123
23869,1580,1583
32357,2163,2166
33822,2268,2274
38196,2576,2584
41660,2822,2832
45707,3111,3123
46500,3169,3184
50216,3434,3451
56780,3908,3926
60984,4195,4215
64794,4469,4491
71668,4955,4977
81645,5606,5629
85339,5855,5880
92898,6368,6393
99052,6801,6828
103666,7114,7142
107963,7416,7446
116746,8041,8072
123660,8522,8554
130521,8989,9022
132531,9131,9166
137232,9469,9506
138623,9568,9608
144939,10024,10065
149122,10331,10374
154307,10708,10752
157280,10926,10972
160688,11165,11213
167665,11750,11800
174504,12468,12519
179176,12794,12846
182752,13048,13102
188698,13466,13522
194686,13871,13928
198227,14121,14180
200921,14310,14371
206015,14657,14720
210032,14934,14999
210744,14983,15051
215215,15309,15379
218771,15555,15627
224588,15940,16013
231874,16435,16509
237928,16855,16930
243303,17229,17306
248335,17427,17505
251802,17672,17752
257312,18063,18145
263607,18507,18590
265893,18667,18752
272077,19114,19201
278443,19540,19628
285748,20043,20132
288069,20206,20297
290605,20387,20480
297204,20847,20942
304961,21414,21509
311079,21854,21951
315204,22147,22245
321551,22593,22693
323335,22715,22817
327605,23003,23107
329188,23123,23230
331771,23302,23411
337673,23724,23835
340107,23894,24007
344939,24229,24344
348849,24496,24613
351026,24649,24768
351963,24716,24838
357506,25097,25220
363844,25533,25658
370842,26012,26138
374579,26272,26400
378340,26528,26658
383115,26868,26999
386985,27129,27262
391001,27410,27545
396497,27793,27930
403468,28263,28401
405508,28401,28541
413437,28960,29101
419443,29386,29528
427418,29936,30079
429664,30101,30246
434961,30466,30613
444500,31155,31302
448812,31461,31610
455640,31941,32091
465638,32664,32814
472634,33158,33309
479589,33622,33774
484694,33971,34124
487094,34139,34295
490759,34408,34566
494530,34665,34825
499514,35003,35164
506736,35488,35650
512087,35865,36029
520319,36415,36579
522724,36572,36739
526624,36839,37008
535755,37460,37629
537502,37579,37751
541210,37832,38006
548166,38321,38496
552715,38646,38822
558826,39050,39228
568199,39685,39863
572325,39973,40153
573753,40078,40260
574200,40110,40295
574569,40139,40328
582506,40750,40939
591562,41440,41630
598513,41972,42163
605478,42441,42633
609165,42680,42874
612495,42902,43098
613890,42998,43196
617529,43244,43444
623009,43624,43826
624902,43749,43954
629910,44099,44305
633264,44333,44541
639401,44738,44948
642125,44924,45136
647515,45292,45505
649115,45395,45611
654670,45772,45990
655778,45851,46071
663223,46438,46659
666054,46657,46881
676051,47422,47646
681690,47805,48030
684749,48023,48250
690571,48429,48657
694316,48684,48915
704309,49386,49617
713457,50006,50237
714787,50104,50338
718724,50385,50621
722447,50650,50888
726381,50928,51168
736404,51614,51854
741395,51952,52193
743716,52115,52359
747577,52393,52639
752506,52742,52989
754991,52913,53163
762315,53433,53683
768936,53913,54165
769917,53982,54236
773207,54213,54470
780158,54686,54944
783846,54939,55199
789622,55340,55601
794549,55676,55939
796733,55827,56092
801239,56139,56406
805876,56459,56728
809596,56724,56995
813429,56985,57257
821789,57567,57840
825279,57805,58080
830882,58057,58334
834394,58306,58585
841169,58787,59067
845080,59046,59328
851527,59472,59755
855445,59749,60034
856756,59842,60129
863366,60312,60601
868353,60645,60935
874512,61063,61354
879337,61398,61691
886229,61874,62168
891247,62249,62545
898227,62756,63053
908225,63489,63786
914524,63939,64237
916618,64073,64373
925488,64702,65003
927400,64833,65136
933099,65222,65526
938796,65608,65914
946961,66161,66468
950929,66434,66742
960666,67126,67435
962682,67270,67581
965688,67478,67791
968782,67682,67998
975676,68149,68466
979628,68427,68746
985783,68868,69188
990333,69194,69516
996809,69661,69984
