sum_response_time,number_of_received_responses,number_of_sent_requests
6942,444,446
13738,901,904
23739,1561,1564
29479,1936,1940
34815,2303,2308
39910,2651,2658
41906,2796,2806
45599,3062,3074
49438,3327,3341
53242,3589,3605
54262,3664,3682
60936,4114,4134
67734,4596,4617
71504,4854,4877
74894,5075,5100
81595,5522,5548
86038,5831,5859
90103,6118,6148
93780,6384,6416
97649,6665,6699
102214,6995,7030
108159,7389,7426
118162,8055,8092
121854,8321,8360
126201,8634,8674
130740,8952,8994
139207,9559,9602
143376,9856,9900
148908,10259,10305
150615,10379,10428
154301,10639,10690
162193,11184,11235
165127,11397,11451
168947,11661,11717
172702,11914,11972
176481,12182,12242
180131,12428,12490
186886,12887,12950
190618,13138,13203
197409,13597,13663
201194,13853,13921
203691,14026,14096
208744,14388,14460
209970,14467,14541
216444,14897,14973
223196,15349,15426
227073,15615,15694
232736,16012,16092
237025,16314,16396
241554,16634,16718
245385,16903,16989
250543,17260,17347
256083,17649,17738
266083,18371,18460
272396,18794,18884
275066,18976,19068
278924,19248,19342
287365,20278,20373
291066,20573,20670
297874,21069,21167
301633,21337,21437
308485,21832,21933
315437,22319,22421
319235,22574,22677
324399,22925,23030
326581,23088,23196
328245,23205,23315
331186,23418,23531
333213,23564,23679
338389,23928,24045
339630,24006,24125
344430,24348,24469
349917,24726,24848
353718,24972,25097
357586,25230,25357
364488,25705,25833
371466,26177,26306
372395,26239,26370
375817,26478,26612
383706,27015,27149
388829,27364,27500
390505,27484,27622
393978,27728,27869
400850,28182,28324
404412,28416,28560
411362,28895,29040
418140,29380,29526
422973,29717,29864
425470,29892,30042
429473,30176,30328
435214,30596,30749
443176,31159,31313
445541,31334,31490
446108,31372,31531
450949,31696,31857
457759,32145,32307
467766,32854,33016
474712,33357,33520
484719,34033,34196
491602,34500,34664
495342,34752,34918
498871,34995,35163
503643,35318,35487
507972,35621,35792
510554,35793,35967
514313,36038,36214
521274,36503,36680
523687,36668,36847
531929,37247,37427
538843,37753,37934
545821,38236,38418
548799,38433,38617
552921,38720,38906
555423,38889,39077
560616,39242,39432
561919,39337,39529
569154,39895,40088
573475,40216,40411
579078,40635,40832
586590,41133,41330
589865,41351,41551
596275,41789,41990
597669,41885,42088
601348,42144,42350
602522,42227,42435
605803,42453,42664
610634,42787,42999
616341,43193,43407
620212,43458,43674
629323,44075,44291
637139,44614,44831
643072,45038,45256
650925,45569,45788
657796,46057,46277
662088,46395,46616
671530,47120,47342
678499,47642,47865
685261,48089,48313
691702,48543,48768
696038,48844,49071
