sum_response_time,number_of_received_responses,number_of_sent_requests
3573,245,248
7228,495,500
11966,810,816
18370,1243,1250
23982,1628,1637
31592,2158,2168
38446,2648,2659
45414,3140,3152
52335,3636,3649
56649,3965,3979
62295,4369,4385
63512,4451,4470
69614,4883,4903
73849,5188,5210
80726,5647,5670
86546,6039,6063
93465,6514,6539
98099,6851,6878
105023,7324,7352
107006,7464,7494
114989,8030,8061
119795,8358,8391
126685,8822,8856
129299,9010,9046
130842,9116,9155
131863,9186,9228
138730,9677,9720
145615,10169,10213
152608,10678,10723
156287,10935,10982
163128,11411,11459
169650,11864,11913
173881,12151,12202
177617,12403,12456
181380,12663,12718
184573,12886,12943
188523,13163,13222
192432,13435,13496
196158,13689,13752
199933,13954,14019
207764,14495,14560
210273,14660,14728
213982,14921,14991
217929,15189,15261
227452,15816,15888
234663,16307,16380
244450,16997,17070
248341,17253,17328
255141,17730,17806
261940,18222,18299
268867,18718,18796
277830,19348,19426
280625,19543,19623
286417,19960,20042
290088,20187,20271
295546,20568,20653
300913,20955,21041
304020,21165,21254
308030,21443,21534
312214,21748,21841
322216,22465,22558
329157,22964,23058
339156,23658,23752
346124,24122,24217
351468,24479,24575
353639,24639,24738
357521,24913,25013
361351,25187,25289
369596,25766,25869
374780,26140,26245
375757,26207,26315
382460,26673,26782
386557,26958,27069
393516,27438,27550
400400,27910,28023
401245,27967,28083
408176,28449,28566
414957,28910,29028
420090,29260,29379
428622,29725,29845
435447,30193,30314
439111,30439,30562
442929,30693,30818
449778,31153,31279
453444,31398,31526
457538,31679,31808
461462,31952,32083
464740,32175,32309
469823,32529,32664
477984,33108,33244
481010,33329,33467
484627,33583,33723
489967,33965,34107
495747,34365,34508
502017,34786,34930
506238,35072,35218
511188,35426,35574
515606,35746,35895
522059,36182,36333
529356,36686,36837
535866,37124,37277
541289,37513,37667
543460,37664,37821
553457,38349,38506
558543,38696,38854
563026,38986,39146
570979,39532,39693
575790,39856,40018
580096,40161,40325
583487,40409,40575
589064,40778,40946
592698,41031,41201
596220,41263,41435
598056,41387,41561
598317,41408,41585
599418,41488,41668
606653,42049,42230
615797,42748,42930
622741,43285,43468
626424,43541,43726
631857,43918,44104
632996,43988,44177
635219,44141,44332
644965,44815,45007
650540,45202,45395
651686,45277,45473
655571,45553,45751
656516,45617,45818
661798,45968,46170
664873,46172,46376
670517,46567,46773
677356,47035,47242
681122,47299,47508
688092,47810,48020
695032,48350,48561
704679,49094,49305
708610,49388,49601
715136,49836,50050
717450,50001,50217
724068,50459,50676
726784,50647,50867
734012,51154,51375
742443,51724,51945
747001,52042,52265
752713,52446,52670
755278,52629,52856
758975,52886,53115
762679,53138,53369
770257,53652,53883
773237,53859,54093
776811,54119,54354
780442,54380,54618
790443,55081,55319
795538,55452,55691
801141,55854,56095
805226,56145,56387
808931,56411,56655
814864,56805,57051
818863,57080,57328
822630,57338,57588
829595,57811,58062
831718,57946,58199
836189,58256,58511
840588,58558,58815
843545,58764,59023
847888,59064,59325
851468,59307,59570
853284,59439,59704
856316,59660,59928
866327,60372,60640
876336,61074,61342
883365,61551,61819
890008,61994,62264
893614,62242,62514
897510,62521,62795
902868,62903,63178
908656,63300,63576
915741,63784,64061
920412,64100,64379
924752,64406,64687
927902,64633,64916
936033,65219,65503
939784,65486,65772
943446,65744,66032
953454,66419,66707
957277,66698,66988
964247,67191,67482
965417,67268,67561
966477,67348,67644
967939,67449,67748
976468,68038,68338
980144,68302,68604
985172,68666,68969
990742,69048,69353
1000727,69728,70033
1004719,69996,70303
1010320,70387,70695
1012236,70518,70829
1015905,70782,71095
1016573,70830,71146
1023404,71286,71603
1028508,71632,71950
1029874,71732,72053
1035711,72129,72451
1040420,72436,72760
1042199,72563,72890
1045939,72821,73150
1052630,73280,73610
1056858,73572,73904
1066720,74258,74590
1070718,74547,74881
1075302,74856,75191
1081644,75291,75628
1085495,75555,75894
1089235,75810,76151
1093120,76076,76418
1096680,76320,76665
1101053,76630,76976
1105487,76947,77295
1108159,77136,77487
1115116,77601,77953
1121954,78084,78437
1123033,78158,78513
1123403,78185,78544
1124371,78254,78615
1129371,78600,78963
1131638,78759,79125
1134791,78975,79343
1138451,79220,79590
1141537,79440,79812
1146663,79807,80181
1150410,80072,80448
1153977,80322,80700
1156644,80498,80878
1160168,80735,81117
1163249,80968,81352
1166212,81174,81560
1168569,81337,81726
1172103,81566,81957
1177038,81910,82302
1183102,82333,82727
1188255,82691,83086
1194538,83112,83509
1198210,83371,83770
1204389,83804,84204
1208857,84133,84535
1215611,84630,85033
1222444,85125,85529
1226229,85397,85803
1233442,85892,86298
1240055,86343,86751
1248513,86926,87334
1257005,87514,87923
1263829,87982,88392
1270097,88406,88817
1274464,88697,89110
1280424,89082,89496
1284973,89385,89801
1288774,89642,90060
1298769,90323,90741
1300413,90427,90847
1302650,90584,91007
1306638,90847,91272
1313590,91310,91736
1320358,91767,92194
1327274,92228,92656
1333251,92634,93063
1337913,92947,93378
1344888,93430,93861
1351440,93862,94295
1355043,94102,94537
1358869,94361,94798
1368864,95039,95476
1375641,95499,95937
1385640,96183,96621
1392560,96655,97094
1397101,96965,97405
1404250,97445,97886
1411927,97958,98400
1413800,98076,98521
1420656,98539,98985
1430668,99221,99667
1437536,99682,100129
1447524,100359,100806
1454491,100834,101282
1461246,101294,101743
1470462,101919,102368
1472897,102086,102537
1480840,102623,103075
1484469,102862,103316
1489470,103205,103661
1490639,103287,103745
1494170,103523,103983
1495122,103587,104050
1501551,104026,104491
1510031,104596,105061
1517671,105118,105584
