sum_response_time,number_of_received_responses,number_of_sent_requests
3876,262,265
8234,556,560
11359,755,762
19761,1309,1316
25068,1681,1690
33629,2273,2282
36612,2480,2491
42427,2900,2913
46018,3159,3174
47059,3234,3252
51219,3533,3552
54655,3762,3784
58186,4008,4032
64065,4415,4440
68115,4691,4718
72448,4989,5018
79375,5463,5493
86237,5950,5981
88884,6152,6185
91743,6353,6388
94347,6539,6577
101125,7010,7049
107906,7465,7505
117439,8143,8183
121493,8436,8478
123932,8607,8651
126340,8781,8827
132914,9248,9296
139108,9705,9754
145874,10185,10235
150512,10501,10553
153971,10735,10789
156838,10924,10980
159816,11127,11185
165884,11549,11609
172627,12024,12085
180015,12529,12590
183136,12752,12816
184482,12846,12912
190316,13253,13321
191395,13326,13397
194416,13538,13611
198860,13860,13935
202722,14120,14197
209471,14573,14651
213387,14836,14916
218561,15196,15277
224005,15580,15663
231356,16044,16127
235183,16310,16395
241746,16777,16864
249241,17302,17389
255507,17742,17831
262344,18225,18315
263538,18303,18395
268233,18638,18732
273551,19021,19116
277249,19270,19368
283043,19668,19767
287827,20015,20116
294782,20515,20617
297186,20688,20792
302441,21046,21152
306065,21294,21402
314360,21851,21959
315771,21951,22062
323589,22490,22602
328532,22833,22946
329465,22896,23012
331761,23057,23176
338697,23534,23654
342586,23810,23932
349569,24297,24420
354779,24646,24770
360328,25029,25155
367288,25498,25625
367985,25547,25676
374582,25989,26120
378518,26122,26254
385276,26579,26713
389010,26832,26968
392898,27087,27225
398274,27463,27602
400476,27603,27745
403937,27849,27993
407741,28106,28252
409288,28214,28362
415721,28666,28816
422164,29121,29272
426160,29392,29545
432285,29829,29983
439991,30375,30530
448541,30995,31150
456790,31581,31737
465046,32144,32300
473182,32713,32870
477237,33006,33165
481614,33314,33474
487758,33740,33902
494581,34192,34355
501423,34659,34823
508321,35146,35311
512126,35413,35580
522123,36092,36259
528866,36554,36722
533547,36868,37037
537860,37160,37331
543148,37524,37697
547157,37798,37972
552111,38159,38335
558209,38569,38746
564182,38974,39153
569365,39315,39495
571776,39487,39669
572678,39554,39739
576157,39938,40126
586157,40978,41166
593096,41514,41703
597797,41882,42072
601264,42116,42308
607514,42527,42721
611414,42777,42973
615283,43039,43237
619126,43295,43495
624802,43697,43898
629749,44042,44245
634581,44374,44578
640287,44777,44983
647236,45255,45462
654069,45710,45918
658188,45991,46200
665998,46541,46751
674617,47133,47344
681348,47609,47821
688316,48149,48362
695108,48667,48881
698714,48937,49152
705659,49407,49624
710562,49752,49970
718797,50321,50540
723510,50649,50870
733506,51355,51576
743501,52023,52244
749533,52448,52670
752744,52670,52894
761061,53265,53490
764929,53539,53766
767263,53697,53926
775624,54257,54487
781600,54689,54920
785491,54973,55206
790352,55329,55564
797143,55809,56045
802812,56219,56456
810763,56791,57029
819975,57424,57662
824238,57727,57967
830153,58131,58372
832392,58285,58529
834964,58460,58706
838442,58695,58943
843617,59039,59289
850573,59525,59776
853831,59749,60002
856981,59964,60219
861814,60286,60543
867053,60649,60907
869532,60818,61079
874736,61076,61338
878270,61329,61593
883597,61708,61974
887850,61997,62264
893082,62346,62615
897840,62680,62951
904072,63136,63408
908088,63423,63697
909221,63501,63778
913014,63757,64036
914946,63885,64166
918818,64148,64431
923426,64465,64750
928484,64822,65109
932595,65115,65403
936241,65357,65647
939770,65594,65887
946615,66084,66378
953369,66558,66853
957204,66825,67122
962696,67195,67493
965402,67380,67680
971618,67811,68113
975804,68108,68411
979217,68345,68651
985740,68796,69103
989656,69063,69372
993499,69316,69626
995262,69449,69762
997813,69625,69941
