sum_response_time,number_of_received_responses,number_of_sent_requests
9994,663,664
16802,1122,1124
23736,1584,1587
30405,2026,2030
34714,2334,2339
41146,2775,2782
45689,3104,3112
49119,3352,3362
52390,3574,3587
53102,3622,3638
56492,3860,3878
60920,4166,4186
65387,4485,4506
69975,4799,4822
78505,5365,5389
83780,5717,5742
90622,6181,6207
95963,6565,6593
102905,7037,7066
105694,7232,7263
110393,7563,7596
117321,8029,8063
124102,8488,8523
130979,8977,9013
136928,9408,9445
141783,9759,9798
148637,10259,10299
152047,10505,10547
155125,10730,10774
161527,11184,11229
166617,11547,11594
169730,11760,11809
170942,11841,11893
174236,12059,12113
178369,12341,12397
185442,12831,12888
189045,13080,13139
192462,13312,13373
193966,13408,13472
200902,13880,13945
207730,14345,14411
209028,14434,14502
211567,14615,14686
215945,14732,14805
221431,15105,15179
225990,15413,15489
233081,15908,15985
235877,16107,16186
241002,16461,16542
247988,16954,17036
251680,17219,17303
256907,17582,17667
262431,17972,18059
265828,18211,18300
268759,18396,18487
275245,18839,18931
279164,19116,19210
287612,19715,19810
291217,19956,20053
295382,20261,20360
302986,20816,20915
305912,21024,21126
307024,21104,21208
313421,21544,21650
321699,22095,22201
322196,22129,22238
328920,22608,22718
335038,23049,23161
339514,23352,23465
348928,24013,24127
354303,24376,24491
356549,24535,24653
361910,24915,25034
367038,25265,25386
373993,25740,25862
374269,25756,25881
378718,26058,26185
382447,26313,26442
386455,26591,26721
391514,26933,27065
396921,27307,27441
406925,27849,27983
407992,27919,28055
411525,28153,28292
418448,28623,28763
425410,29102,29243
430499,29458,29600
435918,29842,29986
440753,30174,30319
449717,30821,30967
452903,31055,31203
456668,31325,31475
460921,31630,31782
464679,31896,32050
469894,32249,32404
472187,32410,32568
475472,32641,32801
480390,32995,33156
484246,33256,33419
490862,33705,33870
495960,34046,34212
497131,34126,34295
502133,34469,34640
508879,34932,35104
515826,35402,35575
519527,35648,35823
526437,36113,36289
533310,36582,36759
540092,37055,37233
543906,37330,37510
547762,37579,37761
551968,37859,38042
554829,38054,38240
564818,38765,38951
565919,38846,39034
566723,38905,39096
575592,39586,39778
576782,39678,39873
581387,40039,40235
584215,40242,40441
588020,40488,40689
593775,40861,41063
594663,40920,41125
597534,41122,41329
603448,41521,41730
607502,41801,42011
613519,42227,42439
615275,42351,42565
616919,42465,42682
622050,42805,43024
625768,43052,43273
627714,43181,43404
633587,43584,43809
637106,43840,44067
647109,44617,44844
657111,45384,45611
663941,45906,46133
667348,46142,46372
674532,46656,46887
680029,47038,47270
683753,47292,47526
688943,47661,47897
695745,48129,48366
698483,48321,48560
701188,48513,48754
710016,49146,49388
713703,49399,49643
718231,49712,49957
724366,50119,50366
731156,50607,50855
734009,50812,51062
738870,51164,51416
745873,51655,51908
752839,52155,52409
759663,52648,52903
763918,52946,53202
773446,53616,53873
777292,53866,54125
781215,54131,54392
788046,54605,54867
798059,55300,55562
801788,55549,55813
808910,56032,56296
815521,56493,56759
818645,56714,56982
822905,56999,57269
831181,57568,57838
