sum_response_time,number_of_received_responses,number_of_sent_requests
1345,88,91
4282,292,298
7190,476,484
9128,612,622
15601,1057,1068
22280,1523,1536
29122,2009,2023
35973,2499,2514
39823,2763,2780
40452,2809,2829
45354,3164,3185
51228,3555,3578
57997,4026,4050
64879,4508,4533
71329,4923,4949
78846,5421,5448
83318,5719,5747
86655,5950,5980
90161,6187,6220
100155,6904,6937
107327,7419,7452
116983,8080,8114
123829,8542,8577
127619,8811,8848
131288,9084,9123
135163,9376,9417
139601,9691,9733
143714,9989,10033
150901,10506,10551
154615,10776,10823
160078,11166,11215
162072,11303,11354
163442,11393,11447
165242,11517,11573
168912,11765,11824
172673,12027,12088
176441,12285,12348
180401,12563,12627
187047,13017,13083
193963,13486,13553
197268,13717,13786
200402,13932,14003
201752,14029,14103
203097,14112,14189
209963,14572,14650
216684,15032,15111
220906,15330,15411
224722,15597,15680
231627,16088,16172
238504,16578,16663
245379,17068,17154
249635,17364,17451
254434,17698,17787
260100,18104,18194
263797,18354,18447
267674,18617,18712
271284,18868,18965
278125,19339,19437
281524,19576,19676
285497,19866,19968
289208,20129,20233
292736,20389,20495
299977,20887,20994
300716,20935,21045
305720,21271,21382
308991,21498,21611
312290,21723,21838
315872,21976,22094
322013,22386,22505
325864,22647,22768
328582,22829,22952
332115,23080,23205
336108,23357,23484
338402,23511,23641
345246,23973,24104
349400,24249,24381
356064,24710,24844
362948,25183,25318
369848,25655,25791
371852,25793,25931
374079,25942,26083
380980,26269,26411
384145,26474,26618
388235,26747,26893
391525,26968,27116
397868,27405,27554
402460,27723,27874
405546,27944,28097
408160,28126,28281
410900,28317,28475
417716,28796,28955
424633,29290,29450
428315,29558,29720
434010,29952,30115
438974,30286,30451
443831,30615,30781
446361,30791,30960
453190,31277,31447
459933,31741,31912
467625,32272,32443
471932,32566,32739
477452,32956,33131
483649,33379,33555
485159,33483,33662
492103,33956,34136
495936,34210,34392
505849,34879,35061
512782,35357,35540
519526,35829,36013
525127,36241,36426
533397,36797,36983
539440,37206,37393
545273,37600,37788
545804,37637,37828
549105,37724,37917
551871,37934,38130
558951,38482,38679
568034,39180,39377
570419,39363,39562
572611,39515,39717
576837,39796,40000
581414,40104,40309
585283,40367,40574
591426,40780,40989
598312,41259,41469
603884,41653,41864
607064,41871,42084
609245,42024,42240
611882,42194,42412
616965,42537,42757
626973,43218,43438
630831,43482,43704
634592,43748,43972
638353,44022,44248
645239,44562,44788
653466,45192,45419
659091,45608,45837
666062,46078,46308
670927,46421,46652
679915,47045,47277
686443,47497,47730
687498,47566,47802
697489,48238,48474
702150,48563,48800
704980,48760,49000
708886,49042,49284
712551,49294,49538
718772,49718,49963
723328,50032,50279
726807,50280,50529
729161,50452,50703
732700,50706,50959
735761,50919,51174
742084,51376,51633
744164,51523,51782
747319,51745,52006
753500,52177,52440
757301,52433,52698
760973,52681,52948
765288,52983,53251
766880,53091,53362
772135,53452,53725
775794,53700,53975
779686,53972,54249
781999,54133,54412
784296,54284,54566
790153,54692,54975
792396,54845,55130
795459,55068,55356
805470,55783,56071
812254,56265,56554
816912,56576,56866
822515,56962,57254
826563,57250,57544
833803,57768,58063
840621,58253,58549
844433,58521,58819
849095,58833,59132
855182,59246,59547
857575,59412,59715
862624,59789,60094
