sum_response_time,number_of_received_responses,number_of_sent_requests
6768,443,445
12251,809,812
15051,999,1004
21028,1396,1403
27179,1832,1840
34540,2345,2354
41534,2848,2858
50740,3496,3506
54728,3795,3807
55868,3874,3889
59258,4112,4129
63593,4406,4425
67332,4670,4691
70243,4883,4906
72794,5056,5081
78040,5414,5441
82811,5748,5777
86619,6014,6045
93472,6505,6537
99289,6919,6952
103195,7199,7234
104599,7295,7332
111440,7758,7797
115152,8020,8061
121757,8503,8545
125894,8809,8853
132657,9296,9341
139562,9794,9840
143356,10070,10118
153368,10784,10832
159727,11247,11296
160747,11316,11368
164685,11606,11660
167840,11820,11876
168885,11888,11947
172924,12174,12235
176510,12421,12484
183620,12907,12971
190619,13391,13456
197516,13858,13924
204505,14342,14409
208981,14639,14707
214558,15043,15113
215903,15128,15201
222777,15580,15654
229607,16048,16123
234721,16396,16472
237097,16558,16637
243977,17107,17187
249315,17478,17559
251842,17656,17739
261736,18354,18438
264875,18578,18664
267283,18753,18841
273032,19127,19216
282995,19813,19903
285232,19971,20063
290516,20334,20428
294432,20591,20687
298255,20869,20967
301581,21113,21213
309076,21661,21762
312808,21925,22028
319608,22379,22483
324800,22728,22833
327827,22938,23045
332039,23226,23335
339221,23717,23827
344283,24046,24158
345596,24135,24250
352535,24618,24734
356309,24881,24999
363245,25361,25480
363888,25407,25529
370760,25879,26002
372017,25964,26089
375304,26194,26321
379007,26450,26579
385648,26909,27040
393996,27483,27614
396215,27629,27763
403162,28106,28241
409906,28571,28707
414990,28913,29050
418988,29183,29322
424090,29537,29678
431057,30030,30172
434953,30294,30438
439104,30581,30726
441900,30785,30933
446105,31091,31241
450815,31423,31574
459820,32071,32223
463394,32316,32470
468473,32664,32819
473093,32976,33133
476862,33255,33414
481647,33594,33755
490493,34198,34359
495865,34569,34731
499796,34831,34995
504652,35165,35331
506570,35302,35471
510161,35546,35717
516999,36014,36186
523741,36453,36626
529080,36818,36992
531349,36980,37157
538261,37466,37644
540623,37631,37811
548895,38182,38363
553156,38472,38654
560785,38982,39165
563900,39207,39392
570129,39658,39845
573184,39869,40058
580789,40455,40645
589072,41089,41279
591596,41280,41472
595279,41527,41722
600717,41900,42096
605096,42205,42403
609889,42542,42741
610501,42586,42789
611712,42666,42871
615299,42921,43128
620839,43318,43527
622166,43410,43622
623312,43478,43692
632912,44126,44341
639713,44590,44806
645596,45001,45218
650328,45332,45551
654176,45608,45829
658057,45909,46132
665584,46486,46709
670334,46859,47084
674428,47136,47363
678125,47394,47623
681632,47637,47868
687352,48032,48265
691172,48299,48534
695536,48593,48829
700897,48983,49221
705524,49307,49547
711533,49733,49974
715996,50050,50293
719956,50322,50567
729958,50996,51241
736741,51486,51732
740627,51771,52019
744506,52053,52303
748949,52370,52621
755161,52824,53077
759152,53114,53368
763132,53396,53652
766466,53637,53896
773301,54102,54362
780238,54579,54840
787194,55060,55322
789504,55216,55480
791746,55366,55633
794221,55536,55805
799552,55899,56170
802000,56078,56351
807087,56427,56702
812308,56786,57062
815318,56993,57271
819937,57339,57619
824895,57689,57971
828661,57955,58239
836113,58499,58784
841783,58886,59172
846703,59235,59523
853672,59737,60026
863678,60453,60742
873679,61128,61417
880605,61590,61880
886116,61970,62261
887983,62093,62387
894671,62582,62877
898652,62863,63160
902303,63128,63427
906213,63391,63691
912691,63827,64129
919421,64310,64613
922183,64505,64810
927044,64842,65149
932556,65221,65529
937656,65561,65871
941497,65822,66134
945462,66106,66420
949238,66373,66689
952777,66618,66936
959599,67080,67399
966560,67555,67875
968599,67699,68021
974202,68090,68414
981205,68593,68918
987568,68922,69248
990275,69107,69435
992528,69254,69585
995394,69449,69782
1003102,69974,70308
1006057,70174,70510
1009356,70404,70742
1013945,70722,71062
1017120,70946,71288
1025683,71525,71868
1027580,71657,72002
1028343,71710,72058
1032505,72006,72356
1037865,72375,72727
1044742,72848,73201
1048837,73119,73473
1055421,73569,73925
1058970,73813,74171
1062905,74091,74451
1067268,74398,74759
