sum_response_time,number_of_received_responses,number_of_sent_requests
9786,638,639
13687,896,899
23692,1554,1557
33691,2216,2219
38208,2526,2530
44453,2958,2964
48188,3232,3240
54289,3666,3675
55068,3721,3733
56270,3801,3816
63223,4298,4314
67048,4555,4573
70586,4807,4827
77457,5293,5314
84425,5743,5765
90455,6152,6175
91879,6250,6276
95661,6510,6538
102573,6980,7009
109508,7477,7507
117702,8063,8093
123117,8431,8463
129867,8889,8922
133647,9160,9195
143474,9877,9912
150606,10397,10433
154509,10673,10711
161419,11175,11214
165299,11452,11493
172218,11951,11993
175999,12227,12271
182290,12656,12701
186763,12954,13001
191474,13278,13326
195110,13521,13571
200818,13911,13963
201590,13967,14022
205643,14243,14300
212597,14716,14774
219474,15174,15233
223053,15415,15476
226788,15675,15738
230499,15939,16004
233625,16150,16217
238299,16452,16521
245902,16968,17037
253493,17496,17566
254701,17579,17652
259560,17871,17946
269561,18579,18654
273104,18834,18911
277515,19143,19221
283671,19578,19658
292952,20251,20331
296409,20477,20559
299736,20699,20783
301905,20852,20938
308662,21337,21425
310513,21465,21555
315794,21845,21937
322574,22332,22425
329494,22829,22923
333275,23097,23193
340252,23570,23667
344106,23826,23924
346974,24036,24137
351650,24360,24463
356476,24694,24798
362241,25091,25197
372244,25792,25898
379001,26263,26370
380038,26334,26443
388924,26962,27072
390372,27060,27173
394533,27344,27458
395573,27415,27532
399054,27660,27779
404148,28013,28134
407249,28232,28355
411419,28517,28642
415332,28788,28915
420390,29107,29236
427119,29562,29692
434074,30018,30149
440914,30489,30621
448085,30979,31111
454550,31433,31567
461650,31937,32072
466092,32241,32377
469445,32481,32620
473241,32756,32897
480155,33243,33385
485670,33649,33792
487588,33783,33929
491490,34045,34193
498328,34500,34649
502127,34770,34921
506407,35059,35211
515983,35710,35863
518552,35881,36036
523473,36201,36358
527124,36467,36626
534068,36943,37103
541037,37420,37581
546112,37782,37944
551780,38165,38329
560649,38761,38925
565415,39086,39252
572224,39558,39725
572952,39610,39779
576611,39860,40032
580465,40128,40301
585395,40457,40632
587765,40629,40807
592355,40983,41162
598267,41545,41726
604466,42071,42253
607129,42283,42467
614314,42841,43026
617222,43036,43223
622120,43377,43566
627505,43740,43931
631268,43996,44189
635180,44271,44466
639012,44531,44728
648480,45191,45388
649918,45288,45487
656235,45747,45948
660414,46019,46222
670423,46718,46921
674347,46982,47187
678103,47236,47443
681908,47500,47709
685584,47765,47976
691189,48195,48407
699319,48819,49032
704672,49232,49446
710029,49588,49804
720030,50294,50510
723813,50562,50779
727646,50820,51040
737463,51514,51734
741210,51774,51996
748163,52263,52486
751835,52530,52755
761842,53248,53473
768602,53731,53957
775533,54206,54433
779124,54448,54677
786042,54946,55176
789894,55224,55456
794676,55566,55799
798165,55812,56047
807604,56491,56727
817606,57214,57450
824445,57699,57936
826930,57874,58113
834889,58417,58657
837366,58584,58826
842360,58921,59165
852367,59624,59868
858970,60069,60314
863206,60361,60608
866998,60623,60872
869478,60798,61049
877562,61342,61594
883806,61773,62026
886223,61949,62204
891708,62347,62604
895817,62646,62905
899564,62909,63170
906520,63376,63638
910250,63632,63896
914114,63901,64167
918014,64178,64446
924968,64675,64944
928734,64935,65206
935644,65402,65674
940081,65709,65982
944743,66045,66320
946729,66190,66468
953905,66709,66987
957254,66954,67235
959749,67128,67411
967431,67640,67924
971021,67897,68183
975410,68214,68502
979137,68471,68761
981427,68627,68919
989650,69179,69472
996593,69663,69957
1003406,70141,70436
1007330,70422,70719
1014206,70892,71190
1021193,71358,71657
1027145,71751,72051
1030774,72016,72318
1032360,72123,72428
1039354,72628,72934
1045206,73050,73357
1049942,73380,73689
1053798,73628,73938
1056727,73828,74141
1061241,74132,74447
1068226,74606,74922
1073631,74972,75289
1078830,75325,75644
1083120,75618,75938
1089482,76050,76372
1096431,76532,76855
1102319,76946,77270
1107085,77272,77598
1110784,77524,77852
1115659,77862,78191
1121171,78229,78560
1125299,78513,78846
1132291,78989,79323
1139226,79481,79816
1143075,79751,80088
1148212,80101,80439
1153629,80465,80805
1160485,80945,81286
1164385,81217,81560
1168082,81477,81822
1175047,81956,82302
1179646,82272,82619
1185585,82683,83032
1189801,82964,83314
1192701,83164,83517
1194969,83317,83672
1197669,83507,83865
1201393,83771,84130
1205055,84033,84395
1210537,84406,84769
1212868,84568,84934
1214876,84705,85073
1220156,85078,85448
1221082,85143,85516
1221765,85184,85560
1225479,85440,85818
1231572,85863,86242
1237000,86240,86620
1239215,86390,86773
1241247,86532,86917
1246135,86869,87256
1248531,87039,87428
1257908,87729,88119
1267911,88454,88844
1274806,88947,89338
1278990,89237,89629
1283548,89540,89934
1289308,89923,90319
1296068,90379,90776
1301979,90784,91182
1303429,90883,91284
1306940,91106,91509
1313589,91551,91955
