sum_response_time,number_of_received_responses,number_of_sent_requests
6900,467,469
13702,926,929
20631,1389,1393
29782,1999,2003
36791,2494,2499
40914,2782,2789
44548,3041,3050
47524,3251,3262
48307,3309,3323
49070,3361,3378
49911,3419,3439
54222,3710,3731
60254,4144,4167
65273,4495,4519
67975,4674,4701
74743,5130,5158
78117,5363,5393
82238,5664,5696
92225,6369,6401
99125,6863,6895
108170,7511,7544
112578,7815,7850
116931,8102,8138
126352,8773,8810
133225,9279,9317
143232,10014,10052
150072,10506,10545
156826,10989,11029
166842,11720,11760
170618,11980,12022
177557,12481,12524
180663,12692,12737
185014,12993,13040
189623,13310,13358
192454,13507,13558
196197,13766,13819
202468,14195,14249
204317,14324,14380
207770,14556,14615
214577,15015,15075
221499,15486,15547
223945,15661,15724
226012,15810,15876
229918,16076,16144
236668,16529,16598
243006,16956,17026
247496,17265,17337
253918,17723,17796
257998,18009,18084
261727,18272,18349
262490,18323,18402
268137,18717,18798
272312,19008,19091
273689,19108,19193
277318,19360,19448
282813,19658,19747
285172,19824,19915
288465,20046,20140
291503,20259,20355
296035,20591,20689
300605,20923,21022
306630,21363,21464
312685,21784,21886
317427,22104,22208
319606,22252,22358
319909,22274,22383
325648,22687,22798
328965,22922,23035
333159,23206,23321
336927,23470,23587
344103,23959,24076
347502,24195,24315
351600,24480,24602
358414,24931,25054
362132,25191,25316
367882,25577,25703
369854,25711,25839
374479,26032,26162
378394,26297,26429
381716,26525,26659
384470,26715,26852
388200,26959,27098
394618,27395,27535
400369,27784,27925
405224,28120,28263
408518,28348,28493
410613,28495,28642
418821,29067,29215
421358,29251,29401
430540,29902,30053
434456,30185,30338
439106,30516,30670
448877,31222,31377
452450,31473,31630
455892,31704,31863
461210,32073,32233
463739,32251,32414
473745,32967,33130
483741,33648,33811
487391,33889,34054
492567,34244,34410
497982,34629,34797
504827,35097,35266
508647,35353,35524
510555,35482,35655
516307,35874,36049
526286,36546,36721
533185,37019,37195
543184,37716,37892
547067,37999,38176
556870,38657,38835
566871,39340,39518
