sum_response_time,number_of_received_responses,number_of_sent_requests
7720,502,503
11482,758,761
17514,1161,1165
20858,1379,1386
28379,1898,1905
31615,2119,2128
36892,2495,2506
39177,2650,2664
45635,3120,3135
46776,3201,3219
53500,3687,3706
57587,3961,3982
59479,4098,4121
61100,4210,4236
65743,4525,4553
74165,5090,5118
81008,5548,5577
85645,5879,5910
93145,6418,6450
99286,6856,6889
101654,7023,7058
104976,7244,7281
112933,7774,7812
115355,7946,7987
125358,8870,8911
129103,9147,9190
133618,9468,9512
139390,9891,9937
143540,10192,10240
147251,10450,10500
153605,10907,10958
156060,11070,11123
161592,11445,11500
164734,11656,11713
169261,11968,12027
172489,12184,12245
175955,12423,12486
177851,12553,12618
184279,13005,13072
191105,13477,13545
201102,14165,14233
208677,14682,14750
211458,14881,14952
212453,14954,15028
222455,15621,15695
229322,16080,16155
235937,16535,16611
239339,16762,16840
240927,16874,16954
247811,17351,17432
254370,17818,17901
258437,18107,18191
262696,18409,18495
268826,18853,18941
275574,19298,19387
280592,19634,19724
286083,20019,20111
289791,20274,20368
293119,20503,20599
295299,20657,20755
300823,21049,21149
307224,21516,21617
311420,21813,21916
321418,22496,22599
326625,22849,22953
327338,22898,23005
329729,23075,23184
334515,23412,23523
338999,23712,23825
340695,23828,23944
344639,24104,24222
348374,24367,24487
353764,24742,24863
358881,25090,25213
362702,25351,25476
366564,25620,25747
373350,26081,26209
377290,26341,26471
380915,26587,26719
384689,26838,26972
388320,27089,27225
398321,27774,27910
402951,28098,28235
405280,28255,28395
409837,28578,28720
413559,28836,28980
418440,29177,29322
421710,29404,29551
423064,29494,29644
425590,29672,29825
431690,30103,30257
439397,30649,30804
446250,31152,31308
448782,31332,31490
453340,31636,31796
457536,31928,32090
461282,32190,32354
465695,32511,32676
469130,32744,32911
475949,33201,33370
481300,33561,33731
486029,33889,34061
490272,34173,34347
492344,34316,34492
497813,34684,34862
503758,35084,35263
507526,35345,35526
511943,35650,35833
519407,36179,36363
523147,36457,36643
529188,36867,37054
532923,37118,37307
539016,37543,37733
541507,37724,37917
545254,37982,38177
552074,38525,38721
558912,39052,39249
566964,39659,39856
572635,40083,40282
574884,40228,40429
578789,40501,40704
581154,40662,40868
585454,40959,41166
588772,41177,41387
593000,41476,41687
598058,41821,42034
602389,42126,42341
610148,42678,42894
615476,43031,43248
622625,43512,43730
630696,44076,44295
633552,44264,44485
638233,44586,44809
639869,44701,44926
645536,45141,45368
655534,45907,46134
659077,46173,46401
666038,46653,46883
676045,47365,47595
679932,47634,47866
683045,47843,48077
690270,48345,48580
698704,48914,49149
700895,49076,49314
705409,49401,49640
711724,49857,50098
715481,50119,50362
722405,50599,50843
726873,50895,51140
733076,51343,51590
737009,51628,51877
742097,51990,52240
743519,52089,52342
748680,52459,52713
755350,52943,53199
761386,53369,53626
769104,53913,54171
773459,54218,54477
779700,54646,54907
789702,55317,55578
799711,56019,56280
804139,56323,56585
808782,56649,56913
812705,56913,57179
817507,57251,57519
823673,57687,57956
829582,58094,58364
832531,58291,58563
838760,58580,58854
842582,58852,59128
849360,59329,59606
856317,59793,60071
861998,60168,60447
869347,60684,60964
876847,61212,61493
886558,61898,62179
890782,62195,62478
895347,62507,62791
904451,63126,63411
906302,63251,63538
908624,63414,63704
909576,63483,63776
916844,64010,64303
926543,64681,64975
933521,65158,65453
937259,65430,65727
942097,65769,66067
944922,65964,66264
948368,66207,66510
953632,66570,66874
959090,66939,67245
965848,67419,67726
969643,67686,67995
976498,68163,68473
984674,68727,69037
987023,68891,69203
993799,69384,69698
1000629,69859,70174
1008077,70392,70707
1011429,70635,70953
1018213,71090,71409
1023543,71456,71776
1027031,71698,72020
1033637,72151,72474
1035558,72281,72607
1040628,72631,72958
1046942,73074,73403
1050517,73318,73649
1054759,73612,73945
1059980,73984,74318
1065458,74370,74706
1071003,74754,75091
1073813,74946,75285
1079633,75335,75676
1083679,75614,75956
1092326,76201,76544
1097120,76527,76872
1098837,76647,76994
1102090,76877,77226
1111334,77511,77861
1116177,77834,78185
1121967,78240,78593
1122837,78299,78654
1129417,78756,79113
1136358,79250,79608
1142522,79670,80029
1146945,79974,80335
1151185,80259,80621
1156981,80651,81015
1161387,80955,81321
1168322,81445,81812
1175156,81936,82304
1181980,82419,82788
1184300,82578,82949
1186513,82734,83108
1192139,83138,83513
1194861,83325,83702
1197366,83508,83888
1198802,83608,83991
1202510,83867,84252
1209345,84344,84730
1214039,84668,85055
1215302,84749,85139
1220606,85118,85510
1223749,85339,85733
1231361,85882,86277
1232196,85946,86343
1233164,86017,86417
1242616,86698,87099
1247632,87047,87449
1253247,87423,87827
1260588,87927,88331
1267060,88366,88772
1273619,88802,89209
1275310,88920,89329
1279948,89231,89642
1288318,89790,90202
1295346,90280,90693
1302241,90737,91151
1306437,91028,91443
1309861,91263,91681
1316694,91730,92149
1320346,91980,92401
1326017,92360,92782
1333884,92894,93317
1337987,93167,93592
1347414,93794,94219
1350305,93986,94413
1358538,94555,94983
1368180,95209,95637
1371608,95442,95872
1375980,95742,96174
1383911,96279,96711
1386356,96444,96879
1392153,96843,97279
1397177,97184,97622
1404140,97656,98095
1406799,97835,98276
1411900,98176,98619
1420934,98799,99242
1425790,99121,99566
1435790,99789,100234
1439844,100055,100501
1445194,100422,100870
1448427,100640,101090
1453363,100964,101416
1457084,101219,101673
1461405,101516,101972
1467340,101916,102373
1472313,102256,102714
1478783,102699,103159
1485647,103164,103625
1489632,103427,103889
1493646,103684,104148
1500253,104150,104616
1508745,104729,105195
1514078,105089,105557
1524084,105769,106237
1529867,106162,106631
1534809,106498,106969
1538974,106787,107259
1545652,107227,107701
1549469,107492,107968
1555926,107934,108411
1557387,108034,108513
1561597,108314,108795
1567109,108682,109165
1571208,108960,109445
1578039,109422,109908
1581627,109661,110149
1588456,110114,110602
1598409,110774,111263
1602113,111027,111518
1606834,111354,111846
1611495,111667,112161
1619464,112201,112696
1629469,112882,113377
1639466,113571,114066
1646249,114039,114535
1656241,114717,115213
1665118,115331,115827
1667905,115526,116024
1673556,115902,116402
1680396,116364,116865
1684599,116654,117156
1687493,116843,117348
1694482,117318,117824
1700691,117734,118241
1704003,117965,118474
1708852,118287,118798
1718842,118972,119483
1722525,119216,119729
1729414,119673,120187
1733092,119913,120429
1739293,120339,120856
1743703,120641,121160
1750466,121113,121633
1758707,121669,122189
1762545,121924,122446
1764933,122091,122616
1771892,122565,123091
1775630,122814,123342
1782654,123281,123809
1786420,123537,124068
1790333,123803,124336
1794071,124051,124586
1801060,124519,125055
1807381,124947,125484
1814849,125467,126005
1818604,125717,126257
1827917,126348,126888
1832391,126656,127198
1842398,127326,127868
1849233,127798,128341
1850693,127897,128442
1857498,128359,128905
1866628,128990,129537
1871314,129296,129844
1879452,129847,130396
1884150,130171,130722
1894157,130848,131399
1900895,131303,131855
1907645,131756,132309
1917603,132429,132982
1924562,132901,133455
1931341,133361,133916
1938134,133809,134365
1944943,134282,134839
1951174,134704,135262
1955506,135000,135560
1964022,135575,136135
1972378,136152,136713
1982381,136836,137397
1992378,137517,138078
1996199,137781,138344
2002995,138242,138806
2009987,138706,139271
2013506,138943,139510
2020344,139402,139970
2028874,139989,140557
2037111,140539,141108
2043881,140988,141558
2048110,141282,141853
2051433,141500,142074
2058341,141974,142549
2063749,142338,142914
2072077,142887,143464
2082089,143553,144130
2090225,144108,144685
2098855,144690,145268
2108856,145355,145933
2112292,145591,146171
2114561,145740,146322
2118207,145984,146568
2125992,146520,147105
2130744,146845,147432
2137594,147321,147909
2141248,147571,148161
2144946,147816,148408
2151923,148296,148889
2158699,148771,149365
2165681,149237,149832
2175674,149897,150492
2182828,150363,150958
2188403,150738,151335
2189996,150843,151443
2196801,151297,151898
2203082,151717,152319
2208337,152084,152687
2211072,152265,152871
