sum_response_time,number_of_received_responses,number_of_sent_requests
6640,433,435
7449,490,495
14388,946,952
18191,1199,1207
22049,1460,1469
31890,2148,2158
37332,2530,2541
41877,2852,2865
46215,3163,3178
46945,3210,3228
51926,3570,3589
57766,3965,3986
67757,4671,4692
71452,4930,4953
75478,5190,5214
82039,5636,5662
92031,6324,6350
99329,6827,6853
105792,7268,7296
115798,7987,8015
122617,8477,8506
129602,8942,8972
137728,9486,9516
143501,9896,9928
150189,10384,10417
154242,10681,10716
158851,11006,11042
162222,11243,11281
165670,11490,11531
169460,11761,11804
176042,12225,12269
183214,12711,12756
190012,13176,13222
194756,13504,13551
197422,13686,13736
203945,14150,14201
207403,14387,14440
212144,14721,14775
217847,15120,15176
222178,15416,15474
223117,15480,15541
226975,15742,15805
227838,15804,15870
234668,16087,16154
238190,16319,16388
245159,16792,16862
248840,17043,17115
252715,17320,17394
259537,17805,17880
266341,18291,18367
269130,18490,18568
272992,18758,18838
280769,19310,19391
284696,19591,19673
288568,19857,19941
298179,20619,20704
301911,20898,20985
311903,21582,21669
315424,21820,21909
319370,22110,22201
323429,22402,22495
330356,22906,23000
334253,23178,23274
341235,23646,23743
346456,23995,24093
346817,24025,24126
349707,24246,24349
353356,24492,24598
357042,24749,24857
361008,25032,25142
364816,25290,25402
371712,25773,25886
380348,26383,26496
385409,26726,26841
389623,27018,27134
393147,27254,27373
400107,27725,27845
403730,27974,28096
405731,28113,28237
407994,28271,28398
410525,28452,28581
412984,28635,28766
419161,29062,29195
421264,29200,29335
427005,29602,29738
432128,29957,30095
434676,30134,30274
440186,30517,30659
444635,30829,30973
448444,31101,31247
455346,31584,31731
462299,32075,32223
472292,32801,32949
474842,32985,33135
479094,33277,33429
483490,33578,33732
487288,33847,34003
494287,34359,34516
498683,34662,34820
502823,34949,35109
507376,35263,35425
511749,35576,35740
513393,35691,35858
517262,35954,36123
524206,36424,36594
529681,36772,36943
536776,37255,37427
540275,37504,37678
546881,37964,38139
555299,38576,38752
565304,39253,39429
575305,39934,40110
583701,40500,40676
586008,40667,40846
587588,40782,40963
593648,41090,41273
599889,41559,41743
602678,41764,41950
608000,42166,42354
611086,42372,42562
616951,42779,42970
625315,43358,43550
629630,43649,43842
635918,44075,44270
