sum_response_time,number_of_received_responses,number_of_sent_requests
705,44,47
7266,491,496
12514,838,844
21021,1395,1402
27334,1832,1840
31374,2112,2122
38233,2602,2613
45137,3084,3096
49014,3362,3376
52419,3609,3625
54473,3750,3768
63368,4345,4364
65383,4490,4511
72487,5004,5026
77171,5301,5325
81108,5567,5593
82848,5688,5716
92089,6345,6374
99021,6814,6844
105110,7248,7279
109853,7587,7620
119846,8269,8302
129850,8943,8976
133616,9207,9242
138073,9528,9564
142581,9853,9891
145477,10060,10100
148763,10293,10335
155258,10763,10807
162253,11268,11313
167488,11632,11678
172907,12001,12049
175492,12183,12233
180660,12529,12581
182064,12618,12672
187576,13011,13067
191636,13292,13350
195205,13545,13605
198485,13775,13837
205173,14230,14293
212999,14772,14836
214402,14872,14938
220394,15303,15371
224310,15582,15652
231189,16032,16103
238075,16492,16564
248074,17186,17258
254982,17672,17745
261793,18156,18230
268778,18643,18718
275586,19131,19207
283174,19658,19734
289321,20085,20163
296194,20581,20660
300029,20847,20927
309884,21517,21598
311088,21600,21683
317365,22033,22118
321087,22283,22370
324712,22540,22629
328476,22808,22899
335244,23291,23383
339675,23598,23691
347530,24127,24221
354411,24584,24679
356432,24735,24833
360529,25021,25121
365536,25370,25471
367538,25515,25619
367887,25541,25648
369631,25657,25766
373163,25894,26006
375562,26063,26177
377994,26232,26348
378276,26250,26369
384906,26705,26826
388711,26970,27093
392719,27246,27370
396326,27490,27617
400160,27744,27873
401860,27864,27995
404841,28075,28208
410521,28388,28523
411445,28449,28587
418070,28895,29034
424410,29340,29480
426748,29503,29645
430804,29782,29926
436441,30170,30316
438791,30337,30485
444371,30732,30882
452934,31333,31483
459935,31839,31990
463746,32104,32257
468432,32421,32576
473749,32788,32944
476410,32974,33133
483868,33508,33667
489105,33868,34029
496302,34361,34523
497847,34464,34629
506795,35088,35253
514151,35591,35757
515585,35687,35856
519400,35940,36111
526225,36403,36575
531649,36769,36942
540038,37340,37514
545345,37716,37891
547621,37879,38056
554100,38316,38495
560238,38739,38919
561295,38808,38991
565166,39078,39263
568814,39323,39510
572194,39572,39761
579695,40155,40345
586456,40679,40870
595236,41348,41539
596554,41442,41636
600779,41738,41933
607501,42196,42393
612389,42531,42729
616249,42796,42996
620713,43102,43304
626163,43482,43685
630538,43782,43987
632981,43950,44158
639786,44402,44611
646466,44850,45060
650828,45152,45363
655350,45467,45680
657996,45652,45868
658773,45708,45927
665741,46253,46472
670012,46579,46800
679368,47291,47513
684817,47668,47891
687928,47893,48118
693064,48245,48472
696211,48467,48696
703903,49003,49233
708412,49306,49537
711038,49491,49725
718736,50027,50262
725653,50526,50762
729546,50805,51043
734711,51158,51397
740205,51520,51761
747144,52018,52260
750977,52293,52537
754663,52566,52812
761643,53060,53307
767503,53481,53729
772271,53818,54068
776397,54114,54365
779697,54353,54606
782959,54579,54835
788263,54950,55207
793789,55317,55576
803798,56013,56272
806001,56154,56415
810267,56462,56725
811953,56572,56838
815566,56827,57095
822536,57297,57566
829428,57769,58038
833724,58079,58350
836928,58310,58584
846575,58996,59270
851188,59325,59600
860861,59993,60269
869703,60587,60863
877614,61145,61422
884510,61640,61918
891491,62137,62416
895192,62396,62677
899222,62673,62955
905582,63104,63388
909360,63365,63651
911990,63551,63839
914017,63698,63989
915143,63775,64068
919100,64063,64358
926851,64590,64886
928680,64722,65021
932873,65023,65323
937190,65317,65619
943113,65721,66025
950507,66232,66537
956110,66608,66914
961260,66971,67279
965060,67249,67559
968768,67504,67816
976337,68031,68343
979454,68246,68560
986210,68719,69035
992229,69140,69457
996947,69474,69793
1002048,69852,70172
1006498,70138,70460
1010152,70398,70722
1012116,70542,70869
1017004,70878,71206
1019540,71052,71383
1026409,71527,71859
1029954,71776,72110
1036786,72236,72571
1046780,72926,73261
1050620,73193,73530
1053468,73391,73730
1055672,73543,73884
1061377,73917,74260
1065167,74178,74523
1068817,74432,74779
1072671,74700,75048
1076134,74937,75288
1083049,75432,75784
1087476,75741,76094
1093356,76151,76506
1095159,76274,76631
1097437,76430,76790
1101845,76742,77104
1108744,77226,77589
1112434,77482,77847
1119410,77954,78320
1126282,78430,78797
1131247,78785,79153
1133822,78963,79334
1138591,79289,79661
1140997,79454,79829
1147983,79954,80330
1154937,80436,80813
1157898,80636,81015
1159622,80760,81142
1162965,80990,81374
1167179,81285,81671
1170631,81539,81927
1173253,81716,82106
1175799,81895,82288
1182736,82376,82770
1189678,82862,83257
1196013,83292,83688
1196908,83353,83752
1203683,83831,84231
1210551,84309,84710
1214739,84607,85009
1224338,85305,85708
1228711,85619,86023
1231737,85814,86221
1237287,86176,86584
1242545,86534,86944
1249488,87008,87419
1256301,87472,87884
1263205,87951,88364
1269956,88399,88813
1278000,88955,89369
1283528,89341,89757
1284703,89419,89837
1292562,89960,90379
1294815,90111,90532
1301512,90570,90993
1308354,91033,91457
1315292,91489,91914
1324508,92109,92534
1331667,92587,93013
1337167,92964,93391
1342802,93352,93781
1352802,94048,94477
1356286,94290,94721
1360360,94568,95001
1364095,94817,95252
1373829,95475,95910
1380451,95926,96362
1384733,96217,96655
1394733,96891,97329
1401486,97352,97791
1406558,97692,98132
1412299,98077,98519
1418347,98500,98943
1421415,98708,99153
1430023,99291,99737
1436909,99751,100198
1439611,99936,100385
1447501,100473,100923
1457492,101159,101609
1460140,101340,101792
1467050,101819,102272
1475262,102374,102828
1477970,102558,103014
1482898,102891,103349
1487741,103219,103678
1490748,103415,103876
1495813,103745,104208
1500867,104091,104556
1510273,104724,105189
1514758,105026,105493
1520706,105432,105900
1525217,105732,106202
1529195,105997,106469
1537769,106580,107052
1543003,106932,107406
1549941,107412,107887
1558260,107977,108452
1563504,108335,108812
1570457,108808,109286
1580466,109472,109950
1584753,109763,110242
1591212,110200,110680
1597655,110635,111117
1600590,110826,111310
1605213,111131,111617
1611977,111569,112056
1621976,112257,112744
1625712,112514,113003
1635711,113186,113675
1644486,113788,114277
1649500,114136,114626
1650603,114215,114708
1653931,114446,114942
1657589,114697,115195
1658601,114766,115266
1665174,115215,115717
1672077,115684,116187
1676017,115957,116462
1679345,116177,116684
1683475,116464,116973
1690318,116928,117438
1697244,117394,117905
1707245,118050,118561
1715183,118595,119106
1720962,118975,119488
1730956,119629,120142
1740942,120317,120830
1744581,120562,121077
1750490,120963,121479
1755420,121297,121815
1762182,121752,122271
1769138,122231,122751
1779143,122918,123438
1788621,123550,124070
1792823,123840,124362
1799678,124311,124834
1801344,124424,124949
1807191,124832,125359
1811071,125095,125623
1820979,125767,126296
1827894,126239,126769
1834787,126713,127244
1838527,126965,127498
1845452,127433,127967
1852315,127904,128439
1858158,128287,128823
1862981,128615,129153
1869900,129091,129630
1876871,129557,130096
1883505,130009,130550
1890289,130463,131005
1892890,130639,131183
1896461,130886,131432
1904535,131425,131972
1908846,131709,132257
1913242,132010,132560
1919814,132455,133006
1924326,132763,133316
1929511,133123,133678
1936365,133582,134138
1946365,134260,134816
1953198,134727,135284
1960151,135209,135767
1963858,135464,136024
1967467,135714,136276
1971123,135965,136529
1977898,136435,137000
1984861,136910,137476
1991635,137370,137937
2001639,138055,138622
2008555,138524,139092
2012197,138775,139345
2017040,139106,139677
2022407,139471,140044
2026744,139765,140340
2033697,140237,140813
2038164,140541,141118
2044303,140966,141545
2051191,141430,142010
2059034,141953,142533
2068060,142548,143129
2075579,143060,143641
2079037,143292,143875
2082927,143558,144143
2089492,144006,144593
2096265,144466,145054
2102772,144899,145488
2106949,145181,145772
2109655,145365,145958
2114850,145731,146325
2122986,146290,146885
2126739,146545,147142
2130930,146829,147428
2135225,147120,147721
2139567,147409,148012
2146528,147855,148459
2151385,148165,148770
2153972,148340,148948
2163967,148994,149602
2170767,149449,150058
2177734,149906,150516
2184564,150362,150973
2190428,150759,151371
2196065,151138,151751
2200260,151429,152044
2208915,152020,152636
2212597,152269,152887
2219570,152747,153366
2223151,152989,153610
2226915,153241,153864
2233519,153689,154313
2237539,153967,154593
2241235,154215,154843
2251236,154906,155534
2258190,155371,156000
2265085,155845,156475
2271896,156298,156929
2281898,156975,157606
2288738,157427,158059
2292628,157690,158324
2302625,158380,159014
2309475,158833,159468
2313273,159085,159722
2317353,159354,159992
2324925,159878,160517
2329094,160165,160806
2334316,160514,161157
2342732,161070,161713
2349630,161541,162185
2351974,161700,162347
2361779,162381,163028
2364856,162591,163240
2369441,162902,163553
2378015,163460,164111
2383244,163817,164470
2387046,164081,164736
2390753,164323,164980
2394671,164598,165257
2401491,165061,165721
2408326,165517,166178
2415088,165977,166639
2421793,166423,167086
2425665,166690,167355
2432017,167107,167773
2437345,167456,168123
2440207,167652,168322
2443873,167898,168570
2450725,168348,169021
2460723,169010,169683
2467495,169478,170152
2471811,169781,170456
2477965,170195,170872
2484864,170664,171342
2491631,171112,171791
2495124,171345,172026
2505128,172041,172722
2510867,172424,173106
2515867,172763,173447
2520451,173076,173761
2526464,173476,174163
2533437,173957,174645
2540208,174429,175118
2544384,174716,175406
2551329,175194,175885
2557844,175634,176327
2564711,176093,176787
2571659,176577,177272
2575713,176859,177555
2582160,177291,177989
2592153,177964,178662
2602146,178637,179335
2609466,179129,179827
2616642,179615,180314
2625487,180218,180918
2629632,180498,181200
2639638,181169,181871
2646499,181632,182335
2653978,182153,182856
2657219,182378,183084
2661818,182689,183396
2667669,183070,183779
2671384,183318,184029
2675012,183572,184284
2682648,184080,184793
2688633,184487,185202
2694772,184923,185639
2699407,185231,185949
2703659,185526,186245
2713134,186159,186879
2719957,186614,187335
2722700,186805,187528
2724529,186936,187662
2731496,187412,188139
2739328,187938,188665
2745280,188341,189070
2752208,188812,189542
2762197,189495,190225
2765940,189736,190468
2772865,190203,190936
2776585,190448,191183
2783487,190909,191645
2792221,191491,192227
2795457,191706,192444
2801061,192092,192832
2807087,192500,193241
2811777,192821,193564
2815927,193105,193849
2819193,193325,194072
2828075,193931,194678
2832970,194255,195004
2839761,194716,195466
2846160,195138,195889
2850395,195427,196180
2854289,195691,196445
2861099,196163,196919
2870931,196843,197599
2878031,197316,198073
2884869,197776,198534
2894861,198446,199204
2900368,198819,199578
2905551,199175,199936
2910012,199477,200239
2914511,199783,200547
2916590,199925,200692
2923574,200409,201177
2930374,200856,201625
2934100,201112,201883
2942221,201660,202431
2947926,202049,202821
2955210,202532,203305
2960704,202901,203676
2965227,203202,203979
2969165,203467,204245
2974953,203860,204640
