sum_response_time,number_of_received_responses,number_of_sent_requests
9750,629,630
15471,1004,1006
23540,1542,1545
28421,1874,1878
34053,2270,2276
37915,2539,2547
44266,2993,3002
48537,3292,3303
52409,3568,3581
55906,3804,3819
57886,3946,3963
66885,4549,4567
70621,4816,4836
80633,5518,5538
84529,5772,5794
91508,6243,6266
97785,6674,6698
99157,6773,6800
102768,7041,7070
105559,7241,7272
107241,7364,7398
111176,7633,7669
115978,7952,7989
118704,8147,8187
126286,8699,8739
130683,9017,9059
133485,9215,9259
140203,9700,9745
146966,10189,10236
150720,10450,10499
157686,10952,11002
161450,11209,11261
167384,11605,11658
169932,11783,11838
174525,12099,12156
178838,12400,12459
180466,12516,12577
183381,12721,12785
187233,12984,13050
197223,13658,13724
203107,14058,14125
203806,14107,14177
206445,14299,14371
208883,14465,14540
215765,14921,14997
219460,15169,15247
223417,15440,15520
229852,15891,15972
233957,16190,16273
235036,16267,16352
238450,16519,16607
241061,16706,16796
245809,17039,17131
253867,17626,17718
258225,17906,18000
260734,18070,18166
267109,18537,18634
270844,18794,18894
272643,18920,19022
277955,19304,19408
287432,19990,20094
294926,20536,20641
301789,21008,21114
308646,21473,21580
313833,21817,21925
315198,21904,22015
323030,22450,22562
329851,22934,23047
333471,23198,23313
337087,23455,23572
343836,23920,24038
344838,23989,24110
347675,24190,24313
349640,24329,24454
353293,24583,24710
356877,24821,24951
366873,25502,25632
370669,25760,25892
380655,26265,26397
383654,26475,26609
385953,26637,26773
388947,26843,26981
392231,27078,27219
395990,27326,27469
396761,27380,27525
402934,27805,27952
404086,27890,28040
408078,28180,28332
418069,28885,29037
424228,29325,29478
428518,29639,29794
432127,29890,30047
437637,30287,30445
442690,30629,30789
446479,30880,31042
454537,31429,31591
456163,31549,31714
460733,31881,32048
466388,32266,32434
471444,32608,32778
476666,32955,33126
480630,33239,33412
482661,33379,33555
489657,33857,34034
494629,34196,34374
498343,34447,34627
504267,34848,35030
509815,35244,35427
511654,35368,35554
515355,35631,35819
521231,36024,36213
527809,36468,36658
532757,36810,37002
539562,37296,37489
540721,37383,37578
