sum_response_time,number_of_received_responses,number_of_sent_requests
6787,440,442
13588,896,899
20507,1361,1365
24745,1646,1651
28907,1933,1940
35171,2368,2377
45161,3073,3082
49480,3376,3386
55718,3816,3828
62210,4330,4343
65833,4593,4608
70213,4891,4908
76966,5382,5400
80659,5633,5653
90669,6297,6317
94515,6552,6574
101526,7041,7064
105585,7319,7343
112125,7761,7787
115961,8038,8066
123083,8545,8573
129511,8987,9017
139513,9656,9686
146473,10150,10181
153033,10624,10656
157117,10920,10954
160899,11195,11231
167805,11690,11727
174588,12181,12219
184587,12896,12934
187810,13125,13165
195080,13620,13661
198995,13903,13946
202567,14150,14195
203924,14244,14291
210116,14685,14734
216238,15105,15155
220742,15413,15465
224460,15664,15718
227834,15896,15952
231885,16173,16231
236344,16483,16542
241913,16880,16941
243239,16970,17034
253241,17642,17706
262977,18304,18368
267167,18597,18663
270522,18840,18908
274690,19148,19218
278532,19416,19488
285487,19907,19980
292982,20434,20507
299261,20874,20949
304080,21225,21301
309972,21620,21698
312071,21763,21843
319034,22261,22342
327477,22894,22976
331371,23153,23237
336368,23515,23600
342727,23977,24063
347622,24330,24418
352877,24688,24778
359848,25159,25250
364866,25492,25584
365494,25541,25636
371119,25946,26043
376218,26292,26390
381908,26670,26770
385815,26945,27047
389937,27229,27332
394368,27547,27652
399454,27904,28011
404486,28254,28362
410786,28685,28795
417683,29162,29273
424479,29617,29729
431357,30085,30198
435227,30349,30464
442184,30823,30939
449042,31304,31421
455796,31758,31876
465797,32435,32553
467723,32562,32682
469891,32705,32828
473755,32972,33096
480238,33434,33560
483428,33662,33790
487567,33960,34090
490956,34200,34332
495237,34510,34644
503711,35112,35246
509057,35502,35638
515805,35967,36104
525806,36635,36772
532639,37095,37233
536582,37369,37509
540414,37639,37781
547314,38113,38256
551373,38391,38535
553059,38507,38654
558590,38895,39044
562394,39164,39315
566190,39429,39582
573178,39902,40056
579058,40296,40451
583937,40627,40784
590510,41076,41234
591788,41164,41324
595197,41412,41574
601952,41862,42026
605879,42129,42295
609703,42384,42552
614281,42714,42883
616291,42857,43029
618193,42999,43174
625709,43579,43754
631929,44058,44235
636506,44409,44587
639398,44616,44797
644629,44977,45159
650055,45344,45528
656909,45819,46004
660762,46076,46263
665877,46438,46626
668103,46593,46784
677290,47554,47745
682718,47937,48129
688969,48365,48559
695916,48848,49043
702385,49293,49489
709714,49810,50007
714091,50101,50299
720440,50562,50762
727283,51085,51286
734098,51607,51809
742617,52260,52462
743863,52348,52553
748275,52661,52868
754996,53124,53332
759061,53411,53621
766284,53910,54121
776294,54596,54807
782121,55007,55219
788417,55443,55656
793656,55820,56035
795949,55987,56204
804292,56569,56787
810968,57020,57239
814832,57294,57515
819297,57616,57838
822448,57845,58070
828283,58259,58485
833444,58631,58858
839968,59100,59329
841953,59242,59473
847215,59622,59855
850458,59835,60070
855648,60192,60428
857145,60292,60531
862003,60632,60873
868926,61093,61335
872751,61358,61602
876576,61620,61866
880392,61891,62139
884245,62155,62405
886179,62292,62544
888740,62471,62726
895707,62987,63243
897705,63130,63388
905516,63677,63936
912970,64189,64449
919837,64649,64910
926711,65135,65397
933607,65624,65887
943614,66335,66598
947501,66604,66869
954427,67070,67336
964434,67755,68021
969587,68113,68380
972006,68290,68560
982003,69017,69287
986146,69320,69591
992915,69797,70069
997312,70087,70361
999924,70269,70546
1006678,70743,71021
1010638,71016,71296
1015170,71324,71605
1021240,71728,72011
1031244,72421,72704
1034954,72687,72972
1038728,72950,73237
1042680,73231,73519
1052541,73897,74186
1059531,74368,74658
1063364,74637,74929
